Person;primeGender;prime;primeEmotion;corrAnsPrime;targetPerson;targetGender;target;targetEmotion;Cond;corrAnsTar;gender;condition;ID_primer;ID_target;PrimerTime;PrimerTime120;JitterTime;conditionsFile;primePerson;emotion_condition;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;readinBlocks.thisRepN;readinBlocks.thisTrialN;readinBlocks.thisN;readinBlocks.thisIndex;trials.thisRepN;trials.thisTrialN;trials.thisN;trials.thisIndex;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;key_resp_2.keys;key_resp_2.rt;key_resp_2.started;key_resp_2.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;maskImage.started;maskImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.started;key_resp.stopped;text.started;text.stopped;key_resp_Rating.keys;key_resp_Rating.rt;key_resp_Rating.started;key_resp_Rating.stopped;key_resp.rt;text_start.started;text_start.stopped;text_pause.started;text_pause.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
;f;021_o_f_s_a.jpg;sad;7;40;f;040_y_f_n_a.jpg;neutral;incongruent;8;match;;130;170;;2;156;block1_Pilot_2;21;s_n;s_n_strong;;;;;0;0;0;0;0;85;85;85;;;;;;;;;614.6372237000005;None;615.9420000999999;616.2366309999998;616.2366309999998;616.2532553000001;616.2532553000001;616.2942279999997;616.2942279999997;None;None;0;616.2942279999997;None;617.7941972999997;None;"['9', '8']";"[0.160831700000017, 0.7050258999997823]";617.7941972999997;None;;;;;;;;Emoconpilot041;2022_Jan_07_1307;BackwardMask;2020.2.8;119.90393296848843;
;m;004_o_m_n_a.jpg;neutral;8;13;m;013_y_m_n_a.jpg;neutral;congruent;8;match;;140;170;;2;225;block1_Pilot_2;4;n_n;n_n_strong;;;;;0;0;0;0;0;86;86;86;;;;;;;;;620.7942456999999;None;622.7003811000004;622.9956951000004;622.9956951000004;623.0117080999999;623.0117080999999;623.0524271000004;623.0524271000004;None;None;0;623.0524271000004;None;624.5526574000005;None;"['8', '9']";"[0.06647919999977603, 1.0826115999998365]";624.5526574000005;None;;;;;;;;Emoconpilot041;2022_Jan_07_1307;BackwardMask;2020.2.8;119.90393296848843;
;m;016_y_m_n_a.jpg;neutral;8;16;m;016_y_m_h_a.jpg;happy;incongruent;9;match;;140;150;;18;193;block1_Pilot_2;16;n_h;n_h_strong;;;;;0;0;0;0;0;87;87;87;;;;;;;;;627.5534792999997;None;629.1800585000001;629.4705715999999;629.4705715999999;629.6201499999997;629.6201499999997;629.6609967000004;629.6609967000004;None;8;0;629.6609967000004;None;631.1610798000002;None;['7'];[0.9700839000006454];631.1610798000002;None;1.0461891999993895;;;;;;;Emoconpilot041;2022_Jan_07_1307;BackwardMask;2020.2.8;119.90393296848843;
;m;033_o_m_h_a.jpg;happy;9;4;m;004_o_m_h_a.jpg;happy;congruent;9;match;;120;150;;2;195;block1_Pilot_2;33;h_h;h_h_strong;;;;;0;0;0;0;0;88;88;88;;;;;;;;;634.1633619000004;None;635.7943839;636.0870258000004;636.0870258000004;636.1035683999999;636.1035683999999;636.1445524999999;636.1445524999999;None;9;1;636.1445524999999;None;637.6446420000002;None;['7'];[0.3105325000005905];637.6446420000002;None;0.8665633999999045;;;;;;;Emoconpilot041;2022_Jan_07_1307;BackwardMask;2020.2.8;119.90393296848843;
;m;027_o_m_h_a.jpg;happy;9;16;m;016_y_m_h_a.jpg;happy;congruent;9;match;;120;150;;3;209;block1_Pilot_2;27;h_h;h_h_weak;;;;;0;0;0;0;0;89;89;89;;;;;;;;;640.6447966000005;None;642.4070269000003;642.6959993;642.6959993;642.7203798;642.7203798;642.76163;642.76163;None;9;1;642.76163;None;644.2614271000002;None;['7'];[0.4137741000004098];644.2614271000002;None;1.0016076000001704;;;;;;;Emoconpilot041;2022_Jan_07_1307;BackwardMask;2020.2.8;119.90393296848843;
;m;033_o_m_s_a.jpg;sad;7;16;m;016_y_m_s_a.jpg;sad;congruent;7;match;;130;160;;3;128;block1_Pilot_2;33;s_s;s_s_strong;;;;;0;0;0;0;0;90;90;90;;;;;;;;;647.2615948000002;None;648.3357857000001;648.6289785999998;648.6289785999998;648.6538595000002;648.6538595000002;648.6946254000004;648.6946254000004;None;8;0;648.6946254000004;None;650.1946829999997;None;['7'];[0.3042876999998043];650.1946829999997;None;0.820549399999436;;;;;;;Emoconpilot041;2022_Jan_07_1307;BackwardMask;2020.2.8;119.90393296848843;
;f;021_o_f_s_a.jpg;sad;7;30;f;030_o_f_s_a.jpg;sad;congruent;7;match;;130;160;;1;238;block1_Pilot_2;21;s_s;s_s_strong;;;;;0;0;0;0;0;91;91;91;;;;;;;;;653.1952825999997;None;655.1842916000005;655.4793214000001;655.4793214000001;655.4870694000001;655.4870694000001;655.5283116;655.5283116;None;None;0;655.5283116;None;657.0281654999999;None;['9'];[1.0150817000003372];657.0281654999999;None;;;;;;;;Emoconpilot041;2022_Jan_07_1307;BackwardMask;2020.2.8;119.90393296848843;
;m;033_o_m_n_a.jpg;neutral;8;28;f;028_y_f_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;18;166;block1_Pilot_2;33;n_s;n_s_strong;;;;;0;0;0;0;0;92;92;92;;;;;;;;;660.0293065000005;None;661.4483872000001;661.7382319999997;661.7382319999997;661.8874366;661.8874366;661.9284821000001;661.9284821000001;None;8;0;661.9284821000001;None;663.4299459000003;None;['7'];[0.9492024999999558];663.4299459000003;None;1.4426839999996446;;;;;;;Emoconpilot041;2022_Jan_07_1307;BackwardMask;2020.2.8;119.90393296848843;
;f;019_m_f_n_a.jpg;neutral;8;30;f;030_o_f_n_a.jpg;neutral;congruent;8;match;;140;170;;18;228;block1_Pilot_2;19;n_n;n_n_weak;;;;;0;0;0;0;0;93;93;93;;;;;;;;;666.4291197000002;None;668.3476804000002;668.6383543000002;668.6383543000002;668.7875906999998;668.7875906999998;668.8285109999997;668.8285109999997;None;8;1;668.8285109999997;None;670.3287196000001;None;['7'];[0.25840680000055727];670.3287196000001;None;0.5826513000001796;;;;;;;Emoconpilot041;2022_Jan_07_1307;BackwardMask;2020.2.8;119.90393296848843;
;m;008_y_m_s_a.jpg;sad;7;12;f;012_o_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;3;130;block1_Pilot_2;8;s_h;s_h_weak;;;;;0;0;0;0;0;94;94;94;;;;;;;;;673.3293789999998;None;674.4309976000004;674.7216692000002;674.7216692000002;674.7459125000005;674.7459125000005;674.7868590999997;674.7868590999997;None;7;0;674.7868590999997;None;676.2869762999999;None;['7'];[0.3721523000003799];676.2869762999999;None;1.1123606000001018;;;;;;;Emoconpilot041;2022_Jan_07_1307;BackwardMask;2020.2.8;119.90393296848843;
;m;016_y_m_n_a.jpg;neutral;8;28;f;028_y_f_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;18;189;block1_Pilot_2;16;n_n;n_n_strong;;;;;0;0;0;0;0;95;95;95;;;;;;;;;679.2886796000003;None;680.8812029999999;681.1717420000004;681.1717420000004;681.3211853000003;681.3211853000003;681.3621400000002;681.3621400000002;None;8;1;681.3621400000002;None;682.8622008000002;None;['7'];[0.22074770000017452];682.8622008000002;None;0.6490565999993123;;;;;;;Emoconpilot041;2022_Jan_07_1307;BackwardMask;2020.2.8;119.90393296848843;
;f;012_o_f_s_a.jpg;sad;7;16;m;016_y_m_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;3;238;block1_Pilot_2;12;s_h;s_h_strong;;;;;0;0;0;0;0;96;96;96;;;;;;;;;685.8631336999997;None;687.8493293000001;688.1462890000003;688.1462890000003;688.1711459999997;688.1711459999997;688.2120993999997;688.2120993999997;None;9;1;688.2120993999997;None;689.7125947000004;None;['7'];[0.29056190000028437];689.7125947000004;None;0.8630651000003127;;;;;;;Emoconpilot041;2022_Jan_07_1307;BackwardMask;2020.2.8;119.90393296848843;
;m;013_y_m_h_a.jpg;happy;9;27;m;027_o_m_h_a.jpg;happy;congruent;9;match;;120;150;;18;238;block1_Pilot_2;13;h_h;h_h_strong;;;;;0;0;0;0;0;97;97;97;;;;;;;;;692.7124758999998;None;694.7159037000001;695.0053587000002;695.0053587000002;695.1547587000005;695.1547587000005;695.195667;695.195667;None;9;1;695.195667;None;696.6957407;None;['7'];[0.30733150000014575];696.6957407;None;0.9193228000003728;;;;;;;Emoconpilot041;2022_Jan_07_1307;BackwardMask;2020.2.8;119.90393296848843;
;m;016_y_m_s_a.jpg;sad;7;33;m;033_o_m_n_a.jpg;neutral;incongruent;8;match;;130;170;;1;238;block1_Pilot_2;16;s_n;s_n_weak;;;;;0;0;0;0;0;98;98;98;;;;;;;;;699.6965;None;701.6869912000002;701.9803182000005;701.9803182000005;701.9882408000003;701.9882408000003;702.0291470000002;702.0291470000002;None;None;0;702.0291470000002;None;703.5291954000004;None;['9'];[0.28187769999931334];703.5291954000004;None;;;;;;;;Emoconpilot041;2022_Jan_07_1307;BackwardMask;2020.2.8;119.90393296848843;
;m;008_y_m_n_a.jpg;neutral;8;30;f;030_o_f_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;1;238;block1_Pilot_2;8;n_n;n_n_weak;;;;;0;0;0;0;0;99;99;99;;;;;;;;;706.5300798999997;None;708.5435223000004;708.8389272000004;708.8389272000004;708.8467489000004;708.8467489000004;708.8874802;708.8874802;None;None;0;708.8874802;None;710.3875821000001;None;"['9', '8', '9']";"[0.2715398999998797, 0.32759339999938675, 1.1033747999999832]";710.3875821000001;None;;;;;;;;Emoconpilot041;2022_Jan_07_1307;BackwardMask;2020.2.8;119.90393296848843;
;m;008_y_m_s_a.jpg;sad;7;30;f;030_o_f_s_a.jpg;sad;congruent;7;mismatch;;130;160;;2;133;block1_Pilot_2;8;s_s;s_s_weak;;;;;0;0;0;0;0;100;100;100;;;;;;;;;713.3880795000005;None;714.517366;714.8053854;714.8053854;714.8216534000003;714.8216534000003;714.8626460000005;714.8626460000005;None;7;1;714.8626460000005;None;716.3627089000001;None;['7'];[0.560497999999825];716.3627089000001;None;1.3804931999993642;;;;;;;Emoconpilot041;2022_Jan_07_1307;BackwardMask;2020.2.8;119.90393296848843;
;f;040_y_f_n_a.jpg;neutral;8;30;f;030_o_f_s_a.jpg;sad;incongruent;7;match;;140;160;;3;197;block1_Pilot_2;40;n_s;n_s_strong;;;;;0;0;0;0;0;101;101;101;;;;;;;;;719.3628748000001;None;721.0234538000004;721.3141575;721.3141575;721.3384085999996;721.3384085999996;721.3793957999997;721.3793957999997;None;8;0;721.3793957999997;None;722.8795564000002;None;['7'];[0.23568450000038865];722.8795564000002;None;0.7837054000001444;;;;;;;Emoconpilot041;2022_Jan_07_1307;BackwardMask;2020.2.8;119.90393296848843;
;m;004_o_m_h_a.jpg;happy;9;30;f;030_o_f_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;3;121;block1_Pilot_2;4;h_s;h_s_strong;;;;;0;0;0;0;0;102;102;102;;;;;;;;;725.8796184000003;None;726.9081326000005;727.1977121999998;727.1977121999998;727.2221036000001;727.2221036000001;727.2630245;727.2630245;None;9;0;727.2630245;None;728.7630515000001;None;['7'];[0.2560935999999856];728.7630515000001;None;0.7879887000008239;;;;;;;Emoconpilot041;2022_Jan_07_1307;BackwardMask;2020.2.8;119.90393296848843;
;f;040_y_f_h_a.jpg;happy;9;8;m;008_y_m_h_a.jpg;happy;congruent;9;mismatch;;120;150;;18;211;block1_Pilot_2;40;h_h;h_h_weak;;;;;0;0;0;0;0;103;103;103;;;;;;;;;731.7635872000001;None;733.5295507999999;733.8225093000001;733.8225093000001;733.9722644000003;733.9722644000003;734.0130349000001;734.0130349000001;None;9;1;734.0130349000001;None;735.5132708000001;None;['7'];[0.31385950000003504];735.5132708000001;None;0.7660596999994596;;;;;;;Emoconpilot041;2022_Jan_07_1307;BackwardMask;2020.2.8;119.90393296848843;
;f;019_m_f_s_a.jpg;sad;7;16;m;016_y_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;2;198;block1_Pilot_2;19;s_n;s_n_strong;;;;;0;0;0;0;0;104;104;104;;;;;;;;;738.5140604999997;None;740.2010993000004;740.4895962;740.4895962;740.5057901;740.5057901;740.5465638000005;740.5465638000005;None;None;0;740.5465638000005;None;742.0465389999999;None;['9'];[0.34067830000003596];742.0465389999999;None;;;;;;;;Emoconpilot041;2022_Jan_07_1307;BackwardMask;2020.2.8;119.90393296848843;
;f;040_y_f_s_a.jpg;sad;7;12;f;012_o_f_s_a.jpg;sad;congruent;7;match;;130;160;;18;240;block1_Pilot_2;40;s_s;s_s_strong;;;;;0;0;0;0;0;105;105;105;;;;;;;;;745.0475426000003;None;747.0545945000003;747.3478089999999;747.3478089999999;747.4975440999997;747.4975440999997;747.5383861;747.5383861;None;7;1;747.5383861;None;749.0386494000004;None;['7'];[0.29246229999989737];749.0386494000004;None;1.0327229000004081;;;;;;;Emoconpilot041;2022_Jan_07_1307;BackwardMask;2020.2.8;119.90393296848843;
;f;040_y_f_n_a.jpg;neutral;8;33;m;033_o_m_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;3;188;block1_Pilot_2;40;n_s;n_s_weak;;;;;0;0;0;0;0;106;106;106;;;;;;;;;752.0385194;None;753.6350764999997;753.9315078;753.9315078;753.9562311;753.9562311;753.996854;753.996854;None;8;0;753.996854;None;755.4977764000005;None;['7'];[0.3532127999997101];755.4977764000005;None;0.8461351999994804;;;;;;;Emoconpilot041;2022_Jan_07_1307;BackwardMask;2020.2.8;119.90393296848843;
;f;028_y_f_h_a.jpg;happy;9;21;f;021_o_f_s_a.jpg;sad;incongruent;7;match;;120;160;;3;193;block1_Pilot_2;28;h_s;h_s_strong;;;;;0;0;0;0;0;107;107;107;;;;;;;;;758.4978861999998;None;760.1158158999997;760.4064324000001;760.4064324000001;760.4311016000001;760.4311016000001;760.4719746000001;760.4719746000001;None;9;0;760.4719746000001;None;761.9722044;None;['7'];[0.25490499999978056];761.9722044;None;0.9711759000001621;;;;;;;Emoconpilot041;2022_Jan_07_1307;BackwardMask;2020.2.8;119.90393296848843;
;f;040_y_f_s_a.jpg;sad;7;13;m;013_y_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;2;198;block1_Pilot_2;40;s_n;s_n_strong;;;;;0;0;0;0;0;108;108;108;;;;;;;;;764.9725150000004;None;766.6300756999999;766.9229602000005;766.9229602000005;766.9395758999999;766.9395758999999;766.9807148999998;766.9807148999998;None;8;1;766.9807148999998;None;768.4808292999996;None;['7'];[0.4982897999998386];768.4808292999996;None;0.93436870000005;;;;;;;Emoconpilot041;2022_Jan_07_1307;BackwardMask;2020.2.8;119.90393296848843;
;f;030_o_f_n_a.jpg;neutral;8;33;m;033_o_m_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;1;238;block1_Pilot_2;30;n_s;n_s_strong;;;;;0;0;0;0;0;109;109;109;;;;;;;;;771.4808309999999;None;773.4947542;773.7906279999997;773.7906279999997;773.7980585000005;773.7980585000005;773.8389173000005;773.8389173000005;None;None;0;773.8389173000005;None;775.3389125000003;None;['9'];[0.2881289000006291];775.3389125000003;None;;;;;;;;Emoconpilot041;2022_Jan_07_1307;BackwardMask;2020.2.8;119.90393296848843;
;f;021_o_f_h_a.jpg;happy;9;40;f;040_y_f_n_a.jpg;neutral;incongruent;8;match;;120;170;;2;125;block1_Pilot_2;21;h_n;h_n_weak;;;;;0;0;0;0;0;110;110;110;;;;;;;;;778.3391369999999;None;779.3993087999997;779.6904658000003;779.6904658000003;779.7065258000002;779.7065258000002;779.7473135;779.7473135;None;9;0;779.7473135;None;781.2474677;None;['7'];[0.643599500000164];781.2474677;None;0.9196452000005593;;;;;;;Emoconpilot041;2022_Jan_07_1307;BackwardMask;2020.2.8;119.90393296848843;
;f;021_o_f_h_a.jpg;happy;9;16;m;016_y_m_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;1;238;block1_Pilot_2;21;h_s;h_s_strong;;;;;0;0;0;0;0;111;111;111;;;;;;;;;784.2482768999998;None;786.2505652999998;786.5406597000001;786.5406597000001;786.5483985999999;786.5483985999999;786.5891022000005;786.5891022000005;None;None;0;786.5891022000005;None;788.0892746999998;None;['9'];[0.2658417000002373];788.0892746999998;None;;;;;;;;Emoconpilot041;2022_Jan_07_1307;BackwardMask;2020.2.8;119.90393296848843;
;f;012_o_f_h_a.jpg;happy;9;8;m;008_y_m_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;1;238;block1_Pilot_2;12;h_s;h_s_weak;;;;;0;0;0;0;0;112;112;112;;;;;;;;;791.0901117000003;None;793.0814289999998;793.3736008000005;793.3736008000005;793.3816030999997;793.3816030999997;793.4226202999998;793.4226202999998;None;None;0;793.4226202999998;None;794.9228012000003;None;['9'];[0.2881536999993841];794.9228012000003;None;;;;;;;;Emoconpilot041;2022_Jan_07_1307;BackwardMask;2020.2.8;119.90393296848843;
;m;013_y_m_h_a.jpg;happy;9;16;m;016_y_m_s_a.jpg;sad;incongruent;7;match;;120;160;;3;202;block1_Pilot_2;13;h_s;h_s_weak;;;;;0;0;0;0;0;113;113;113;;;;;;;;;797.9228583000004;None;799.6348708000005;799.9240084000003;799.9240084000003;799.9486062000005;799.9486062000005;799.9893588000004;799.9893588000004;None;9;0;799.9893588000004;None;801.4899364000003;None;['7'];[0.30517409999993106];801.4899364000003;None;0.8295599000002767;;;;;;;Emoconpilot041;2022_Jan_07_1307;BackwardMask;2020.2.8;119.90393296848843;
;f;019_m_f_s_a.jpg;sad;7;4;m;004_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;1;238;block1_Pilot_2;19;s_n;s_n_strong;;;;;0;0;0;0;0;114;114;114;;;;;;;;;804.4901680000003;None;806.4929066000004;806.7827785999998;806.7827785999998;806.7903714000004;806.7903714000004;806.8313109000001;806.8313109000001;None;None;0;806.8313109000001;None;808.3316975999996;None;['9'];[0.2952062999993359];808.3316975999996;None;;;;;;;;Emoconpilot041;2022_Jan_07_1307;BackwardMask;2020.2.8;119.90393296848843;
;f;028_y_f_n_a.jpg;neutral;8;27;m;027_o_m_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;18;238;block1_Pilot_2;28;n_s;n_s_strong;;;;;0;0;0;0;0;115;115;115;;;;;;;;;811.3323901000003;None;813.3337376;813.6243649999997;813.6243649999997;813.7738474999996;813.7738474999996;813.8147627999997;813.8147627999997;None;8;0;813.8147627999997;None;815.3147366000003;None;['7'];[0.36025269999936427];815.3147366000003;None;0.7562412999996013;;;;;;;Emoconpilot041;2022_Jan_07_1307;BackwardMask;2020.2.8;119.90393296848843;
;m;013_y_m_s_a.jpg;sad;7;12;f;012_o_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;1;238;block1_Pilot_2;13;s_h;s_h_strong;;;;;0;0;0;0;0;116;116;116;;;;;;;;;818.3148570000003;None;820.3066856000005;820.5991612999997;820.5991612999997;820.6072697;820.6072697;820.6482206000001;820.6482206000001;None;None;0;820.6482206000001;None;822.1481595000005;None;"['9', '8', '9']";"[0.27073010000003705, 0.3188272000006691, 0.6308979000004911]";822.1481595000005;None;;;;;;;;Emoconpilot041;2022_Jan_07_1307;BackwardMask;2020.2.8;119.90393296848843;
;m;016_y_m_s_a.jpg;sad;7;19;f;019_m_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;1;238;block1_Pilot_2;16;s_h;s_h_strong;;;;;0;0;0;0;0;117;117;117;;;;;;;;;825.1488741000003;None;827.1399179999999;827.4326109000003;827.4326109000003;827.4407025999999;827.4407025999999;827.4819777000002;827.4819777000002;None;None;0;827.4819777000002;None;828.9820418999998;None;['9'];[0.26099880000037956];828.9820418999998;None;;;;;;;;Emoconpilot041;2022_Jan_07_1307;BackwardMask;2020.2.8;119.90393296848843;
;m;013_y_m_s_a.jpg;sad;7;21;f;021_o_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;18;238;block1_Pilot_2;13;s_h;s_h_strong;;;;;0;0;0;0;0;118;118;118;;;;;;;;;831.9822233000004;None;833.9736021999997;834.2661441999999;834.2661441999999;834.4159565999998;834.4159565999998;834.4567343999997;834.4567343999997;None;7;0;834.4567343999997;None;835.9569598999997;None;['7'];[0.4941429000000426];835.9569598999997;None;0.9702497999996922;;;;;;;Emoconpilot041;2022_Jan_07_1307;BackwardMask;2020.2.8;119.90393296848843;
;f;012_o_f_s_a.jpg;sad;7;13;m;013_y_m_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;3;235;block1_Pilot_2;12;s_h;s_h_weak;;;;;0;0;0;0;0;119;119;119;;;;;;;;;838.9568999000003;None;840.9188565000004;841.2161226999997;841.2161226999997;841.2410707999998;841.2410707999998;841.2819504999998;841.2819504999998;None;7;0;841.2819504999998;None;842.7818527999998;None;['7'];[0.5732514999999694];842.7818527999998;None;1.1290911999994933;;;;;;;Emoconpilot041;2022_Jan_07_1307;BackwardMask;2020.2.8;119.90393296848843;
;f;019_m_f_s_a.jpg;sad;7;30;f;030_o_f_h_a.jpg;happy;incongruent;9;match;;130;150;;3;235;block2_Pilot_2;19;s_h;s_h_strong;;;;;0;1;1;1;0;0;0;0;;;;;;;;;865.8111907000002;None;867.8002468000004;868.0920692999998;868.0920692999998;868.1166351000002;868.1166351000002;868.1576185000004;868.1576185000004;None;None;0;868.1576185000004;None;869.6585427999999;None;['9'];[0.7845855000005031];869.6585427999999;None;;;;845.7828488000005;None;;;Emoconpilot041;2022_Jan_07_1307;BackwardMask;2020.2.8;119.90393296848843;
;m;008_y_m_n_a.jpg;neutral;8;40;f;040_y_f_h_a.jpg;happy;incongruent;9;mismatch;;140;150;;2;121;block2_Pilot_2;8;n_h;n_h_strong;;;;;0;1;1;1;0;1;1;1;;;;;;;;;872.6585217000002;None;873.6854448000004;873.9754309;873.9754309;873.9917573000002;873.9917573000002;874.0325124999999;874.0325124999999;None;8;0;874.0325124999999;None;875.5325997;None;['7'];[0.30252980000022944];875.5325997;None;0.8185720000001311;;;;;;;Emoconpilot041;2022_Jan_07_1307;BackwardMask;2020.2.8;119.90393296848843;
;f;012_o_f_h_a.jpg;happy;9;27;m;027_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;2;240;block2_Pilot_2;12;h_n;h_n_weak;;;;;0;1;1;1;0;2;2;2;;;;;;;;;878.5334949999997;None;880.5408429999998;880.8337818999998;880.8337818999998;880.8501894999999;880.8501894999999;880.8910317999998;880.8910317999998;None;9;0;880.8910317999998;None;882.3910316000001;None;['7'];[0.34796730000016396];882.3910316000001;None;0.8959928000003856;;;;;;;Emoconpilot041;2022_Jan_07_1307;BackwardMask;2020.2.8;119.90393296848843;
;m;008_y_m_h_a.jpg;happy;9;40;f;040_y_f_h_a.jpg;happy;congruent;9;mismatch;;120;150;;18;195;block2_Pilot_2;8;h_h;h_h_strong;;;;;0;1;1;1;0;3;3;3;;;;;;;;;885.3919819000002;None;887.0241231;887.3171832999997;887.3171832999997;887.4670068000005;887.4670068000005;887.5079557999998;887.5079557999998;None;9;1;887.5079557999998;None;889.0078830000002;None;['7'];[0.3072391999994579];889.0078830000002;None;0.7430687999994916;;;;;;;Emoconpilot041;2022_Jan_07_1307;BackwardMask;2020.2.8;119.90393296848843;
;m;004_o_m_n_a.jpg;neutral;8;33;m;033_o_m_s_a.jpg;sad;incongruent;7;match;;140;160;;18;126;block2_Pilot_2;4;n_s;n_s_weak;;;;;0;1;1;1;0;4;4;4;;;;;;;;;892.0080522999997;None;893.098121;893.3927107999998;893.3927107999998;893.5422214999999;893.5422214999999;893.5828247;893.5828247;None;None;0;893.5828247;None;895.0829905999999;None;['8'];[1.312039200000072];895.0829905999999;None;;;;;;;;Emoconpilot041;2022_Jan_07_1307;BackwardMask;2020.2.8;119.90393296848843;
;f;028_y_f_s_a.jpg;sad;7;27;m;027_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;18;225;block2_Pilot_2;28;s_n;s_n_strong;;;;;0;1;1;1;0;5;5;5;;;;;;;;;898.0844542000004;None;899.9687865000005;900.2592229000002;900.2592229000002;900.4090543000002;900.4090543000002;900.4497448000002;900.4497448000002;None;7;0;900.4497448000002;None;901.9501981000003;None;['7'];[0.284955600000103];901.9501981000003;None;0.8733074000001579;;;;;;;Emoconpilot041;2022_Jan_07_1307;BackwardMask;2020.2.8;119.90393296848843;
;m;027_o_m_s_a.jpg;sad;7;30;f;030_o_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;18;238;block2_Pilot_2;27;s_h;s_h_weak;;;;;0;1;1;1;0;6;6;6;;;;;;;;;904.9498616000001;None;906.9416372000005;907.2342500000004;907.2342500000004;907.3839264999997;907.3839264999997;907.4250215000002;907.4250215000002;None;7;0;907.4250215000002;None;908.9253249000003;None;['7'];[0.26173019999987446];908.9253249000003;None;0.8260275000002366;;;;;;;Emoconpilot041;2022_Jan_07_1307;BackwardMask;2020.2.8;119.90393296848843;
;m;033_o_m_h_a.jpg;happy;9;40;f;040_y_f_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;1;238;block2_Pilot_2;33;h_s;h_s_strong;;;;;0;1;1;1;0;7;7;7;;;;;;;;;911.9259864000005;None;913.9168313999999;914.2093557999997;914.2093557999997;914.2175974000002;914.2175974000002;914.2584297000003;914.2584297000003;None;None;0;914.2584297000003;None;915.7588474000004;None;['9'];[0.5401828000003661];915.7588474000004;None;;;;;;;;Emoconpilot041;2022_Jan_07_1307;BackwardMask;2020.2.8;119.90393296848843;
;f;012_o_f_n_a.jpg;neutral;8;12;f;012_o_f_h_a.jpg;happy;incongruent;9;match;;140;150;;2;200;block2_Pilot_2;12;n_h;n_h_weak;;;;;0;1;1;1;0;8;8;8;;;;;;;;;918.7593234000005;None;920.4592886;920.7518898999997;920.7518898999997;920.7677220000005;920.7677220000005;920.8085045999997;920.8085045999997;None;8;0;920.8085045999997;None;922.3085086000001;None;['7'];[0.7985214000000269];922.3085086000001;None;0.9945354999999836;;;;;;;Emoconpilot041;2022_Jan_07_1307;BackwardMask;2020.2.8;119.90393296848843;
;f;030_o_f_n_a.jpg;neutral;8;19;f;019_m_f_n_a.jpg;neutral;congruent;8;match;;140;170;;1;238;block2_Pilot_2;30;n_n;n_n_weak;;;;;0;1;1;1;0;9;9;9;;;;;;;;;925.3093550000003;None;927.3123747999998;927.6017784000005;927.6017784000005;927.6094595000004;927.6094595000004;927.6502809000003;927.6502809000003;None;None;0;927.6502809000003;None;929.1503535000002;None;['9'];[0.8926327999997739];929.1503535000002;None;;;;;;;;Emoconpilot041;2022_Jan_07_1307;BackwardMask;2020.2.8;119.90393296848843;
;m;013_y_m_h_a.jpg;happy;9;8;m;008_y_m_n_a.jpg;neutral;incongruent;8;match;;120;170;;1;238;block2_Pilot_2;13;h_n;h_n_strong;;;;;0;1;1;1;0;10;10;10;;;;;;;;;932.1510752000004;None;934.1527948000003;934.4435113999998;934.4435113999998;934.4513207;934.4513207;934.4920789999996;934.4920789999996;None;None;0;934.4920789999996;None;935.9924837999997;None;['9'];[0.322631499999261];935.9924837999997;None;;;;;;;;Emoconpilot041;2022_Jan_07_1307;BackwardMask;2020.2.8;119.90393296848843;
;f;040_y_f_h_a.jpg;happy;9;19;f;019_m_f_s_a.jpg;sad;incongruent;7;match;;120;160;;3;133;block2_Pilot_2;40;h_s;h_s_strong;;;;;0;1;1;1;0;11;11;11;;;;;;;;;938.9922803;None;940.1098301000002;940.4015674000002;940.4015674000002;940.4263877000003;940.4263877000003;940.4674198000002;940.4674198000002;None;9;0;940.4674198000002;None;941.9672971999998;None;['7'];[0.7637015000000247];941.9672971999998;None;0.9914789999993445;;;;;;;Emoconpilot041;2022_Jan_07_1307;BackwardMask;2020.2.8;119.90393296848843;
