Person;primeGender;prime;primeEmotion;corrAnsPrime;targetPerson;targetGender;target;targetEmotion;Cond;corrAnsTar;gender;condition;ID_primer;ID_target;PrimerTime;PrimerTime120;JitterTime;conditionsFile;primePerson;emotion_condition;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;readinBlocks.thisRepN;readinBlocks.thisTrialN;readinBlocks.thisN;readinBlocks.thisIndex;trials.thisRepN;trials.thisTrialN;trials.thisN;trials.thisIndex;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;key_resp_2.keys;key_resp_2.rt;key_resp_2.started;key_resp_2.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;maskImage.started;maskImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.started;key_resp.stopped;text.started;text.stopped;key_resp_Rating.keys;key_resp_Rating.rt;key_resp_Rating.started;key_resp_Rating.stopped;key_resp.rt;text_start.started;text_start.stopped;text_pause.started;text_pause.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
;f;040_y_f_s_a.jpg;sad;7;40;f;040_y_f_h_a.jpg;happy;incongruent;9;match;;130;150;;1;238;block1_Pilot_2;40;s_h;s_h_weak;;;;;0;0;0;0;0;6;6;6;;;;;;;;;89.26635869999998;None;91.26374030000002;91.55881439999999;91.55881439999999;91.5671609;91.5671609;91.60783619999998;91.60783619999998;None;None;0;91.60783619999998;None;93.10793980000003;None;['9'];[0.6592535000000339];93.10793980000003;None;;;;;;;;Emoconpilot045;2022_Jan_07_1134;BackwardMask;2020.2.8;120.01315344162764;
;m;033_o_m_n_a.jpg;neutral;8;27;m;027_o_m_n_a.jpg;neutral;congruent;8;match;;140;170;;18;238;block1_Pilot_2;33;n_n;n_n_weak;;;;;0;0;0;0;0;7;7;7;;;;;;;;;96.1080944;None;98.11780260000003;98.40966649999999;98.40966649999999;98.5589932;98.5589932;98.59965200000002;98.59965200000002;None;8;1;98.59965200000002;None;100.099773;None;['7'];[0.5396134000000075];100.099773;None;0.6236040000000003;;;;;;;Emoconpilot045;2022_Jan_07_1134;BackwardMask;2020.2.8;120.01315344162764;
;f;040_y_f_h_a.jpg;happy;9;19;f;019_m_f_n_a.jpg;neutral;incongruent;8;match;;120;170;;1;238;block1_Pilot_2;40;h_n;h_n_strong;;;;;0;0;0;0;0;8;8;8;;;;;;;;;103.09991349999999;None;105.09638129999999;105.3842612;105.3842612;105.39243869999999;105.39243869999999;105.43316109999998;105.43316109999998;None;None;0;105.43316109999998;None;106.93317019999998;None;['9'];[0.5381202000000371];106.93317019999998;None;;;;;;;;Emoconpilot045;2022_Jan_07_1134;BackwardMask;2020.2.8;120.01315344162764;
;m;013_y_m_h_a.jpg;happy;9;12;f;012_o_f_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;3;198;block1_Pilot_2;13;h_s;h_s_weak;;;;;0;0;0;0;0;9;9;9;;;;;;;;;109.93332360000002;None;111.6113435;111.9011482;111.9011482;111.92572440000001;111.92572440000001;111.96657810000002;111.96657810000002;None;9;0;111.96657810000002;None;113.46675400000001;None;['7'];[0.5645531000000119];113.46675400000001;None;0.7046032000000082;;;;;;;Emoconpilot045;2022_Jan_07_1134;BackwardMask;2020.2.8;120.01315344162764;
;m;008_y_m_h_a.jpg;happy;9;4;m;004_o_m_n_a.jpg;neutral;incongruent;8;match;;120;170;;18;150;block1_Pilot_2;8;h_n;h_n_strong;;;;;0;0;0;0;0;10;10;10;;;;;;;;;116.46686280000003;None;117.73273070000002;118.02626910000001;118.02626910000001;118.17601060000001;118.17601060000001;118.21670359999999;118.21670359999999;None;9;0;118.21670359999999;None;119.71681120000002;None;['7'];[0.5064855999999622];119.71681120000002;None;0.5425222000000076;;;;;;;Emoconpilot045;2022_Jan_07_1134;BackwardMask;2020.2.8;120.01315344162764;
;f;019_m_f_h_a.jpg;happy;9;27;m;027_o_m_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;1;238;block1_Pilot_2;19;h_s;h_s_weak;;;;;0;0;0;0;0;11;11;11;;;;;;;;;122.7169749;None;124.91390099999998;125.20949770000001;125.20949770000001;125.21771759999999;125.21771759999999;125.2585718;125.2585718;None;None;0;125.2585718;None;126.7586666;None;['9'];[0.46463990000000877];126.7586666;None;;;;;;;;Emoconpilot045;2022_Jan_07_1134;BackwardMask;2020.2.8;120.01315344162764;
;m;016_y_m_s_a.jpg;sad;7;4;m;004_o_m_s_a.jpg;sad;congruent;7;match;;130;160;;18;142;block1_Pilot_2;16;s_s;s_s_strong;;;;;0;0;0;0;0;12;12;12;;;;;;;;;129.75879519999998;None;130.95641229999998;131.25175980000003;131.25175980000003;131.4016194;131.4016194;131.4420732;131.4420732;None;7;1;131.4420732;None;132.942175;None;['7'];[0.7852961000000391];132.942175;None;0.7253036999999836;;;;;;;Emoconpilot045;2022_Jan_07_1134;BackwardMask;2020.2.8;120.01315344162764;
;f;021_o_f_n_a.jpg;neutral;8;21;f;021_o_f_h_a.jpg;happy;incongruent;9;match;;140;150;;3;171;block1_Pilot_2;21;n_h;n_h_weak;;;;;0;0;0;0;0;13;13;13;;;;;;;;;135.9435501;None;137.4414171;137.7355246;137.7355246;137.7600611;137.7600611;137.80060849999998;137.80060849999998;None;8;0;137.80060849999998;None;139.30107010000003;None;['8'];[0.35400079999999434];139.30107010000003;None;0.8147142999999915;;;;;;;Emoconpilot045;2022_Jan_07_1134;BackwardMask;2020.2.8;120.01315344162764;
;f;012_o_f_h_a.jpg;happy;9;13;m;013_y_m_h_a.jpg;happy;congruent;9;mismatch;;120;150;;3;213;block1_Pilot_2;12;h_h;h_h_weak;;;;;0;0;0;0;0;14;14;14;;;;;;;;;142.3007064;None;144.0832654;144.3768262;144.3768262;144.40174930000003;144.40174930000003;144.4422724;144.4422724;None;9;1;144.4422724;None;145.9424845;None;['7'];[0.4327468999999837];145.9424845;None;0.5968176000000085;;;;;;;Emoconpilot045;2022_Jan_07_1134;BackwardMask;2020.2.8;120.01315344162764;
;f;021_o_f_s_a.jpg;sad;7;27;m;027_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;3;174;block1_Pilot_2;21;s_n;s_n_weak;;;;;0;0;0;0;0;15;15;15;;;;;;;;;148.9427686;None;150.4225582;150.7186207;150.7186207;150.74390150000002;150.74390150000002;150.78489829999998;150.78489829999998;None;8;1;150.78489829999998;None;152.28459590000003;None;['8'];[0.3785605999999575];152.28459590000003;None;1.0462036000000126;;;;;;;Emoconpilot045;2022_Jan_07_1134;BackwardMask;2020.2.8;120.01315344162764;
;f;019_m_f_n_a.jpg;neutral;8;19;f;019_m_f_h_a.jpg;happy;incongruent;9;match;;140;150;;3;238;block1_Pilot_2;19;n_h;n_h_weak;;;;;0;0;0;0;0;16;16;16;;;;;;;;;155.28482119999998;None;157.3573936;157.6539668;157.6539668;157.6772536;157.6772536;157.71743590000003;157.71743590000003;None;8;0;157.71743590000003;None;159.2179975;None;['7'];[0.3573104000000171];159.2179975;None;0.5857929000000013;;;;;;;Emoconpilot045;2022_Jan_07_1134;BackwardMask;2020.2.8;120.01315344162764;
;f;028_y_f_n_a.jpg;neutral;8;30;f;030_o_f_s_a.jpg;sad;incongruent;7;match;;140;160;;18;219;block1_Pilot_2;28;n_s;n_s_weak;;;;;0;0;0;0;0;17;17;17;;;;;;;;;162.2189362;None;164.07496319999998;164.36933330000002;164.36933330000002;164.5188782;164.5188782;164.5595752;164.5595752;None;8;0;164.5595752;None;166.05939120000002;None;['7'];[0.31575120000002244];166.05939120000002;None;0.5196152999999981;;;;;;;Emoconpilot045;2022_Jan_07_1134;BackwardMask;2020.2.8;120.01315344162764;
;m;008_y_m_h_a.jpg;happy;9;8;m;008_y_m_s_a.jpg;sad;incongruent;7;match;;120;160;;3;176;block1_Pilot_2;8;h_s;h_s_weak;;;;;0;0;0;0;0;18;18;18;;;;;;;;;169.0599819;None;170.5378769;170.8271743;170.8271743;170.852002;170.852002;170.89280770000002;170.89280770000002;None;9;0;170.89280770000002;None;172.3928566;None;['7'];[0.30235370000002604];172.3928566;None;0.6023905000000127;;;;;;;Emoconpilot045;2022_Jan_07_1134;BackwardMask;2020.2.8;120.01315344162764;
;f;019_m_f_h_a.jpg;happy;9;33;m;033_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;18;136;block1_Pilot_2;19;h_n;h_n_weak;;;;;0;0;0;0;0;19;19;19;;;;;;;;;175.3932207;None;176.53533380000002;176.8274656;176.8274656;176.9772149;176.9772149;177.01800319999998;177.01800319999998;None;9;0;177.01800319999998;None;178.51825390000002;None;['7'];[0.38487649999996165];178.51825390000002;None;0.4612005000000181;;;;;;;Emoconpilot045;2022_Jan_07_1134;BackwardMask;2020.2.8;120.01315344162764;
;m;013_y_m_n_a.jpg;neutral;8;12;f;012_o_f_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;2;132;block1_Pilot_2;13;n_s;n_s_strong;;;;;0;0;0;0;0;20;20;20;;;;;;;;;181.51840610000002;None;182.72473750000003;183.01984690000003;183.01984690000003;183.0359367;183.0359367;183.07630650000002;183.07630650000002;None;8;0;183.07630650000002;None;184.5763603;None;['8'];[0.31877959999997074];184.5763603;None;0.7069616999999653;;;;;;;Emoconpilot045;2022_Jan_07_1134;BackwardMask;2020.2.8;120.01315344162764;
;f;040_y_f_s_a.jpg;sad;7;8;m;008_y_m_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;2;175;block1_Pilot_2;40;s_h;s_h_weak;;;;;0;0;0;0;0;21;21;21;;;;;;;;;187.5766118;None;189.0452205;189.33601330000002;189.33601330000002;189.35245949999998;189.35245949999998;189.39316220000003;189.39316220000003;None;8;0;189.39316220000003;None;190.8932427;None;['8'];[0.32202089999998407];190.8932427;None;0.766124399999967;;;;;;;Emoconpilot045;2022_Jan_07_1134;BackwardMask;2020.2.8;120.01315344162764;
;m;004_o_m_h_a.jpg;happy;9;40;f;040_y_f_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;2;193;block1_Pilot_2;4;h_s;h_s_weak;;;;;0;0;0;0;0;22;22;22;;;;;;;;;193.8934161;None;195.53620229999999;195.82820239999998;195.82820239999998;195.8444274;195.8444274;195.88500480000002;195.88500480000002;None;9;0;195.88500480000002;None;197.3850611;None;['7'];[0.3502176000000077];197.3850611;None;0.7701334999999858;;;;;;;Emoconpilot045;2022_Jan_07_1134;BackwardMask;2020.2.8;120.01315344162764;
;f;028_y_f_s_a.jpg;sad;7;13;m;013_y_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;2;126;block1_Pilot_2;28;s_n;s_n_weak;;;;;0;0;0;0;0;23;23;23;;;;;;;;;200.3851615;None;201.452894;201.74506190000002;201.74506190000002;201.7611828;201.7611828;201.8017743;201.8017743;None;7;0;201.8017743;None;203.3019613;None;['8'];[0.35323809999999867];203.3019613;None;0.8374448000000143;;;;;;;Emoconpilot045;2022_Jan_07_1134;BackwardMask;2020.2.8;120.01315344162764;
;m;004_o_m_h_a.jpg;happy;9;40;f;040_y_f_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;3;146;block1_Pilot_2;4;h_n;h_n_strong;;;;;0;0;0;0;0;24;24;24;;;;;;;;;206.30223959999998;None;207.55056399999998;207.8452569;207.8452569;207.86976260000003;207.86976260000003;207.91038410000002;207.91038410000002;None;9;0;207.91038410000002;None;209.41028730000002;None;['8'];[0.492913700000031];209.41028730000002;None;0.6888139999999794;;;;;;;Emoconpilot045;2022_Jan_07_1134;BackwardMask;2020.2.8;120.01315344162764;
;m;008_y_m_s_a.jpg;sad;7;30;f;030_o_f_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;3;132;block1_Pilot_2;8;s_n;s_n_strong;;;;;0;0;0;0;0;25;25;25;;;;;;;;;212.41063970000002;None;213.53529260000002;213.8282798;213.8282798;213.85279119999998;213.85279119999998;213.8936065;213.8936065;None;7;0;213.8936065;None;215.3942428;None;['7'];[0.32490450000000237];215.3942428;None;0.6095257999999717;;;;;;;Emoconpilot045;2022_Jan_07_1134;BackwardMask;2020.2.8;120.01315344162764;
;f;040_y_f_n_a.jpg;neutral;8;40;f;040_y_f_s_a.jpg;sad;incongruent;7;match;;140;160;;2;123;block1_Pilot_2;40;n_s;n_s_weak;;;;;0;0;0;0;0;26;26;26;;;;;;;;;218.3938922;None;219.43881410000003;219.7287095;219.7287095;219.7450292;219.7450292;219.7854538;219.7854538;None;8;0;219.7854538;None;221.2859604;None;['8'];[0.29743489999998474];221.2859604;None;0.6618153999999663;;;;;;;Emoconpilot045;2022_Jan_07_1134;BackwardMask;2020.2.8;120.01315344162764;
;f;028_y_f_s_a.jpg;sad;7;27;m;027_o_m_s_a.jpg;sad;congruent;7;mismatch;;130;160;;3;159;block1_Pilot_2;28;s_s;s_s_weak;;;;;0;0;0;0;0;27;27;27;;;;;;;;;224.2861387;None;225.62341920000003;225.9121863;225.9121863;225.93678309999999;225.93678309999999;225.9776578;225.9776578;None;None;0;225.9776578;None;227.4775033;None;['9'];[0.8819442999999865];227.4775033;None;;;;;;;;Emoconpilot045;2022_Jan_07_1134;BackwardMask;2020.2.8;120.01315344162764;
;f;012_o_f_s_a.jpg;sad;7;27;m;027_o_m_s_a.jpg;sad;congruent;7;mismatch;;130;160;;18;166;block1_Pilot_2;12;s_s;s_s_weak;;;;;0;0;0;0;0;28;28;28;;;;;;;;;230.4778942;None;231.873165;232.16195209999998;232.16195209999998;232.31193190000002;232.31193190000002;232.3528201;232.3528201;None;7;1;232.3528201;None;233.8535654;None;['7'];[0.289569599999993];233.8535654;None;0.5744657999999845;;;;;;;Emoconpilot045;2022_Jan_07_1134;BackwardMask;2020.2.8;120.01315344162764;
;f;028_y_f_n_a.jpg;neutral;8;28;f;028_y_f_h_a.jpg;happy;incongruent;9;match;;140;150;;2;186;block1_Pilot_2;28;n_h;n_h_weak;;;;;0;0;0;0;0;29;29;29;;;;;;;;;236.8526045;None;238.46137410000003;238.75403409999998;238.75403409999998;238.77044580000003;238.77044580000003;238.81089520000003;238.81089520000003;None;8;0;238.81089520000003;None;240.3108849;None;['8'];[0.776333999999963];240.3108849;None;0.6922478999999839;;;;;;;Emoconpilot045;2022_Jan_07_1134;BackwardMask;2020.2.8;120.01315344162764;
;m;027_o_m_n_a.jpg;neutral;8;16;m;016_y_m_n_a.jpg;neutral;congruent;8;match;;140;170;;2;188;block1_Pilot_2;27;n_n;n_n_weak;;;;;0;0;0;0;0;30;30;30;;;;;;;;;243.3110814;None;244.90159459999998;245.1956746;245.1956746;245.2117266;245.2117266;245.25254350000003;245.25254350000003;None;8;1;245.25254350000003;None;246.7527193;None;['8'];[0.2784439000000134];246.7527193;None;0.6827210999999807;;;;;;;Emoconpilot045;2022_Jan_07_1134;BackwardMask;2020.2.8;120.01315344162764;
;f;012_o_f_s_a.jpg;sad;7;13;m;013_y_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;3;162;block1_Pilot_2;12;s_n;s_n_strong;;;;;0;0;0;0;0;31;31;31;;;;;;;;;249.75358359999998;None;251.10554140000002;251.4036733;251.4036733;251.4287396;251.4287396;251.4694082;251.4694082;None;None;0;251.4694082;None;252.96962399999998;None;['9'];[0.7014381000000185];252.96962399999998;None;;;;;;;;Emoconpilot045;2022_Jan_07_1134;BackwardMask;2020.2.8;120.01315344162764;
;f;012_o_f_s_a.jpg;sad;7;16;m;016_y_m_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;1;238;block1_Pilot_2;12;s_h;s_h_strong;;;;;0;0;0;0;0;32;32;32;;;;;;;;;255.97002080000001;None;257.95640650000007;258.2541807;258.2541807;258.26217600000007;258.26217600000007;258.303137;258.303137;None;None;0;258.303137;None;259.8029243000001;None;['9'];[0.47618290000002617];259.8029243000001;None;;;;;;;;Emoconpilot045;2022_Jan_07_1134;BackwardMask;2020.2.8;120.01315344162764;
;f;028_y_f_n_a.jpg;neutral;8;21;f;021_o_f_n_a.jpg;neutral;congruent;8;match;;140;170;;3;220;block1_Pilot_2;28;n_n;n_n_weak;;;;;0;0;0;0;0;33;33;33;;;;;;;;;262.80309120000004;None;264.65905710000004;264.9543070000001;264.9543070000001;264.9787742000001;264.9787742000001;265.0196578;265.0196578;None;8;1;265.0196578;None;266.51990880000005;None;['7'];[0.3031877999999324];266.51990880000005;None;0.7155388999999559;;;;;;;Emoconpilot045;2022_Jan_07_1134;BackwardMask;2020.2.8;120.01315344162764;
;f;040_y_f_h_a.jpg;happy;9;33;m;033_o_m_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;2;194;block1_Pilot_2;40;h_s;h_s_weak;;;;;0;0;0;0;0;34;34;34;;;;;;;;;269.51990090000004;None;271.14458890000003;271.43788730000006;271.43788730000006;271.4542781;271.4542781;271.4948178000001;271.4948178000001;None;9;0;271.4948178000001;None;272.9948687;None;['7'];[0.26822340000001077];272.9948687;None;0.6483636000000388;;;;;;;Emoconpilot045;2022_Jan_07_1134;BackwardMask;2020.2.8;120.01315344162764;
;f;028_y_f_h_a.jpg;happy;9;8;m;008_y_m_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;3;162;block1_Pilot_2;28;h_n;h_n_weak;;;;;0;0;0;0;0;35;35;35;;;;;;;;;275.99520640000003;None;277.36513220000006;277.6548487;277.6548487;277.67957980000006;277.67957980000006;277.7202839;277.7202839;None;9;0;277.7202839;None;279.2205329000001;None;['7'];[0.338777299999947];279.2205329000001;None;0.5910241000000269;;;;;;;Emoconpilot045;2022_Jan_07_1134;BackwardMask;2020.2.8;120.01315344162764;
;m;013_y_m_n_a.jpg;neutral;8;27;m;027_o_m_n_a.jpg;neutral;congruent;8;match;;140;170;;2;126;block1_Pilot_2;13;n_n;n_n_strong;;;;;0;0;0;0;0;36;36;36;;;;;;;;;282.22134860000006;None;283.3231251000001;283.6136167000001;283.6136167000001;283.6296050000001;283.6296050000001;283.6704829;283.6704829;None;8;1;283.6704829;None;285.1706836000001;None;['8'];[1.3325865000000476];285.1706836000001;None;0.7769440000000714;;;;;;;Emoconpilot045;2022_Jan_07_1134;BackwardMask;2020.2.8;120.01315344162764;
;f;028_y_f_s_a.jpg;sad;7;19;f;019_m_f_n_a.jpg;neutral;incongruent;8;match;;130;170;;2;156;block1_Pilot_2;28;s_n;s_n_strong;;;;;0;0;0;0;0;37;37;37;;;;;;;;;288.1706865;None;289.4813305;289.7714452;289.7714452;289.7879527;289.7879527;289.82892060000006;289.82892060000006;None;7;0;289.82892060000006;None;291.3288069;None;['8'];[0.31844599999999446];291.3288069;None;1.0904061999999612;;;;;;;Emoconpilot045;2022_Jan_07_1134;BackwardMask;2020.2.8;120.01315344162764;
;m;016_y_m_s_a.jpg;sad;7;19;f;019_m_f_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;3;138;block1_Pilot_2;16;s_n;s_n_weak;;;;;0;0;0;0;0;38;38;38;;;;;;;;;294.32986330000006;None;295.48698220000006;295.7797313;295.7797313;295.8046054;295.8046054;295.8456188;295.8456188;None;7;0;295.8456188;None;297.34606500000007;None;['8'];[0.3013601000000108];297.34606500000007;None;0.7855809999999792;;;;;;;Emoconpilot045;2022_Jan_07_1134;BackwardMask;2020.2.8;120.01315344162764;
;m;033_o_m_s_a.jpg;sad;7;27;m;027_o_m_n_a.jpg;neutral;incongruent;8;match;;130;170;;3;120;block1_Pilot_2;33;s_n;s_n_strong;;;;;0;0;0;0;0;39;39;39;;;;;;;;;300.3463948;None;301.35813440000004;301.64689280000005;301.64689280000005;301.67150860000004;301.67150860000004;301.7124752000001;301.7124752000001;None;None;0;301.7124752000001;None;303.2126334000001;None;['9'];[0.5786157999999659];303.2126334000001;None;;;;;;;;Emoconpilot045;2022_Jan_07_1134;BackwardMask;2020.2.8;120.01315344162764;
;f;040_y_f_s_a.jpg;sad;7;33;m;033_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;1;238;block1_Pilot_2;40;s_n;s_n_weak;;;;;0;0;0;0;0;40;40;40;;;;;;;;;306.21305300000006;None;308.2048477000001;308.4970033000001;308.4970033000001;308.5050037000001;308.5050037000001;308.5460312;308.5460312;None;None;0;308.5460312;None;310.0459999000001;None;['9'];[0.441428999999971];310.0459999000001;None;;;;;;;;Emoconpilot045;2022_Jan_07_1134;BackwardMask;2020.2.8;120.01315344162764;
;f;021_o_f_n_a.jpg;neutral;8;19;f;019_m_f_s_a.jpg;sad;incongruent;7;match;;140;160;;1;238;block1_Pilot_2;21;n_s;n_s_strong;;;;;0;0;0;0;0;41;41;41;;;;;;;;;313.04713030000005;None;315.0553271;315.34753480000006;315.34753480000006;315.3551016;315.3551016;315.39609300000006;315.39609300000006;None;None;0;315.39609300000006;None;316.8970643;None;['9'];[0.43026180000003933];316.8970643;None;;;;;;;;Emoconpilot045;2022_Jan_07_1134;BackwardMask;2020.2.8;120.01315344162764;
