Person;primeGender;prime;primeEmotion;corrAnsPrime;targetPerson;targetGender;target;targetEmotion;Cond;corrAnsTar;gender;condition;ID_primer;ID_target;PrimerTime;PrimerTime120;JitterTime;conditionsFile;primePerson;emotion_condition;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;readinBlocks.thisRepN;readinBlocks.thisTrialN;readinBlocks.thisN;readinBlocks.thisIndex;trials.thisRepN;trials.thisTrialN;trials.thisN;trials.thisIndex;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;key_resp_2.keys;key_resp_2.rt;key_resp_2.started;key_resp_2.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;maskImage.started;maskImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.started;key_resp.stopped;text.started;text.stopped;key_resp_Rating.keys;key_resp_Rating.started;key_resp_Rating.stopped;key_resp.rt;key_resp_Rating.rt;text_start.started;text_start.stopped;text_pause.started;text_pause.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
;f;040_y_f_h_a.jpg;happy;9;40;f;040_y_f_n_a.jpg;neutral;incongruent;8;match;;120;170;;18;182;block3_Pilot_2;40;h_n;h_n_weak;;;;;0;2;2;2;0;72;72;72;;;;;;;;;2142.2801038000034;None;2143.80466959998;2144.0972597000655;2144.0972597000655;2144.247124299989;2144.247124299989;2144.287869699998;2144.287869699998;None;9;0;2144.287869699998;None;2145.7887010000413;None;['9'];2145.7887010000413;None;0.7762574000516906;[0.43542810005601496];;;;;;;Emoconpilot029;2021_Nov_02_1439;BackwardMask;2020.2.8;119.80567511000827;
;f;030_o_f_n_a.jpg;neutral;8;33;m;033_o_m_h_a.jpg;happy;incongruent;9;mismatch;;140;150;;2;226;block3_Pilot_2;30;n_h;n_h_weak;;;;;0;2;2;2;0;73;73;73;;;;;;;;;2148.7884364000056;None;2150.7430042000487;2151.039472399978;2151.039472399978;2151.055604399997;2151.055604399997;2151.0964707999956;2151.0964707999956;None;8;0;2151.0964707999956;None;2152.5966205000877;None;['9'];2152.5966205000877;None;0.9277091000694782;[0.971340199932456];;;;;;;Emoconpilot029;2021_Nov_02_1439;BackwardMask;2020.2.8;119.80567511000827;
;m;013_y_m_s_a.jpg;sad;7;27;m;027_o_m_s_a.jpg;sad;congruent;7;match;;130;160;;18;238;block3_Pilot_2;13;s_s;s_s_weak;;;;;0;2;2;2;0;74;74;74;;;;;;;;;2155.597310699988;None;2157.5891320999945;2157.880830900045;2157.880830900045;2158.030913499999;2158.030913499999;2158.0713851000182;2158.0713851000182;None;7;1;2158.0713851000182;None;2159.5718620000407;None;['7'];2159.5718620000407;None;0.40076330001465976;[0.43612760002724826];;;;;;;Emoconpilot029;2021_Nov_02_1439;BackwardMask;2020.2.8;119.80567511000827;
;m;027_o_m_n_a.jpg;neutral;8;21;f;021_o_f_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;3;225;block3_Pilot_2;27;n_s;n_s_weak;;;;;0;2;2;2;0;75;75;75;;;;;;;;;2162.5722886000294;None;2164.496781300055;2164.789912700071;2164.789912700071;2164.814036500058;2164.814036500058;2164.855246699997;2164.855246699997;None;7;1;2164.855246699997;None;2166.3550838000374;None;['7'];2166.3550838000374;None;0.7688708000350744;[0.8370080000022426];;;;;;;Emoconpilot029;2021_Nov_02_1439;BackwardMask;2020.2.8;119.80567511000827;
;f;028_y_f_n_a.jpg;neutral;8;12;f;012_o_f_s_a.jpg;sad;incongruent;7;match;;140;160;;2;230;block3_Pilot_2;28;n_s;n_s_weak;;;;;0;2;2;2;0;76;76;76;;;;;;;;;2169.3559473999776;None;2171.2943488999736;2171.5899031000445;2171.5899031000445;2171.605930900085;2171.605930900085;2171.646797500085;2171.646797500085;None;8;0;2171.646797500085;None;2173.1469153000508;None;['7'];2173.1469153000508;None;0.8252746999496594;[0.42117949994280934];;;;;;;Emoconpilot029;2021_Nov_02_1439;BackwardMask;2020.2.8;119.80567511000827;
;m;027_o_m_h_a.jpg;happy;9;21;f;021_o_f_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;2;194;block3_Pilot_2;27;h_s;h_s_weak;;;;;0;2;2;2;0;77;77;77;;;;;;;;;2176.1477104000514;None;2177.784971600049;2178.0816774000414;2178.0816774000414;2178.097841900075;2178.097841900075;2178.138718400034;2178.138718400034;None;7;1;2178.138718400034;None;2179.638787099975;None;['7'];2179.638787099975;None;0.8132956000044942;[0.7213362999027595];;;;;;;Emoconpilot029;2021_Nov_02_1439;BackwardMask;2020.2.8;119.80567511000827;
;m;033_o_m_s_a.jpg;sad;7;19;f;019_m_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;18;129;block3_Pilot_2;33;s_h;s_h_strong;;;;;0;2;2;2;0;78;78;78;;;;;;;;;2182.6395848999964;None;2183.722185800085;2184.0147347999737;2184.0147347999737;2184.164555400028;2184.164555400028;2184.20554720005;2184.20554720005;None;7;0;2184.20554720005;None;2185.7054264000617;None;['7'];2185.7054264000617;None;0.4745982999447733;[0.37472299998626113];;;;;;;Emoconpilot029;2021_Nov_02_1439;BackwardMask;2020.2.8;119.80567511000827;
;f;021_o_f_n_a.jpg;neutral;8;16;m;016_y_m_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;1;238;block3_Pilot_2;21;n_s;n_s_strong;;;;;0;2;2;2;0;79;79;79;;;;;;;;;2188.7055232999846;None;2190.7377479000716;2191.0320119999815;2191.0320119999815;2191.0396837000735;2191.0396837000735;2191.0805868000025;2191.0805868000025;None;8;0;2191.0805868000025;None;2192.5807430000277;None;['9'];2192.5807430000277;None;1.2714484999887645;[0.43529030005447567];;;;;;;Emoconpilot029;2021_Nov_02_1439;BackwardMask;2020.2.8;119.80567511000827;
;m;013_y_m_s_a.jpg;sad;7;21;f;021_o_f_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;18;230;block3_Pilot_2;13;s_n;s_n_strong;;;;;0;2;2;2;0;80;80;80;;;;;;;;;2195.5808725000825;None;2197.507084400044;2197.798648199998;2197.798648199998;2197.9481641000602;2197.9481641000602;2197.989040400018;2197.989040400018;None;7;0;2197.989040400018;None;2199.4891240000725;None;['7'];2199.4891240000725;None;0.40294439997524023;[0.294918300001882];;;;;;;Emoconpilot029;2021_Nov_02_1439;BackwardMask;2020.2.8;119.80567511000827;
;m;008_y_m_h_a.jpg;happy;9;30;f;030_o_f_h_a.jpg;happy;congruent;9;mismatch;;120;150;;2;173;block3_Pilot_2;8;h_h;h_h_weak;;;;;0;2;2;2;0;81;81;81;;;;;;;;;2202.490582700004;None;2203.9392959000543;2204.231779100024;2204.231779100024;2204.248273300007;2204.248273300007;2204.289231200004;2204.289231200004;None;9;1;2204.289231200004;None;2205.789159200038;None;['9'];2205.789159200038;None;1.1429466999834403;[0.8508055999409407];;;;;;;Emoconpilot029;2021_Nov_02_1439;BackwardMask;2020.2.8;119.80567511000827;
