Person;primeGender;prime;primeEmotion;corrAnsPrime;targetPerson;targetGender;target;targetEmotion;Cond;corrAnsTar;gender;condition;ID_primer;ID_target;PrimerTime;PrimerTime120;JitterTime;conditionsFile;primePerson;emotion_condition;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;readinBlocks.thisRepN;readinBlocks.thisTrialN;readinBlocks.thisN;readinBlocks.thisIndex;trials.thisRepN;trials.thisTrialN;trials.thisN;trials.thisIndex;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;key_resp_2.keys;key_resp_2.rt;key_resp_2.started;key_resp_2.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;maskImage.started;maskImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.started;key_resp.stopped;text.started;text.stopped;key_resp_Rating.keys;key_resp_Rating.started;key_resp_Rating.stopped;key_resp.rt;key_resp_Rating.rt;text_start.started;text_start.stopped;text_pause.started;text_pause.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
;m;016_y_m_n_a.jpg;neutral;8;16;m;016_y_m_h_a.jpg;happy;incongruent;9;match;;140;150;;18;193;block1_Pilot_2;16;n_h;n_h_strong;;;;;0;0;0;0;0;87;87;87;;;;;;;;;719.8991739999037;None;721.5266781998798;721.8167661998887;721.8167661998887;721.9663821998984;721.9663821998984;722.0069138999097;722.0069138999097;None;8;0;722.0069138999097;None;723.5071097000036;None;['7'];723.5071097000036;None;0.6809203999582678;[0.4928619998972863];;;;;;;Emoconpilot025;2021_Oct_19_1106;BackwardMask;2020.2.8;120.05335150070697;
;m;033_o_m_h_a.jpg;happy;9;4;m;004_o_m_h_a.jpg;happy;congruent;9;match;;120;150;;2;195;block1_Pilot_2;33;h_h;h_h_strong;;;;;0;0;0;0;0;88;88;88;;;;;;;;;726.5079165999778;None;728.1402117998805;728.4333196000662;728.4333196000662;728.4496174000669;728.4496174000669;728.4904928000178;728.4904928000178;None;9;1;728.4904928000178;None;729.9908867999911;None;['7'];729.9908867999911;None;0.7013901001773775;[0.2808875001501292];;;;;;;Emoconpilot025;2021_Oct_19_1106;BackwardMask;2020.2.8;120.05335150070697;
;m;027_o_m_h_a.jpg;happy;9;16;m;016_y_m_h_a.jpg;happy;congruent;9;match;;120;150;;3;209;block1_Pilot_2;27;h_h;h_h_weak;;;;;0;0;0;0;0;89;89;89;;;;;;;;;732.9914510999806;None;734.7693759000394;735.0587553000078;735.0587553000078;735.0831331000663;735.0831331000663;735.1240167000797;735.1240167000797;None;9;1;735.1240167000797;None;736.6239431998692;None;['7'];736.6239431998692;None;0.6756967001128942;[0.5359479000326246];;;;;;;Emoconpilot025;2021_Oct_19_1106;BackwardMask;2020.2.8;120.05335150070697;
;m;033_o_m_s_a.jpg;sad;7;16;m;016_y_m_s_a.jpg;sad;congruent;7;match;;130;160;;3;128;block1_Pilot_2;33;s_s;s_s_strong;;;;;0;0;0;0;0;90;90;90;;;;;;;;;739.6241202999372;None;740.6988423999865;740.9917846000753;740.9917846000753;741.0167064000852;741.0167064000852;741.0573821000289;741.0573821000289;None;7;1;741.0573821000289;None;742.5575562999584;None;['8'];742.5575562999584;None;1.3824362999293953;[0.8342520999722183];;;;;;;Emoconpilot025;2021_Oct_19_1106;BackwardMask;2020.2.8;120.05335150070697;
;f;021_o_f_s_a.jpg;sad;7;30;f;030_o_f_s_a.jpg;sad;congruent;7;match;;130;160;;1;238;block1_Pilot_2;21;s_s;s_s_strong;;;;;0;0;0;0;0;91;91;91;;;;;;;;;745.5575109000783;None;747.5468561998568;747.8417926998809;747.8417926998809;747.8500254000537;747.8500254000537;747.8908172000665;747.8908172000665;None;None;0;747.8908172000665;None;749.3909755998757;None;['9'];749.3909755998757;None;;[0.5529241999611259];;;;;;;Emoconpilot025;2021_Oct_19_1106;BackwardMask;2020.2.8;120.05335150070697;
;m;033_o_m_n_a.jpg;neutral;8;28;f;028_y_f_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;18;166;block1_Pilot_2;33;n_s;n_s_strong;;;;;0;0;0;0;0;92;92;92;;;;;;;;;752.3910532000009;None;753.8001921998803;754.0924325999804;754.0924325999804;754.2418074999005;754.2418074999005;754.2826765999198;754.2826765999198;None;8;0;754.2826765999198;None;755.7828293999191;None;['8'];755.7828293999191;None;1.1813029998447746;[0.8169952998869121];;;;;;;Emoconpilot025;2021_Oct_19_1106;BackwardMask;2020.2.8;120.05335150070697;
;f;019_m_f_n_a.jpg;neutral;8;30;f;030_o_f_n_a.jpg;neutral;congruent;8;match;;140;170;;18;228;block1_Pilot_2;19;n_n;n_n_weak;;;;;0;0;0;0;0;93;93;93;;;;;;;;;758.7838437000755;None;760.7032987999264;760.9925996998791;760.9925996998791;761.1420241000596;761.1420241000596;761.1828244000208;761.1828244000208;None;8;1;761.1828244000208;None;762.6836613998748;None;['7'];762.6836613998748;None;0.7449957998469472;[0.43609199998900294];;;;;;;Emoconpilot025;2021_Oct_19_1106;BackwardMask;2020.2.8;120.05335150070697;
;m;008_y_m_s_a.jpg;sad;7;12;f;012_o_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;3;130;block1_Pilot_2;8;s_h;s_h_weak;;;;;0;0;0;0;0;94;94;94;;;;;;;;;765.6838827000465;None;766.7853268999606;767.0759393000044;767.0759393000044;767.1003195999656;767.1003195999656;767.1413086999673;767.1413086999673;None;7;0;767.1413086999673;None;768.6415190999396;None;['8'];768.6415190999396;None;1.066431500017643;[0.35843229992315173];;;;;;;Emoconpilot025;2021_Oct_19_1106;BackwardMask;2020.2.8;120.05335150070697;
;m;016_y_m_n_a.jpg;neutral;8;28;f;028_y_f_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;18;189;block1_Pilot_2;16;n_n;n_n_strong;;;;;0;0;0;0;0;95;95;95;;;;;;;;;771.6416773998644;None;773.236901300028;773.5260814998765;773.5260814998765;773.6756684000138;773.6756684000138;773.7163777998649;773.7163777998649;None;8;1;773.7163777998649;None;775.2163207998965;None;['7'];775.2163207998965;None;0.5872735001612455;[0.3595368000678718];;;;;;;Emoconpilot025;2021_Oct_19_1106;BackwardMask;2020.2.8;120.05335150070697;
;f;012_o_f_s_a.jpg;sad;7;16;m;016_y_m_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;3;238;block1_Pilot_2;12;s_h;s_h_strong;;;;;0;0;0;0;0;96;96;96;;;;;;;;;778.2166571998969;None;780.2033098000102;780.5007346000057;780.5007346000057;780.525845099939;780.525845099939;780.5666201000568;780.5666201000568;None;None;0;780.5666201000568;None;782.0667387999129;None;['9'];782.0667387999129;None;;[0.3169486001133919];;;;;;;Emoconpilot025;2021_Oct_19_1106;BackwardMask;2020.2.8;120.05335150070697;
;m;013_y_m_h_a.jpg;happy;9;27;m;027_o_m_h_a.jpg;happy;congruent;9;match;;120;150;;18;238;block1_Pilot_2;13;h_h;h_h_strong;;;;;0;0;0;0;0;97;97;97;;;;;;;;;785.0668929999229;None;787.0703407998662;787.3597915000282;787.3597915000282;787.509153299965;787.509153299965;787.5499915999826;787.5499915999826;None;9;1;787.5499915999826;None;789.0501508000307;None;['7'];789.0501508000307;None;0.657865900080651;[0.3975038998760283];;;;;;;Emoconpilot025;2021_Oct_19_1106;BackwardMask;2020.2.8;120.05335150070697;
;m;016_y_m_s_a.jpg;sad;7;33;m;033_o_m_n_a.jpg;neutral;incongruent;8;match;;130;170;;1;238;block1_Pilot_2;16;s_n;s_n_weak;;;;;0;0;0;0;0;98;98;98;;;;;;;;;792.0511707998812;None;794.0418910998851;794.3344733000267;794.3344733000267;794.342639700044;794.342639700044;794.3835626998916;794.3835626998916;None;None;0;794.3835626998916;None;795.8835259000771;None;['9'];795.8835259000771;None;;[0.47638909984380007];;;;;;;Emoconpilot025;2021_Oct_19_1106;BackwardMask;2020.2.8;120.05335150070697;
;m;008_y_m_n_a.jpg;neutral;8;30;f;030_o_f_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;1;238;block1_Pilot_2;8;n_n;n_n_weak;;;;;0;0;0;0;0;99;99;99;;;;;;;;;798.8838170000818;None;800.8932876000181;801.184852699982;801.184852699982;801.1927944999188;801.1927944999188;801.2336434000172;801.2336434000172;None;None;0;801.2336434000172;None;802.7337169998791;None;['9'];802.7337169998791;None;;[0.3541002001147717];;;;;;;Emoconpilot025;2021_Oct_19_1106;BackwardMask;2020.2.8;120.05335150070697;
;m;008_y_m_s_a.jpg;sad;7;30;f;030_o_f_s_a.jpg;sad;congruent;7;mismatch;;130;160;;2;133;block1_Pilot_2;8;s_s;s_s_weak;;;;;0;0;0;0;0;100;100;100;;;;;;;;;805.7338231999893;None;806.8613396000583;807.1519569999073;807.1519569999073;807.1678796999622;807.1678796999622;807.2087197999936;807.2087197999936;None;None;0;807.2087197999936;None;808.7086893999949;None;['9'];808.7086893999949;None;;[0.37095020012930036];;;;;;;Emoconpilot025;2021_Oct_19_1106;BackwardMask;2020.2.8;120.05335150070697;
;f;040_y_f_n_a.jpg;neutral;8;30;f;030_o_f_s_a.jpg;sad;incongruent;7;match;;140;160;;3;197;block1_Pilot_2;40;n_s;n_s_strong;;;;;0;0;0;0;0;101;101;101;;;;;;;;;811.7089831000194;None;813.3698078999296;813.6600647000596;813.6600647000596;813.6847399999388;813.6847399999388;813.7256626999006;813.7256626999006;None;8;0;813.7256626999006;None;815.2255488999654;None;['8'];815.2255488999654;None;0.8822167001198977;[0.43026819988153875];;;;;;;Emoconpilot025;2021_Oct_19_1106;BackwardMask;2020.2.8;120.05335150070697;
;m;004_o_m_h_a.jpg;happy;9;30;f;030_o_f_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;3;121;block1_Pilot_2;4;h_s;h_s_strong;;;;;0;0;0;0;0;102;102;102;;;;;;;;;818.2259173998609;None;819.253684700001;819.5437165999319;819.5437165999319;819.56811439991;819.56811439991;819.6090692998841;819.6090692998841;None;9;0;819.6090692998841;None;821.1089144998696;None;['7'];821.1089144998696;None;0.7586920000612736;[0.33898249990306795];;;;;;;Emoconpilot025;2021_Oct_19_1106;BackwardMask;2020.2.8;120.05335150070697;
;f;040_y_f_h_a.jpg;happy;9;8;m;008_y_m_h_a.jpg;happy;congruent;9;mismatch;;120;150;;18;211;block1_Pilot_2;40;h_h;h_h_weak;;;;;0;0;0;0;0;103;103;103;;;;;;;;;824.1101744000334;None;825.8756647999398;826.1684838000219;826.1684838000219;826.3182890999597;826.3182890999597;826.3590818999801;826.3590818999801;None;9;1;826.3590818999801;None;827.8593921000138;None;['7'];827.8593921000138;None;0.6246954000089318;[0.4042365001514554];;;;;;;Emoconpilot025;2021_Oct_19_1106;BackwardMask;2020.2.8;120.05335150070697;
;f;019_m_f_s_a.jpg;sad;7;16;m;016_y_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;2;198;block1_Pilot_2;19;s_n;s_n_strong;;;;;0;0;0;0;0;104;104;104;;;;;;;;;830.8595322999172;None;832.5426668000873;832.8355310000479;832.8355310000479;832.8517372000497;832.8517372000497;832.8926957999356;832.8926957999356;None;None;0;832.8926957999356;None;834.3926293000113;None;['9'];834.3926293000113;None;;[0.423189900116995];;;;;;;Emoconpilot025;2021_Oct_19_1106;BackwardMask;2020.2.8;120.05335150070697;
;f;040_y_f_s_a.jpg;sad;7;12;f;012_o_f_s_a.jpg;sad;congruent;7;match;;130;160;;18;240;block1_Pilot_2;40;s_s;s_s_strong;;;;;0;0;0;0;0;105;105;105;;;;;;;;;837.3930070998613;None;839.4011164000258;839.6936919;839.6936919;839.8436326000374;839.8436326000374;839.8844802000094;839.8844802000094;None;7;1;839.8844802000094;None;841.384461699985;None;['7'];841.384461699985;None;0.9314477001316845;[0.4234156000893563];;;;;;;Emoconpilot025;2021_Oct_19_1106;BackwardMask;2020.2.8;120.05335150070697;
;f;040_y_f_n_a.jpg;neutral;8;33;m;033_o_m_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;3;188;block1_Pilot_2;40;n_s;n_s_weak;;;;;0;0;0;0;0;106;106;106;;;;;;;;;844.3848140998743;None;845.9913035999052;846.2859028999228;846.2859028999228;846.310666800011;846.310666800011;846.3514161000494;846.3514161000494;None;8;0;846.3514161000494;None;847.8514860998839;None;['8'];847.8514860998839;None;0.7524836999364197;[0.500113100046292];;;;;;;Emoconpilot025;2021_Oct_19_1106;BackwardMask;2020.2.8;120.05335150070697;
;f;028_y_f_h_a.jpg;happy;9;21;f;021_o_f_s_a.jpg;sad;incongruent;7;match;;120;160;;3;193;block1_Pilot_2;28;h_s;h_s_strong;;;;;0;0;0;0;0;107;107;107;;;;;;;;;850.8513813000172;None;852.4696831000037;852.7607730999589;852.7607730999589;852.7857154000085;852.7857154000085;852.8264341999311;852.8264341999311;None;9;0;852.8264341999311;None;854.3263767999597;None;['7'];854.3263767999597;None;0.9654574000742286;[0.585590000031516];;;;;;;Emoconpilot025;2021_Oct_19_1106;BackwardMask;2020.2.8;120.05335150070697;
;f;040_y_f_s_a.jpg;sad;7;13;m;013_y_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;2;198;block1_Pilot_2;40;s_n;s_n_strong;;;;;0;0;0;0;0;108;108;108;;;;;;;;;857.3267280000728;None;858.9845626999158;859.2775113000534;859.2775113000534;859.29402079992;859.29402079992;859.3348942000885;859.3348942000885;None;None;0;859.3348942000885;None;860.8347537000664;None;['9'];860.8347537000664;None;;[0.3651452998165041];;;;;;;Emoconpilot025;2021_Oct_19_1106;BackwardMask;2020.2.8;120.05335150070697;
;f;030_o_f_n_a.jpg;neutral;8;33;m;033_o_m_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;1;238;block1_Pilot_2;30;n_s;n_s_strong;;;;;0;0;0;0;0;109;109;109;;;;;;;;;863.834949699929;None;865.8399308999069;866.1364370000083;866.1364370000083;866.1440753000788;866.1440753000788;866.1849936000071;866.1849936000071;None;None;0;866.1849936000071;None;867.6851188999135;None;['9'];867.6851188999135;None;;[0.6426701000891626];;;;;;;Emoconpilot025;2021_Oct_19_1106;BackwardMask;2020.2.8;120.05335150070697;
;f;021_o_f_h_a.jpg;happy;9;40;f;040_y_f_n_a.jpg;neutral;incongruent;8;match;;120;170;;2;125;block1_Pilot_2;21;h_n;h_n_weak;;;;;0;0;0;0;0;110;110;110;;;;;;;;;870.6852422999218;None;871.7458649999462;872.0364558999427;872.0364558999427;872.0527281998657;872.0527281998657;872.0935068998951;872.0935068998951;None;9;0;872.0935068998951;None;873.5936628000345;None;['7'];873.5936628000345;None;0.6344180000014603;[0.38211499992758036];;;;;;;Emoconpilot025;2021_Oct_19_1106;BackwardMask;2020.2.8;120.05335150070697;
;f;021_o_f_h_a.jpg;happy;9;16;m;016_y_m_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;1;238;block1_Pilot_2;21;h_s;h_s_strong;;;;;0;0;0;0;0;111;111;111;;;;;;;;;876.5944721999113;None;878.5961984000169;878.8868295000866;878.8868295000866;878.8944283998571;878.8944283998571;878.9352100000251;878.9352100000251;None;None;0;878.9352100000251;None;880.435444700066;None;['9'];880.435444700066;None;;[0.42032449995167553];;;;;;;Emoconpilot025;2021_Oct_19_1106;BackwardMask;2020.2.8;120.05335150070697;
;f;012_o_f_h_a.jpg;happy;9;8;m;008_y_m_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;1;238;block1_Pilot_2;12;h_s;h_s_weak;;;;;0;0;0;0;0;112;112;112;;;;;;;;;883.4363696000073;None;885.4267490999773;885.7197428999934;885.7197428999934;885.7278795999009;885.7278795999009;885.7687679000665;885.7687679000665;None;None;0;885.7687679000665;None;887.268741699867;None;['9'];887.268741699867;None;;[0.4032378999982029];;;;;;;Emoconpilot025;2021_Oct_19_1106;BackwardMask;2020.2.8;120.05335150070697;
;m;013_y_m_h_a.jpg;happy;9;16;m;016_y_m_s_a.jpg;sad;incongruent;7;match;;120;160;;3;202;block1_Pilot_2;13;h_s;h_s_weak;;;;;0;0;0;0;0;113;113;113;;;;;;;;;890.2688426999375;None;891.97291329992;892.2616558000445;892.2616558000445;892.286197300069;892.286197300069;892.3270751000382;892.3270751000382;None;9;0;892.3270751000382;None;893.8271051000338;None;['7'];893.8271051000338;None;0.6408867000136524;[0.2847894998267293];;;;;;;Emoconpilot025;2021_Oct_19_1106;BackwardMask;2020.2.8;120.05335150070697;
;f;019_m_f_s_a.jpg;sad;7;4;m;004_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;1;238;block1_Pilot_2;19;s_n;s_n_strong;;;;;0;0;0;0;0;114;114;114;;;;;;;;;896.8280267000664;None;898.8296588999219;899.1204540000763;899.1204540000763;899.1281405999325;899.1281405999325;899.1689164000563;899.1689164000563;None;None;0;899.1689164000563;None;900.6690805999096;None;['9'];900.6690805999096;None;;[0.35484140017069876];;;;;;;Emoconpilot025;2021_Oct_19_1106;BackwardMask;2020.2.8;120.05335150070697;
;f;028_y_f_n_a.jpg;neutral;8;27;m;027_o_m_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;18;238;block1_Pilot_2;28;n_s;n_s_strong;;;;;0;0;0;0;0;115;115;115;;;;;;;;;903.6691961998586;None;905.6711963000707;905.9622327000834;905.9622327000834;906.1117126999889;906.1117126999889;906.1525651998818;906.1525651998818;None;8;0;906.1525651998818;None;907.6535147998948;None;['7'];907.6535147998948;None;0.6153535000048578;[0.6023176000453532];;;;;;;Emoconpilot025;2021_Oct_19_1106;BackwardMask;2020.2.8;120.05335150070697;
;m;013_y_m_s_a.jpg;sad;7;12;f;012_o_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;1;238;block1_Pilot_2;13;s_h;s_h_strong;;;;;0;0;0;0;0;116;116;116;;;;;;;;;910.653525599977;None;912.6443590999115;912.9371424999554;912.9371424999554;912.9450179000851;912.9450179000851;912.9859422000591;912.9859422000591;None;None;0;912.9859422000591;None;914.4861051999032;None;['9'];914.4861051999032;None;;[0.2977543000597507];;;;;;;Emoconpilot025;2021_Oct_19_1106;BackwardMask;2020.2.8;120.05335150070697;
;m;016_y_m_s_a.jpg;sad;7;19;f;019_m_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;1;238;block1_Pilot_2;16;s_h;s_h_strong;;;;;0;0;0;0;0;117;117;117;;;;;;;;;917.4865560999606;None;919.4774175998755;919.7702860999852;919.7702860999852;919.7783810000401;919.7783810000401;919.8194641999435;919.8194641999435;None;None;0;919.8194641999435;None;921.3194482000545;None;['9'];921.3194482000545;None;;[1.0883063001092523];;;;;;;Emoconpilot025;2021_Oct_19_1106;BackwardMask;2020.2.8;120.05335150070697;
;m;013_y_m_s_a.jpg;sad;7;21;f;021_o_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;18;238;block1_Pilot_2;13;s_h;s_h_strong;;;;;0;0;0;0;0;118;118;118;;;;;;;;;924.319522799924;None;926.3116031999234;926.6036473999266;926.6036473999266;926.7537068999372;926.7537068999372;926.7945415999275;926.7945415999275;None;7;0;926.7945415999275;None;928.2950480999425;None;['7'];928.2950480999425;None;0.9412565999664366;[0.37678849999792874];;;;;;;Emoconpilot025;2021_Oct_19_1106;BackwardMask;2020.2.8;120.05335150070697;
;f;012_o_f_s_a.jpg;sad;7;13;m;013_y_m_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;3;235;block1_Pilot_2;12;s_h;s_h_weak;;;;;0;0;0;0;0;119;119;119;;;;;;;;;931.2953765999991;None;933.2561619998887;933.553874499863;933.553874499863;933.5788346999325;933.5788346999325;933.6195654000621;933.6195654000621;None;7;0;933.6195654000621;None;935.1198698000517;None;['7'];935.1198698000517;None;1.0523771999869496;[0.30395159986801445];;;;;;;Emoconpilot025;2021_Oct_19_1106;BackwardMask;2020.2.8;120.05335150070697;
;f;019_m_f_s_a.jpg;sad;7;30;f;030_o_f_h_a.jpg;happy;incongruent;9;match;;130;150;;3;235;block2_Pilot_2;19;s_h;s_h_strong;;;;;0;1;1;1;0;0;0;0;;;;;;;;;958.1585146000143;None;960.1340081000235;960.4300065999851;960.4300065999851;960.4543544999324;960.4543544999324;960.4953333998565;960.4953333998565;None;7;0;960.4953333998565;None;961.9955638998654;None;['8'];961.9955638998654;None;1.2325214999727905;[0.7000619999598712];;;938.1203640999738;None;;;Emoconpilot025;2021_Oct_19_1106;BackwardMask;2020.2.8;120.05335150070697;
;m;008_y_m_n_a.jpg;neutral;8;40;f;040_y_f_h_a.jpg;happy;incongruent;9;mismatch;;140;150;;2;121;block2_Pilot_2;8;n_h;n_h_strong;;;;;0;1;1;1;0;1;1;1;;;;;;;;;964.9960199999623;None;966.0227862000465;966.3132674000226;966.3132674000226;966.3295279999729;966.3295279999729;966.3703691998962;966.3703691998962;None;8;0;966.3703691998962;None;967.8704716998618;None;['8'];967.8704716998618;None;0.9734426001086831;[0.2653940001036972];;;;;;;Emoconpilot025;2021_Oct_19_1106;BackwardMask;2020.2.8;120.05335150070697;
;f;012_o_f_h_a.jpg;happy;9;27;m;027_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;2;240;block2_Pilot_2;12;h_n;h_n_weak;;;;;0;1;1;1;0;2;2;2;;;;;;;;;970.8706318000332;None;972.8785385999363;973.1714300999884;973.1714300999884;973.1878253000323;973.1878253000323;973.2288184000645;973.2288184000645;None;9;0;973.2288184000645;None;974.7288571998943;None;['8'];974.7288571998943;None;0.715101599926129;[0.38307170011103153];;;;;;;Emoconpilot025;2021_Oct_19_1106;BackwardMask;2020.2.8;120.05335150070697;
;m;008_y_m_h_a.jpg;happy;9;40;f;040_y_f_h_a.jpg;happy;congruent;9;mismatch;;120;150;;18;195;block2_Pilot_2;8;h_h;h_h_strong;;;;;0;1;1;1;0;3;3;3;;;;;;;;;977.7290147000458;None;979.3608802000526;979.6548955000471;979.6548955000471;979.8047571000643;979.8047571000643;979.8455876999069;979.8455876999069;None;9;1;979.8455876999069;None;981.345642299857;None;['7'];981.345642299857;None;0.5862310999073088;[0.33412940008565784];;;;;;;Emoconpilot025;2021_Oct_19_1106;BackwardMask;2020.2.8;120.05335150070697;
;m;004_o_m_n_a.jpg;neutral;8;33;m;033_o_m_s_a.jpg;sad;incongruent;7;match;;140;160;;18;126;block2_Pilot_2;4;n_s;n_s_weak;;;;;0;1;1;1;0;4;4;4;;;;;;;;;984.3457317000721;None;985.4353407998569;985.7305065998808;985.7305065998808;985.8798839999363;985.8798839999363;985.9209251999855;985.9209251999855;None;7;1;985.9209251999855;None;987.4207122998778;None;['8'];987.4207122998778;None;1.2069244999438524;[0.579096500063315];;;;;;;Emoconpilot025;2021_Oct_19_1106;BackwardMask;2020.2.8;120.05335150070697;
;f;028_y_f_s_a.jpg;sad;7;27;m;027_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;18;225;block2_Pilot_2;28;s_n;s_n_strong;;;;;0;1;1;1;0;5;5;5;;;;;;;;;990.4209141000174;None;992.3104034999851;992.6054555999581;992.6054555999581;992.7549997000024;992.7549997000024;992.7959632999264;992.7959632999264;None;7;0;992.7959632999264;None;994.2958251000382;None;['7'];994.2958251000382;None;1.1078937000129372;[0.41598720010370016];;;;;;;Emoconpilot025;2021_Oct_19_1106;BackwardMask;2020.2.8;120.05335150070697;
;m;027_o_m_s_a.jpg;sad;7;30;f;030_o_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;18;238;block2_Pilot_2;27;s_h;s_h_weak;;;;;0;1;1;1;0;6;6;6;;;;;;;;;997.2962567999493;None;999.287239599973;999.580348599935;999.580348599935;999.7300891999621;999.7300891999621;999.771074899938;999.771074899938;None;7;0;999.771074899938;None;1001.2715727998875;None;['7'];1001.2715727998875;None;0.5328586001414806;[0.2882266000378877];;;;;;;Emoconpilot025;2021_Oct_19_1106;BackwardMask;2020.2.8;120.05335150070697;
;m;033_o_m_h_a.jpg;happy;9;40;f;040_y_f_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;1;238;block2_Pilot_2;33;h_s;h_s_strong;;;;;0;1;1;1;0;7;7;7;;;;;;;;;1004.2719429000281;None;1006.2628206999507;1006.555366900051;1006.555366900051;1006.5637266000267;1006.5637266000267;1006.6044735999312;1006.6044735999312;None;None;0;1006.6044735999312;None;1008.1043930999003;None;['9'];1008.1043930999003;None;;[0.2712022999767214];;;;;;;Emoconpilot025;2021_Oct_19_1106;BackwardMask;2020.2.8;120.05335150070697;
;f;012_o_f_n_a.jpg;neutral;8;12;f;012_o_f_h_a.jpg;happy;incongruent;9;match;;140;150;;2;200;block2_Pilot_2;12;n_h;n_h_weak;;;;;0;1;1;1;0;8;8;8;;;;;;;;;1011.1048397999257;None;1012.8037246000022;1013.097854499938;1013.097854499938;1013.1136218998581;1013.1136218998581;1013.1546590998769;1013.1546590998769;None;None;0;1013.1546590998769;None;1014.6545825998764;None;"['8', '8']";1014.6545825998764;None;;"[0.12103069992735982, 0.6332312000449747]";;;;;;;Emoconpilot025;2021_Oct_19_1106;BackwardMask;2020.2.8;120.05335150070697;
;f;030_o_f_n_a.jpg;neutral;8;19;f;019_m_f_n_a.jpg;neutral;congruent;8;match;;140;170;;1;238;block2_Pilot_2;30;n_n;n_n_weak;;;;;0;1;1;1;0;9;9;9;;;;;;;;;1017.654919499997;None;1019.6585119999945;1019.9477470999118;1019.9477470999118;1019.9556614998728;1019.9556614998728;1019.9965762998909;1019.9965762998909;None;None;0;1019.9965762998909;None;1021.4964670999907;None;['9'];1021.4964670999907;None;;[0.2314055000897497];;;;;;;Emoconpilot025;2021_Oct_19_1106;BackwardMask;2020.2.8;120.05335150070697;
;m;013_y_m_h_a.jpg;happy;9;8;m;008_y_m_n_a.jpg;neutral;incongruent;8;match;;120;170;;1;238;block2_Pilot_2;13;h_n;h_n_strong;;;;;0;1;1;1;0;10;10;10;;;;;;;;;1024.4972945000045;None;1026.499106900068;1026.7895988998935;1026.7895988998935;1026.7974266998935;1026.7974266998935;1026.8381817999762;1026.8381817999762;None;None;0;1026.8381817999762;None;1028.3383615999483;None;['9'];1028.3383615999483;None;;[0.26155960001051426];;;;;;;Emoconpilot025;2021_Oct_19_1106;BackwardMask;2020.2.8;120.05335150070697;
;f;040_y_f_h_a.jpg;happy;9;19;f;019_m_f_s_a.jpg;sad;incongruent;7;match;;120;160;;3;133;block2_Pilot_2;40;h_s;h_s_strong;;;;;0;1;1;1;0;11;11;11;;;;;;;;;1031.3385014999658;None;1032.4550163000822;1032.7477756999433;1032.7477756999433;1032.7725609999616;1032.7725609999616;1032.813389299903;1032.813389299903;None;9;0;1032.813389299903;None;1034.3133994999807;None;['7'];1034.3133994999807;None;0.666346900165081;[0.262200600001961];;;;;;;Emoconpilot025;2021_Oct_19_1106;BackwardMask;2020.2.8;120.05335150070697;
;f;040_y_f_h_a.jpg;happy;9;13;m;013_y_m_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;3;226;block2_Pilot_2;40;h_s;h_s_strong;;;;;0;1;1;1;0;12;12;12;;;;;;;;;1037.3144253999926;None;1039.2050596000627;1039.497767199995;1039.497767199995;1039.5225322998594;1039.5225322998594;1039.5634967999067;1039.5634967999067;None;9;0;1039.5634967999067;None;1041.0637550000101;None;['7'];1041.0637550000101;None;0.6040757999289781;[0.2720983000472188];;;;;;;Emoconpilot025;2021_Oct_19_1106;BackwardMask;2020.2.8;120.05335150070697;
