Person;primeGender;prime;primeEmotion;corrAnsPrime;targetPerson;targetGender;target;targetEmotion;Cond;corrAnsTar;gender;condition;ID_primer;ID_target;PrimerTime;PrimerTime120;JitterTime;conditionsFile;primePerson;emotion_condition;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;readinBlocks.thisRepN;readinBlocks.thisTrialN;readinBlocks.thisN;readinBlocks.thisIndex;trials.thisRepN;trials.thisTrialN;trials.thisN;trials.thisIndex;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;key_resp_2.keys;key_resp_2.rt;key_resp_2.started;key_resp_2.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;maskImage.started;maskImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.started;key_resp.stopped;text.started;text.stopped;key_resp_Rating.keys;key_resp_Rating.started;key_resp_Rating.stopped;key_resp.rt;key_resp_Rating.rt;text_start.started;text_start.stopped;text_pause.started;text_pause.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
;m;016_y_m_n_a.jpg;neutral;8;16;m;016_y_m_h_a.jpg;happy;incongruent;9;match;;140;150;;18;193;block1_Pilot_2;16;n_h;n_h_strong;;;;;0;0;0;0;0;87;87;87;;;;;;;;;612.7466392999995;None;614.3733284999998;614.6638353999988;614.6638353999988;614.8134673999994;614.8134673999994;614.8541375999994;614.8541375999994;None;8;0;614.8541375999994;None;616.354224499999;None;['7'];616.354224499999;None;0.47540350000053877;[0.30358440000054543];;;;;;;Emoconpilot047;2022_Jan_07_1536;BackwardMask;2020.2.8;120.10021161764243;
;m;033_o_m_h_a.jpg;happy;9;4;m;004_o_m_h_a.jpg;happy;congruent;9;match;;120;150;;2;195;block1_Pilot_2;33;h_h;h_h_strong;;;;;0;0;0;0;0;88;88;88;;;;;;;;;619.3543489999993;None;620.987466999999;621.2805235999986;621.2805235999986;621.296877499999;621.296877499999;621.3375934999985;621.3375934999985;None;9;1;621.3375934999985;None;622.8383579000001;None;['7'];622.8383579000001;None;0.6480406999999104;[0.3633535999997548];;;;;;;Emoconpilot047;2022_Jan_07_1536;BackwardMask;2020.2.8;120.10021161764243;
;m;027_o_m_h_a.jpg;happy;9;16;m;016_y_m_h_a.jpg;happy;congruent;9;match;;120;150;;3;209;block1_Pilot_2;27;h_h;h_h_weak;;;;;0;0;0;0;0;89;89;89;;;;;;;;;625.8384411999996;None;627.613032199999;627.905977299999;627.905977299999;627.9301547999985;627.9301547999985;627.9711829999997;627.9711829999997;None;None;0;627.9711829999997;None;629.4713467999991;None;['7'];629.4713467999991;None;;[0.3063771999986784];;;;;;;Emoconpilot047;2022_Jan_07_1536;BackwardMask;2020.2.8;120.10021161764243;
;m;033_o_m_s_a.jpg;sad;7;16;m;016_y_m_s_a.jpg;sad;congruent;7;match;;130;160;;3;128;block1_Pilot_2;33;s_s;s_s_strong;;;;;0;0;0;0;0;90;90;90;;;;;;;;;632.4717430000001;None;633.5456847999994;633.8390904999997;633.8390904999997;633.8636534999987;633.8636534999987;633.9046097999999;633.9046097999999;None;8;0;633.9046097999999;None;635.4047756999989;None;['7'];635.4047756999989;None;0.6250765000004321;[0.2608827999993082];;;;;;;Emoconpilot047;2022_Jan_07_1536;BackwardMask;2020.2.8;120.10021161764243;
;f;021_o_f_s_a.jpg;sad;7;30;f;030_o_f_s_a.jpg;sad;congruent;7;match;;130;160;;1;238;block1_Pilot_2;21;s_s;s_s_strong;;;;;0;0;0;0;0;91;91;91;;;;;;;;;638.4055547999997;None;640.3940234999991;640.6891183999996;640.6891183999996;640.6972676999994;640.6972676999994;640.7381312999987;640.7381312999987;None;None;0;640.7381312999987;None;642.2382022000002;None;['9'];642.2382022000002;None;;[0.38726239999959944];;;;;;;Emoconpilot047;2022_Jan_07_1536;BackwardMask;2020.2.8;120.10021161764243;
;m;033_o_m_n_a.jpg;neutral;8;28;f;028_y_f_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;18;166;block1_Pilot_2;33;n_s;n_s_strong;;;;;0;0;0;0;0;92;92;92;;;;;;;;;645.2389238999986;None;646.6433863999991;646.9396744999995;646.9396744999995;647.0890419999996;647.0890419999996;647.1299843999986;647.1299843999986;None;8;0;647.1299843999986;None;648.6307428;None;['7'];648.6307428;None;0.5756101000006311;[0.28273599999920407];;;;;;;Emoconpilot047;2022_Jan_07_1536;BackwardMask;2020.2.8;120.10021161764243;
;f;019_m_f_n_a.jpg;neutral;8;30;f;030_o_f_n_a.jpg;neutral;congruent;8;match;;140;170;;18;228;block1_Pilot_2;19;n_n;n_n_weak;;;;;0;0;0;0;0;93;93;93;;;;;;;;;651.6310482999997;None;653.5485561999994;653.8397307999985;653.8397307999985;653.9892542999987;653.9892542999987;654.0301065999993;654.0301065999993;None;8;1;654.0301065999993;None;655.5301449999988;None;['7'];655.5301449999988;None;0.4755819000001793;[0.3195622999992338];;;;;;;Emoconpilot047;2022_Jan_07_1536;BackwardMask;2020.2.8;120.10021161764243;
;m;008_y_m_s_a.jpg;sad;7;12;f;012_o_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;3;130;block1_Pilot_2;8;s_h;s_h_weak;;;;;0;0;0;0;0;94;94;94;;;;;;;;;658.5303972000002;None;659.6326291999994;659.9233039999999;659.9233039999999;659.9475721999988;659.9475721999988;659.9884198;659.9884198;None;7;0;659.9884198;None;661.4884751999998;None;['7'];661.4884751999998;None;0.8210357000007207;[0.5532385000005888];;;;;;;Emoconpilot047;2022_Jan_07_1536;BackwardMask;2020.2.8;120.10021161764243;
;m;016_y_m_n_a.jpg;neutral;8;28;f;028_y_f_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;18;189;block1_Pilot_2;16;n_n;n_n_strong;;;;;0;0;0;0;0;95;95;95;;;;;;;;;664.48927;None;666.0825423999995;666.3732892999997;666.3732892999997;666.5228989999996;666.5228989999996;666.5637291999992;666.5637291999992;None;8;1;666.5637291999992;None;668.0638290999996;None;['7'];668.0638290999996;None;0.4778026999993017;[0.28976280000097177];;;;;;;Emoconpilot047;2022_Jan_07_1536;BackwardMask;2020.2.8;120.10021161764243;
;f;012_o_f_s_a.jpg;sad;7;16;m;016_y_m_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;3;238;block1_Pilot_2;12;s_h;s_h_strong;;;;;0;0;0;0;0;96;96;96;;;;;;;;;671.063806099999;None;673.0508374000001;673.3479785;673.3479785;673.3729167000001;673.3729167000001;673.4139266000002;673.4139266000002;None;7;0;673.4139266000002;None;674.913790999999;None;['7'];674.913790999999;None;0.6195316000012099;[0.24789989999953832];;;;;;;Emoconpilot047;2022_Jan_07_1536;BackwardMask;2020.2.8;120.10021161764243;
;m;013_y_m_h_a.jpg;happy;9;27;m;027_o_m_h_a.jpg;happy;congruent;9;match;;120;150;;18;238;block1_Pilot_2;13;h_h;h_h_strong;;;;;0;0;0;0;0;97;97;97;;;;;;;;;677.9146693999992;None;679.9169473000002;680.2069283000001;680.2069283000001;680.3563763000002;680.3563763000002;680.3972156;680.3972156;None;9;1;680.3972156;None;681.8972592999999;None;['7'];681.8972592999999;None;0.4282242999997834;[0.3124033000003692];;;;;;;Emoconpilot047;2022_Jan_07_1536;BackwardMask;2020.2.8;120.10021161764243;
;m;016_y_m_s_a.jpg;sad;7;33;m;033_o_m_n_a.jpg;neutral;incongruent;8;match;;130;170;;1;238;block1_Pilot_2;16;s_n;s_n_weak;;;;;0;0;0;0;0;98;98;98;;;;;;;;;684.8977312999996;None;686.8886667999996;687.1816789999993;687.1816789999993;687.1899010999987;687.1899010999987;687.2306868999985;687.2306868999985;None;None;0;687.2306868999985;None;688.7308286999996;None;['9'];688.7308286999996;None;;[0.34264299999995274];;;;;;;Emoconpilot047;2022_Jan_07_1536;BackwardMask;2020.2.8;120.10021161764243;
;m;008_y_m_n_a.jpg;neutral;8;30;f;030_o_f_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;1;238;block1_Pilot_2;8;n_n;n_n_weak;;;;;0;0;0;0;0;99;99;99;;;;;;;;;691.7313056999992;None;693.7462974999999;694.0405242999987;694.0405242999987;694.0483488999998;694.0483488999998;694.0891155999998;694.0891155999998;None;None;0;694.0891155999998;None;695.5893474999993;None;['9'];695.5893474999993;None;;[0.35624640000060026];;;;;;;Emoconpilot047;2022_Jan_07_1536;BackwardMask;2020.2.8;120.10021161764243;
;m;008_y_m_s_a.jpg;sad;7;30;f;030_o_f_s_a.jpg;sad;congruent;7;mismatch;;130;160;;2;133;block1_Pilot_2;8;s_s;s_s_weak;;;;;0;0;0;0;0;100;100;100;;;;;;;;;698.5893692999998;None;699.7168488999996;700.0074604999991;700.0074604999991;700.0234947999998;700.0234947999998;700.0642669999997;700.0642669999997;None;None;0;700.0642669999997;None;701.5642941999995;None;['9'];701.5642941999995;None;;[0.3572683999991568];;;;;;;Emoconpilot047;2022_Jan_07_1536;BackwardMask;2020.2.8;120.10021161764243;
;f;040_y_f_n_a.jpg;neutral;8;30;f;030_o_f_s_a.jpg;sad;incongruent;7;match;;140;160;;3;197;block1_Pilot_2;40;n_s;n_s_strong;;;;;0;0;0;0;0;101;101;101;;;;;;;;;704.5654643999987;None;706.2255062999993;706.5157437999987;706.5157437999987;706.5402432999999;706.5402432999999;706.5811642999997;706.5811642999997;None;8;0;706.5811642999997;None;708.0810936999987;None;['7'];708.0810936999987;None;0.7004373999989184;[0.3123554999983753];;;;;;;Emoconpilot047;2022_Jan_07_1536;BackwardMask;2020.2.8;120.10021161764243;
;m;004_o_m_h_a.jpg;happy;9;30;f;030_o_f_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;3;121;block1_Pilot_2;4;h_s;h_s_strong;;;;;0;0;0;0;0;102;102;102;;;;;;;;;711.082140999999;None;712.1089425999999;712.3993731999999;712.3993731999999;712.4237956999987;712.4237956999987;712.4645196000001;712.4645196000001;None;9;0;712.4645196000001;None;713.9646304999987;None;['7'];713.9646304999987;None;0.5050188999994134;[0.2770190999999613];;;;;;;Emoconpilot047;2022_Jan_07_1536;BackwardMask;2020.2.8;120.10021161764243;
;f;040_y_f_h_a.jpg;happy;9;8;m;008_y_m_h_a.jpg;happy;congruent;9;mismatch;;120;150;;18;211;block1_Pilot_2;40;h_h;h_h_weak;;;;;0;0;0;0;0;103;103;103;;;;;;;;;716.9647299999997;None;718.7311454999999;719.0240991999999;719.0240991999999;719.1739382999986;719.1739382999986;719.214573199999;719.214573199999;None;9;1;719.214573199999;None;720.7146541999991;None;['7'];720.7146541999991;None;0.5709564000007958;[0.30301150000013877];;;;;;;Emoconpilot047;2022_Jan_07_1536;BackwardMask;2020.2.8;120.10021161764243;
;f;019_m_f_s_a.jpg;sad;7;16;m;016_y_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;2;198;block1_Pilot_2;19;s_n;s_n_strong;;;;;0;0;0;0;0;104;104;104;;;;;;;;;723.7159850999997;None;725.3999860999993;725.6914136999985;725.6914136999985;725.7073180999996;725.7073180999996;725.7482983999998;725.7482983999998;None;None;0;725.7482983999998;None;727.2483794;None;['9'];727.2483794;None;;[0.4573056000008364];;;;;;;Emoconpilot047;2022_Jan_07_1536;BackwardMask;2020.2.8;120.10021161764243;
;f;040_y_f_s_a.jpg;sad;7;12;f;012_o_f_s_a.jpg;sad;congruent;7;match;;130;160;;18;240;block1_Pilot_2;40;s_s;s_s_strong;;;;;0;0;0;0;0;105;105;105;;;;;;;;;730.2481510999987;None;732.2566399999996;732.5493176999989;732.5493176999989;732.6992646999988;732.6992646999988;732.7400417999997;732.7400417999997;None;7;1;732.7400417999997;None;734.2400731999987;None;['7'];734.2400731999987;None;0.9735407999996823;[0.273533800000223];;;;;;;Emoconpilot047;2022_Jan_07_1536;BackwardMask;2020.2.8;120.10021161764243;
;f;040_y_f_n_a.jpg;neutral;8;33;m;033_o_m_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;3;188;block1_Pilot_2;40;n_s;n_s_weak;;;;;0;0;0;0;0;106;106;106;;;;;;;;;737.2400538000002;None;738.8467729999993;739.1416628999996;739.1416628999996;739.1658957;739.1658957;739.2068039999995;739.2068039999995;None;8;0;739.2068039999995;None;740.7069357;None;['7'];740.7069357;None;0.666631200001575;[0.25459889999910956];;;;;;;Emoconpilot047;2022_Jan_07_1536;BackwardMask;2020.2.8;120.10021161764243;
;f;028_y_f_h_a.jpg;happy;9;21;f;021_o_f_s_a.jpg;sad;incongruent;7;match;;120;160;;3;193;block1_Pilot_2;28;h_s;h_s_strong;;;;;0;0;0;0;0;107;107;107;;;;;;;;;743.7068280999993;None;745.3254729;745.6162320999993;745.6162320999993;745.6410672999991;745.6410672999991;745.6817890999992;745.6817890999992;None;9;0;745.6817890999992;None;747.1820516999996;None;['7'];747.1820516999996;None;0.4077889000000141;[0.2755075000004581];;;;;;;Emoconpilot047;2022_Jan_07_1536;BackwardMask;2020.2.8;120.10021161764243;
;f;040_y_f_s_a.jpg;sad;7;13;m;013_y_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;2;198;block1_Pilot_2;40;s_n;s_n_strong;;;;;0;0;0;0;0;108;108;108;;;;;;;;;750.1828623000001;None;751.8403196999989;752.1329797999988;752.1329797999988;752.1495154999993;752.1495154999993;752.1903024999992;752.1903024999992;None;None;0;752.1903024999992;None;753.6903377999988;None;['9'];753.6903377999988;None;;[0.3592318000009982];;;;;;;Emoconpilot047;2022_Jan_07_1536;BackwardMask;2020.2.8;120.10021161764243;
;f;030_o_f_n_a.jpg;neutral;8;33;m;033_o_m_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;1;238;block1_Pilot_2;30;n_s;n_s_strong;;;;;0;0;0;0;0;109;109;109;;;;;;;;;756.6909101000001;None;758.7085947999985;759.0002836999993;759.0002836999993;759.0078691999988;759.0078691999988;759.048780699999;759.048780699999;None;None;0;759.048780699999;None;760.5488828999987;None;['9'];760.5488828999987;None;;[0.3246210000015708];;;;;;;Emoconpilot047;2022_Jan_07_1536;BackwardMask;2020.2.8;120.10021161764243;
;f;021_o_f_h_a.jpg;happy;9;40;f;040_y_f_n_a.jpg;neutral;incongruent;8;match;;120;170;;2;125;block1_Pilot_2;21;h_n;h_n_weak;;;;;0;0;0;0;0;110;110;110;;;;;;;;;763.5497464;None;764.6095103999996;764.9005096000001;764.9005096000001;764.9165667999987;764.9165667999987;764.9573149999997;764.9573149999997;None;9;0;764.9573149999997;None;766.4575671999992;None;['8'];766.4575671999992;None;0.6762536999995064;[0.25612329999967187];;;;;;;Emoconpilot047;2022_Jan_07_1536;BackwardMask;2020.2.8;120.10021161764243;
;f;021_o_f_h_a.jpg;happy;9;16;m;016_y_m_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;1;238;block1_Pilot_2;21;h_s;h_s_strong;;;;;0;0;0;0;0;111;111;111;;;;;;;;;769.4583064999988;None;771.4596790999985;771.7506256999986;771.7506256999986;771.7582394000001;771.7582394000001;771.7991299999994;771.7991299999994;None;None;0;771.7991299999994;None;773.2996793999991;None;['9'];773.2996793999991;None;;[0.3339304000000993];;;;;;;Emoconpilot047;2022_Jan_07_1536;BackwardMask;2020.2.8;120.10021161764243;
;f;012_o_f_h_a.jpg;happy;9;8;m;008_y_m_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;1;238;block1_Pilot_2;12;h_s;h_s_weak;;;;;0;0;0;0;0;112;112;112;;;;;;;;;776.2993811999986;None;778.2912512999992;778.5835578999995;778.5835578999995;778.5914694999992;778.5914694999992;778.6324659000002;778.6324659000002;None;None;0;778.6324659000002;None;780.1327573999988;None;['9'];780.1327573999988;None;;[0.4127971999987494];;;;;;;Emoconpilot047;2022_Jan_07_1536;BackwardMask;2020.2.8;120.10021161764243;
;m;013_y_m_h_a.jpg;happy;9;16;m;016_y_m_s_a.jpg;sad;incongruent;7;match;;120;160;;3;202;block1_Pilot_2;13;h_s;h_s_weak;;;;;0;0;0;0;0;113;113;113;;;;;;;;;783.1336682000001;None;784.8378400000001;785.133859399999;785.133859399999;785.1586190999988;785.1586190999988;785.1992749000001;785.1992749000001;None;9;0;785.1992749000001;None;786.6993860999992;None;['7'];786.6993860999992;None;0.6022827000015241;[0.26220370000010007];;;;;;;Emoconpilot047;2022_Jan_07_1536;BackwardMask;2020.2.8;120.10021161764243;
;f;019_m_f_s_a.jpg;sad;7;4;m;004_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;1;238;block1_Pilot_2;19;s_n;s_n_strong;;;;;0;0;0;0;0;114;114;114;;;;;;;;;789.699785499999;None;791.7019308999988;791.9925803999995;791.9925803999995;792.0002098999994;792.0002098999994;792.0410935999989;792.0410935999989;None;None;0;792.0410935999989;None;793.5411441999986;None;['9'];793.5411441999986;None;;[0.38841320000028645];;;;;;;Emoconpilot047;2022_Jan_07_1536;BackwardMask;2020.2.8;120.10021161764243;
;f;028_y_f_n_a.jpg;neutral;8;27;m;027_o_m_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;18;238;block1_Pilot_2;28;n_s;n_s_strong;;;;;0;0;0;0;0;115;115;115;;;;;;;;;796.5424047999986;None;798.5455830999999;798.8342211999989;798.8342211999989;798.9838330000002;798.9838330000002;799.0245146999987;799.0245146999987;None;8;0;799.0245146999987;None;800.5245742999996;None;['7'];800.5245742999996;None;0.5129845999999816;[0.3171244999994087];;;;;;;Emoconpilot047;2022_Jan_07_1536;BackwardMask;2020.2.8;120.10021161764243;
;m;013_y_m_s_a.jpg;sad;7;12;f;012_o_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;1;238;block1_Pilot_2;13;s_h;s_h_strong;;;;;0;0;0;0;0;116;116;116;;;;;;;;;803.5258407999991;None;805.5163600999986;805.8091263999995;805.8091263999995;805.817207099999;805.817207099999;805.8579859000001;805.8579859000001;None;None;0;805.8579859000001;None;807.3581498999993;None;['9'];807.3581498999993;None;;[0.49944350000077975];;;;;;;Emoconpilot047;2022_Jan_07_1536;BackwardMask;2020.2.8;120.10021161764243;
;m;016_y_m_s_a.jpg;sad;7;19;f;019_m_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;1;238;block1_Pilot_2;16;s_h;s_h_strong;;;;;0;0;0;0;0;117;117;117;;;;;;;;;810.3594397999987;None;812.3495833999987;812.6426764999997;812.6426764999997;812.6507292999995;812.6507292999995;812.6915596999988;812.6915596999988;None;None;0;812.6915596999988;None;814.1916015999996;None;['9'];814.1916015999996;None;;[0.38611799999853247];;;;;;;Emoconpilot047;2022_Jan_07_1536;BackwardMask;2020.2.8;120.10021161764243;
;m;013_y_m_s_a.jpg;sad;7;21;f;021_o_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;18;238;block1_Pilot_2;13;s_h;s_h_strong;;;;;0;0;0;0;0;118;118;118;;;;;;;;;817.1915893999994;None;819.1817610999988;819.4760446;819.4760446;819.6256675999994;819.6256675999994;819.6666639999985;819.6666639999985;None;7;0;819.6666639999985;None;821.1670278000001;None;['7'];821.1670278000001;None;0.8468573999998625;[0.30651269999907527];;;;;;;Emoconpilot047;2022_Jan_07_1536;BackwardMask;2020.2.8;120.10021161764243;
;f;012_o_f_s_a.jpg;sad;7;13;m;013_y_m_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;3;235;block1_Pilot_2;12;s_h;s_h_weak;;;;;0;0;0;0;0;119;119;119;;;;;;;;;824.1668379999992;None;826.1297568999998;826.4261353000002;826.4261353000002;826.4510640999997;826.4510640999997;826.4917790999989;826.4917790999989;None;7;0;826.4917790999989;None;827.9920813999997;None;['7'];827.9920813999997;None;0.9097774000001664;[0.3695239999997284];;;;;;;Emoconpilot047;2022_Jan_07_1536;BackwardMask;2020.2.8;120.10021161764243;
;f;019_m_f_s_a.jpg;sad;7;30;f;030_o_f_h_a.jpg;happy;incongruent;9;match;;130;150;;3;235;block2_Pilot_2;19;s_h;s_h_strong;;;;;0;1;1;1;0;0;0;0;;;;;;;;;851.019822799999;None;852.9964178999999;853.2854934999996;853.2854934999996;853.3097690999984;853.3097690999984;853.3506476999992;853.3506476999992;None;7;0;853.3506476999992;None;854.8524940999996;None;['8'];854.8524940999996;None;0.730959200000143;[0.3171191000001272];;;830.9922417999987;None;;;Emoconpilot047;2022_Jan_07_1536;BackwardMask;2020.2.8;120.10021161764243;
;m;008_y_m_n_a.jpg;neutral;8;40;f;040_y_f_h_a.jpg;happy;incongruent;9;mismatch;;140;150;;2;121;block2_Pilot_2;8;n_h;n_h_strong;;;;;0;1;1;1;0;1;1;1;;;;;;;;;857.8516020999996;None;858.8791380999992;859.1688792999994;859.1688792999994;859.1850822999986;859.1850822999986;859.2258562999996;859.2258562999996;None;8;0;859.2258562999996;None;860.7259171999995;None;['8'];860.7259171999995;None;1.1594690999991144;[0.23564690000057453];;;;;;;Emoconpilot047;2022_Jan_07_1536;BackwardMask;2020.2.8;120.10021161764243;
;f;012_o_f_h_a.jpg;happy;9;27;m;027_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;2;240;block2_Pilot_2;12;h_n;h_n_weak;;;;;0;1;1;1;0;2;2;2;;;;;;;;;863.7269441999997;None;865.7416863999988;866.035330499999;866.035330499999;866.0518670999991;866.0518670999991;866.0925905999993;866.0925905999993;None;9;0;866.0925905999993;None;867.5925260999993;None;['8'];867.5925260999993;None;0.604841899999883;[0.22506959999918763];;;;;;;Emoconpilot047;2022_Jan_07_1536;BackwardMask;2020.2.8;120.10021161764243;
;m;008_y_m_h_a.jpg;happy;9;40;f;040_y_f_h_a.jpg;happy;congruent;9;mismatch;;120;150;;18;195;block2_Pilot_2;8;h_h;h_h_strong;;;;;0;1;1;1;0;3;3;3;;;;;;;;;870.5940123;None;872.2257313999999;872.5187405999986;872.5187405999986;872.6686657999999;872.6686657999999;872.7095467999989;872.7095467999989;None;9;1;872.7095467999989;None;874.2097372999997;None;['7'];874.2097372999997;None;0.3879536000004009;[0.27179009999963455];;;;;;;Emoconpilot047;2022_Jan_07_1536;BackwardMask;2020.2.8;120.10021161764243;
;m;004_o_m_n_a.jpg;neutral;8;33;m;033_o_m_s_a.jpg;sad;incongruent;7;match;;140;160;;18;126;block2_Pilot_2;4;n_s;n_s_weak;;;;;0;1;1;1;0;4;4;4;;;;;;;;;877.2099288999998;None;878.3039621999997;878.5942574000001;878.5942574000001;878.7436911999994;878.7436911999994;878.7846026999996;878.7846026999996;None;8;0;878.7846026999996;None;880.2847628;None;['7'];880.2847628;None;0.7768286999998963;[0.3328488000006473];;;;;;;Emoconpilot047;2022_Jan_07_1536;BackwardMask;2020.2.8;120.10021161764243;
;f;028_y_f_s_a.jpg;sad;7;27;m;027_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;18;225;block2_Pilot_2;28;s_n;s_n_strong;;;;;0;1;1;1;0;5;5;5;;;;;;;;;883.2857692999987;None;885.1805066999987;885.469024;885.469024;885.6187272999996;885.6187272999996;885.6596641999986;885.6596641999986;None;7;0;885.6596641999986;None;887.1597838999987;None;['7'];887.1597838999987;None;0.7659179999991466;[0.265768899998875];;;;;;;Emoconpilot047;2022_Jan_07_1536;BackwardMask;2020.2.8;120.10021161764243;
;m;027_o_m_s_a.jpg;sad;7;30;f;030_o_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;18;238;block2_Pilot_2;27;s_h;s_h_weak;;;;;0;1;1;1;0;6;6;6;;;;;;;;;890.1597912999987;None;892.151297299999;892.4442151999992;892.4442151999992;892.5939640999986;892.5939640999986;892.6349425999997;892.6349425999997;None;7;0;892.6349425999997;None;894.1347658999985;None;['7'];894.1347658999985;None;0.510531699999774;[0.28280290000111563];;;;;;;Emoconpilot047;2022_Jan_07_1536;BackwardMask;2020.2.8;120.10021161764243;
;m;033_o_m_h_a.jpg;happy;9;40;f;040_y_f_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;1;238;block2_Pilot_2;33;h_s;h_s_strong;;;;;0;1;1;1;0;7;7;7;;;;;;;;;897.1354083999995;None;899.1250216999997;899.4192113999998;899.4192113999998;899.4277253;899.4277253;899.4683148999993;899.4683148999993;None;None;0;899.4683148999993;None;900.968515999999;None;['9'];900.968515999999;None;;[0.3208204000002297];;;;;;;Emoconpilot047;2022_Jan_07_1536;BackwardMask;2020.2.8;120.10021161764243;
;f;012_o_f_n_a.jpg;neutral;8;12;f;012_o_f_h_a.jpg;happy;incongruent;9;match;;140;150;;2;200;block2_Pilot_2;12;n_h;n_h_weak;;;;;0;1;1;1;0;8;8;8;;;;;;;;;903.9684029;None;905.6593964999993;905.9533801999987;905.9533801999987;905.9692163999989;905.9692163999989;906.0100308000001;906.0100308000001;None;None;0;906.0100308000001;None;907.5102018999987;None;['9'];907.5102018999987;None;;[0.29933580000033544];;;;;;;Emoconpilot047;2022_Jan_07_1536;BackwardMask;2020.2.8;120.10021161764243;
;f;030_o_f_n_a.jpg;neutral;8;19;f;019_m_f_n_a.jpg;neutral;congruent;8;match;;140;170;;1;238;block2_Pilot_2;30;n_n;n_n_weak;;;;;0;1;1;1;0;9;9;9;;;;;;;;;910.5110948000001;None;912.5122968999985;912.8032840999986;912.8032840999986;912.8110041999989;912.8110041999989;912.8517692999994;912.8517692999994;None;None;0;912.8517692999994;None;914.3522155999999;None;['9'];914.3522155999999;None;;[0.36922260000028473];;;;;;;Emoconpilot047;2022_Jan_07_1536;BackwardMask;2020.2.8;120.10021161764243;
;m;013_y_m_h_a.jpg;happy;9;8;m;008_y_m_n_a.jpg;neutral;incongruent;8;match;;120;170;;1;238;block2_Pilot_2;13;h_n;h_n_strong;;;;;0;1;1;1;0;10;10;10;;;;;;;;;917.3529356999989;None;919.3605524999984;919.6534145999995;919.6534145999995;919.6611639000002;919.6611639000002;919.7021669999995;919.7021669999995;None;None;0;919.7021669999995;None;921.2020414999988;None;['9'];921.2020414999988;None;;[0.3674071000004915];;;;;;;Emoconpilot047;2022_Jan_07_1536;BackwardMask;2020.2.8;120.10021161764243;
;f;040_y_f_h_a.jpg;happy;9;19;f;019_m_f_s_a.jpg;sad;incongruent;7;match;;120;160;;3;133;block2_Pilot_2;40;h_s;h_s_strong;;;;;0;1;1;1;0;11;11;11;;;;;;;;;924.2027961999993;None;925.3188615999989;925.6114746999992;925.6114746999992;925.6361773999997;925.6361773999997;925.6772334999987;925.6772334999987;None;9;0;925.6772334999987;None;927.1770074999986;None;['7'];927.1770074999986;None;0.5482351999999082;[0.29644180000104825];;;;;;;Emoconpilot047;2022_Jan_07_1536;BackwardMask;2020.2.8;120.10021161764243;
;f;040_y_f_h_a.jpg;happy;9;13;m;013_y_m_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;3;226;block2_Pilot_2;40;h_s;h_s_strong;;;;;0;1;1;1;0;12;12;12;;;;;;;;;930.1777595999993;None;932.0685904000002;932.3615868999987;932.3615868999987;932.3864814999997;932.3864814999997;932.4275343999998;932.4275343999998;None;9;0;932.4275343999998;None;933.9276884999999;None;['7'];933.9276884999999;None;0.47781600000053004;[0.3297282000003179];;;;;;;Emoconpilot047;2022_Jan_07_1536;BackwardMask;2020.2.8;120.10021161764243;
;f;030_o_f_s_a.jpg;sad;7;27;m;027_o_m_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;1;238;block2_Pilot_2;30;s_h;s_h_strong;;;;;0;1;1;1;0;13;13;13;;;;;;;;;936.9283746000001;None;938.9327632999994;939.2288563000002;939.2288563000002;939.2365742999991;939.2365742999991;939.2774566999997;939.2774566999997;None;None;0;939.2774566999997;None;940.777329999999;None;['9'];940.777329999999;None;;[0.3839649000001373];;;;;;;Emoconpilot047;2022_Jan_07_1536;BackwardMask;2020.2.8;120.10021161764243;
