Person;primeGender;prime;primeEmotion;corrAnsPrime;targetPerson;targetGender;target;targetEmotion;Cond;corrAnsTar;gender;condition;ID_primer;ID_target;PrimerTime;PrimerTime120;JitterTime;conditionsFile;primePerson;emotion_condition;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;readinBlocks.thisRepN;readinBlocks.thisTrialN;readinBlocks.thisN;readinBlocks.thisIndex;trials.thisRepN;trials.thisTrialN;trials.thisN;trials.thisIndex;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;key_resp_2.keys;key_resp_2.rt;key_resp_2.started;key_resp_2.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;maskImage.started;maskImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.rt;key_resp.started;key_resp.stopped;text.started;text.stopped;key_resp_Rating.keys;key_resp_Rating.rt;key_resp_Rating.started;key_resp_Rating.stopped;text_start.started;text_start.stopped;text_pause.started;text_pause.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
;m;016_y_m_n_a.jpg;neutral;8;13;m;013_y_m_s_a.jpg;sad;incongruent;7;match;;140;160;;1;238;block2_Pilot_2;16;n_s;n_s_weak;;;;;0;1;1;1;0;34;34;34;;;;;;;;;1563.860241800081;None;1565.8616748000495;1566.1524263001047;1566.1524263001047;1566.1600639000535;1566.1600639000535;1566.2010967996903;1566.2010967996903;None;None;0;;1566.2010967996903;None;1567.7011605999433;None;['9'];[0.29170370008796453];1567.7011605999433;None;;;;;;;Emoconpilot028;2021_Nov_24_1636;BackwardMask;2020.2.8;119.97787630223078;
;f;030_o_f_h_a.jpg;happy;9;12;f;012_o_f_n_a.jpg;neutral;incongruent;8;match;;120;170;;3;190;block2_Pilot_2;30;h_n;h_n_weak;;;;;0;1;1;1;0;35;35;35;;;;;;;;;1570.7021588999778;None;1572.3038892997429;1572.594222499989;1572.594222499989;1572.618663799949;1572.618663799949;1572.6594886998646;1572.6594886998646;None;9;0;0.5972914998419583;1572.6594886998646;None;1574.1595733999275;None;['7'];[0.35321730002760887];1574.1595733999275;None;;;;;;;Emoconpilot028;2021_Nov_24_1636;BackwardMask;2020.2.8;119.97787630223078;
;f;030_o_f_s_a.jpg;sad;7;12;f;012_o_f_n_a.jpg;neutral;incongruent;8;match;;130;170;;3;197;block2_Pilot_2;30;s_n;s_n_strong;;;;;0;1;1;1;0;36;36;36;;;;;;;;;1577.160092299804;None;1578.8199351998046;1579.1110478998162;1579.1110478998162;1579.135458199773;1579.135458199773;1579.1762250997126;1579.1762250997126;None;8;1;0.9686177996918559;1579.1762250997126;None;1580.676274599973;None;['7'];[0.35650300001725554];1580.676274599973;None;;;;;;;Emoconpilot028;2021_Nov_24_1636;BackwardMask;2020.2.8;119.97787630223078;
;m;004_o_m_s_a.jpg;sad;7;8;m;008_y_m_h_a.jpg;happy;incongruent;9;match;;130;150;;3;201;block2_Pilot_2;4;s_h;s_h_strong;;;;;0;1;1;1;0;37;37;37;;;;;;;;;1583.6771422000602;None;1585.3595969998278;1585.6524362000637;1585.6524362000637;1585.6772360997275;1585.6772360997275;1585.7179568000138;1585.7179568000138;None;7;0;0.7309715999290347;1585.7179568000138;None;1587.2180226999335;None;['7'];[0.6947881001979113];1587.2180226999335;None;;;;;;;Emoconpilot028;2021_Nov_24_1636;BackwardMask;2020.2.8;119.97787630223078;
;f;040_y_f_n_a.jpg;neutral;8;16;m;016_y_m_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;3;198;block2_Pilot_2;40;n_n;n_n_strong;;;;;0;1;1;1;0;38;38;38;;;;;;;;;1590.2187656001188;None;1591.891030299943;1592.1862276997417;1592.1862276997417;1592.2106445999816;1592.2106445999816;1592.2516469000839;1592.2516469000839;None;8;1;0.5892417002469301;1592.2516469000839;None;1593.7516843997873;None;['7'];[0.3289692001417279];1593.7516843997873;None;;;;;;;Emoconpilot028;2021_Nov_24_1636;BackwardMask;2020.2.8;119.97787630223078;
;m;027_o_m_n_a.jpg;neutral;8;16;m;016_y_m_s_a.jpg;sad;incongruent;7;match;;140;160;;1;238;block2_Pilot_2;27;n_s;n_s_strong;;;;;0;1;1;1;0;39;39;39;;;;;;;;;1596.7526062997058;None;1598.7541044997051;1599.0447137998417;1599.0447137998417;1599.0524858999997;1599.0524858999997;1599.0933102997951;1599.0933102997951;None;None;0;;1599.0933102997951;None;1600.5932855997235;None;['9'];[0.5275882999412715];1600.5932855997235;None;;;;;;;Emoconpilot028;2021_Nov_24_1636;BackwardMask;2020.2.8;119.97787630223078;
;m;033_o_m_n_a.jpg;neutral;8;40;f;040_y_f_h_a.jpg;happy;incongruent;9;mismatch;;140;150;;2;137;block2_Pilot_2;33;n_h;n_h_strong;;;;;0;1;1;1;0;40;40;40;;;;;;;;;1603.5935776997358;None;1604.7545571001247;1605.0448357998393;1605.0448357998393;1605.060716399923;1605.060716399923;1605.1017589000985;1605.1017589000985;None;8;0;0.6111332001164556;1605.1017589000985;None;1606.6017424999736;None;['7'];[0.27911659982055426];1606.6017424999736;None;;;;;;;Emoconpilot028;2021_Nov_24_1636;BackwardMask;2020.2.8;119.97787630223078;
;m;004_o_m_s_a.jpg;sad;7;8;m;008_y_m_h_a.jpg;happy;incongruent;9;match;;130;150;;18;193;block2_Pilot_2;4;s_h;s_h_strong;;;;;0;1;1;1;0;41;41;41;;;;;;;;;1609.60193109978;None;1611.2189682000317;1611.511161699891;1611.511161699891;1611.661056799814;1611.661056799814;1611.7019233000465;1611.7019233000465;None;7;0;0.5867832000367343;1611.7019233000465;None;1613.2020700997673;None;['7'];[0.32673220010474324];1613.2020700997673;None;;;;;;;Emoconpilot028;2021_Nov_24_1636;BackwardMask;2020.2.8;119.97787630223078;
;f;012_o_f_h_a.jpg;happy;9;4;m;004_o_m_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;3;198;block2_Pilot_2;12;h_s;h_s_weak;;;;;0;1;1;1;0;42;42;42;;;;;;;;;1616.2020874000154;None;1617.860219599679;1618.153089699801;1618.153089699801;1618.1781143997796;1618.1781143997796;1618.218888099771;1618.218888099771;None;9;0;0.6139036999084055;1618.218888099771;None;1619.7187353000045;None;['7'];[0.34612710028886795];1619.7187353000045;None;;;;;;;Emoconpilot028;2021_Nov_24_1636;BackwardMask;2020.2.8;119.97787630223078;
;f;012_o_f_n_a.jpg;neutral;8;8;m;008_y_m_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;1;238;block2_Pilot_2;12;n_s;n_s_strong;;;;;0;1;1;1;0;43;43;43;;;;;;;;;1622.719650699757;None;1624.7231024997309;1625.0121160997078;1625.0121160997078;1625.019761600066;1625.019761600066;1625.0605293000117;1625.0605293000117;None;None;0;;1625.0605293000117;None;1626.5606941999868;None;['9'];[0.32013999996706843];1626.5606941999868;None;;;;;;;Emoconpilot028;2021_Nov_24_1636;BackwardMask;2020.2.8;119.97787630223078;
