Person;primeGender;prime;primeEmotion;corrAnsPrime;targetPerson;targetGender;target;targetEmotion;Cond;corrAnsTar;gender;condition;ID_primer;ID_target;PrimerTime;PrimerTime120;JitterTime;conditionsFile;primePerson;emotion_condition;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;readinBlocks.thisRepN;readinBlocks.thisTrialN;readinBlocks.thisN;readinBlocks.thisIndex;trials.thisRepN;trials.thisTrialN;trials.thisN;trials.thisIndex;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;key_resp_2.keys;key_resp_2.rt;key_resp_2.started;key_resp_2.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;maskImage.started;maskImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.rt;key_resp.started;key_resp.stopped;text.started;text.stopped;key_resp_Rating.keys;key_resp_Rating.rt;key_resp_Rating.started;key_resp_Rating.stopped;text_start.started;text_start.stopped;text_pause.started;text_pause.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.53674260014668;25.504316499922425;25.504316499922425;None;8;14.38843460008502;20.53674260014668;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
2;f;1113_y_f_s_a.jpg;sad;7;1;m;1111_m_m_h_a.jpg;happy;incongruent;9;mix;s+h;130;150;1;2;148;;;;;0;0;0;0;;;;;;;;;;;;;;;;;34.95659920014441;None;36.21628369996324;36.525227199774235;36.525227199774235;36.55345330014825;36.55345330014825;36.587194699794054;36.587194699794054;None;8;0;1.3139388002455235;36.587194699794054;None;38.08881019987166;None;['8'];[1.4043648997321725];38.08881019987166;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
2;f;1111_m_m_h_a.jpg;happy;9;3;f;1113_y_f_s_a.jpg;sad;incongruent;7;mix;h+s;120;160;9;18;195;;;;;0;1;1;1;;;;;;;;;;;;;;;;;41.08819749997929;None;42.73541169986129;43.03044759994373;43.03044759994373;43.17993550002575;43.17993550002575;43.22076960001141;43.22076960001141;None;9;0;1.2164984000846744;43.22076960001141;None;44.72078280011192;None;['7'];[1.388396699912846];44.72078280011192;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
2;f;1112_m_f_n_a.jpg;neutral;8;2;f;1112_m_f_n_a.jpg;neutral;congruent;8;match;n+n;140;170;9;18;134;;;;;0;2;2;2;;;;;;;;;;;;;;;;;47.721040800213814;None;48.860164400190115;49.15571289975196;49.15571289975196;49.305075199808925;49.305075199808925;49.345842599868774;49.345842599868774;None;8;1;0.9634636999107897;49.345842599868774;None;50.84623460005969;None;['7'];[2.55087919998914];50.84623460005969;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;m;033_o_m_h_a.jpg;happy;9;30;f;030_o_f_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;18;238;block1_Pilot_2;33;h_n;h_n_strong;;;;;0;0;0;0;0;0;0;0;;;;;;;;;54.883066500071436;None;56.877806399948895;57.172374499961734;57.172374499961734;57.32231379998848;57.32231379998848;57.362712000031024;57.362712000031024;None;9;0;1.1542728999629617;57.362712000031024;None;58.86307490011677;None;['7'];[1.2220752001740038];58.86307490011677;None;53.84623260004446;None;None;None;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;m;004_o_m_h_a.jpg;happy;9;12;f;012_o_f_h_a.jpg;happy;congruent;9;mismatch;;120;150;;2;218;block1_Pilot_2;4;h_h;h_h_weak;;;;;0;0;0;0;0;1;1;1;;;;;;;;;61.86356810014695;None;63.72528239991516;64.01425429992378;64.01425429992378;64.03036839980632;64.03036839980632;64.07133929990232;64.07133929990232;None;None;0;;64.07133929990232;None;65.57128359982744;None;"['8', '9']";"[1.4578763996250927, 2.5538407997228205]";65.57128359982744;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;012_o_f_h_a.jpg;happy;9;33;m;033_o_m_h_a.jpg;happy;congruent;9;mismatch;;120;150;;2;140;block1_Pilot_2;12;h_h;h_h_weak;;;;;0;0;0;0;0;2;2;2;;;;;;;;;68.57157680019736;None;69.74779010005295;70.0390699999407;70.0390699999407;70.05571749992669;70.05571749992669;70.0964576001279;70.0964576001279;None;9;1;1.188624800182879;70.0964576001279;None;71.59641399979591;None;['7'];[0.9527439000084996];71.59641399979591;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;040_y_f_n_a.jpg;neutral;8;40;f;040_y_f_h_a.jpg;happy;incongruent;9;match;;140;150;;2;192;block1_Pilot_2;40;n_h;n_h_weak;;;;;0;0;0;0;0;3;3;3;;;;;;;;;74.59745070012286;None;76.2382661998272;76.53111919993535;76.53111919993535;76.54709539981559;76.54709539981559;76.588254599832;76.588254599832;None;8;0;1.2888186001218855;76.588254599832;None;78.08822449995205;None;['8'];[0.6529377000406384];78.08822449995205;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;m;013_y_m_s_a.jpg;sad;7;16;m;016_y_m_n_a.jpg;neutral;incongruent;8;match;;130;170;;3;155;block1_Pilot_2;13;s_n;s_n_weak;;;;;0;0;0;0;0;4;4;4;;;;;;;;;81.08918379992247;None;82.3875242001377;82.6811644998379;82.6811644998379;82.70576989976689;82.70576989976689;82.74652370018885;82.74652370018885;None;8;1;0.9546586000360548;82.74652370018885;None;84.24687540018931;None;['7'];[0.9823345998302102];84.24687540018931;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;012_o_f_h_a.jpg;happy;9;21;f;021_o_f_h_a.jpg;happy;congruent;9;match;;120;150;;2;216;block1_Pilot_2;12;h_h;h_h_strong;;;;;0;0;0;0;0;5;5;5;;;;;;;;;87.24690929986537;None;89.0551279000938;89.34778469987214;89.34778469987214;89.36418349994346;89.36418349994346;89.40511280018836;89.40511280018836;None;9;1;1.0240667997859418;89.40511280018836;None;90.90521730016917;None;['7'];[0.5798793998546898];90.90521730016917;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;040_y_f_s_a.jpg;sad;7;40;f;040_y_f_h_a.jpg;happy;incongruent;9;match;;130;150;;1;238;block1_Pilot_2;40;s_h;s_h_weak;;;;;0;0;0;0;0;6;6;6;;;;;;;;;93.90531030017883;None;95.89675310021266;96.18935590004548;96.18935590004548;96.19759579980746;96.19759579980746;96.23879820015281;96.23879820015281;None;None;0;;96.23879820015281;None;97.73870069999248;None;['9'];[1.1624500001780689];97.73870069999248;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;m;033_o_m_n_a.jpg;neutral;8;27;m;027_o_m_n_a.jpg;neutral;congruent;8;match;;140;170;;18;238;block1_Pilot_2;33;n_n;n_n_weak;;;;;0;0;0;0;0;7;7;7;;;;;;;;;100.73940380010754;None;102.74962250003591;103.04013990005478;103.04013990005478;103.18961159978062;103.18961159978062;103.23027729988098;103.23027729988098;None;8;1;1.1429324001073837;103.23027729988098;None;104.73121490003541;None;['7'];[1.0418210998177528];104.73121490003541;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;040_y_f_h_a.jpg;happy;9;19;f;019_m_f_n_a.jpg;neutral;incongruent;8;match;;120;170;;1;238;block1_Pilot_2;40;h_n;h_n_strong;;;;;0;0;0;0;0;8;8;8;;;;;;;;;107.73054380016401;None;109.72221220005304;110.0147664998658;110.0147664998658;110.02303649997339;110.02303649997339;110.06392979994416;110.06392979994416;None;None;0;;110.06392979994416;None;111.56392840016633;None;['8'];[0.5212089996784925];111.56392840016633;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;m;013_y_m_h_a.jpg;happy;9;12;f;012_o_f_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;3;198;block1_Pilot_2;13;h_s;h_s_weak;;;;;0;0;0;0;0;9;9;9;;;;;;;;;114.56469460017979;None;116.26294030016288;116.55709239980206;116.55709239980206;116.58145719999447;116.58145719999447;116.62231400003657;116.62231400003657;None;9;0;0.9349863003008068;116.62231400003657;None;118.12271129991859;None;['7'];[0.5943383001722395];118.12271129991859;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;m;008_y_m_h_a.jpg;happy;9;4;m;004_o_m_n_a.jpg;neutral;incongruent;8;match;;120;170;;18;150;block1_Pilot_2;8;h_n;h_n_strong;;;;;0;0;0;0;0;10;10;10;;;;;;;;;121.12338439980522;None;122.38236630009487;122.67343810014427;122.67343810014427;122.82356599997729;122.82356599997729;122.86421159980819;122.86421159980819;None;9;0;0.8130759997293353;122.86421159980819;None;124.3640401000157;None;['7'];[0.5450617000460625];124.3640401000157;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;019_m_f_h_a.jpg;happy;9;27;m;027_o_m_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;1;238;block1_Pilot_2;19;h_s;h_s_weak;;;;;0;0;0;0;0;11;11;11;;;;;;;;;127.3650239999406;None;129.35590780014172;129.64873360004276;129.64873360004276;129.65671260003;129.65671260003;129.69764829985797;129.69764829985797;None;None;0;;129.69764829985797;None;131.19790429994464;None;['9'];[1.1992794000543654];131.19790429994464;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;m;016_y_m_s_a.jpg;sad;7;4;m;004_o_m_s_a.jpg;sad;congruent;7;match;;130;160;;18;142;block1_Pilot_2;16;s_s;s_s_strong;;;;;0;0;0;0;0;12;12;12;;;;;;;;;134.1984198000282;None;135.3895698999986;135.68210439989343;135.68210439989343;135.83205429976806;135.83205429976806;135.87286250013858;135.87286250013858;None;7;1;0.9403117001056671;135.87286250013858;None;137.37285970011726;None;['7'];[1.1363494000397623];137.37285970011726;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;021_o_f_n_a.jpg;neutral;8;21;f;021_o_f_h_a.jpg;happy;incongruent;9;match;;140;150;;3;171;block1_Pilot_2;21;n_h;n_h_weak;;;;;0;0;0;0;0;13;13;13;;;;;;;;;140.37356580002233;None;141.87362439977005;142.16596060013399;142.16596060013399;142.19035919988528;142.19035919988528;142.2310326001607;142.2310326001607;None;None;0;;142.2310326001607;None;143.73132340004668;None;['9'];[1.713872800115496];143.73132340004668;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;012_o_f_h_a.jpg;happy;9;13;m;013_y_m_h_a.jpg;happy;congruent;9;mismatch;;120;150;;3;213;block1_Pilot_2;12;h_h;h_h_weak;;;;;0;0;0;0;0;14;14;14;;;;;;;;;146.73134669987485;None;148.51530640013516;148.80739540001377;148.80739540001377;148.8321043998003;148.8321043998003;148.87316890014336;148.87316890014336;None;9;1;0.9640379003249109;148.87316890014336;None;150.37300379993394;None;['7'];[0.5441769999451935];150.37300379993394;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;021_o_f_s_a.jpg;sad;7;27;m;027_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;3;174;block1_Pilot_2;21;s_n;s_n_weak;;;;;0;0;0;0;0;15;15;15;;;;;;;;;153.37399929994717;None;154.82996430015191;155.1239924998954;155.1239924998954;155.14900820003822;155.14900820003822;155.1897859000601;155.1897859000601;None;9;0;1.2313227001577616;155.1897859000601;None;156.6898245997727;None;['7'];[0.6192427002824843];156.6898245997727;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;019_m_f_n_a.jpg;neutral;8;19;f;019_m_f_h_a.jpg;happy;incongruent;9;match;;140;150;;3;238;block1_Pilot_2;19;n_h;n_h_weak;;;;;0;0;0;0;0;16;16;16;;;;;;;;;159.68989869998768;None;161.73811230016872;162.03291179984808;162.03291179984808;162.05742050008848;162.05742050008848;162.0981844998896;162.0981844998896;None;8;0;0.7469585002399981;162.0981844998896;None;163.59817750006914;None;['7'];[0.5508094998076558];163.59817750006914;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;028_y_f_n_a.jpg;neutral;8;30;f;030_o_f_s_a.jpg;sad;incongruent;7;match;;140;160;;18;219;block1_Pilot_2;28;n_s;n_s_weak;;;;;0;0;0;0;0;17;17;17;;;;;;;;;166.59914520010352;None;168.44661680003628;168.74149210006;168.74149210006;168.89093889994547;168.89093889994547;168.93173429975286;168.93173429975286;None;8;0;0.5374360997229815;168.93173429975286;None;170.43167810002342;None;['7'];[0.3415383002720773];170.43167810002342;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;m;008_y_m_h_a.jpg;happy;9;8;m;008_y_m_s_a.jpg;sad;incongruent;7;match;;120;160;;3;176;block1_Pilot_2;8;h_s;h_s_weak;;;;;0;0;0;0;0;18;18;18;;;;;;;;;173.43321949988604;None;174.92028759978712;175.21627019997686;175.21627019997686;175.24109369982034;175.24109369982034;175.2817957000807;175.2817957000807;None;9;0;1.0271558999083936;175.2817957000807;None;176.78173599997535;None;['7'];[0.9914428000338376];176.78173599997535;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;019_m_f_h_a.jpg;happy;9;33;m;033_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;18;136;block1_Pilot_2;19;h_n;h_n_weak;;;;;0;0;0;0;0;19;19;19;;;;;;;;;179.78319210000336;None;180.92354089999571;181.2163114999421;181.2163114999421;181.36614749999717;181.36614749999717;181.407048500143;181.407048500143;None;9;0;0.8059323998168111;181.407048500143;None;182.90696129994467;None;['7'];[0.45816659973934293];182.90696129994467;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;m;013_y_m_n_a.jpg;neutral;8;12;f;012_o_f_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;2;132;block1_Pilot_2;13;n_s;n_s_strong;;;;;0;0;0;0;0;20;20;20;;;;;;;;;185.9079256998375;None;187.07145630009472;187.36666879989207;187.36666879989207;187.38298049988225;187.38298049988225;187.42378119984642;187.42378119984642;None;8;0;0.9413234000094235;187.42378119984642;None;188.9236913002096;None;['7'];[0.5615312000736594];188.9236913002096;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;040_y_f_s_a.jpg;sad;7;8;m;008_y_m_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;2;175;block1_Pilot_2;40;s_h;s_h_weak;;;;;0;0;0;0;0;21;21;21;;;;;;;;;191.9247710001655;None;193.39199050003663;193.68324200017378;193.68324200017378;193.69977860013023;193.69977860013023;193.7405333998613;193.7405333998613;None;8;0;1.360742200165987;193.7405333998613;None;195.24127139989287;None;['8'];[1.2359623000957072];195.24127139989287;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;m;004_o_m_h_a.jpg;happy;9;40;f;040_y_f_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;2;193;block1_Pilot_2;4;h_s;h_s_weak;;;;;0;0;0;0;0;22;22;22;;;;;;;;;198.2407260001637;None;199.8940310999751;200.183767599985;200.183767599985;200.19971469976008;200.19971469976008;200.24082140019163;200.24082140019163;None;9;0;0.7962275999598205;200.24082140019163;None;201.74070020020008;None;['7'];[0.5044098999351263];201.74070020020008;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;028_y_f_s_a.jpg;sad;7;13;m;013_y_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;2;126;block1_Pilot_2;28;s_n;s_n_weak;;;;;0;0;0;0;0;23;23;23;;;;;;;;;204.7416433999315;None;205.80403449991718;206.1003650999628;206.1003650999628;206.116656600032;206.116656600032;206.1574756000191;206.1574756000191;None;8;1;1.1034974004141986;206.1574756000191;None;207.65752879995853;None;['8'];[0.37950489996001124];207.65752879995853;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;m;004_o_m_h_a.jpg;happy;9;40;f;040_y_f_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;3;146;block1_Pilot_2;4;h_n;h_n_strong;;;;;0;0;0;0;0;24;24;24;;;;;;;;;210.65828920016065;None;211.91022050008178;212.2004366000183;212.2004366000183;212.22517189988866;212.22517189988866;212.2659156001173;212.2659156001173;None;9;0;0.5872431001625955;212.2659156001173;None;213.7659749998711;None;['7'];[0.5750617003068328];213.7659749998711;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;m;008_y_m_s_a.jpg;sad;7;30;f;030_o_f_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;3;132;block1_Pilot_2;8;s_n;s_n_strong;;;;;0;0;0;0;0;25;25;25;;;;;;;;;216.7671309998259;None;217.8881203001365;218.1839736001566;218.1839736001566;218.20842960011214;218.20842960011214;218.24931740015745;218.24931740015745;None;7;0;1.0359032000415027;218.24931740015745;None;219.7494565001689;None;['7'];[0.6957148001529276];219.7494565001689;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;040_y_f_n_a.jpg;neutral;8;40;f;040_y_f_s_a.jpg;sad;incongruent;7;match;;140;160;;2;123;block1_Pilot_2;40;n_s;n_s_weak;;;;;0;0;0;0;0;26;26;26;;;;;;;;;222.74963299976662;None;223.79441659990698;224.08407740015537;224.08407740015537;224.10061720013618;224.10061720013618;224.1410690001212;224.1410690001212;None;8;0;0.9681378002278507;224.1410690001212;None;225.6413361998275;None;['8'];[0.40364859998226166];225.6413361998275;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;028_y_f_s_a.jpg;sad;7;27;m;027_o_m_s_a.jpg;sad;congruent;7;mismatch;;130;160;;3;159;block1_Pilot_2;28;s_s;s_s_weak;;;;;0;0;0;0;0;27;27;27;;;;;;;;;228.64174119988456;None;229.9883209997788;230.284068999812;230.284068999812;230.3088655997999;230.3088655997999;230.3496103999205;230.3496103999205;None;None;0;;230.3496103999205;None;231.84976160014048;None;['8'];[1.099453100003302];231.84976160014048;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;012_o_f_s_a.jpg;sad;7;27;m;027_o_m_s_a.jpg;sad;congruent;7;mismatch;;130;160;;18;166;block1_Pilot_2;12;s_s;s_s_weak;;;;;0;0;0;0;0;28;28;28;;;;;;;;;234.85066589992493;None;236.24156669992954;236.5340184001252;236.5340184001252;236.68418639991432;236.68418639991432;236.72476990008727;236.72476990008727;None;7;1;0.7922588000074029;236.72476990008727;None;238.22479879995808;None;['7'];[0.8763374001719058];238.22479879995808;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;028_y_f_n_a.jpg;neutral;8;28;f;028_y_f_h_a.jpg;happy;incongruent;9;match;;140;150;;2;186;block1_Pilot_2;28;n_h;n_h_weak;;;;;0;0;0;0;0;29;29;29;;;;;;;;;241.22495860001072;None;242.84610759979114;243.1346172997728;243.1346172997728;243.15077499998733;243.15077499998733;243.19154429994524;243.19154429994524;None;8;0;0.8374394001439214;243.19154429994524;None;244.6915386999026;None;['7'];[0.3697192003019154];244.6915386999026;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;m;027_o_m_n_a.jpg;neutral;8;16;m;016_y_m_n_a.jpg;neutral;congruent;8;match;;140;170;;2;188;block1_Pilot_2;27;n_n;n_n_weak;;;;;0;0;0;0;0;30;30;30;;;;;;;;;247.69179200008512;None;249.2791420998983;249.5681468998082;249.5681468998082;249.5842864997685;249.5842864997685;249.62509089987725;249.62509089987725;None;None;0;;249.62509089987725;None;251.12506499979645;None;"['8', '7']";"[0.10390960006043315, 1.3521014000289142]";251.12506499979645;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;012_o_f_s_a.jpg;sad;7;13;m;013_y_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;3;162;block1_Pilot_2;12;s_n;s_n_strong;;;;;0;0;0;0;0;31;31;31;;;;;;;;;254.12587510002777;None;255.47928390000015;255.7761141001247;255.7761141001247;255.80111100012437;255.80111100012437;255.84188889991492;255.84188889991492;None;7;0;1.4191068997606635;255.84188889991492;None;257.3419587002136;None;['7'];[0.8312289998866618];257.3419587002136;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;012_o_f_s_a.jpg;sad;7;16;m;016_y_m_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;1;238;block1_Pilot_2;12;s_h;s_h_strong;;;;;0;0;0;0;0;32;32;32;;;;;;;;;260.3427897999063;None;262.32910780003294;262.62623920012265;262.62623920012265;262.63452340010554;262.63452340010554;262.67514370009303;262.67514370009303;None;None;0;;262.67514370009303;None;264.1753799999133;None;['9'];[0.7016513999551535];264.1753799999133;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;028_y_f_n_a.jpg;neutral;8;21;f;021_o_f_n_a.jpg;neutral;congruent;8;match;;140;170;;3;220;block1_Pilot_2;28;n_n;n_n_weak;;;;;0;0;0;0;0;33;33;33;;;;;;;;;267.1755420002155;None;269.04724559979513;269.34344419976696;269.34344419976696;269.36798779992387;269.36798779992387;269.40882400004193;269.40882400004193;None;None;0;;269.40882400004193;None;270.9088375000283;None;"['9', '8']";"[0.41633010003715754, 1.8001740998588502]";270.9088375000283;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;040_y_f_h_a.jpg;happy;9;33;m;033_o_m_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;2;194;block1_Pilot_2;40;h_s;h_s_weak;;;;;0;0;0;0;0;34;34;34;;;;;;;;;273.9090497000143;None;275.5338161000982;275.8264136998914;275.8264136998914;275.8431978998706;275.8431978998706;275.8840394997969;275.8840394997969;None;9;0;1.0731556001119316;275.8840394997969;None;277.38424000004306;None;['7'];[0.6849456001073122];277.38424000004306;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;028_y_f_h_a.jpg;happy;9;8;m;008_y_m_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;3;162;block1_Pilot_2;28;h_n;h_n_weak;;;;;0;0;0;0;0;35;35;35;;;;;;;;;280.38482159981504;None;281.7441108999774;282.03528319997713;282.03528319997713;282.0598805998452;282.0598805998452;282.10072819981724;282.10072819981724;None;9;0;0.8244787002913654;282.10072819981724;None;283.60087179997936;None;"['7', '7']";"[0.39643550012260675, 1.2121017999015749]";283.60087179997936;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;m;013_y_m_n_a.jpg;neutral;8;27;m;027_o_m_n_a.jpg;neutral;congruent;8;match;;140;170;;2;126;block1_Pilot_2;13;n_n;n_n_strong;;;;;0;0;0;0;0;36;36;36;;;;;;;;;286.60103349993005;None;287.7154415999539;288.0103898001835;288.0103898001835;288.02685570018366;288.02685570018366;288.06752149993554;288.06752149993554;None;8;1;1.0094900000840425;288.06752149993554;None;289.56752410018817;None;['7'];[0.9496611999347806];289.56752410018817;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;028_y_f_s_a.jpg;sad;7;19;f;019_m_f_n_a.jpg;neutral;incongruent;8;match;;130;170;;2;156;block1_Pilot_2;28;s_n;s_n_strong;;;;;0;0;0;0;0;37;37;37;;;;;;;;;292.5684353997931;None;293.8787058000453;294.16856440017;294.16856440017;294.1851146998815;294.1851146998815;294.22590979980305;294.22590979980305;None;None;0;;294.22590979980305;None;295.72594169992954;None;['8'];[1.351269599981606];295.72594169992954;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;m;016_y_m_s_a.jpg;sad;7;19;f;019_m_f_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;3;138;block1_Pilot_2;16;s_n;s_n_weak;;;;;0;0;0;0;0;38;38;38;;;;;;;;;298.7267844998278;None;299.8836420001462;300.1771554001607;300.1771554001607;300.2021612999961;300.2021612999961;300.2427941998467;300.2427941998467;None;7;0;0.9944666000083089;300.2427941998467;None;301.7426303997636;None;['7'];[0.7745618000626564];301.7426303997636;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;m;033_o_m_s_a.jpg;sad;7;27;m;027_o_m_n_a.jpg;neutral;incongruent;8;match;;130;170;;3;120;block1_Pilot_2;33;s_n;s_n_strong;;;;;0;0;0;0;0;39;39;39;;;;;;;;;304.7434026999399;None;305.7511053001508;306.043916199822;306.043916199822;306.06886939983815;306.06886939983815;306.1096648001112;306.1096648001112;None;7;0;1.0955195999704301;306.1096648001112;None;307.60994690004736;None;['7'];[0.5552361998707056];307.60994690004736;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;040_y_f_s_a.jpg;sad;7;33;m;033_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;1;238;block1_Pilot_2;40;s_n;s_n_weak;;;;;0;0;0;0;0;40;40;40;;;;;;;;;310.6096172002144;None;312.60034039989114;312.89410569984466;312.89410569984466;312.90217320015654;312.90217320015654;312.9430430000648;312.9430430000648;None;None;0;;312.9430430000648;None;314.44325970020145;None;['9'];[1.4498714003711939];314.44325970020145;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;021_o_f_n_a.jpg;neutral;8;19;f;019_m_f_s_a.jpg;sad;incongruent;7;match;;140;160;;1;238;block1_Pilot_2;21;n_s;n_s_strong;;;;;0;0;0;0;0;41;41;41;;;;;;;;;317.44316710019484;None;319.446684199851;319.73640479985625;319.73640479985625;319.7440931000747;319.7440931000747;319.7849683999084;319.7849683999084;None;9;0;1.2042290000244975;319.7849683999084;None;321.2849751999602;None;['8'];[0.36025299970060587];321.2849751999602;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;m;033_o_m_h_a.jpg;happy;9;27;m;027_o_m_h_a.jpg;happy;congruent;9;match;;120;150;;3;134;block1_Pilot_2;33;h_h;h_h_weak;;;;;0;0;0;0;0;42;42;42;;;;;;;;;324.28522290010005;None;325.4091074997559;325.70267309993505;325.70267309993505;325.72755330009386;325.72755330009386;325.7684253999032;325.7684253999032;None;9;1;0.756796000059694;325.7684253999032;None;327.2684365999885;None;['7'];[1.0965833999216557];327.2684365999885;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
