Person;primeGender;prime;primeEmotion;corrAnsPrime;targetPerson;targetGender;target;targetEmotion;Cond;corrAnsTar;gender;condition;ID_primer;ID_target;PrimerTime;PrimerTime120;JitterTime;conditionsFile;primePerson;emotion_condition;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;readinBlocks.thisRepN;readinBlocks.thisTrialN;readinBlocks.thisN;readinBlocks.thisIndex;trials.thisRepN;trials.thisTrialN;trials.thisN;trials.thisIndex;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;key_resp_2.keys;key_resp_2.rt;key_resp_2.started;key_resp_2.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;maskImage.started;maskImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.started;key_resp.stopped;text.started;text.stopped;key_resp_Rating.keys;key_resp_Rating.rt;key_resp_Rating.started;key_resp_Rating.stopped;key_resp.rt;text_start.started;text_start.stopped;text_pause.started;text_pause.stopped;participant;date;expName;psychopyVersion;frameRate;
;f;021_o_f_s_a.jpg;sad;7;40;f;040_y_f_n_a.jpg;neutral;incongruent;8;match;;130;170;;2;156;block1_Pilot_2;21;s_n;s_n_strong;;;;;0;0;0;0;0;85;85;85;;;;;;;;;625.058834400028;None;626.3649087001104;626.6598015001509;626.6598015001509;626.6763098000083;626.6763098000083;626.7171175000258;626.7171175000258;None;None;0;626.7171175000258;None;628.2172813999932;None;['9'];[0.32485219999216497];628.2172813999932;None;;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;004_o_m_n_a.jpg;neutral;8;13;m;013_y_m_n_a.jpg;neutral;congruent;8;match;;140;170;;2;225;block1_Pilot_2;4;n_n;n_n_strong;;;;;0;0;0;0;0;86;86;86;;;;;;;;;631.2177015000489;None;633.1133534000255;633.4020575000905;633.4020575000905;633.4182374000084;633.4182374000084;633.4590688000899;633.4590688000899;None;None;0;633.4590688000899;None;634.9592681999784;None;['9'];[0.4068928000051528];634.9592681999784;None;;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;016_y_m_n_a.jpg;neutral;8;16;m;016_y_m_h_a.jpg;happy;incongruent;9;match;;140;150;;18;193;block1_Pilot_2;16;n_h;n_h_strong;;;;;0;0;0;0;0;87;87;87;;;;;;;;;637.9592454000376;None;639.5861886001658;639.8770720001776;639.8770720001776;640.0266728000715;640.0266728000715;640.0676023000851;640.0676023000851;None;8;0;640.0676023000851;None;641.5674475000706;None;['7'];[0.350584700005129];641.5674475000706;None;0.4103820000309497;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;033_o_m_h_a.jpg;happy;9;4;m;004_o_m_h_a.jpg;happy;congruent;9;match;;120;150;;2;195;block1_Pilot_2;33;h_h;h_h_strong;;;;;0;0;0;0;0;88;88;88;;;;;;;;;644.5685722001363;None;646.2006461999845;646.4934931001626;646.4934931001626;646.5099780000746;646.5099780000746;646.5508624999784;646.5508624999784;None;9;1;646.5508624999784;None;648.0509818000719;None;['8'];[0.24304399988614023];648.0509818000719;None;0.6393353000748903;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;027_o_m_h_a.jpg;happy;9;16;m;016_y_m_h_a.jpg;happy;congruent;9;match;;120;150;;3;209;block1_Pilot_2;27;h_h;h_h_weak;;;;;0;0;0;0;0;89;89;89;;;;;;;;;651.0513383999933;None;652.814805699978;653.1109770000912;653.1109770000912;653.1353566001635;653.1353566001635;653.1761899001431;653.1761899001431;None;9;1;653.1761899001431;None;654.675824600039;None;['7'];[0.3461212001275271];654.675824600039;None;0.5099009999539703;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;033_o_m_s_a.jpg;sad;7;16;m;016_y_m_s_a.jpg;sad;congruent;7;match;;130;160;;3;128;block1_Pilot_2;33;s_s;s_s_strong;;;;;0;0;0;0;0;90;90;90;;;;;;;;;657.6771438999567;None;658.7520163001027;659.0438761000987;659.0438761000987;659.0688545000739;659.0688545000739;659.1094804999884;659.1094804999884;None;8;0;659.1094804999884;None;660.609719300177;None;['8'];[0.25242069992236793];660.609719300177;None;0.640682099852711;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;f;021_o_f_s_a.jpg;sad;7;30;f;030_o_f_s_a.jpg;sad;congruent;7;match;;130;160;;1;238;block1_Pilot_2;21;s_s;s_s_strong;;;;;0;0;0;0;0;91;91;91;;;;;;;;;663.6109808001202;None;665.5988001001533;665.8940852000378;665.8940852000378;665.9021226000041;665.9021226000041;665.9429759001359;665.9429759001359;None;None;0;665.9429759001359;None;667.4431078999769;None;['9'];[0.3070441000163555];667.4431078999769;None;;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;033_o_m_n_a.jpg;neutral;8;28;f;028_y_f_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;18;166;block1_Pilot_2;33;n_s;n_s_strong;;;;;0;0;0;0;0;92;92;92;;;;;;;;;670.443169800099;None;671.857590700034;672.1528219000902;672.1528219000902;672.302047500154;672.302047500154;672.3431605000515;672.3431605000515;None;8;0;672.3431605000515;None;673.8432178001385;None;['7'];[0.3229219999630004];673.8432178001385;None;0.41499999980442226;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;f;019_m_f_n_a.jpg;neutral;8;30;f;030_o_f_n_a.jpg;neutral;congruent;8;match;;140;170;;18;228;block1_Pilot_2;19;n_n;n_n_weak;;;;;0;0;0;0;0;93;93;93;;;;;;;;;676.8439591999631;None;678.7632730000187;679.0529100000858;679.0529100000858;679.2023685001768;679.2023685001768;679.2433913999703;679.2433913999703;None;8;1;679.2433913999703;None;680.743939800188;None;['7'];[0.31835300009697676];680.743939800188;None;0.42667159996926785;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;008_y_m_s_a.jpg;sad;7;12;f;012_o_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;3;130;block1_Pilot_2;8;s_h;s_h_weak;;;;;0;0;0;0;0;94;94;94;;;;;;;;;683.743697399972;None;684.8458064000588;685.1365912000183;685.1365912000183;685.1608081001323;685.1608081001323;685.2017190000042;685.2017190000042;None;9;1;685.2017190000042;None;686.7017713000532;None;None;;686.7017713000532;None;0.628464300185442;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;016_y_m_n_a.jpg;neutral;8;28;f;028_y_f_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;18;189;block1_Pilot_2;16;n_n;n_n_strong;;;;;0;0;0;0;0;95;95;95;;;;;;;;;689.701946400106;None;691.29618880013;691.586742100073;691.586742100073;691.736009699991;691.736009699991;691.7768878999632;691.7768878999632;None;8;1;691.7768878999632;None;693.277085600188;None;['7'];[0.3288728001061827];693.277085600188;None;0.46931270021013916;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;f;012_o_f_s_a.jpg;sad;7;16;m;016_y_m_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;3;238;block1_Pilot_2;12;s_h;s_h_strong;;;;;0;0;0;0;0;96;96;96;;;;;;;;;696.2778883001301;None;698.2639864999801;698.5612439000979;698.5612439000979;698.5859466001857;698.5859466001857;698.6270384001546;698.6270384001546;None;7;0;698.6270384001546;None;700.1271075000986;None;['8'];[0.2630777000449598];700.1271075000986;None;0.8430413000751287;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;013_y_m_h_a.jpg;happy;9;27;m;027_o_m_h_a.jpg;happy;congruent;9;match;;120;150;;18;238;block1_Pilot_2;13;h_h;h_h_strong;;;;;0;0;0;0;0;97;97;97;;;;;;;;;703.1281743000727;None;705.1304981999565;705.4202690999955;705.4202690999955;705.5696569001302;705.5696569001302;705.6104956001509;705.6104956001509;None;9;1;705.6104956001509;None;707.1106458001304;None;['7'];[0.29538369993679225];707.1106458001304;None;0.5797798000276089;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;016_y_m_s_a.jpg;sad;7;33;m;033_o_m_n_a.jpg;neutral;incongruent;8;match;;130;170;;1;238;block1_Pilot_2;16;s_n;s_n_weak;;;;;0;0;0;0;0;98;98;98;;;;;;;;;710.1114436001517;None;712.1019382001832;712.3951389000285;712.3951389000285;712.4031136999838;712.4031136999838;712.4440361000597;712.4440361000597;None;None;0;712.4440361000597;None;713.9440900001209;None;['9'];[0.33398859994485974];713.9440900001209;None;;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;008_y_m_n_a.jpg;neutral;8;30;f;030_o_f_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;1;238;block1_Pilot_2;8;n_n;n_n_weak;;;;;0;0;0;0;0;99;99;99;;;;;;;;;716.9451393999625;None;718.9575589001179;719.2537126000971;719.2537126000971;719.2615943001583;719.2615943001583;719.3022656000685;719.3022656000685;None;None;0;719.3022656000685;None;720.8023221001495;None;['9'];[0.31591779994778335];720.8023221001495;None;;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;008_y_m_s_a.jpg;sad;7;30;f;030_o_f_s_a.jpg;sad;congruent;7;mismatch;;130;160;;2;133;block1_Pilot_2;8;s_s;s_s_weak;;;;;0;0;0;0;0;100;100;100;;;;;;;;;723.8033911001403;None;724.9308953001164;725.2206892000977;725.2206892000977;725.2367082999554;725.2367082999554;725.27752220002;725.27752220002;None;None;0;725.27752220002;None;726.7776431001257;None;['9'];[0.3085302000399679];726.7776431001257;None;;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;f;040_y_f_n_a.jpg;neutral;8;30;f;030_o_f_s_a.jpg;sad;incongruent;7;match;;140;160;;3;197;block1_Pilot_2;40;n_s;n_s_strong;;;;;0;0;0;0;0;101;101;101;;;;;;;;;729.7776460000314;None;731.4384298999794;731.7291125999764;731.7291125999764;731.7533576001879;731.7533576001879;731.7942957000341;731.7942957000341;None;8;0;731.7942957000341;None;733.2943325000815;None;['8'];[0.479695700109005];733.2943325000815;None;1.2198298999574035;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;004_o_m_h_a.jpg;happy;9;30;f;030_o_f_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;3;121;block1_Pilot_2;4;h_s;h_s_strong;;;;;0;0;0;0;0;102;102;102;;;;;;;;;736.2959682000801;None;737.3233805000782;737.6125897001475;737.6125897001475;737.6369833000936;737.6369833000936;737.6780302000698;737.6780302000698;None;9;0;737.6780302000698;None;739.1779011001345;None;['7'];[0.6120325999800116];739.1779011001345;None;0.5921269000973552;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;f;040_y_f_h_a.jpg;happy;9;8;m;008_y_m_h_a.jpg;happy;congruent;9;mismatch;;120;150;;18;211;block1_Pilot_2;40;h_h;h_h_weak;;;;;0;0;0;0;0;103;103;103;;;;;;;;;742.1780381000135;None;743.9459726000205;744.2373369999696;744.2373369999696;744.3872555000708;744.3872555000708;744.4281187001616;744.4281187001616;None;9;1;744.4281187001616;None;745.9279815000482;None;['7'];[0.3662270999047905];745.9279815000482;None;0.4261207999661565;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;f;019_m_f_s_a.jpg;sad;7;16;m;016_y_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;2;198;block1_Pilot_2;19;s_n;s_n_strong;;;;;0;0;0;0;0;104;104;104;;;;;;;;;748.9290183000267;None;750.6034278001171;750.8961565000936;750.8961565000936;750.9124044000637;750.9124044000637;750.9530056000222;750.9530056000222;None;None;0;750.9530056000222;None;752.453263200121;None;['9'];[0.32883980008773506];752.453263200121;None;;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;f;040_y_f_s_a.jpg;sad;7;12;f;012_o_f_s_a.jpg;sad;congruent;7;match;;130;160;;18;240;block1_Pilot_2;40;s_s;s_s_strong;;;;;0;0;0;0;0;105;105;105;;;;;;;;;755.4540608001407;None;757.4613577001728;757.7544007999822;757.7544007999822;757.9040654001292;757.9040654001292;757.9448174000718;757.9448174000718;None;7;1;757.9448174000718;None;759.4450171999633;None;['7'];[0.6490865000523627];759.4450171999633;None;0.8131083999760449;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;f;040_y_f_n_a.jpg;neutral;8;33;m;033_o_m_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;3;188;block1_Pilot_2;40;n_s;n_s_weak;;;;;0;0;0;0;0;106;106;106;;;;;;;;;762.4460853000637;None;764.0505566999782;764.3464473001659;764.3464473001659;764.3710114001296;764.3710114001296;764.41167400009;764.41167400009;None;8;0;764.41167400009;None;765.9118364001624;None;['7'];[0.2861639999318868];765.9118364001624;None;0.6503533001523465;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;f;028_y_f_h_a.jpg;happy;9;21;f;021_o_f_s_a.jpg;sad;incongruent;7;match;;120;160;;3;193;block1_Pilot_2;28;h_s;h_s_strong;;;;;0;0;0;0;0;107;107;107;;;;;;;;;768.9127719001845;None;770.5313214999624;770.8211912000552;770.8211912000552;770.8461337999906;770.8461337999906;770.8868691001553;770.8868691001553;None;9;0;770.8868691001553;None;772.3869839999825;None;['7'];[0.2750138998962939];772.3869839999825;None;0.5032810000702739;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;f;040_y_f_s_a.jpg;sad;7;13;m;013_y_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;2;198;block1_Pilot_2;40;s_n;s_n_strong;;;;;0;0;0;0;0;108;108;108;;;;;;;;;775.3877516000066;None;777.0442915000021;777.3379524999764;777.3379524999764;777.3544908000622;777.3544908000622;777.3952043000609;777.3952043000609;None;8;1;777.3952043000609;None;778.8952838000841;None;['8'];[0.262737900018692];778.8952838000841;None;0.5947256998624653;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;f;030_o_f_n_a.jpg;neutral;8;33;m;033_o_m_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;1;238;block1_Pilot_2;30;n_s;n_s_strong;;;;;0;0;0;0;0;109;109;109;;;;;;;;;781.895380300004;None;783.9024753000122;784.1968668999616;784.1968668999616;784.2045968000311;784.2045968000311;784.2454864999745;784.2454864999745;None;None;0;784.2454864999745;None;785.7455981001258;None;['9'];[0.3725994999986142];785.7455981001258;None;;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;f;021_o_f_h_a.jpg;happy;9;40;f;040_y_f_n_a.jpg;neutral;incongruent;8;match;;120;170;;2;125;block1_Pilot_2;21;h_n;h_n_weak;;;;;0;0;0;0;0;110;110;110;;;;;;;;;788.746439000126;None;789.806205100147;790.0970364001114;790.0970364001114;790.1131027000956;790.1131027000956;790.1538329999894;790.1538329999894;None;9;0;790.1538329999894;None;791.6540729000699;None;['8'];[0.20808970020152628];791.6540729000699;None;0.6363764000125229;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;f;021_o_f_h_a.jpg;happy;9;16;m;016_y_m_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;1;238;block1_Pilot_2;21;h_s;h_s_strong;;;;;0;0;0;0;0;111;111;111;;;;;;;;;794.6550609001424;None;796.6567713001277;796.9472146001644;796.9472146001644;796.9548806000967;796.9548806000967;796.9956309001427;796.9956309001427;None;None;0;796.9956309001427;None;798.4958673999645;None;['9'];[0.2941803000867367];798.4958673999645;None;;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;f;012_o_f_h_a.jpg;happy;9;8;m;008_y_m_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;1;238;block1_Pilot_2;12;h_s;h_s_weak;;;;;0;0;0;0;0;112;112;112;;;;;;;;;801.495986700058;None;803.4875394999981;803.7802808000706;803.7802808000706;803.7883204000536;803.7883204000536;803.8292295001447;803.8292295001447;None;None;0;803.8292295001447;None;805.3295787000097;None;['9'];[0.33251640014350414];805.3295787000097;None;;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;013_y_m_h_a.jpg;happy;9;16;m;016_y_m_s_a.jpg;sad;incongruent;7;match;;120;160;;3;202;block1_Pilot_2;13;h_s;h_s_weak;;;;;0;0;0;0;0;113;113;113;;;;;;;;;808.329231900163;None;810.0336456000805;810.322437700117;810.322437700117;810.3468484999612;810.3468484999612;810.3876316000242;810.3876316000242;None;9;0;810.3876316000242;None;811.8876213000622;None;['7'];[0.3744437999557704];811.8876213000622;None;0.5705148000270128;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;f;019_m_f_s_a.jpg;sad;7;4;m;004_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;1;238;block1_Pilot_2;19;s_n;s_n_strong;;;;;0;0;0;0;0;114;114;114;;;;;;;;;814.88857810013;None;816.8904619000386;817.180989000015;817.180989000015;817.1886156999972;817.1886156999972;817.2294895001687;817.2294895001687;None;None;0;817.2294895001687;None;818.729501800146;None;['9'];[0.3405990998726338];818.729501800146;None;;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;f;028_y_f_n_a.jpg;neutral;8;27;m;027_o_m_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;18;238;block1_Pilot_2;28;n_s;n_s_strong;;;;;0;0;0;0;0;115;115;115;;;;;;;;;821.7296290001832;None;823.7318271000404;824.0227088001557;824.0227088001557;824.1720975001808;824.1720975001808;824.2129504000768;824.2129504000768;None;8;0;824.2129504000768;None;825.7132131999824;None;['7'];[0.3089511999860406];825.7132131999824;None;0.4731548000127077;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;013_y_m_s_a.jpg;sad;7;12;f;012_o_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;1;238;block1_Pilot_2;13;s_h;s_h_strong;;;;;0;0;0;0;0;116;116;116;;;;;;;;;828.713778299978;None;830.7042133000214;830.997558800038;830.997558800038;831.0056459000334;831.0056459000334;831.0463541999925;831.0463541999925;None;None;0;831.0463541999925;None;832.5467391000129;None;['9'];[0.3393401000648737];832.5467391000129;None;;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;016_y_m_s_a.jpg;sad;7;19;f;019_m_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;1;238;block1_Pilot_2;16;s_h;s_h_strong;;;;;0;0;0;0;0;117;117;117;;;;;;;;;835.5473496001214;None;837.5367654000875;837.8309090000112;837.8309090000112;837.8392433000263;837.8392433000263;837.8798211000394;837.8798211000394;None;None;0;837.8798211000394;None;839.3799686001148;None;['9'];[0.4262113000731915];839.3799686001148;None;;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;013_y_m_s_a.jpg;sad;7;21;f;021_o_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;18;238;block1_Pilot_2;13;s_h;s_h_strong;;;;;0;0;0;0;0;118;118;118;;;;;;;;;842.3798923001159;None;844.3716804999858;844.6643799000885;844.6643799000885;844.814235100057;844.814235100057;844.8550213000271;844.8550213000271;None;7;0;844.8550213000271;None;846.3552837001625;None;['7'];[0.3388412999920547];846.3552837001625;None;0.8071703999303281;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;f;012_o_f_s_a.jpg;sad;7;13;m;013_y_m_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;3;235;block1_Pilot_2;12;s_h;s_h_weak;;;;;0;0;0;0;0;119;119;119;;;;;;;;;849.3560524000786;None;851.3168822999578;851.6144257001579;851.6144257001579;851.6393122000154;851.6393122000154;851.680173400091;851.680173400091;None;7;0;851.680173400091;None;853.1801679001655;None;['8'];[0.2740536998026073];853.1801679001655;None;0.7980045001022518;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;f;019_m_f_s_a.jpg;sad;7;30;f;030_o_f_h_a.jpg;happy;incongruent;9;match;;130;150;;3;235;block2_Pilot_2;19;s_h;s_h_strong;;;;;0;1;1;1;0;0;0;0;;;;;;;;;876.2087751000654;None;878.1761064000893;878.4655565000139;878.4655565000139;878.4899526999798;878.4899526999798;878.5307609001175;878.5307609001175;None;7;0;878.5307609001175;None;880.0315066000912;None;['8'];[0.2784474000800401];880.0315066000912;None;0.7234012000262737;;;856.1811500999611;None;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;008_y_m_n_a.jpg;neutral;8;40;f;040_y_f_h_a.jpg;happy;incongruent;9;mismatch;;140;150;;2;121;block2_Pilot_2;8;n_h;n_h_strong;;;;;0;1;1;1;0;1;1;1;;;;;;;;;883.0312946999911;None;884.0583252999932;884.3490586001426;884.3490586001426;884.3648506000172;884.3648506000172;884.4058126001619;884.4058126001619;None;None;0;884.4058126001619;None;885.9059417999815;None;None;;885.9059417999815;None;;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;f;012_o_f_h_a.jpg;happy;9;27;m;027_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;2;240;block2_Pilot_2;12;h_n;h_n_weak;;;;;0;1;1;1;0;2;2;2;;;;;;;;;888.9060337999836;None;890.9162566000596;891.2070333000738;891.2070333000738;891.2235155000817;891.2235155000817;891.2643067999743;891.2643067999743;None;9;0;891.2643067999743;None;892.764418900013;None;['8'];[0.3137564999051392];892.764418900013;None;0.5503680999390781;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;008_y_m_h_a.jpg;happy;9;40;f;040_y_f_h_a.jpg;happy;congruent;9;mismatch;;120;150;;18;195;block2_Pilot_2;8;h_h;h_h_strong;;;;;0;1;1;1;0;3;3;3;;;;;;;;;895.7657588000875;None;897.3975241000298;897.6904528001323;897.6904528001323;897.8403150001541;897.8403150001541;897.8811373000499;897.8811373000499;None;9;1;897.8811373000499;None;899.3812012001872;None;['7'];[0.3049422998446971];899.3812012001872;None;0.38092779996804893;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;004_o_m_n_a.jpg;neutral;8;33;m;033_o_m_s_a.jpg;sad;incongruent;7;match;;140;160;;18;126;block2_Pilot_2;4;n_s;n_s_weak;;;;;0;1;1;1;0;4;4;4;;;;;;;;;902.3814097000286;None;903.473615200026;903.7658722000197;903.7658722000197;903.9154013001826;903.9154013001826;903.9562421001028;903.9562421001028;None;8;0;903.9562421001028;None;905.456310900161;None;['7'];[0.26191310002468526];905.456310900161;None;0.4658460000064224;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;f;028_y_f_s_a.jpg;sad;7;27;m;027_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;18;225;block2_Pilot_2;28;s_n;s_n_strong;;;;;0;1;1;1;0;5;5;5;;;;;;;;;908.4568279001396;None;910.3529864000157;910.6490609999746;910.6490609999746;910.7994035000447;910.7994035000447;910.8397155001294;910.8397155001294;None;8;1;910.8397155001294;None;912.3396729000378;None;['7'];[0.4183644999284297];912.3396729000378;None;0.9344518999569118;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;027_o_m_s_a.jpg;sad;7;30;f;030_o_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;18;238;block2_Pilot_2;27;s_h;s_h_weak;;;;;0;1;1;1;0;6;6;6;;;;;;;;;915.3411138001829;None;917.3307223001029;917.6241713999771;917.6241713999771;917.77404820011;917.77404820011;917.8150879000314;917.8150879000314;None;None;0;917.8150879000314;None;919.31507290015;None;None;;919.31507290015;None;;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;033_o_m_h_a.jpg;happy;9;40;f;040_y_f_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;1;238;block2_Pilot_2;33;h_s;h_s_strong;;;;;0;1;1;1;0;7;7;7;;;;;;;;;922.3167584000621;None;924.3056414001621;924.5999845999759;924.5999845999759;924.6073505000677;924.6073505000677;924.6481749000959;924.6481749000959;None;None;0;924.6481749000959;None;926.1483485000208;None;['9'];[0.30584849999286234];926.1483485000208;None;;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;f;012_o_f_n_a.jpg;neutral;8;12;f;012_o_f_h_a.jpg;happy;incongruent;9;match;;140;150;;2;200;block2_Pilot_2;12;n_h;n_h_weak;;;;;0;1;1;1;0;8;8;8;;;;;;;;;929.1491182001773;None;930.8439076000359;931.1333618001081;931.1333618001081;931.149318800075;931.149318800075;931.1902334999759;931.1902334999759;None;8;0;931.1902334999759;None;932.690370199969;None;['8'];[0.20358209987170994];932.690370199969;None;0.7359512001276016;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;f;030_o_f_n_a.jpg;neutral;8;19;f;019_m_f_n_a.jpg;neutral;congruent;8;match;;140;170;;1;238;block2_Pilot_2;30;n_n;n_n_weak;;;;;0;1;1;1;0;9;9;9;;;;;;;;;935.6903214000631;None;937.6924456001725;937.9834427000023;937.9834427000023;937.9911764999852;937.9911764999852;938.0319795000833;938.0319795000833;None;None;0;938.0319795000833;None;939.5319269001484;None;['9'];[0.29017430008389056];939.5319269001484;None;;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;013_y_m_h_a.jpg;happy;9;8;m;008_y_m_n_a.jpg;neutral;incongruent;8;match;;120;170;;1;238;block2_Pilot_2;13;h_n;h_n_strong;;;;;0;1;1;1;0;10;10;10;;;;;;;;;942.5331035000272;None;944.5404449000489;944.8333232000005;944.8333232000005;944.8413220001385;944.8413220001385;944.8821487000678;944.8821487000678;None;None;0;944.8821487000678;None;946.382104499964;None;['9'];[0.3360882999841124];946.382104499964;None;;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;f;040_y_f_h_a.jpg;happy;9;19;f;019_m_f_s_a.jpg;sad;incongruent;7;match;;120;160;;3;133;block2_Pilot_2;40;h_s;h_s_strong;;;;;0;1;1;1;0;11;11;11;;;;;;;;;949.3830250001047;None;950.4983477999922;950.7915413000155;950.7915413000155;950.8164514000528;950.8164514000528;950.8573297001421;950.8573297001421;None;9;0;950.8573297001421;None;952.3574451999739;None;['7'];[0.256658700061962];952.3574451999739;None;0.5807406001258641;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
