Person;primeGender;prime;primeEmotion;corrAnsPrime;targetPerson;targetGender;target;targetEmotion;Cond;corrAnsTar;gender;condition;ID_primer;ID_target;PrimerTime;PrimerTime120;JitterTime;conditionsFile;primePerson;emotion_condition;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;readinBlocks.thisRepN;readinBlocks.thisTrialN;readinBlocks.thisN;readinBlocks.thisIndex;trials.thisRepN;trials.thisTrialN;trials.thisN;trials.thisIndex;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;key_resp_2.keys;key_resp_2.rt;key_resp_2.started;key_resp_2.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;maskImage.started;maskImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.rt;key_resp.started;key_resp.stopped;text.started;text.stopped;key_resp_Rating.keys;key_resp_Rating.rt;key_resp_Rating.started;key_resp_Rating.stopped;text_start.started;text_start.stopped;text_pause.started;text_pause.stopped;participant;date;expName;psychopyVersion;frameRate;
;m;016_y_m_n_a.jpg;neutral;8;16;m;016_y_m_h_a.jpg;happy;incongruent;9;match;;140;150;;18;193;block1_Pilot_2;16;n_h;n_h_strong;;;;;0;0;0;0;0;87;87;87;;;;;;;;;942.7775280000642;None;944.4051674003713;944.6954218000174;944.6954218000174;944.8446514001116;944.8446514001116;944.8855687002651;944.8855687002651;None;8;0;0.4000726002268493;944.8855687002651;None;946.3857602002099;None;['7'];[0.2998728998936713];946.3857602002099;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;m;033_o_m_h_a.jpg;happy;9;4;m;004_o_m_h_a.jpg;happy;congruent;9;match;;120;150;;2;195;block1_Pilot_2;33;h_h;h_h_strong;;;;;0;0;0;0;0;88;88;88;;;;;;;;;949.385913300328;None;951.0187717000954;951.3117511002347;951.3117511002347;951.3283002004027;951.3283002004027;951.369065400213;951.369065400213;None;9;1;0.5566982999444008;951.369065400213;None;952.8692132001743;None;['7'];[0.27253910014405847];952.8692132001743;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;m;027_o_m_h_a.jpg;happy;9;16;m;016_y_m_h_a.jpg;happy;congruent;9;match;;120;150;;3;209;block1_Pilot_2;27;h_h;h_h_weak;;;;;0;0;0;0;0;89;89;89;;;;;;;;;955.8694321000949;None;957.643764400389;957.9372855001129;957.9372855001129;957.9617490000091;957.9617490000091;958.0025210999884;958.0025210999884;None;9;1;0.8191569996997714;958.0025210999884;None;959.5025108000264;None;['8'];[0.33502979995682836];959.5025108000264;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;m;033_o_m_s_a.jpg;sad;7;16;m;016_y_m_s_a.jpg;sad;congruent;7;match;;130;160;;3;128;block1_Pilot_2;33;s_s;s_s_strong;;;;;0;0;0;0;0;90;90;90;;;;;;;;;962.5027673002332;None;963.5769836003892;963.8703450001776;963.8703450001776;963.8951659002341;963.8951659002341;963.9360639001243;963.9360639001243;None;8;0;0.5255455002188683;963.9360639001243;None;965.4361849003471;None;['7'];[0.3293367000296712];965.4361849003471;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;f;021_o_f_s_a.jpg;sad;7;30;f;030_o_f_s_a.jpg;sad;congruent;7;match;;130;160;;1;238;block1_Pilot_2;21;s_s;s_s_strong;;;;;0;0;0;0;0;91;91;91;;;;;;;;;968.4362803003751;None;970.4247169001028;970.7204485000111;970.7204485000111;970.728635000065;970.728635000065;970.7695115003735;970.7695115003735;None;None;0;;970.7695115003735;None;972.2698924001306;None;['9'];[0.4637215002439916];972.2698924001306;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;m;033_o_m_n_a.jpg;neutral;8;28;f;028_y_f_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;18;166;block1_Pilot_2;33;n_s;n_s_strong;;;;;0;0;0;0;0;92;92;92;;;;;;;;;975.2702083000913;None;976.6746768001467;976.9709738004021;976.9709738004021;977.1203695000149;977.1203695000149;977.1612265002914;977.1612265002914;None;8;0;0.5164434001781046;977.1612265002914;None;978.6614749003202;None;['7'];[0.3362439996562898];978.6614749003202;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;f;019_m_f_n_a.jpg;neutral;8;30;f;030_o_f_n_a.jpg;neutral;congruent;8;match;;140;170;;18;228;block1_Pilot_2;19;n_n;n_n_weak;;;;;0;0;0;0;0;93;93;93;;;;;;;;;981.6615483001806;None;983.5803508004174;983.8713955003768;983.8713955003768;984.0205545001663;984.0205545001663;984.061361500062;984.061361500062;None;8;1;0.5282183000817895;984.061361500062;None;985.5623753000982;None;['7'];[0.2830848000012338];985.5623753000982;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;m;008_y_m_s_a.jpg;sad;7;12;f;012_o_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;3;130;block1_Pilot_2;8;s_h;s_h_weak;;;;;0;0;0;0;0;94;94;94;;;;;;;;;988.562360800337;None;989.665429700166;989.9546599001624;989.9546599001624;989.9792909002863;989.9792909002863;990.0201857001521;990.0201857001521;None;7;0;0.8815091997385025;990.0201857001521;None;991.5201550000347;None;['7'];[0.3895778004080057];991.5201550000347;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;m;016_y_m_n_a.jpg;neutral;8;28;f;028_y_f_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;18;189;block1_Pilot_2;16;n_n;n_n_strong;;;;;0;0;0;0;0;95;95;95;;;;;;;;;994.520752100274;None;996.113797200378;996.4048278001137;996.4048278001137;996.554395200219;996.554395200219;996.5953537002206;996.5953537002206;None;8;1;0.37036369973793626;996.5953537002206;None;998.0953055000864;None;['7'];[0.28652389999479055];998.0953055000864;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;f;012_o_f_s_a.jpg;sad;7;16;m;016_y_m_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;3;238;block1_Pilot_2;12;s_h;s_h_strong;;;;;0;0;0;0;0;96;96;96;;;;;;;;;1001.0963473999873;None;1003.0821641003713;1003.3795994999819;1003.3795994999819;1003.404609600082;1003.404609600082;1003.4455638001673;1003.4455638001673;None;7;0;0.744064399972558;1003.4455638001673;None;1004.9456273000687;None;['8'];[0.2840547999367118];1004.9456273000687;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;m;013_y_m_h_a.jpg;happy;9;27;m;027_o_m_h_a.jpg;happy;congruent;9;match;;120;150;;18;238;block1_Pilot_2;13;h_h;h_h_strong;;;;;0;0;0;0;0;97;97;97;;;;;;;;;1007.9460989004001;None;1009.9670385001227;1010.2636508001015;1010.2636508001015;1010.412956900429;1010.412956900429;1010.4539026999846;1010.4539026999846;None;9;1;0.3678766000084579;1010.4539026999846;None;1011.9540195004083;None;['7'];[0.6357057997956872];1011.9540195004083;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;m;016_y_m_s_a.jpg;sad;7;33;m;033_o_m_n_a.jpg;neutral;incongruent;8;match;;130;170;;1;238;block1_Pilot_2;16;s_n;s_n_weak;;;;;0;0;0;0;0;98;98;98;;;;;;;;;1014.9546290002763;None;1016.9449680000544;1017.2383346999995;1017.2383346999995;1017.2465605000034;1017.2465605000034;1017.287304200232;1017.287304200232;None;None;0;;1017.287304200232;None;1018.7873495002277;None;['9'];[0.3463546000421047];1018.7873495002277;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;m;008_y_m_n_a.jpg;neutral;8;30;f;030_o_f_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;1;238;block1_Pilot_2;8;n_n;n_n_weak;;;;;0;0;0;0;0;99;99;99;;;;;;;;;1021.7874428001232;None;1023.8024949003011;1024.0973616000265;1024.0973616000265;1024.1049692002125;1024.1049692002125;1024.1457897000946;1024.1457897000946;None;None;0;;1024.1457897000946;None;1025.6458854000084;None;['9'];[0.4638376999646425];1025.6458854000084;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;m;008_y_m_s_a.jpg;sad;7;30;f;030_o_f_s_a.jpg;sad;congruent;7;mismatch;;130;160;;2;133;block1_Pilot_2;8;s_s;s_s_weak;;;;;0;0;0;0;0;100;100;100;;;;;;;;;1028.6461729002185;None;1029.7733061001636;1030.064124100376;1030.064124100376;1030.0801484002732;1030.0801484002732;1030.1210735002533;1030.1210735002533;None;7;1;0.6845956998877227;1030.1210735002533;None;1031.6209396002814;None;['8'];[0.3046686998568475];1031.6209396002814;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;f;040_y_f_n_a.jpg;neutral;8;30;f;030_o_f_s_a.jpg;sad;incongruent;7;match;;140;160;;3;197;block1_Pilot_2;40;n_s;n_s_strong;;;;;0;0;0;0;0;101;101;101;;;;;;;;;1034.6219370001927;None;1036.2819460001774;1036.572625800036;1036.572625800036;1036.5969269000925;1036.5969269000925;1036.6378550003283;1036.6378550003283;None;8;0;0.6637332001700997;1036.6378550003283;None;1038.1377157000825;None;['7'];[0.32404009997844696];1038.1377157000825;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;m;004_o_m_h_a.jpg;happy;9;30;f;030_o_f_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;3;121;block1_Pilot_2;4;h_s;h_s_strong;;;;;0;0;0;0;0;102;102;102;;;;;;;;;1041.1394366002642;None;1042.1742278002203;1042.464384900406;1042.464384900406;1042.4887647000141;1042.4887647000141;1042.5296467002481;1042.5296467002481;None;9;0;0.45211909990757704;1042.5296467002481;None;1044.0295663001016;None;['7'];[0.24822780024260283];1044.0295663001016;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;f;040_y_f_h_a.jpg;happy;9;8;m;008_y_m_h_a.jpg;happy;congruent;9;mismatch;;120;150;;18;211;block1_Pilot_2;40;h_h;h_h_weak;;;;;0;0;0;0;0;103;103;103;;;;;;;;;1047.0297918003052;None;1048.7958387001418;1049.0890044001862;1049.0890044001862;1049.238675300032;1049.238675300032;1049.2798645002767;1049.2798645002767;None;9;1;0.5737590999342501;1049.2798645002767;None;1050.7799716000445;None;['7'];[0.3376377997919917];1050.7799716000445;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;f;019_m_f_s_a.jpg;sad;7;16;m;016_y_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;2;198;block1_Pilot_2;19;s_n;s_n_strong;;;;;0;0;0;0;0;104;104;104;;;;;;;;;1053.779792400077;None;1055.4578121001832;1055.7478849003091;1055.7478849003091;1055.7637855000794;1055.7637855000794;1055.804884900339;1055.804884900339;None;None;0;;1055.804884900339;None;1057.3051602002233;None;['9'];[0.38840969977900386];1057.3051602002233;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;f;040_y_f_s_a.jpg;sad;7;12;f;012_o_f_s_a.jpg;sad;congruent;7;match;;130;160;;18;240;block1_Pilot_2;40;s_s;s_s_strong;;;;;0;0;0;0;0;105;105;105;;;;;;;;;1060.30490810005;None;1062.3126996001229;1062.6059485999867;1062.6059485999867;1062.7558371000923;1062.7558371000923;1062.7966905999929;1062.7966905999929;None;7;1;0.6010985998436809;1062.7966905999929;None;1064.296593400184;None;['7'];[0.2929728999733925];1064.296593400184;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;f;040_y_f_n_a.jpg;neutral;8;33;m;033_o_m_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;3;188;block1_Pilot_2;40;n_s;n_s_weak;;;;;0;0;0;0;0;106;106;106;;;;;;;;;1067.2969119003974;None;1068.9007616001181;1069.1901722000912;1069.1901722000912;1069.2141410000622;1069.2141410000622;1069.2552291001193;1069.2552291001193;None;8;0;0.6542865000665188;1069.2552291001193;None;1070.7553128004074;None;['7'];[0.29033719981089234];1070.7553128004074;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;f;028_y_f_h_a.jpg;happy;9;21;f;021_o_f_s_a.jpg;sad;incongruent;7;match;;120;160;;3;193;block1_Pilot_2;28;h_s;h_s_strong;;;;;0;0;0;0;0;107;107;107;;;;;;;;;1073.7558724000119;None;1075.3737884000875;1075.6642387001775;1075.6642387001775;1075.6890505002812;1075.6890505002812;1075.729790700134;1075.729790700134;None;9;0;0.4997489000670612;1075.729790700134;None;1077.2301631001756;None;['7'];[0.3113522999919951];1077.2301631001756;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;f;040_y_f_s_a.jpg;sad;7;13;m;013_y_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;2;198;block1_Pilot_2;40;s_n;s_n_strong;;;;;0;0;0;0;0;108;108;108;;;;;;;;;1080.2300786999986;None;1081.8876635003835;1082.1809738003649;1082.1809738003649;1082.1974023003131;1082.1974023003131;1082.2382198004052;1082.2382198004052;None;8;1;0.6153927003033459;1082.2382198004052;None;1083.738367000129;None;['8'];[0.27514890022575855];1083.738367000129;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;f;030_o_f_n_a.jpg;neutral;8;33;m;033_o_m_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;1;238;block1_Pilot_2;30;n_s;n_s_strong;;;;;0;0;0;0;0;109;109;109;;;;;;;;;1086.7384736002423;None;1088.7710669999942;1089.064861400053;1089.064861400053;1089.0726237003691;1089.0726237003691;1089.113415400032;1089.113415400032;None;None;0;;1089.113415400032;None;1090.6135003003292;None;['9'];[0.41618309961631894];1090.6135003003292;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;f;021_o_f_h_a.jpg;happy;9;40;f;040_y_f_n_a.jpg;neutral;incongruent;8;match;;120;170;;2;125;block1_Pilot_2;21;h_n;h_n_weak;;;;;0;0;0;0;0;110;110;110;;;;;;;;;1093.6136219003238;None;1094.6762006999925;1094.9650439000688;1094.9650439000688;1094.9810441001318;1094.9810441001318;1095.0217936001718;1095.0217936001718;None;None;0;;1095.0217936001718;None;1096.5219664000906;None;['9'];[0.31559620006009936];1096.5219664000906;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;f;021_o_f_h_a.jpg;happy;9;16;m;016_y_m_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;1;238;block1_Pilot_2;21;h_s;h_s_strong;;;;;0;0;0;0;0;111;111;111;;;;;;;;;1099.5232548001222;None;1101.5255293999799;1101.8155673001893;1101.8155673001893;1101.8230052003637;1101.8230052003637;1101.8641751999967;1101.8641751999967;None;None;0;;1101.8641751999967;None;1103.3642385001294;None;['9'];[0.48154739988967776];1103.3642385001294;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;f;012_o_f_h_a.jpg;happy;9;8;m;008_y_m_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;1;238;block1_Pilot_2;12;h_s;h_s_weak;;;;;0;0;0;0;0;112;112;112;;;;;;;;;1106.3650744003244;None;1108.3557955999859;1108.6485594003461;1108.6485594003461;1108.6567075001076;1108.6567075001076;1108.6978394002654;1108.6978394002654;None;None;0;;1108.6978394002654;None;1110.1974933003075;None;['9'];[0.40016070008277893];1110.1974933003075;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;m;013_y_m_h_a.jpg;happy;9;16;m;016_y_m_s_a.jpg;sad;incongruent;7;match;;120;160;;3;202;block1_Pilot_2;13;h_s;h_s_weak;;;;;0;0;0;0;0;113;113;113;;;;;;;;;1113.1976485000923;None;1114.9018420004286;1115.1911257002503;1115.1911257002503;1115.215142400004;1115.215142400004;1115.2560995002277;1115.2560995002277;None;9;0;0.5416102004237473;1115.2560995002277;None;1116.7560925004072;None;['7'];[0.3055989001877606];1116.7560925004072;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;f;019_m_f_s_a.jpg;sad;7;4;m;004_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;1;238;block1_Pilot_2;19;s_n;s_n_strong;;;;;0;0;0;0;0;114;114;114;;;;;;;;;1119.7560604000464;None;1121.7584220999852;1122.0488921003416;1122.0488921003416;1122.0565328001976;1122.0565328001976;1122.097373700235;1122.097373700235;None;None;0;;1122.097373700235;None;1123.5975044001825;None;['9'];[0.4880087999626994];1123.5975044001825;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;f;028_y_f_n_a.jpg;neutral;8;27;m;027_o_m_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;18;238;block1_Pilot_2;28;n_s;n_s_strong;;;;;0;0;0;0;0;115;115;115;;;;;;;;;1126.5976619999856;None;1128.5992476004176;1128.8905864004046;1128.8905864004046;1129.0400207000785;1129.0400207000785;1129.0808558003046;1129.0808558003046;None;8;0;0.44476209999993443;1129.0808558003046;None;1130.581022800412;None;['7'];[0.2964776000007987];1130.581022800412;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;m;013_y_m_s_a.jpg;sad;7;12;f;012_o_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;1;238;block1_Pilot_2;13;s_h;s_h_strong;;;;;0;0;0;0;0;116;116;116;;;;;;;;;1133.5811473000795;None;1135.5714852004312;1135.8655384001322;1135.8655384001322;1135.8737342003733;1135.8737342003733;1135.9145699003711;1135.9145699003711;None;None;0;;1135.9145699003711;None;1137.41457980033;None;['9'];[0.38309659995138645];1137.41457980033;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;m;016_y_m_s_a.jpg;sad;7;19;f;019_m_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;1;238;block1_Pilot_2;16;s_h;s_h_strong;;;;;0;0;0;0;0;117;117;117;;;;;;;;;1140.4147376003675;None;1142.4052488002926;1142.6993557000533;1142.6993557000533;1142.7073923000135;1142.7073923000135;1142.7483909004368;1142.7483909004368;None;None;0;;1142.7483909004368;None;1144.2483801003546;None;['9'];[0.4853547001257539];1144.2483801003546;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;m;013_y_m_s_a.jpg;sad;7;21;f;021_o_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;18;238;block1_Pilot_2;13;s_h;s_h_strong;;;;;0;0;0;0;0;118;118;118;;;;;;;;;1147.2500857003033;None;1149.2388256001286;1149.5325617003255;1149.5325617003255;1149.682242800016;1149.682242800016;1149.7229828001;1149.7229828001;None;7;0;0.7787259998731315;1149.7229828001;None;1151.2236620001495;None;['7'];[0.25386760011315346];1151.2236620001495;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;f;012_o_f_s_a.jpg;sad;7;13;m;013_y_m_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;3;235;block1_Pilot_2;12;s_h;s_h_weak;;;;;0;0;0;0;0;119;119;119;;;;;;;;;1154.2235644999892;None;1156.185825300403;1156.4828023002483;1156.4828023002483;1156.50776399998;1156.50776399998;1156.5486469999887;1156.5486469999887;None;7;0;0.7370313000865281;1156.5486469999887;None;1158.0485436003655;None;['8'];[0.29298319993540645];1158.0485436003655;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;f;019_m_f_s_a.jpg;sad;7;30;f;030_o_f_h_a.jpg;happy;incongruent;9;match;;130;150;;3;235;block2_Pilot_2;19;s_h;s_h_strong;;;;;0;1;1;1;0;0;0;0;;;;;;;;;1181.084423399996;None;1183.1252063000575;1183.4168604002334;1183.4168604002334;1183.4410622003488;1183.4410622003488;1183.4818880003877;1183.4818880003877;None;7;0;0.6595179000869393;1183.4818880003877;None;1184.9820158001967;None;['8'];[0.4156061001121998];1184.9820158001967;None;;;1161.0491952002048;None;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;m;008_y_m_n_a.jpg;neutral;8;40;f;040_y_f_h_a.jpg;happy;incongruent;9;mismatch;;140;150;;2;121;block2_Pilot_2;8;n_h;n_h_strong;;;;;0;1;1;1;0;1;1;1;;;;;;;;;1187.9824147000909;None;1189.012304500211;1189.3087013000622;1189.3087013000622;1189.324700300116;1189.324700300116;1189.3655179003254;1189.3655179003254;None;8;0;0.7759373998269439;1189.3655179003254;None;1190.8657052000053;None;['7'];[0.5398435997776687];1190.8657052000053;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;f;012_o_f_h_a.jpg;happy;9;27;m;027_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;2;240;block2_Pilot_2;12;h_n;h_n_weak;;;;;0;1;1;1;0;2;2;2;;;;;;;;;1193.8661699001677;None;1195.8743843003176;1196.1674925000407;1196.1674925000407;1196.183491700329;1196.183491700329;1196.2238669004291;1196.2238669004291;None;9;0;0.5975958998315036;1196.2238669004291;None;1197.7269598999992;None;['8'];[0.26254469994455576];1197.7269598999992;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;m;008_y_m_h_a.jpg;happy;9;40;f;040_y_f_h_a.jpg;happy;congruent;9;mismatch;;120;150;;18;195;block2_Pilot_2;8;h_h;h_h_strong;;;;;0;1;1;1;0;3;3;3;;;;;;;;;1200.7242591003887;None;1202.3564272001386;1202.64994940022;1202.64994940022;1202.8002443001606;1202.8002443001606;1202.8408244000748;1202.8408244000748;None;9;1;0.37280459981411695;1202.8408244000748;None;1204.3408639002591;None;['7', '7'];[0.10460529988631606, 0.6887372997589409];1204.3408639002591;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;m;004_o_m_n_a.jpg;neutral;8;33;m;033_o_m_s_a.jpg;sad;incongruent;7;match;;140;160;;18;126;block2_Pilot_2;4;n_s;n_s_weak;;;;;0;1;1;1;0;4;4;4;;;;;;;;;1207.3409766000696;None;1208.4493147004396;1208.7424884000793;1208.7424884000793;1208.8918815003708;1208.8918815003708;1208.9325195001438;1208.9325195001438;None;8;0;0.5850176000967622;1208.9325195001438;None;1210.4329595002346;None;['7'];[0.4765848000533879];1210.4329595002346;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;f;028_y_f_s_a.jpg;sad;7;27;m;027_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;18;225;block2_Pilot_2;28;s_n;s_n_strong;;;;;0;1;1;1;0;5;5;5;;;;;;;;;1213.4327023001388;None;1215.3199510001577;1215.608977400232;1215.608977400232;1215.7589605003595;1215.7589605003595;1215.7995416000485;1215.7995416000485;None;7;0;0.6459630001336336;1215.7995416000485;None;1217.2994844000787;None;['7'];[0.3222452001646161];1217.2994844000787;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;m;027_o_m_s_a.jpg;sad;7;30;f;030_o_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;18;238;block2_Pilot_2;27;s_h;s_h_weak;;;;;0;1;1;1;0;6;6;6;;;;;;;;;1220.2995961001143;None;1222.2924613002688;1222.5840769000351;1222.5840769000351;1222.7338994001038;1222.7338994001038;1222.774504300207;1222.774504300207;None;7;0;0.5029877000488341;1222.774504300207;None;1224.2746106004342;None;['7'];[0.2830236000008881];1224.2746106004342;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;m;033_o_m_h_a.jpg;happy;9;40;f;040_y_f_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;1;238;block2_Pilot_2;33;h_s;h_s_strong;;;;;0;1;1;1;0;7;7;7;;;;;;;;;1227.2748871999793;None;1229.2663568002172;1229.5594751001336;1229.5594751001336;1229.5676155001856;1229.5676155001856;1229.6083929003216;1229.6083929003216;None;None;0;;1229.6083929003216;None;1231.1081684003584;None;['9'];[0.5855608000420034];1231.1081684003584;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;f;012_o_f_n_a.jpg;neutral;8;12;f;012_o_f_h_a.jpg;happy;incongruent;9;match;;140;150;;2;200;block2_Pilot_2;12;n_h;n_h_weak;;;;;0;1;1;1;0;8;8;8;;;;;;;;;1234.1094777002;None;1235.8506406000815;1236.1432517999783;1236.1432517999783;1236.1596177001484;1236.1596177001484;1236.2002124004066;1236.2002124004066;None;None;0;;1236.2002124004066;None;1237.7004464003257;None;['9'];[0.45714010018855333];1237.7004464003257;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;f;030_o_f_n_a.jpg;neutral;8;19;f;019_m_f_n_a.jpg;neutral;congruent;8;match;;140;170;;1;238;block2_Pilot_2;30;n_n;n_n_weak;;;;;0;1;1;1;0;9;9;9;;;;;;;;;1240.7011035000905;None;1242.704925400205;1242.9933823002502;1242.9933823002502;1243.001172200311;1243.001172200311;1243.0421146000735;1243.0421146000735;None;None;0;;1243.0421146000735;None;1244.5420913002454;None;['9'];[0.5276506999507546];1244.5420913002454;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;m;013_y_m_h_a.jpg;happy;9;8;m;008_y_m_n_a.jpg;neutral;incongruent;8;match;;120;170;;1;238;block2_Pilot_2;13;h_n;h_n_strong;;;;;0;1;1;1;0;10;10;10;;;;;;;;;1247.5423570000567;None;1249.545332300011;1249.835102900397;1249.835102900397;1249.8428751002066;1249.8428751002066;1249.8837765003555;1249.8837765003555;None;None;0;;1249.8837765003555;None;1251.384051500354;None;['9'];[0.48571399971842766];1251.384051500354;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;f;040_y_f_h_a.jpg;happy;9;19;f;019_m_f_s_a.jpg;sad;incongruent;7;match;;120;160;;3;133;block2_Pilot_2;40;h_s;h_s_strong;;;;;0;1;1;1;0;11;11;11;;;;;;;;;1254.3841358004138;None;1255.5004410999827;1255.7933486001566;1255.7933486001566;1255.81813280005;1255.81813280005;1255.8589956001379;1255.8589956001379;None;9;0;0.6907083997502923;1255.8589956001379;None;1257.3589782002382;None;['7'];[0.3907274999655783];1257.3589782002382;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
