Person;primeGender;prime;primeEmotion;corrAnsPrime;targetPerson;targetGender;target;targetEmotion;Cond;corrAnsTar;gender;condition;ID_primer;ID_target;PrimerTime;PrimerTime120;JitterTime;conditionsFile;primePerson;emotion_condition;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;readinBlocks.thisRepN;readinBlocks.thisTrialN;readinBlocks.thisN;readinBlocks.thisIndex;trials.thisRepN;trials.thisTrialN;trials.thisN;trials.thisIndex;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;key_resp_2.keys;key_resp_2.rt;key_resp_2.started;key_resp_2.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;maskImage.started;maskImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.rt;key_resp.started;key_resp.stopped;text.started;text.stopped;key_resp_Rating.keys;key_resp_Rating.rt;key_resp_Rating.started;key_resp_Rating.stopped;text_start.started;text_start.stopped;text_pause.started;text_pause.stopped;participant;date;expName;psychopyVersion;frameRate;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21.85408920000009;26.82318110000051;26.82318110000051;None;7;20.013358000000153;21.85408920000009;None;;;;;;;;;;;;;;;;;;;;;;;;;;Emoconpilot032;2021_Oct_27_1337;BackwardMask;2020.2.8;120.1271906699742;
2;f;1113_y_f_s_a.jpg;sad;7;1;m;1111_m_m_h_a.jpg;happy;incongruent;9;mix;s+h;130;150;1;2;148;;;;;0;0;0;0;;;;;;;;;;;;;;;;;41.89835910000056;None;43.17054090000056;43.48477679999996;43.48477679999996;43.515731000000414;43.515731000000414;43.548037399999885;43.548037399999885;None;8;0;0.9675457999992432;43.548037399999885;None;45.048681600000236;None;['8'];[0.6426151999994545];45.048681600000236;None;;;;;Emoconpilot032;2021_Oct_27_1337;BackwardMask;2020.2.8;120.1271906699742;
2;f;1111_m_m_h_a.jpg;happy;9;3;f;1113_y_f_s_a.jpg;sad;incongruent;7;mix;h+s;120;160;9;18;195;;;;;0;1;1;1;;;;;;;;;;;;;;;;;48.04822469999999;None;49.69795179999983;49.99031439999999;49.99031439999999;50.13981520000016;50.13981520000016;50.180769800000235;50.180769800000235;None;9;0;0.5506572000003871;50.180769800000235;None;51.68098590000045;None;['7'];[0.6424214999997275];51.68098590000045;None;;;;;Emoconpilot032;2021_Oct_27_1337;BackwardMask;2020.2.8;120.1271906699742;
2;f;1112_m_f_n_a.jpg;neutral;8;2;f;1112_m_f_n_a.jpg;neutral;congruent;8;match;n+n;140;170;9;18;134;;;;;0;2;2;2;;;;;;;;;;;;;;;;;54.68184560000009;None;55.81818040000053;56.107273200000236;56.107273200000236;56.256672999999864;56.256672999999864;56.29752009999993;56.29752009999993;None;8;1;0.5299232000006668;56.29752009999993;None;57.797620299999835;None;['7'];[0.7178155000001425];57.797620299999835;None;;;;;Emoconpilot032;2021_Oct_27_1337;BackwardMask;2020.2.8;120.1271906699742;
;m;033_o_m_h_a.jpg;happy;9;30;f;030_o_f_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;18;238;block1_Pilot_2;33;h_n;h_n_strong;;;;;0;0;0;0;0;0;0;0;;;;;;;;;61.830647800000406;None;63.821818800000074;64.11543350000011;64.11543350000011;64.26512809999986;64.26512809999986;64.30607099999997;64.30607099999997;None;9;0;0.4492667000004076;64.30607099999997;None;65.80681980000008;None;['7'];[0.37265019999995275];65.80681980000008;None;60.79863999999998;None;None;None;Emoconpilot032;2021_Oct_27_1337;BackwardMask;2020.2.8;120.1271906699742;
;m;004_o_m_h_a.jpg;happy;9;12;f;012_o_f_h_a.jpg;happy;congruent;9;mismatch;;120;150;;2;218;block1_Pilot_2;4;h_h;h_h_weak;;;;;0;0;0;0;0;1;1;1;;;;;;;;;68.80711510000037;None;70.69217879999997;70.98255390000031;70.98255390000031;70.9986073;70.9986073;71.0394608000006;71.0394608000006;None;9;1;0.651961399999891;71.0394608000006;None;72.54004290000012;None;['7'];[0.4474890999999843];72.54004290000012;None;;;;;Emoconpilot032;2021_Oct_27_1337;BackwardMask;2020.2.8;120.1271906699742;
;f;012_o_f_h_a.jpg;happy;9;33;m;033_o_m_h_a.jpg;happy;congruent;9;mismatch;;120;150;;2;140;block1_Pilot_2;12;h_h;h_h_weak;;;;;0;0;0;0;0;2;2;2;;;;;;;;;75.5396894000005;None;76.71596709999994;77.00735870000062;77.00735870000062;77.02368819999992;77.02368819999992;77.06472190000022;77.06472190000022;None;9;1;0.6266449000004286;77.06472190000022;None;78.56458060000023;None;['7'];[0.3668448999997054];78.56458060000023;None;;;;;Emoconpilot032;2021_Oct_27_1337;BackwardMask;2020.2.8;120.1271906699742;
;f;040_y_f_n_a.jpg;neutral;8;40;f;040_y_f_h_a.jpg;happy;incongruent;9;match;;140;150;;2;192;block1_Pilot_2;40;n_h;n_h_weak;;;;;0;0;0;0;0;3;3;3;;;;;;;;;81.5647968000003;None;83.18770920000043;83.4828879000006;83.4828879000006;83.49886810000044;83.49886810000044;83.53960800000004;83.53960800000004;None;8;0;0.6637621999998373;83.53960800000004;None;85.03987680000046;None;['7'];[0.7794331000004604];85.03987680000046;None;;;;;Emoconpilot032;2021_Oct_27_1337;BackwardMask;2020.2.8;120.1271906699742;
;m;013_y_m_s_a.jpg;sad;7;16;m;016_y_m_n_a.jpg;neutral;incongruent;8;match;;130;170;;3;155;block1_Pilot_2;13;s_n;s_n_weak;;;;;0;0;0;0;0;4;4;4;;;;;;;;;88.04052690000026;None;89.34044730000005;89.63247279999996;89.63247279999996;89.65733830000045;89.65733830000045;89.69816830000036;89.69816830000036;None;8;1;0.9853440999995655;89.69816830000036;None;91.19815560000006;None;['8'];[0.3413055999999415];91.19815560000006;None;;;;;Emoconpilot032;2021_Oct_27_1337;BackwardMask;2020.2.8;120.1271906699742;
;f;012_o_f_h_a.jpg;happy;9;21;f;021_o_f_h_a.jpg;happy;congruent;9;match;;120;150;;2;216;block1_Pilot_2;12;h_h;h_h_strong;;;;;0;0;0;0;0;5;5;5;;;;;;;;;94.19915700000001;None;96.00634160000027;96.29922560000068;96.29922560000068;96.31577760000073;96.31577760000073;96.35659120000037;96.35659120000037;None;9;1;0.6227930000004562;96.35659120000037;None;97.85689040000034;None;['7'];[0.5226251000003685];97.85689040000034;None;;;;;Emoconpilot032;2021_Oct_27_1337;BackwardMask;2020.2.8;120.1271906699742;
;f;040_y_f_s_a.jpg;sad;7;40;f;040_y_f_h_a.jpg;happy;incongruent;9;match;;130;150;;1;238;block1_Pilot_2;40;s_h;s_h_weak;;;;;0;0;0;0;0;6;6;6;;;;;;;;;100.85689550000006;None;102.84790060000068;103.14104950000001;103.14104950000001;103.1493418;103.1493418;103.19010930000059;103.19010930000059;None;None;0;;103.19010930000059;None;104.69049330000053;None;['9'];[0.3689293000006728];104.69049330000053;None;;;;;Emoconpilot032;2021_Oct_27_1337;BackwardMask;2020.2.8;120.1271906699742;
;m;033_o_m_n_a.jpg;neutral;8;27;m;027_o_m_n_a.jpg;neutral;congruent;8;match;;140;170;;18;238;block1_Pilot_2;33;n_n;n_n_weak;;;;;0;0;0;0;0;7;7;7;;;;;;;;;107.69033200000013;None;109.71198869999989;110.0084796000001;110.0084796000001;110.15772809999999;110.15772809999999;110.1985809000007;110.1985809000007;None;8;1;0.5248069999997824;110.1985809000007;None;111.69975820000036;None;['7'];[0.49548289999984263];111.69975820000036;None;;;;;Emoconpilot032;2021_Oct_27_1337;BackwardMask;2020.2.8;120.1271906699742;
;f;040_y_f_h_a.jpg;happy;9;19;f;019_m_f_n_a.jpg;neutral;incongruent;8;match;;120;170;;1;238;block1_Pilot_2;40;h_n;h_n_strong;;;;;0;0;0;0;0;8;8;8;;;;;;;;;114.69975620000059;None;116.69122659999994;116.98300100000051;116.98300100000051;116.99103230000037;116.99103230000037;117.03220630000033;117.03220630000033;None;None;0;;117.03220630000033;None;118.53210320000017;None;['9'];[0.66319730000032];118.53210320000017;None;;;;;Emoconpilot032;2021_Oct_27_1337;BackwardMask;2020.2.8;120.1271906699742;
;m;013_y_m_h_a.jpg;happy;9;12;f;012_o_f_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;3;198;block1_Pilot_2;13;h_s;h_s_weak;;;;;0;0;0;0;0;9;9;9;;;;;;;;;121.53289620000032;None;123.21604449999995;123.50822849999986;123.50822849999986;123.5327399000007;123.5327399000007;123.57350720000068;123.57350720000068;None;9;0;0.6218702000005578;123.57350720000068;None;125.07380009999997;None;['7'];[0.4896699000000808];125.07380009999997;None;;;;;Emoconpilot032;2021_Oct_27_1337;BackwardMask;2020.2.8;120.1271906699742;
;m;008_y_m_h_a.jpg;happy;9;4;m;004_o_m_n_a.jpg;neutral;incongruent;8;match;;120;170;;18;150;block1_Pilot_2;8;h_n;h_n_strong;;;;;0;0;0;0;0;10;10;10;;;;;;;;;128.07393820000016;None;129.33256250000068;129.62502800000038;129.62502800000038;129.77487689999998;129.77487689999998;129.81564160000016;129.81564160000016;None;9;0;0.49990230000003066;129.81564160000016;None;131.3160286000002;None;['7'];[0.4234089000001404];131.3160286000002;None;;;;;Emoconpilot032;2021_Oct_27_1337;BackwardMask;2020.2.8;120.1271906699742;
;f;019_m_f_h_a.jpg;happy;9;27;m;027_o_m_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;1;238;block1_Pilot_2;19;h_s;h_s_weak;;;;;0;0;0;0;0;11;11;11;;;;;;;;;134.31674400000065;None;136.30822979999994;136.60024010000052;136.60024010000052;136.6082933000007;136.6082933000007;136.64924430000065;136.64924430000065;None;None;0;;136.64924430000065;None;138.14925920000042;None;None;;138.14925920000042;None;;;;;Emoconpilot032;2021_Oct_27_1337;BackwardMask;2020.2.8;120.1271906699742;
;m;016_y_m_s_a.jpg;sad;7;4;m;004_o_m_s_a.jpg;sad;congruent;7;match;;130;160;;18;142;block1_Pilot_2;16;s_s;s_s_strong;;;;;0;0;0;0;0;12;12;12;;;;;;;;;141.14927630000057;None;142.3406783999999;142.63364309999997;142.63364309999997;142.7834343000004;142.7834343000004;142.82437130000017;142.82437130000017;None;7;1;0.6030555000006643;142.82437130000017;None;144.3244147000005;None;['7'];[0.6231023000000278];144.3244147000005;None;;;;;Emoconpilot032;2021_Oct_27_1337;BackwardMask;2020.2.8;120.1271906699742;
;f;021_o_f_n_a.jpg;neutral;8;21;f;021_o_f_h_a.jpg;happy;incongruent;9;match;;140;150;;3;171;block1_Pilot_2;21;n_h;n_h_weak;;;;;0;0;0;0;0;13;13;13;;;;;;;;;147.3251350999999;None;148.77151270000013;149.06746770000063;149.06746770000063;149.09209370000008;149.09209370000008;149.13273720000052;149.13273720000052;None;8;0;0.7747459000001982;149.13273720000052;None;150.6329635000002;None;['8'];[0.4183967000008124];150.6329635000002;None;;;;;Emoconpilot032;2021_Oct_27_1337;BackwardMask;2020.2.8;120.1271906699742;
;f;012_o_f_h_a.jpg;happy;9;13;m;013_y_m_h_a.jpg;happy;congruent;9;mismatch;;120;150;;3;213;block1_Pilot_2;12;h_h;h_h_weak;;;;;0;0;0;0;0;14;14;14;;;;;;;;;153.63316880000002;None;155.41547320000063;155.70892129999993;155.70892129999993;155.7337688000007;155.7337688000007;155.77466660000027;155.77466660000027;None;9;1;0.5328262000002724;155.77466660000027;None;157.27467290000004;None;['7'];[0.3847081000003527];157.27467290000004;None;;;;;Emoconpilot032;2021_Oct_27_1337;BackwardMask;2020.2.8;120.1271906699742;
;f;021_o_f_s_a.jpg;sad;7;27;m;027_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;3;174;block1_Pilot_2;21;s_n;s_n_weak;;;;;0;0;0;0;0;15;15;15;;;;;;;;;160.27548860000024;None;161.73057380000046;162.0256618000003;162.0256618000003;162.0504335000005;162.0504335000005;162.09120919999987;162.09120919999987;None;7;0;1.0242634999995062;162.09120919999987;None;163.5921139000002;None;['8'];[0.659309800000301];163.5921139000002;None;;;;;Emoconpilot032;2021_Oct_27_1337;BackwardMask;2020.2.8;120.1271906699742;
;f;019_m_f_n_a.jpg;neutral;8;19;f;019_m_f_h_a.jpg;happy;incongruent;9;match;;140;150;;3;238;block1_Pilot_2;19;n_h;n_h_weak;;;;;0;0;0;0;0;16;16;16;;;;;;;;;166.5926167000007;None;168.61274520000006;168.90965120000055;168.90965120000055;168.93392740000036;168.93392740000036;168.97471080000014;168.97471080000014;None;8;0;0.7086588000001939;168.97471080000014;None;170.47537980000016;None;['7'];[0.44000039999991714];170.47537980000016;None;;;;;Emoconpilot032;2021_Oct_27_1337;BackwardMask;2020.2.8;120.1271906699742;
;f;028_y_f_n_a.jpg;neutral;8;30;f;030_o_f_s_a.jpg;sad;incongruent;7;match;;140;160;;18;219;block1_Pilot_2;28;n_s;n_s_weak;;;;;0;0;0;0;0;17;17;17;;;;;;;;;173.47520320000058;None;175.32136059999993;175.6181518000003;175.6181518000003;175.7674906000002;175.7674906000002;175.80831750000016;175.80831750000016;None;8;0;0.4830999999994674;175.80831750000016;None;177.30837500000052;None;['7'];[0.3511527999999089];177.30837500000052;None;;;;;Emoconpilot032;2021_Oct_27_1337;BackwardMask;2020.2.8;120.1271906699742;
;m;008_y_m_h_a.jpg;happy;9;8;m;008_y_m_s_a.jpg;sad;incongruent;7;match;;120;160;;3;176;block1_Pilot_2;8;h_s;h_s_weak;;;;;0;0;0;0;0;18;18;18;;;;;;;;;180.30996930000038;None;181.78318209999998;182.0760403000004;182.0760403000004;182.1010094000003;182.1010094000003;182.14173840000058;182.14173840000058;None;9;0;0.5577605999997104;182.14173840000058;None;183.64181069999995;None;['7'];[0.3055767999994714];183.64181069999995;None;;;;;Emoconpilot032;2021_Oct_27_1337;BackwardMask;2020.2.8;120.1271906699742;
;f;019_m_f_h_a.jpg;happy;9;33;m;033_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;18;136;block1_Pilot_2;19;h_n;h_n_weak;;;;;0;0;0;0;0;19;19;19;;;;;;;;;186.64184470000055;None;187.78354730000046;188.07631050000055;188.07631050000055;188.2260550000001;188.2260550000001;188.26686840000002;188.26686840000002;None;9;0;0.4404975999996168;188.26686840000002;None;189.7670231000002;None;['7'];[0.42045059999963996];189.7670231000002;None;;;;;Emoconpilot032;2021_Oct_27_1337;BackwardMask;2020.2.8;120.1271906699742;
;m;013_y_m_n_a.jpg;neutral;8;12;f;012_o_f_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;2;132;block1_Pilot_2;13;n_s;n_s_strong;;;;;0;0;0;0;0;20;20;20;;;;;;;;;192.76850410000043;None;193.88859300000058;194.18488310000066;194.18488310000066;194.20111980000001;194.20111980000001;194.2421662000006;194.2421662000006;None;8;0;0.7291015000000698;194.2421662000006;None;195.7423219000002;None;['7'];[0.5249981000006301];195.7423219000002;None;;;;;Emoconpilot032;2021_Oct_27_1337;BackwardMask;2020.2.8;120.1271906699742;
;f;040_y_f_s_a.jpg;sad;7;8;m;008_y_m_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;2;175;block1_Pilot_2;40;s_h;s_h_weak;;;;;0;0;0;0;0;21;21;21;;;;;;;;;198.74293020000005;None;200.20818770000005;200.501491;200.501491;200.51801990000058;200.51801990000058;200.5588545999999;200.5588545999999;None;9;1;0.8844934999997349;200.5588545999999;None;202.05875760000072;None;['8'];[0.4086041999998997];202.05875760000072;None;;;;;Emoconpilot032;2021_Oct_27_1337;BackwardMask;2020.2.8;120.1271906699742;
;m;004_o_m_h_a.jpg;happy;9;40;f;040_y_f_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;2;193;block1_Pilot_2;4;h_s;h_s_weak;;;;;0;0;0;0;0;22;22;22;;;;;;;;;205.05930830000034;None;206.6886669000005;206.9853191000002;206.9853191000002;207.00117630000022;207.00117630000022;207.04226180000023;207.04226180000023;None;9;0;0.6812562999994043;207.04226180000023;None;208.54252859999997;None;['8'];[0.388956099999632];208.54252859999997;None;;;;;Emoconpilot032;2021_Oct_27_1337;BackwardMask;2020.2.8;120.1271906699742;
;f;028_y_f_s_a.jpg;sad;7;13;m;013_y_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;2;126;block1_Pilot_2;28;s_n;s_n_weak;;;;;0;0;0;0;0;23;23;23;;;;;;;;;211.54332090000025;None;212.6035563000005;212.89345110000068;212.89345110000068;212.90971460000037;212.90971460000037;212.95060580000063;212.95060580000063;None;8;1;0.8606865000001562;212.95060580000063;None;214.45083450000038;None;['8'];[0.49645570000029693];214.45083450000038;None;;;;;Emoconpilot032;2021_Oct_27_1337;BackwardMask;2020.2.8;120.1271906699742;
;m;004_o_m_h_a.jpg;happy;9;40;f;040_y_f_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;3;146;block1_Pilot_2;4;h_n;h_n_strong;;;;;0;0;0;0;0;24;24;24;;;;;;;;;217.45188320000034;None;218.7024104000002;218.99390100000073;218.99390100000073;219.0181848000002;219.0181848000002;219.05913280000004;219.05913280000004;None;9;0;0.6242494999996779;219.05913280000004;None;220.55931599999985;None;['7'];[0.4039271000001463];220.55931599999985;None;;;;;Emoconpilot032;2021_Oct_27_1337;BackwardMask;2020.2.8;120.1271906699742;
;m;008_y_m_s_a.jpg;sad;7;30;f;030_o_f_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;3;132;block1_Pilot_2;8;s_n;s_n_strong;;;;;0;0;0;0;0;25;25;25;;;;;;;;;223.55966620000072;None;224.6794516;224.96889809999993;224.96889809999993;224.99347190000026;224.99347190000026;225.03434730000026;225.03434730000026;None;7;0;0.7050261999993381;225.03434730000026;None;226.5343794999999;None;['7'];[0.40502099999957863];226.5343794999999;None;;;;;Emoconpilot032;2021_Oct_27_1337;BackwardMask;2020.2.8;120.1271906699742;
;f;040_y_f_n_a.jpg;neutral;8;40;f;040_y_f_s_a.jpg;sad;incongruent;7;match;;140;160;;2;123;block1_Pilot_2;40;n_s;n_s_weak;;;;;0;0;0;0;0;26;26;26;;;;;;;;;229.53455720000056;None;230.5791179000007;230.8690015000002;230.8690015000002;230.88538310000058;230.88538310000058;230.9261176;230.9261176;None;8;0;0.9251611999998204;230.9261176;None;232.42618820000007;None;['8'];[0.42514869999922666];232.42618820000007;None;;;;;Emoconpilot032;2021_Oct_27_1337;BackwardMask;2020.2.8;120.1271906699742;
;f;028_y_f_s_a.jpg;sad;7;27;m;027_o_m_s_a.jpg;sad;congruent;7;mismatch;;130;160;;3;159;block1_Pilot_2;28;s_s;s_s_weak;;;;;0;0;0;0;0;27;27;27;;;;;;;;;235.4264206000007;None;236.76242619999994;237.05217660000017;237.05217660000017;237.07708020000064;237.07708020000064;237.11785270000018;237.11785270000018;None;7;1;0.6936777999999322;237.11785270000018;None;238.61790329999985;None;['7'];[0.4253328999993755];238.61790329999985;None;;;;;Emoconpilot032;2021_Oct_27_1337;BackwardMask;2020.2.8;120.1271906699742;
;f;012_o_f_s_a.jpg;sad;7;27;m;027_o_m_s_a.jpg;sad;congruent;7;mismatch;;130;160;;18;166;block1_Pilot_2;12;s_s;s_s_weak;;;;;0;0;0;0;0;28;28;28;;;;;;;;;241.61824609999985;None;243.00710160000017;243.30234910000036;243.30234910000036;243.4523302000007;243.4523302000007;243.4930972000002;243.4930972000002;None;7;1;0.5103263999999399;243.4930972000002;None;244.9930133000007;None;['7'];[0.3542569999999614];244.9930133000007;None;;;;;Emoconpilot032;2021_Oct_27_1337;BackwardMask;2020.2.8;120.1271906699742;
;f;028_y_f_n_a.jpg;neutral;8;28;f;028_y_f_h_a.jpg;happy;incongruent;9;match;;140;150;;2;186;block1_Pilot_2;28;n_h;n_h_weak;;;;;0;0;0;0;0;29;29;29;;;;;;;;;247.99388720000024;None;249.57835280000018;249.86962230000063;249.86962230000063;249.88566690000061;249.88566690000061;249.92651920000026;249.92651920000026;None;8;0;0.7249446000005264;249.92651920000026;None;251.42664520000017;None;['8'];[0.3847668000007616];251.42664520000017;None;;;;;Emoconpilot032;2021_Oct_27_1337;BackwardMask;2020.2.8;120.1271906699742;
;m;027_o_m_n_a.jpg;neutral;8;16;m;016_y_m_n_a.jpg;neutral;congruent;8;match;;140;170;;2;188;block1_Pilot_2;27;n_n;n_n_weak;;;;;0;0;0;0;0;30;30;30;;;;;;;;;254.42665339999985;None;256.0135;256.3032176000006;256.3032176000006;256.3190794000002;256.3190794000002;256.3598189000004;256.3598189000004;None;None;0;;256.3598189000004;None;257.8598810000003;None;['9'];[0.33538299999963783];257.8598810000003;None;;;;;Emoconpilot032;2021_Oct_27_1337;BackwardMask;2020.2.8;120.1271906699742;
;f;012_o_f_s_a.jpg;sad;7;13;m;013_y_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;3;162;block1_Pilot_2;12;s_n;s_n_strong;;;;;0;0;0;0;0;31;31;31;;;;;;;;;260.8601425000006;None;262.21356110000033;262.5114000000003;262.5114000000003;262.53589420000026;262.53589420000026;262.57668730000023;262.57668730000023;None;7;0;0.7627116000003298;262.57668730000023;None;264.07695539999986;None;['8'];[0.39042309999967983];264.07695539999986;None;;;;;Emoconpilot032;2021_Oct_27_1337;BackwardMask;2020.2.8;120.1271906699742;
;f;012_o_f_s_a.jpg;sad;7;16;m;016_y_m_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;1;238;block1_Pilot_2;12;s_h;s_h_strong;;;;;0;0;0;0;0;32;32;32;;;;;;;;;267.07765240000026;None;269.0631880000001;269.3611453000003;269.3611453000003;269.36934050000036;269.36934050000036;269.4103161000003;269.4103161000003;None;None;0;;269.4103161000003;None;270.9104018000007;None;['9'];[0.6370322000002488];270.9104018000007;None;;;;;Emoconpilot032;2021_Oct_27_1337;BackwardMask;2020.2.8;120.1271906699742;
;f;028_y_f_n_a.jpg;neutral;8;21;f;021_o_f_n_a.jpg;neutral;congruent;8;match;;140;170;;3;220;block1_Pilot_2;28;n_n;n_n_weak;;;;;0;0;0;0;0;33;33;33;;;;;;;;;273.91124709999985;None;275.7657173000007;276.0617611000007;276.0617611000007;276.0862420000003;276.0862420000003;276.12691600000016;276.12691600000016;None;8;1;0.8364138000006278;276.12691600000016;None;277.62780939999993;None;['8'];[0.4396734000001743];277.62780939999993;None;;;;;Emoconpilot032;2021_Oct_27_1337;BackwardMask;2020.2.8;120.1271906699742;
;f;040_y_f_h_a.jpg;happy;9;33;m;033_o_m_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;2;194;block1_Pilot_2;40;h_s;h_s_weak;;;;;0;0;0;0;0;34;34;34;;;;;;;;;280.6277549000006;None;282.2516325000006;282.5448752000002;282.5448752000002;282.5612729000004;282.5612729000004;282.60220819999995;282.60220819999995;None;9;0;0.6013984000001074;282.60220819999995;None;284.1026767000003;None;['8'];[0.38079349999952683];284.1026767000003;None;;;;;Emoconpilot032;2021_Oct_27_1337;BackwardMask;2020.2.8;120.1271906699742;
;f;028_y_f_h_a.jpg;happy;9;8;m;008_y_m_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;3;162;block1_Pilot_2;28;h_n;h_n_weak;;;;;0;0;0;0;0;35;35;35;;;;;;;;;287.1023227000005;None;288.4637736000004;288.7534755000006;288.7534755000006;288.7779928;288.7779928;288.8188482000005;288.8188482000005;None;9;0;0.6007125999994969;288.8188482000005;None;290.3188974000004;None;['7'];[0.7485999999998967];290.3188974000004;None;;;;;Emoconpilot032;2021_Oct_27_1337;BackwardMask;2020.2.8;120.1271906699742;
;m;013_y_m_n_a.jpg;neutral;8;27;m;027_o_m_n_a.jpg;neutral;congruent;8;match;;140;170;;2;126;block1_Pilot_2;13;n_n;n_n_strong;;;;;0;0;0;0;0;36;36;36;;;;;;;;;293.32004340000003;None;294.40060360000007;294.6953792000004;294.6953792000004;294.71140620000006;294.71140620000006;294.75244120000025;294.75244120000025;None;8;1;0.6589944999996078;294.75244120000025;None;296.2525548000003;None;['7'];[1.0069407999999385];296.2525548000003;None;;;;;Emoconpilot032;2021_Oct_27_1337;BackwardMask;2020.2.8;120.1271906699742;
;f;028_y_f_s_a.jpg;sad;7;19;f;019_m_f_n_a.jpg;neutral;incongruent;8;match;;130;170;;2;156;block1_Pilot_2;28;s_n;s_n_strong;;;;;0;0;0;0;0;37;37;37;;;;;;;;;299.25352920000023;None;300.5637039000003;300.85365270000057;300.85365270000057;300.86991190000026;300.86991190000026;300.91102930000034;300.91102930000034;None;8;1;0.7244716000004701;300.91102930000034;None;302.41124930000024;None;['8'];[0.5840754999999263];302.41124930000024;None;;;;;Emoconpilot032;2021_Oct_27_1337;BackwardMask;2020.2.8;120.1271906699742;
;m;016_y_m_s_a.jpg;sad;7;19;f;019_m_f_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;3;138;block1_Pilot_2;16;s_n;s_n_weak;;;;;0;0;0;0;0;38;38;38;;;;;;;;;305.41186330000073;None;306.56933579999986;306.8619279000004;306.8619279000004;306.8868164000005;306.8868164000005;306.9277224000007;306.9277224000007;None;7;0;0.7477717000001576;306.9277224000007;None;308.42783150000014;None;['8'];[0.41560930000014196];308.42783150000014;None;;;;;Emoconpilot032;2021_Oct_27_1337;BackwardMask;2020.2.8;120.1271906699742;
;m;033_o_m_s_a.jpg;sad;7;27;m;027_o_m_n_a.jpg;neutral;incongruent;8;match;;130;170;;3;120;block1_Pilot_2;33;s_n;s_n_strong;;;;;0;0;0;0;0;39;39;39;;;;;;;;;311.4287380000005;None;312.43561820000014;312.72877550000067;312.72877550000067;312.7536779000002;312.7536779000002;312.7942754000005;312.7942754000005;None;8;1;0.7209862999998222;312.7942754000005;None;314.2945987000003;None;['8'];[0.38085829999999987];314.2945987000003;None;;;;;Emoconpilot032;2021_Oct_27_1337;BackwardMask;2020.2.8;120.1271906699742;
;f;040_y_f_s_a.jpg;sad;7;33;m;033_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;1;238;block1_Pilot_2;40;s_n;s_n_weak;;;;;0;0;0;0;0;40;40;40;;;;;;;;;317.2953124000005;None;319.2851917000007;319.57892130000073;319.57892130000073;319.5869075999999;319.5869075999999;319.62796890000027;319.62796890000027;None;None;0;;319.62796890000027;None;321.1280452000001;None;['9'];[0.49938680000013846];321.1280452000001;None;;;;;Emoconpilot032;2021_Oct_27_1337;BackwardMask;2020.2.8;120.1271906699742;
;f;021_o_f_n_a.jpg;neutral;8;19;f;019_m_f_s_a.jpg;sad;incongruent;7;match;;140;160;;1;238;block1_Pilot_2;21;n_s;n_s_strong;;;;;0;0;0;0;0;41;41;41;;;;;;;;;324.1281847;None;326.13354489999983;326.4296866000004;326.4296866000004;326.43715840000004;326.43715840000004;326.47806050000054;326.47806050000054;None;None;0;;326.47806050000054;None;327.9780791000003;None;['9'];[0.8893126000002667];327.9780791000003;None;;;;;Emoconpilot032;2021_Oct_27_1337;BackwardMask;2020.2.8;120.1271906699742;
;m;033_o_m_h_a.jpg;happy;9;27;m;027_o_m_h_a.jpg;happy;congruent;9;match;;120;150;;3;134;block1_Pilot_2;33;h_h;h_h_weak;;;;;0;0;0;0;0;42;42;42;;;;;;;;;330.97838649999994;None;332.1037758000002;332.3959437000003;332.3959437000003;332.42074610000054;332.42074610000054;332.4616181000001;332.4616181000001;None;9;1;0.9657804999997097;332.4616181000001;None;333.9617452000002;None;['7'];[0.6817485000001398];333.9617452000002;None;;;;;Emoconpilot032;2021_Oct_27_1337;BackwardMask;2020.2.8;120.1271906699742;
