Person;primeGender;prime;primeEmotion;corrAnsPrime;targetPerson;targetGender;target;targetEmotion;Cond;corrAnsTar;gender;condition;ID_primer;ID_target;PrimerTime;PrimerTime120;JitterTime;conditionsFile;primePerson;emotion_condition;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;readinBlocks.thisRepN;readinBlocks.thisTrialN;readinBlocks.thisN;readinBlocks.thisIndex;trials.thisRepN;trials.thisTrialN;trials.thisN;trials.thisIndex;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;key_resp_2.keys;key_resp_2.rt;key_resp_2.started;key_resp_2.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;maskImage.started;maskImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.started;key_resp.stopped;text.started;text.stopped;key_resp_Rating.keys;key_resp_Rating.rt;key_resp_Rating.started;key_resp_Rating.stopped;key_resp.rt;text_start.started;text_start.stopped;text_pause.started;text_pause.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
;m;016_y_m_n_a.jpg;neutral;8;16;m;016_y_m_h_a.jpg;happy;incongruent;9;match;;140;150;;18;193;block1_Pilot_2;16;n_h;n_h_strong;;;;;0;0;0;0;0;87;87;87;;;;;;;;;817.420855000033;None;819.0472983999643;819.3376766999718;819.3376766999718;819.4871646000538;819.4871646000538;819.5281119999709;819.5281119999709;None;8;0;819.5281119999709;None;821.0281998000573;None;['7'];[0.39079540001694113];821.0281998000573;None;0.6029747000429779;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;m;033_o_m_h_a.jpg;happy;9;4;m;004_o_m_h_a.jpg;happy;congruent;9;match;;120;150;;2;195;block1_Pilot_2;33;h_h;h_h_strong;;;;;0;0;0;0;0;88;88;88;;;;;;;;;824.0287272999994;None;825.6611818000674;825.9540099999867;825.9540099999867;825.970557600027;825.970557600027;826.0115694999695;826.0115694999695;None;9;1;826.0115694999695;None;827.5117222999688;None;['7'];[0.3393064000410959];827.5117222999688;None;1.0952232000418007;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;m;027_o_m_h_a.jpg;happy;9;16;m;016_y_m_h_a.jpg;happy;congruent;9;match;;120;150;;3;209;block1_Pilot_2;27;h_h;h_h_weak;;;;;0;0;0;0;0;89;89;89;;;;;;;;;830.5121498999652;None;832.2892129999818;832.5797613000032;832.5797613000032;832.6040615000529;832.6040615000529;832.6449233000167;832.6449233000167;None;9;1;832.6449233000167;None;834.1451253000414;None;['7'];[0.43373279995284975];834.1451253000414;None;1.037817299948074;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;m;033_o_m_s_a.jpg;sad;7;16;m;016_y_m_s_a.jpg;sad;congruent;7;match;;130;160;;3;128;block1_Pilot_2;33;s_s;s_s_strong;;;;;0;0;0;0;0;90;90;90;;;;;;;;;837.1465082999784;None;838.2197120999917;838.5126877999865;838.5126877999865;838.5375703000464;838.5375703000464;838.5784302999964;838.5784302999964;None;8;0;838.5784302999964;None;840.0783236999996;None;['7'];[0.3887008000165224];840.0783236999996;None;0.760592499980703;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;f;021_o_f_s_a.jpg;sad;7;30;f;030_o_f_s_a.jpg;sad;congruent;7;match;;130;160;;1;238;block1_Pilot_2;21;s_s;s_s_strong;;;;;0;0;0;0;0;91;91;91;;;;;;;;;843.0793742999667;None;845.0684185000136;845.3629196999827;845.3629196999827;845.370883799973;845.370883799973;845.4120285999961;845.4120285999961;None;None;0;845.4120285999961;None;846.9119842000073;None;['9'];[0.5469917000737041];846.9119842000073;None;;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;m;033_o_m_n_a.jpg;neutral;8;28;f;028_y_f_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;18;166;block1_Pilot_2;33;n_s;n_s_strong;;;;;0;0;0;0;0;92;92;92;;;;;;;;;849.9120993000688;None;851.3212115999777;851.6134704999859;851.6134704999859;851.7628817000659;851.7628817000659;851.8037579000229;851.8037579000229;None;8;0;851.8037579000229;None;853.3038202000316;None;['7'];[0.531210699933581];853.3038202000316;None;0.6471872000256553;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;f;019_m_f_n_a.jpg;neutral;8;30;f;030_o_f_n_a.jpg;neutral;congruent;8;match;;140;170;;18;228;block1_Pilot_2;19;n_n;n_n_weak;;;;;0;0;0;0;0;93;93;93;;;;;;;;;856.3045134000713;None;858.2223464000272;858.5134416000219;858.5134416000219;858.6629991000518;858.6629991000518;858.7038119999925;858.7038119999925;None;8;1;858.7038119999925;None;860.2046311000595;None;['7'];[0.4701539999805391];860.2046311000595;None;0.6991799999959767;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;m;008_y_m_s_a.jpg;sad;7;12;f;012_o_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;3;130;block1_Pilot_2;8;s_h;s_h_weak;;;;;0;0;0;0;0;94;94;94;;;;;;;;;863.2045784000074;None;864.306783100008;864.5970670999959;864.5970670999959;864.6214117000345;864.6214117000345;864.662104899995;864.662104899995;None;8;0;864.662104899995;None;866.1624046000652;None;['7'];[0.4565195000031963];866.1624046000652;None;1.0689099000301212;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;m;016_y_m_n_a.jpg;neutral;8;28;f;028_y_f_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;18;189;block1_Pilot_2;16;n_n;n_n_strong;;;;;0;0;0;0;0;95;95;95;;;;;;;;;869.1625238000415;None;870.7614018999739;871.0554039999843;871.0554039999843;871.2048589000478;871.2048589000478;871.2458165000426;871.2458165000426;None;8;1;871.2458165000426;None;872.7456598000135;None;['7'];[0.46524339995812625];872.7456598000135;None;1.1331073999172077;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;f;012_o_f_s_a.jpg;sad;7;16;m;016_y_m_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;3;238;block1_Pilot_2;12;s_h;s_h_strong;;;;;0;0;0;0;0;96;96;96;;;;;;;;;875.7473098000046;None;877.7332156000193;878.0300728000002;878.0300728000002;878.0550386999967;878.0550386999967;878.0957750000525;878.0957750000525;None;None;0;878.0957750000525;None;879.5960126999998;None;['9'];[0.9990366999991238];879.5960126999998;None;;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;m;013_y_m_h_a.jpg;happy;9;27;m;027_o_m_h_a.jpg;happy;congruent;9;match;;120;150;;18;238;block1_Pilot_2;13;h_h;h_h_strong;;;;;0;0;0;0;0;97;97;97;;;;;;;;;882.597276299959;None;884.5996540000197;884.8890552000375;884.8890552000375;885.0385315000312;885.0385315000312;885.0793542000465;885.0793542000465;None;9;1;885.0793542000465;None;886.5794747000327;None;['7'];[0.34351349994540215];886.5794747000327;None;0.7236858999822289;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;m;016_y_m_s_a.jpg;sad;7;33;m;033_o_m_n_a.jpg;neutral;incongruent;8;match;;130;170;;1;238;block1_Pilot_2;16;s_n;s_n_weak;;;;;0;0;0;0;0;98;98;98;;;;;;;;;889.5796229999978;None;891.5707112000091;891.8637499000179;891.8637499000179;891.8719542999752;891.8719542999752;891.9128424000228;891.9128424000228;None;None;0;891.9128424000228;None;893.412771500065;None;['9'];[0.3901771999662742];893.412771500065;None;;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;m;008_y_m_n_a.jpg;neutral;8;30;f;030_o_f_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;1;238;block1_Pilot_2;8;n_n;n_n_weak;;;;;0;0;0;0;0;99;99;99;;;;;;;;;896.4128412000136;None;898.4314418999711;898.7226131999632;898.7226131999632;898.7303743000375;898.7303743000375;898.7714046000037;898.7714046000037;None;None;0;898.7714046000037;None;900.2712977000047;None;['9'];[0.3555198999820277];900.2712977000047;None;;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;m;008_y_m_s_a.jpg;sad;7;30;f;030_o_f_s_a.jpg;sad;congruent;7;mismatch;;130;160;;2;133;block1_Pilot_2;8;s_s;s_s_weak;;;;;0;0;0;0;0;100;100;100;;;;;;;;;903.2718253000639;None;904.3992357000243;904.6897243000567;904.6897243000567;904.7055126000196;904.7055126000196;904.7463478000136;904.7463478000136;None;None;0;904.7463478000136;None;906.2461343000177;None;['8'];[0.10066590004134923];906.2461343000177;None;;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;f;040_y_f_n_a.jpg;neutral;8;30;f;030_o_f_s_a.jpg;sad;incongruent;7;match;;140;160;;3;197;block1_Pilot_2;40;n_s;n_s_strong;;;;;0;0;0;0;0;101;101;101;;;;;;;;;909.2481095000403;None;910.9084481999744;911.1979629000416;911.1979629000416;911.2222276000539;911.2222276000539;911.2631536000408;911.2631536000408;None;8;0;911.2631536000408;None;912.7641148000257;None;['8'];[0.9509655999718234];912.7641148000257;None;0.931815900024958;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;m;004_o_m_h_a.jpg;happy;9;30;f;030_o_f_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;3;121;block1_Pilot_2;4;h_s;h_s_strong;;;;;0;0;0;0;0;102;102;102;;;;;;;;;915.7641070999671;None;916.7906715000281;917.0814649000531;917.0814649000531;917.1059068000177;917.1059068000177;917.1466879000654;917.1466879000654;None;9;0;917.1466879000654;None;918.6466742999619;None;['7'];[0.28417950007133186];918.6466742999619;None;0.7122581999283284;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;f;040_y_f_h_a.jpg;happy;9;8;m;008_y_m_h_a.jpg;happy;congruent;9;mismatch;;120;150;;18;211;block1_Pilot_2;40;h_h;h_h_weak;;;;;0;0;0;0;0;103;103;103;;;;;;;;;921.6467803000705;None;923.4133612000151;923.7061151000671;923.7061151000671;923.8560220999643;923.8560220999643;923.8968775999965;923.8968775999965;None;9;1;923.8968775999965;None;925.39705889998;None;['7'];[0.3978261000011116];925.39705889998;None;0.714129599975422;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;f;019_m_f_s_a.jpg;sad;7;16;m;016_y_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;2;198;block1_Pilot_2;19;s_n;s_n_strong;;;;;0;0;0;0;0;104;104;104;;;;;;;;;928.3971554000163;None;930.0751780000282;930.3650253000669;930.3650253000669;930.3811278999783;930.3811278999783;930.4223110000603;930.4223110000603;None;None;0;930.4223110000603;None;931.9222292000195;None;['9'];[0.9608306000009179];931.9222292000195;None;;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;f;040_y_f_s_a.jpg;sad;7;12;f;012_o_f_s_a.jpg;sad;congruent;7;match;;130;160;;18;240;block1_Pilot_2;40;s_s;s_s_strong;;;;;0;0;0;0;0;105;105;105;;;;;;;;;934.9233799000503;None;936.9302075000014;937.223068100051;937.223068100051;937.3729391000234;937.3729391000234;937.4136574000586;937.4136574000586;None;7;1;937.4136574000586;None;938.9137479000492;None;['7'];[0.9691264999564737];938.9137479000492;None;0.9171532000182196;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;f;040_y_f_n_a.jpg;neutral;8;33;m;033_o_m_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;3;188;block1_Pilot_2;40;n_s;n_s_weak;;;;;0;0;0;0;0;106;106;106;;;;;;;;;941.9139743000269;None;943.5221202999819;943.8153674000641;943.8153674000641;943.839611500036;943.839611500036;943.8804333000444;943.8804333000444;None;8;0;943.8804333000444;None;945.3805594000733;None;['7'];[0.41438380000181496];945.3805594000733;None;0.7784269999247044;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;f;028_y_f_h_a.jpg;happy;9;21;f;021_o_f_s_a.jpg;sad;incongruent;7;match;;120;160;;3;193;block1_Pilot_2;28;h_s;h_s_strong;;;;;0;0;0;0;0;107;107;107;;;;;;;;;948.3815716999816;None;949.999116800027;950.289951600018;950.289951600018;950.3147933;950.3147933;950.3556488000322;950.3556488000322;None;9;0;950.3556488000322;None;951.8555800999748;None;['7'];[0.3074311000527814];951.8555800999748;None;0.7592862999299541;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;f;040_y_f_s_a.jpg;sad;7;13;m;013_y_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;2;198;block1_Pilot_2;40;s_n;s_n_strong;;;;;0;0;0;0;0;108;108;108;;;;;;;;;954.8566988999955;None;956.5136313000694;956.806878500036;956.806878500036;956.8232276999624;956.8232276999624;956.864197100047;956.864197100047;None;9;0;956.864197100047;None;958.3641504000407;None;['8'];[0.42278599995188415];958.3641504000407;None;1.3228082999121398;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;f;030_o_f_n_a.jpg;neutral;8;33;m;033_o_m_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;1;238;block1_Pilot_2;30;n_s;n_s_strong;;;;;0;0;0;0;0;109;109;109;;;;;;;;;961.3657497999957;None;963.3781830000225;963.6739651999669;963.6739651999669;963.6815554000204;963.6815554000204;963.7227232999867;963.7227232999867;None;None;0;963.7227232999867;None;965.2225257999962;None;['9'];[0.3882525999797508];965.2225257999962;None;;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;f;021_o_f_h_a.jpg;happy;9;40;f;040_y_f_n_a.jpg;neutral;incongruent;8;match;;120;170;;2;125;block1_Pilot_2;21;h_n;h_n_weak;;;;;0;0;0;0;0;110;110;110;;;;;;;;;968.2232938000234;None;969.2846379000694;969.5742228999734;969.5742228999734;969.5901492000557;969.5901492000557;969.6309848000528;969.6309848000528;None;9;0;969.6309848000528;None;971.1310531999916;None;['8'];[0.6717141000553966];971.1310531999916;None;0.899939899914898;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;f;021_o_f_h_a.jpg;happy;9;16;m;016_y_m_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;1;238;block1_Pilot_2;21;h_s;h_s_strong;;;;;0;0;0;0;0;111;111;111;;;;;;;;;974.1320101000601;None;976.1338334999746;976.4245015999768;976.4245015999768;976.4319932999788;976.4319932999788;976.4728592999745;976.4728592999745;None;None;0;976.4728592999745;None;977.9727859999985;None;['9'];[0.35020960005931556];977.9727859999985;None;;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;f;012_o_f_h_a.jpg;happy;9;8;m;008_y_m_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;1;238;block1_Pilot_2;12;h_s;h_s_weak;;;;;0;0;0;0;0;112;112;112;;;;;;;;;980.9730343000265;None;982.9640061999671;983.2571559000062;983.2571559000062;983.265624599997;983.265624599997;983.3063530999934;983.3063530999934;None;None;0;983.3063530999934;None;984.8063298000488;None;['9'];[0.2766799000091851];984.8063298000488;None;;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;m;013_y_m_h_a.jpg;happy;9;16;m;016_y_m_s_a.jpg;sad;incongruent;7;match;;120;160;;3;202;block1_Pilot_2;13;h_s;h_s_weak;;;;;0;0;0;0;0;113;113;113;;;;;;;;;987.8071506000124;None;989.5106947000604;989.7994770000223;989.7994770000223;989.8239250000333;989.8239250000333;989.8648467999883;989.8648467999883;None;9;0;989.8648467999883;None;991.3658551999833;None;['7'];[0.3811156000010669];991.3658551999833;None;1.0019816000713035;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;f;019_m_f_s_a.jpg;sad;7;4;m;004_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;1;238;block1_Pilot_2;19;s_n;s_n_strong;;;;;0;0;0;0;0;114;114;114;;;;;;;;;994.3660334000597;None;996.3672203000169;996.6581158000045;996.6581158000045;996.6656658999855;996.6656658999855;996.7066492000595;996.7066492000595;None;None;0;996.7066492000595;None;998.2067273000721;None;['9'];[0.4202010999433696];998.2067273000721;None;;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;f;028_y_f_n_a.jpg;neutral;8;27;m;027_o_m_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;18;238;block1_Pilot_2;28;n_s;n_s_strong;;;;;0;0;0;0;0;115;115;115;;;;;;;;;1001.2077572999988;None;1003.2093410000671;1003.4997335000662;1003.4997335000662;1003.6493304000469;1003.6493304000469;1003.690106300055;1003.690106300055;None;8;0;1003.690106300055;None;1005.1899835000513;None;['7'];[0.6048112999415025];1005.1899835000513;None;1.2166280000237748;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;m;013_y_m_s_a.jpg;sad;7;12;f;012_o_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;1;238;block1_Pilot_2;13;s_h;s_h_strong;;;;;0;0;0;0;0;116;116;116;;;;;;;;;1008.1912096999586;None;1010.1821899999632;1010.4746996000176;1010.4746996000176;1010.4826867000666;1010.4826867000666;1010.5234258000273;1010.5234258000273;None;None;0;1010.5234258000273;None;1012.0234840000048;None;['9'];[0.4193548000184819];1012.0234840000048;None;;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;m;016_y_m_s_a.jpg;sad;7;19;f;019_m_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;1;238;block1_Pilot_2;16;s_h;s_h_strong;;;;;0;0;0;0;0;117;117;117;;;;;;;;;1015.0245571000269;None;1017.014179800055;1017.3079879999859;1017.3079879999859;1017.3160917999921;1017.3160917999921;1017.3570288000628;1017.3570288000628;None;None;0;1017.3570288000628;None;1018.8569841000717;None;['9'];[0.3218134999042377];1018.8569841000717;None;;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;m;013_y_m_s_a.jpg;sad;7;21;f;021_o_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;18;238;block1_Pilot_2;13;s_h;s_h_strong;;;;;0;0;0;0;0;118;118;118;;;;;;;;;1021.8572961000027;None;1023.8486640000483;1024.1416091000428;1024.1416091000428;1024.291296600015;1024.291296600015;1024.3323241999606;1024.3323241999606;None;7;0;1024.3323241999606;None;1025.8323771000141;None;['7'];[0.3785362000344321];1025.8323771000141;None;0.8384029000299051;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;f;012_o_f_s_a.jpg;sad;7;13;m;013_y_m_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;3;235;block1_Pilot_2;12;s_h;s_h_weak;;;;;0;0;0;0;0;119;119;119;;;;;;;;;1028.8330127999652;None;1030.7943916000659;1031.091483199969;1031.091483199969;1031.116533500026;1031.116533500026;1031.157265100046;1031.157265100046;None;9;1;1031.157265100046;None;1032.6574088999769;None;['7'];[0.4094504000386223];1032.6574088999769;None;1.0214653000002727;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;f;019_m_f_s_a.jpg;sad;7;30;f;030_o_f_h_a.jpg;happy;incongruent;9;match;;130;150;;3;235;block2_Pilot_2;19;s_h;s_h_strong;;;;;0;1;1;1;0;0;0;0;;;;;;;;;1055.696043599979;None;1057.671717899968;1057.9676442999626;1057.9676442999626;1057.9920070000226;1057.9920070000226;1058.0328488000669;1058.0328488000669;None;None;0;1058.0328488000669;None;1059.5330097000115;None;None;;1059.5330097000115;None;;;;1035.657783200033;None;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;m;008_y_m_n_a.jpg;neutral;8;40;f;040_y_f_h_a.jpg;happy;incongruent;9;mismatch;;140;150;;2;121;block2_Pilot_2;8;n_h;n_h_strong;;;;;0;1;1;1;0;1;1;1;;;;;;;;;1062.5336972000077;None;1063.560985499993;1063.8508649000432;1063.8508649000432;1063.8670612999704;1063.8670612999704;1063.9078457000433;1063.9078457000433;None;None;0;1063.9078457000433;None;1065.4081490000244;None;None;;1065.4081490000244;None;;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;f;012_o_f_h_a.jpg;happy;9;27;m;027_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;2;240;block2_Pilot_2;12;h_n;h_n_weak;;;;;0;1;1;1;0;2;2;2;;;;;;;;;1068.4081166000105;None;1070.4156701000175;1070.709215000039;1070.709215000039;1070.7254604999907;1070.7254604999907;1070.7664818000048;1070.7664818000048;None;None;0;1070.7664818000048;None;1072.2666251000483;None;['9'];[0.6721771999727935];1072.2666251000483;None;;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;m;008_y_m_h_a.jpg;happy;9;40;f;040_y_f_h_a.jpg;happy;congruent;9;mismatch;;120;150;;18;195;block2_Pilot_2;8;h_h;h_h_strong;;;;;0;1;1;1;0;3;3;3;;;;;;;;;1075.2666612999747;None;1076.8992061000317;1077.1927060000598;1077.1927060000598;1077.3424074000213;1077.3424074000213;1077.383358299965;1077.383358299965;None;9;1;1077.383358299965;None;1078.884063799982;None;['7'];[0.3669320000335574];1078.884063799982;None;0.7475674001034349;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;m;004_o_m_n_a.jpg;neutral;8;33;m;033_o_m_s_a.jpg;sad;incongruent;7;match;;140;160;;18;126;block2_Pilot_2;4;n_s;n_s_weak;;;;;0;1;1;1;0;4;4;4;;;;;;;;;1081.8834929000586;None;1082.954964500037;1083.2514504999854;1083.2514504999854;1083.4007319000084;1083.4007319000084;1083.4416121999966;1083.4416121999966;None;8;0;1083.4416121999966;None;1084.9417610999662;None;['7'];[0.6050255999434739];1084.9417610999662;None;1.2572155999951065;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;f;028_y_f_s_a.jpg;sad;7;27;m;027_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;18;225;block2_Pilot_2;28;s_n;s_n_strong;;;;;0;1;1;1;0;5;5;5;;;;;;;;;1087.9433316000504;None;1089.8285106000258;1090.1178149000043;1090.1178149000043;1090.2676400999771;1090.2676400999771;1090.3084428999573;1090.3084428999573;None;7;0;1090.3084428999573;None;1091.808510200004;None;['7'];[0.3224142000544816];1091.808510200004;None;1.1824124999111518;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;m;027_o_m_s_a.jpg;sad;7;30;f;030_o_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;18;238;block2_Pilot_2;27;s_h;s_h_weak;;;;;0;1;1;1;0;6;6;6;;;;;;;;;1094.8086881999625;None;1096.7997747999616;1097.0931916000554;1097.0931916000554;1097.2429128000513;1097.2429128000513;1097.2837369999615;1097.2837369999615;None;7;0;1097.2837369999615;None;1098.7837430000072;None;['7'];[0.34714420000091195];1098.7837430000072;None;0.9590555001050234;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;m;033_o_m_h_a.jpg;happy;9;40;f;040_y_f_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;1;238;block2_Pilot_2;33;h_s;h_s_strong;;;;;0;1;1;1;0;7;7;7;;;;;;;;;1101.7845281000482;None;1103.7741141000297;1104.0678983000107;1104.0678983000107;1104.0762590999948;1104.0762590999948;1104.1170359000098;1104.1170359000098;None;None;0;1104.1170359000098;None;1105.6171166000422;None;['9'];[0.3695944999344647];1105.6171166000422;None;;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;f;012_o_f_n_a.jpg;neutral;8;12;f;012_o_f_h_a.jpg;happy;incongruent;9;match;;140;150;;2;200;block2_Pilot_2;12;n_h;n_h_weak;;;;;0;1;1;1;0;8;8;8;;;;;;;;;1108.6173351999605;None;1110.3060223000357;1110.6018868000247;1110.6018868000247;1110.6179897000547;1110.6179897000547;1110.6589327000547;1110.6589327000547;None;8;0;1110.6589327000547;None;1112.1588876000606;None;['8'];[0.5640129999956116];1112.1588876000606;None;1.264028999954462;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;f;030_o_f_n_a.jpg;neutral;8;19;f;019_m_f_n_a.jpg;neutral;congruent;8;match;;140;170;;1;238;block2_Pilot_2;30;n_n;n_n_weak;;;;;0;1;1;1;0;9;9;9;;;;;;;;;1115.1598288000096;None;1117.1615956999594;1117.4521633000113;1117.4521633000113;1117.4597532000626;1117.4597532000626;1117.500730299973;1117.500730299973;None;None;0;1117.500730299973;None;1119.0006992999697;None;['8'];[0.37828710000030696];1119.0006992999697;None;;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;m;013_y_m_h_a.jpg;happy;9;8;m;008_y_m_n_a.jpg;neutral;incongruent;8;match;;120;170;;1;238;block2_Pilot_2;13;h_n;h_n_strong;;;;;0;1;1;1;0;10;10;10;;;;;;;;;1122.0017037000507;None;1124.0035352000268;1124.2939961999655;1124.2939961999655;1124.3015631999588;1124.3015631999588;1124.3425730000017;1124.3425730000017;None;None;0;1124.3425730000017;None;1125.8426034000004;None;['9'];[0.3682103999890387];1125.8426034000004;None;;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;f;040_y_f_h_a.jpg;happy;9;19;f;019_m_f_s_a.jpg;sad;incongruent;7;match;;120;160;;3;133;block2_Pilot_2;40;h_s;h_s_strong;;;;;0;1;1;1;0;11;11;11;;;;;;;;;1128.8435086000245;None;1129.9583648999687;1130.251869300031;1130.251869300031;1130.276717800065;1130.276717800065;1130.3176661999896;1130.3176661999896;None;9;0;1130.3176661999896;None;1131.8177970000543;None;['7'];[0.24910749995615333];1131.8177970000543;None;0.7971916999667883;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;f;040_y_f_h_a.jpg;happy;9;13;m;013_y_m_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;3;226;block2_Pilot_2;40;h_s;h_s_strong;;;;;0;1;1;1;0;12;12;12;;;;;;;;;1134.8182612999808;None;1136.7094021000667;1137.002198799979;1137.002198799979;1137.0268122999696;1137.0268122999696;1137.0677386999596;1137.0677386999596;None;9;0;1137.0677386999596;None;1138.5677608000115;None;['7'];[0.3789470000192523];1138.5677608000115;None;0.7510060000931844;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
