Person;primeGender;prime;primeEmotion;corrAnsPrime;targetPerson;targetGender;target;targetEmotion;Cond;corrAnsTar;gender;condition;ID_primer;ID_target;PrimerTime;PrimerTime120;JitterTime;conditionsFile;primePerson;emotion_condition;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;readinBlocks.thisRepN;readinBlocks.thisTrialN;readinBlocks.thisN;readinBlocks.thisIndex;trials.thisRepN;trials.thisTrialN;trials.thisN;trials.thisIndex;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;key_resp_2.keys;key_resp_2.rt;key_resp_2.started;key_resp_2.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;maskImage.started;maskImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.started;key_resp.stopped;text.started;text.stopped;key_resp_Rating.keys;key_resp_Rating.rt;key_resp_Rating.started;key_resp_Rating.stopped;text_start.started;text_start.stopped;text_pause.started;text_pause.stopped;key_resp.rt;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
;m;004_o_m_n_a.jpg;neutral;8;13;m;013_y_m_n_a.jpg;neutral;congruent;8;match;;140;170;;2;225;block1_Pilot_2;4;n_n;n_n_strong;;;;;0;0;0;0;0;86;86;86;;;;;;;;;860.7502237999997;None;862.6756124000003;862.966907;862.966907;862.982976700001;862.982976700001;863.0237033000012;863.0237033000012;None;None;0;863.0237033000012;None;864.523898200001;None;['9'];[0.5484481999992568];864.523898200001;None;;;;;;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;m;016_y_m_n_a.jpg;neutral;8;16;m;016_y_m_h_a.jpg;happy;incongruent;9;match;;140;150;;18;193;block1_Pilot_2;16;n_h;n_h_strong;;;;;0;0;0;0;0;87;87;87;;;;;;;;;867.5237749999997;None;869.1530591999999;869.4420515000002;869.4420515000002;869.5915478999996;869.5915478999996;869.6323296999999;869.6323296999999;None;8;0;869.6323296999999;None;871.1324774000004;None;['7'];[0.3157933000002231];871.1324774000004;None;;;;;0.6238969000005454;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;m;033_o_m_h_a.jpg;happy;9;4;m;004_o_m_h_a.jpg;happy;congruent;9;match;;120;150;;2;195;block1_Pilot_2;33;h_h;h_h_strong;;;;;0;0;0;0;0;88;88;88;;;;;;;;;874.1332413;None;875.7652682999997;876.0584935000006;876.0584935000006;876.0750298000003;876.0750298000003;876.1158020000003;876.1158020000003;None;None;0;876.1158020000003;None;877.6165254000007;None;['9'];[0.9838257000010344];877.6165254000007;None;;;;;;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;m;027_o_m_h_a.jpg;happy;9;16;m;016_y_m_h_a.jpg;happy;congruent;9;match;;120;150;;3;209;block1_Pilot_2;27;h_h;h_h_weak;;;;;0;0;0;0;0;89;89;89;;;;;;;;;880.6159568000003;None;882.3848013999996;882.6757103;882.6757103;882.7000645999997;882.7000645999997;882.7409894000011;882.7409894000011;None;9;1;882.7409894000011;None;884.2410574000005;None;['8'];[0.5991427000008116];884.2410574000005;None;;;;;1.0991522000003897;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;m;033_o_m_s_a.jpg;sad;7;16;m;016_y_m_s_a.jpg;sad;congruent;7;match;;130;160;;3;128;block1_Pilot_2;33;s_s;s_s_strong;;;;;0;0;0;0;0;90;90;90;;;;;;;;;887.2415239000002;None;888.3153264000011;888.6087463000003;888.6087463000003;888.6333016999997;888.6333016999997;888.6744181000013;888.6744181000013;None;8;0;888.6744181000013;None;890.1744262000011;None;['7'];[1.681771600000502];890.1744262000011;None;;;;;0.9737364000011439;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;f;021_o_f_s_a.jpg;sad;7;30;f;030_o_f_s_a.jpg;sad;congruent;7;match;;130;160;;1;238;block1_Pilot_2;21;s_s;s_s_strong;;;;;0;0;0;0;0;91;91;91;;;;;;;;;893.1755133999995;None;895.1649808000002;895.4587661000005;895.4587661000005;895.4669298999997;895.4669298999997;895.5079065000009;895.5079065000009;None;None;0;895.5079065000009;None;897.0079967000001;None;['9'];[0.9681760999992548];897.0079967000001;None;;;;;;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;m;033_o_m_n_a.jpg;neutral;8;28;f;028_y_f_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;18;166;block1_Pilot_2;33;n_s;n_s_strong;;;;;0;0;0;0;0;92;92;92;;;;;;;;;900.008746200001;None;901.4561594000006;901.7511473000013;901.7511473000013;901.9006296999996;901.9006296999996;901.9412582000004;901.9412582000004;None;8;0;901.9412582000004;None;903.4414065000001;None;['8'];[1.1908452000006946];903.4414065000001;None;;;;;1.051056399999652;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;f;019_m_f_n_a.jpg;neutral;8;30;f;030_o_f_n_a.jpg;neutral;congruent;8;match;;140;170;;18;228;block1_Pilot_2;19;n_n;n_n_weak;;;;;0;0;0;0;0;93;93;93;;;;;;;;;906.4417484000005;None;908.363586200001;908.6594908000006;908.6594908000006;908.809002;908.809002;908.8497955000003;908.8497955000003;None;None;0;908.8497955000003;None;910.350797000001;None;['9'];[1.0255200999999943];910.350797000001;None;;;;;;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;m;008_y_m_s_a.jpg;sad;7;12;f;012_o_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;3;130;block1_Pilot_2;8;s_h;s_h_weak;;;;;0;0;0;0;0;94;94;94;;;;;;;;;913.3506686000001;None;914.4535351000013;914.7430764000001;914.7430764000001;914.7673312000006;914.7673312000006;914.8081362000012;914.8081362000012;None;7;0;914.8081362000012;None;916.3085926000003;None;['8'];[1.3076569999993808];916.3085926000003;None;;;;;1.3518708999999944;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;m;016_y_m_n_a.jpg;neutral;8;28;f;028_y_f_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;18;189;block1_Pilot_2;16;n_n;n_n_strong;;;;;0;0;0;0;0;95;95;95;;;;;;;;;919.3095740999997;None;920.9392602000007;921.2347994000011;921.2347994000011;921.3841952000002;921.3841952000002;921.4248992000012;921.4248992000012;None;8;1;921.4248992000012;None;922.9250362000002;None;['7'];[0.475162900000214];922.9250362000002;None;;;;;1.0153388999988238;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;f;012_o_f_s_a.jpg;sad;7;16;m;016_y_m_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;3;238;block1_Pilot_2;12;s_h;s_h_strong;;;;;0;0;0;0;0;96;96;96;;;;;;;;;925.9253571999998;None;927.9122215000007;928.2093548000012;928.2093548000012;928.2342692000002;928.2342692000002;928.2752497000001;928.2752497000001;None;None;0;928.2752497000001;None;929.7751958000008;None;['9'];[0.5770095000007132];929.7751958000008;None;;;;;;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;m;013_y_m_h_a.jpg;happy;9;27;m;027_o_m_h_a.jpg;happy;congruent;9;match;;120;150;;18;238;block1_Pilot_2;13;h_h;h_h_strong;;;;;0;0;0;0;0;97;97;97;;;;;;;;;932.7750862000012;None;934.8052752000003;935.1016306000001;935.1016306000001;935.2509011000002;935.2509011000002;935.2916060000007;935.2916060000007;None;9;1;935.2916060000007;None;936.7919148000001;None;['7'];[0.856103100000837];936.7919148000001;None;;;;;1.2683119000012084;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;m;016_y_m_s_a.jpg;sad;7;33;m;033_o_m_n_a.jpg;neutral;incongruent;8;match;;130;170;;1;238;block1_Pilot_2;16;s_n;s_n_weak;;;;;0;0;0;0;0;98;98;98;;;;;;;;;939.7920591000002;None;941.7820878000002;942.0762104000005;942.0762104000005;942.0843397000008;942.0843397000008;942.1251173;942.1251173;None;None;0;942.1251173;None;943.6253839000001;None;['9'];[0.6547029000012117];943.6253839000001;None;;;;;;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;m;008_y_m_n_a.jpg;neutral;8;30;f;030_o_f_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;1;238;block1_Pilot_2;8;n_n;n_n_weak;;;;;0;0;0;0;0;99;99;99;;;;;;;;;946.6240942000004;None;948.6870049000008;948.9750882000008;948.9750882000008;948.9828976000008;948.9828976000008;949.0236880000011;949.0236880000011;None;None;0;949.0236880000011;None;950.5241087000013;None;['9'];[0.7478742000002967];950.5241087000013;None;;;;;;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;m;008_y_m_s_a.jpg;sad;7;30;f;030_o_f_s_a.jpg;sad;congruent;7;mismatch;;130;160;;2;133;block1_Pilot_2;8;s_s;s_s_weak;;;;;0;0;0;0;0;100;100;100;;;;;;;;;953.5258524000001;None;954.6545414000011;954.9438088999996;954.9438088999996;954.9597364000001;954.9597364000001;955.0006047000006;955.0006047000006;None;None;0;955.0006047000006;None;956.5007855000003;None;['9'];[0.6993294999992941];956.5007855000003;None;;;;;;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;f;040_y_f_n_a.jpg;neutral;8;30;f;030_o_f_s_a.jpg;sad;incongruent;7;match;;140;160;;3;197;block1_Pilot_2;40;n_s;n_s_strong;;;;;0;0;0;0;0;101;101;101;;;;;;;;;959.5012932000009;None;961.1638239000004;961.460507400001;961.460507400001;961.4849145999997;961.4849145999997;961.5255761999997;961.5255761999997;None;8;0;961.5255761999997;None;963.0259578000005;None;['8'];[0.9661847999996098];963.0259578000005;None;;;;;1.298497399999178;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;m;004_o_m_h_a.jpg;happy;9;30;f;030_o_f_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;3;121;block1_Pilot_2;4;h_s;h_s_strong;;;;;0;0;0;0;0;102;102;102;;;;;;;;;966.0269484;None;967.0562167999997;967.3524964999997;967.3524964999997;967.3768115000003;967.3768115000003;967.4174707000002;967.4174707000002;None;9;0;967.4174707000002;None;968.9175826999999;None;['8'];[0.49065410000002885];968.9175826999999;None;;;;;1.0066618000000744;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;f;040_y_f_h_a.jpg;happy;9;8;m;008_y_m_h_a.jpg;happy;congruent;9;mismatch;;120;150;;18;211;block1_Pilot_2;40;h_h;h_h_weak;;;;;0;0;0;0;0;103;103;103;;;;;;;;;971.9179875999998;None;973.6843452000012;973.977185400001;973.977185400001;974.1270624000008;974.1270624000008;974.1678050999999;974.1678050999999;None;9;1;974.1678050999999;None;975.6679426999999;None;['7'];[1.1162084999996296];975.6679426999999;None;;;;;1.1041688999994221;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;f;019_m_f_s_a.jpg;sad;7;16;m;016_y_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;2;198;block1_Pilot_2;19;s_n;s_n_strong;;;;;0;0;0;0;0;104;104;104;;;;;;;;;978.6680386999997;None;980.3430208000009;980.6358;980.6358;980.6523808000002;980.6523808000002;980.6928813000013;980.6928813000013;None;9;0;980.6928813000013;None;982.1928996999995;None;['8'];[2.1434540999998717];982.1928996999995;None;;;;;1.163188700000319;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;f;040_y_f_s_a.jpg;sad;7;12;f;012_o_f_s_a.jpg;sad;congruent;7;match;;130;160;;18;240;block1_Pilot_2;40;s_s;s_s_strong;;;;;0;0;0;0;0;105;105;105;;;;;;;;;985.1932242000003;None;987.2009567000005;987.494085100001;987.494085100001;987.6438429999998;987.6438429999998;987.6847359000003;987.6847359000003;None;7;1;987.6847359000003;None;989.1847914999998;None;['7'];[0.49532369999906223];989.1847914999998;None;;;;;1.0915182999997342;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;f;040_y_f_n_a.jpg;neutral;8;33;m;033_o_m_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;3;188;block1_Pilot_2;40;n_s;n_s_weak;;;;;0;0;0;0;0;106;106;106;;;;;;;;;992.1851272000004;None;993.7831134999997;994.077884100001;994.077884100001;994.1022598;994.1022598;994.1432263000006;994.1432263000006;None;8;0;994.1432263000006;None;995.6431384000007;None;['7'];[1.6530567999998311];995.6431384000007;None;;;;;0.7849504999994679;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;f;028_y_f_h_a.jpg;happy;9;21;f;021_o_f_s_a.jpg;sad;incongruent;7;match;;120;160;;3;193;block1_Pilot_2;28;h_s;h_s_strong;;;;;0;0;0;0;0;107;107;107;;;;;;;;;998.6442057000004;None;1000.2627183000004;1000.5528209000004;1000.5528209000004;1000.577241500001;1000.577241500001;1000.6183278999997;1000.6183278999997;None;9;0;1000.6183278999997;None;1002.118299400001;None;['7'];[0.529719500000283];1002.118299400001;None;;;;;0.7978431999999884;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;f;040_y_f_s_a.jpg;sad;7;13;m;013_y_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;2;198;block1_Pilot_2;40;s_n;s_n_strong;;;;;0;0;0;0;0;108;108;108;;;;;;;;;1005.1193743000003;None;1006.7762884000003;1007.0694077000007;1007.0694077000007;1007.0856115999995;1007.0856115999995;1007.1268214000011;1007.1268214000011;None;None;0;1007.1268214000011;None;1008.6272047000002;None;"['8', '8']";"[0.044633599998633144, 0.5888799999993353]";1008.6272047000002;None;;;;;;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;f;030_o_f_n_a.jpg;neutral;8;33;m;033_o_m_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;1;238;block1_Pilot_2;30;n_s;n_s_strong;;;;;0;0;0;0;0;109;109;109;;;;;;;;;1011.6269657000012;None;1013.6539810000013;1013.9449624000008;1013.9449624000008;1013.9526848000005;1013.9526848000005;1013.9936237000002;1013.9936237000002;None;None;0;1013.9936237000002;None;1015.4936386000008;None;['9'];[0.46646999999939];1015.4936386000008;None;;;;;;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;f;021_o_f_h_a.jpg;happy;9;40;f;040_y_f_n_a.jpg;neutral;incongruent;8;match;;120;170;;2;125;block1_Pilot_2;21;h_n;h_n_weak;;;;;0;0;0;0;0;110;110;110;;;;;;;;;1018.4943249000007;None;1019.5545275000004;1019.8451084000008;1019.8451084000008;1019.8611516000001;1019.8611516000001;1019.9022337000006;1019.9022337000006;None;9;0;1019.9022337000006;None;1021.4018649999998;None;['8'];[0.43816740000147547];1021.4018649999998;None;;;;;0.9139490999987174;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;f;021_o_f_h_a.jpg;happy;9;16;m;016_y_m_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;1;238;block1_Pilot_2;21;h_s;h_s_strong;;;;;0;0;0;0;0;111;111;111;;;;;;;;;1024.4026793000012;None;1026.4045317;1026.6954400000013;1026.6954400000013;1026.7028126000005;1026.7028126000005;1026.7437891000009;1026.7437891000009;None;None;0;1026.7437891000009;None;1028.2439785000006;None;['9'];[0.5082791999993788];1028.2439785000006;None;;;;;;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;f;012_o_f_h_a.jpg;happy;9;8;m;008_y_m_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;1;238;block1_Pilot_2;12;h_s;h_s_weak;;;;;0;0;0;0;0;112;112;112;;;;;;;;;1031.244436500001;None;1033.2351935999995;1033.5284193999996;1033.5284193999996;1033.5363909000007;1033.5363909000007;1033.5773258999998;1033.5773258999998;None;None;0;1033.5773258999998;None;1035.0773580000005;None;['9'];[0.45075489999908314];1035.0773580000005;None;;;;;;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;m;013_y_m_h_a.jpg;happy;9;16;m;016_y_m_s_a.jpg;sad;incongruent;7;match;;120;160;;3;202;block1_Pilot_2;13;h_s;h_s_weak;;;;;0;0;0;0;0;113;113;113;;;;;;;;;1038.0782541999997;None;1039.7821442000004;1040.0787369000009;1040.0787369000009;1040.1032756000004;1040.1032756000004;1040.1439563000004;1040.1439563000004;None;9;0;1040.1439563000004;None;1041.6441341000009;None;['8'];[1.0120162999992317];1041.6441341000009;None;;;;;0.944309800001065;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;f;019_m_f_s_a.jpg;sad;7;4;m;004_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;1;238;block1_Pilot_2;19;s_n;s_n_strong;;;;;0;0;0;0;0;114;114;114;;;;;;;;;1044.6442287999998;None;1046.6461643000002;1046.9373073000006;1046.9373073000006;1046.9450132000002;1046.9450132000002;1046.9860667000012;1046.9860667000012;None;None;0;1046.9860667000012;None;1048.4857553000002;None;['9'];[0.5302573999997549];1048.4857553000002;None;;;;;;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;f;028_y_f_n_a.jpg;neutral;8;27;m;027_o_m_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;18;238;block1_Pilot_2;28;n_s;n_s_strong;;;;;0;0;0;0;0;115;115;115;;;;;;;;;1051.4870807000007;None;1053.4886578000005;1053.7791357000006;1053.7791357000006;1053.9284669999997;1053.9284669999997;1053.9693114000002;1053.9693114000002;None;8;0;1053.9693114000002;None;1055.4693673000002;None;['7'];[1.3547269000009692];1055.4693673000002;None;;;;;0.9029905000006693;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;m;013_y_m_s_a.jpg;sad;7;12;f;012_o_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;1;238;block1_Pilot_2;13;s_h;s_h_strong;;;;;0;0;0;0;0;116;116;116;;;;;;;;;1058.4695795999996;None;1060.4612197000006;1060.7539149000004;1060.7539149000004;1060.7620289000006;1060.7620289000006;1060.8027781;1060.8027781;None;None;0;1060.8027781;None;1062.302830300001;None;['9'];[0.6893833000012819];1062.302830300001;None;;;;;;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;m;016_y_m_s_a.jpg;sad;7;19;f;019_m_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;1;238;block1_Pilot_2;16;s_h;s_h_strong;;;;;0;0;0;0;0;117;117;117;;;;;;;;;1065.3039796000012;None;1067.2942025000011;1067.5872462000007;1067.5872462000007;1067.5954211999997;1067.5954211999997;1067.6362461000008;1067.6362461000008;None;None;0;1067.6362461000008;None;1069.1362557000011;None;['9'];[0.6637884000010672];1069.1362557000011;None;;;;;;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;m;013_y_m_s_a.jpg;sad;7;21;f;021_o_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;18;238;block1_Pilot_2;13;s_h;s_h_strong;;;;;0;0;0;0;0;118;118;118;;;;;;;;;1072.1366608999997;None;1074.1281095000013;1074.4206567;1074.4206567;1074.5705949000003;1074.5705949000003;1074.6114987;1074.6114987;None;7;0;1074.6114987;None;1076.1120148999998;None;['7'];[0.4881120000009105];1076.1120148999998;None;;;;;1.076799000000392;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;f;012_o_f_s_a.jpg;sad;7;13;m;013_y_m_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;3;235;block1_Pilot_2;12;s_h;s_h_weak;;;;;0;0;0;0;0;119;119;119;;;;;;;;;1079.1124841;None;1081.0735701000012;1081.3707722;1081.3707722;1081.3956880000005;1081.3956880000005;1081.4365537000012;1081.4365537000012;None;7;0;1081.4365537000012;None;1082.9368365999999;None;['7'];[1.9753216999997676];1082.9368365999999;None;;;;;1.459560799999963;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;f;019_m_f_s_a.jpg;sad;7;30;f;030_o_f_h_a.jpg;happy;incongruent;9;match;;130;150;;3;235;block2_Pilot_2;19;s_h;s_h_strong;;;;;0;1;1;1;0;0;0;0;;;;;;;;;1105.9711973000012;None;1107.9417328;1108.2386349000008;1108.2386349000008;1108.2627708;1108.2627708;1108.3038190999996;1108.3038190999996;None;None;0;1108.3038190999996;None;1109.8047160000006;None;['9'];[0.627203300000474];1109.8047160000006;None;;;1085.9369112000004;None;;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;m;008_y_m_n_a.jpg;neutral;8;40;f;040_y_f_h_a.jpg;happy;incongruent;9;mismatch;;140;150;;2;121;block2_Pilot_2;8;n_h;n_h_strong;;;;;0;1;1;1;0;1;1;1;;;;;;;;;1112.8048092000008;None;1113.8311735999996;1114.1219426999996;1114.1219426999996;1114.137980200001;1114.137980200001;1114.178977900001;1114.178977900001;None;8;0;1114.178977900001;None;1115.6791209000003;None;['8'];[0.9130734999998822];1115.6791209000003;None;;;;;0.8851388000002771;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;f;012_o_f_h_a.jpg;happy;9;27;m;027_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;2;240;block2_Pilot_2;12;h_n;h_n_weak;;;;;0;1;1;1;0;2;2;2;;;;;;;;;1118.6796812000011;None;1120.687326700001;1120.9801504000006;1120.9801504000006;1120.9965088000008;1120.9965088000008;1121.0374118;1121.0374118;None;None;0;1121.0374118;None;1122.537319500001;None;['9'];[0.4709316000007675];1122.537319500001;None;;;;;;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;m;008_y_m_h_a.jpg;happy;9;40;f;040_y_f_h_a.jpg;happy;congruent;9;mismatch;;120;150;;18;195;block2_Pilot_2;8;h_h;h_h_strong;;;;;0;1;1;1;0;3;3;3;;;;;;;;;1125.5375088;None;1127.1707026000004;1127.4634733000003;1127.4634733000003;1127.6133378000013;1127.6133378000013;1127.6541159999997;1127.6541159999997;None;9;1;1127.6541159999997;None;1129.1543129000001;None;['7'];[0.749777199998789];1129.1543129000001;None;;;;;1.4497907000004489;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;m;004_o_m_n_a.jpg;neutral;8;33;m;033_o_m_s_a.jpg;sad;incongruent;7;match;;140;160;;18;126;block2_Pilot_2;4;n_s;n_s_weak;;;;;0;1;1;1;0;4;4;4;;;;;;;;;1132.1543935999998;None;1133.2465369000001;1133.5391782999995;1133.5391782999995;1133.6884824000008;1133.6884824000008;1133.7293167999997;1133.7293167999997;None;8;0;1133.7293167999997;None;1135.2292753000002;None;['7'];[1.1309278999997332];1135.2292753000002;None;;;;;0.7347337000010157;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;f;028_y_f_s_a.jpg;sad;7;27;m;027_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;18;225;block2_Pilot_2;28;s_n;s_n_strong;;;;;0;1;1;1;0;5;5;5;;;;;;;;;1138.229454800001;None;1140.1152167;1140.405437200001;1140.405437200001;1140.555794400001;1140.555794400001;1140.5961716000002;1140.5961716000002;None;7;0;1140.5961716000002;None;1142.0962563000012;None;['7'];[0.511830800000098];1142.0962563000012;None;;;;;0.9638977000013256;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;m;027_o_m_s_a.jpg;sad;7;30;f;030_o_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;18;238;block2_Pilot_2;27;s_h;s_h_weak;;;;;0;1;1;1;0;6;6;6;;;;;;;;;1145.0970911000004;None;1147.0874012000004;1147.3806935000011;1147.3806935000011;1147.5304480000013;1147.5304480000013;1147.5713374999996;1147.5713374999996;None;7;0;1147.5713374999996;None;1149.0713616000012;None;['7'];[0.9046249999992142];1149.0713616000012;None;;;;;1.0608897999991314;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;m;033_o_m_h_a.jpg;happy;9;40;f;040_y_f_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;1;238;block2_Pilot_2;33;h_s;h_s_strong;;;;;0;1;1;1;0;7;7;7;;;;;;;;;1152.0720793;None;1154.0626861;1154.3556977000007;1154.3556977000007;1154.3638434000004;1154.3638434000004;1154.4048373000005;1154.4048373000005;None;None;0;1154.4048373000005;None;1155.9047566000008;None;['9'];[0.46323819999997795];1155.9047566000008;None;;;;;;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;f;012_o_f_n_a.jpg;neutral;8;12;f;012_o_f_h_a.jpg;happy;incongruent;9;match;;140;150;;2;200;block2_Pilot_2;12;n_h;n_h_weak;;;;;0;1;1;1;0;8;8;8;;;;;;;;;1158.9058249000009;None;1160.614138500001;1160.9061863999996;1160.9061863999996;1160.922304400001;1160.922304400001;1160.9632087999998;1160.9632087999998;None;8;0;1160.9632087999998;None;1162.4632863999996;None;['8'];[0.4167907999999443];1162.4632863999996;None;;;;;0.9409603999993124;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;f;030_o_f_n_a.jpg;neutral;8;19;f;019_m_f_n_a.jpg;neutral;congruent;8;match;;140;170;;1;238;block2_Pilot_2;30;n_n;n_n_weak;;;;;0;1;1;1;0;9;9;9;;;;;;;;;1165.464058900001;None;1167.466847400001;1167.7565438000001;1167.7565438000001;1167.7640155999998;1167.7640155999998;1167.805066500001;1167.805066500001;None;None;0;1167.805066500001;None;1169.3051950000008;None;['9'];[0.3829545999997208];1169.3051950000008;None;;;;;;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;m;013_y_m_h_a.jpg;happy;9;8;m;008_y_m_n_a.jpg;neutral;incongruent;8;match;;120;170;;1;238;block2_Pilot_2;13;h_n;h_n_strong;;;;;0;1;1;1;0;10;10;10;;;;;;;;;1172.306044500001;None;1174.3063952000011;1174.5981341999995;1174.5981341999995;1174.6058737000003;1174.6058737000003;1174.6467988000004;1174.6467988000004;None;None;0;1174.6467988000004;None;1176.146722200001;None;['9'];[0.4374353000002884];1176.146722200001;None;;;;;;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;f;040_y_f_h_a.jpg;happy;9;19;f;019_m_f_s_a.jpg;sad;incongruent;7;match;;120;160;;3;133;block2_Pilot_2;40;h_s;h_s_strong;;;;;0;1;1;1;0;11;11;11;;;;;;;;;1179.1479720000007;None;1180.2631517999998;1180.5562213000012;1180.5562213000012;1180.5810502000004;1180.5810502000004;1180.6218399999998;1180.6218399999998;None;9;0;1180.6218399999998;None;1182.1218398;None;['8'];[0.5103285000004689];1182.1218398;None;;;;;1.23422009999922;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
