;name;number of reactions;number of correct answers;total trials;happy;sad;neutral;8ms;16ms;25ms;141ms;8ms happy;8ms sad;8ms neutral;16ms happy;16ms sad;16ms neutral;25ms happy;25ms sad;25ms neutral;141ms happy;141ms sad;141ms neutral;study_number
0;009;355;275;0.6147252828169033;0.5301386716666703;0.7079168618643996;0.6074926931624025;0.6304024433333325;0.7125645327586316;0.736954189655174;0.5381633681564246;0.5950166727272765;0.6857097687499731;0.625564704545468;0.6830266999999898;0.7470688714285989;0.6977590480000072;0.6571382416666722;0.8401425428571223;0.717617830769261;0.4283650903225862;0.6538565616666574;0.5358107649122845;study1
1;024;358;262;0.5455795608938535;0.5185027050420141;0.5859351554621899;0.5324114783333271;0.5288514169491525;0.6254353899999917;0.7098053847457584;0.47061448944444606;0.5589478642856746;0.5335055178571712;0.49640052941175083;0.6246242749999624;0.642686614285708;0.6167702038461672;0.6478185999999994;0.7370900043478158;0.7480672249999998;0.43734914307693856;0.5340267833333356;0.4499256967212976;study1
2;003;302;244;0.8152995258288316;0.7071929947399583;0.8579510946849738;0.90375587765494;0.8502463294266194;0.9228780844326442;0.9828962023769107;0.7319923152454288;0.7512847666835619;0.8083287333360031;0.9345760238356888;0.8035954333165483;1.1451578374835663;0.9682966874970589;0.9055907095316797;1.073612423524644;1.0032060999365058;0.6026274523871492;0.7554130333446665;0.8645544264021874;study1
3;014;219;203;0.6208069593598854;0.5885716111192273;0.7136281214147208;0.5893438945186311;1.0738974998239428;0.8279636499937624;0.7747602302962068;0.571486829826336;1.0738974998239428;0.0;0.0;0.6635528999904636;0.9650896332847575;1.1292663333782305;0.6808405800024048;1.0554091124795377;0.7014006199780851;0.5405297164087657;0.6361029555451952;0.5558046492282301;study1
4;022;310;251;0.8550840138709176;0.7675286539215093;0.8859669099009455;0.9093968570092992;1.1118496645160942;1.0715755249998962;0.9847400296295611;0.703530727167599;1.117286328571416;1.118873624999954;1.10165431666663;0.9834256999998509;1.1199325526315653;1.1078107437498375;0.8609537849999015;0.9927728374998992;1.1151400277777712;0.6298207896551472;0.7202424166666282;0.7588216311475111;study1
5;006;352;253;0.5572123144887552;0.4855206228804506;0.6229882940170395;0.5637407760697011;0.6476544283311038;0.6509556610184579;0.6488634894740882;0.4652719664776338;0.6411403499892913;0.5979018285815116;0.70950106841414;0.5359594333318195;0.7645129222267618;0.6695001650019549;0.5573026849888265;0.6866323055583052;0.7094623000103686;0.3871478017607475;0.5702179649941779;0.43402311017034356;study1
6;002;352;290;0.6588029292613542;0.546262532203375;0.7425730358974146;0.6885351034188113;0.7323414796609911;0.808106310714306;0.7562643983050894;0.5551512971909933;0.708464283333266;0.6813718300000119;0.801350171428545;0.6794174500000281;0.8867241263157762;0.8716380000000487;0.6112766380952486;0.845216049999989;0.8284450600000127;0.4284993779660793;0.6865326883332955;0.548195022033905;study1
7;004;281;230;0.7065194032024061;0.6003432147046232;0.7926807988209047;0.7438199627683795;0.9916083750140388;0.9764523500007971;0.8113192404295873;0.5935842264021793;0.9704105333463909;1.055201900016982;0.0;0.8872243249970779;1.005482026670749;1.023700123810808;0.7036981222271506;0.9305439066685115;0.821948535719587;0.4840249369198528;0.6904125370309446;0.6256626169512964;study1
8;008;355;302;0.6087944492957883;0.5114735294118223;0.6977433579832225;0.6173095717948248;0.8949182403508658;0.7456844366666853;0.6321977016948841;0.46408357094975533;0.7778168937499572;0.9514377142857138;0.9292538700000023;0.6163965052632863;0.8157014647060672;0.7984419874998139;0.5312692913043184;0.7108585047618535;0.6768294733333278;0.40146807213124225;0.570938568333357;0.4193981499999828;study1
9;018;333;259;0.8069040549551235;0.818265998256066;0.8588082148128672;0.7447336873790534;0.846506817844264;0.8563252091026781;0.8372334160667378;0.7669380162674261;0.8891879833406873;0.8544803545069457;0.7875268937496003;0.8221661045681685;0.9320112286202077;0.8401092104981408;0.8911181857166368;0.8650513049797155;0.7247042200062424;0.7636944132171711;0.8385295403915314;0.7087273885167708;study1
