trials_example.thisRepN,trials_example.thisTrialN,trials_example.thisN,trials_example.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_study.thisRepN,trials_study.thisTrialN,trials_study.thisN,trials_study.thisIndex,text_welcome.started,text_welcome.stopped,text_intro.started,text_intro.stopped,key_resp_intro.keys,key_resp_intro.started,key_resp_intro.stopped,text_intro2.started,text_intro2.stopped,key_resp_intro2.keys,key_resp_intro2.rt,key_resp_intro2.started,key_resp_intro2.stopped,example trial,personPrimeExample,genderPrimeExample,primeExample,emotionPrimeExample,corrAnsPrimeExample,example mask time,fix300_example.started,fix300_example.stopped,image_primer_example.started,image_primer_example.stopped,scrambled.started,scrambled.stopped,text_response_example.started,text_response_example.stopped,key_resp_example.keys,key_resp_example.corr,key_resp_example.rt,key_resp_example.rt in ms,key_resp_example.started,key_resp_example.stopped,Jitter_example.started,Jitter_example.stopped,text_start.started,text_start.stopped,text_pause.started,text_pause.stopped,key_resp_pause.keys,key_resp_pause.rt,key_resp_pause.rt in ms,key_resp_pause.started,key_resp_pause.stopped,study trial,personPrimeStudy,genderPrimeStudy,primeStudy,emotionPrimeStudy,corrAnsPrimeStudy,study mask time,Block,fix300_study.started,fix300_study.stopped,image_primer_study.started,image_primer_study.stopped,scrambled_study.started,scrambled_study.stopped,text_response_study.started,text_response_study.stopped,key_resp_study.keys,key_resp_study.corr,key_resp_study.rt,key_resp_study.rt in ms,key_resp_study.started,key_resp_study.stopped,Jitter_study.started,Jitter_study.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11.0,f,030_o_f_h_a.jpg,happy,d,17,1,302.0855578999999,302.3825950899998,302.5892140999995,302.7496684899996,302.7532658,302.7915046899996,302.7956045000001,303.2135620899997,d,1,0.40834670000003825,408.34670000003825,302.7956045000001,303.2135620899997,303.22490169999946,305.08259529000026,EMOCONPILOT001,2020_Dec_12_1126,EmoCon_Pilot_120Hz,2020.2.4,120.07641663111632,
,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,11.0,f,030_o_f_s_a.jpg,sad,a,17,1,305.0867526000002,305.3826628899995,305.5867287000001,305.75592468999986,305.76063049999993,305.8019673899997,305.80710530000033,306.4754253899999,s,0,0.6605969000002005,660.5969000002005,305.80710530000033,306.4754253899999,306.47959339999943,308.4243453899997,EMOCONPILOT001,2020_Dec_12_1126,EmoCon_Pilot_120Hz,2020.2.4,120.07641663111632,
,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,11.0,f,030_o_f_s_a.jpg,sad,a,17,1,308.42949339999996,308.72444118999994,308.9275478999998,309.0886413899996,309.0933121999997,309.1339428899999,309.1390191999999,309.66842959000024,s,0,0.5130411000000095,513.0411000000095,309.1390191999999,309.66842959000024,309.67975789999946,310.8744023899997,EMOCONPILOT001,2020_Dec_12_1126,EmoCon_Pilot_120Hz,2020.2.4,120.07641663111632,
,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5.0,m,027_o_m_n_a.jpg,neutral,s,17,1,310.87840460000007,311.17451198999953,311.4004557999997,311.55979028999974,311.56429339999977,311.60516698999965,311.61033940000016,311.96673578999963,s,1,0.34564829999999347,345.64829999999347,311.61033940000016,311.96673578999963,311.97821829999975,313.90796048999965,EMOCONPILOT001,2020_Dec_12_1126,EmoCon_Pilot_120Hz,2020.2.4,120.07641663111632,
,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8.0,f,019_m_f_n_a.jpg,neutral,s,3,1,313.9132400999997,314.20793898999983,314.4558287,314.48164849000005,314.4826240000002,314.5171674900001,314.518685,315.8185937899996,a,0,1.2851282000001447,1285.1282000001447,314.518685,315.8185937899996,315.8297554999999,316.86625088999955,EMOCONPILOT001,2020_Dec_12_1126,EmoCon_Pilot_120Hz,2020.2.4,120.07641663111632,
,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5.0,m,027_o_m_h_a.jpg,happy,d,17,1,316.87047489999986,317.16625069,317.3766681999996,317.5460513899996,317.5495837999997,317.5904401899996,317.5953810000001,318.1059780899994,d,1,0.49643229999946925,496.43229999946925,317.5953810000001,318.1059780899994,318.11841189999996,319.2079594899995,EMOCONPILOT001,2020_Dec_12_1126,EmoCon_Pilot_120Hz,2020.2.4,120.07641663111632,
,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,8.0,f,019_m_f_n_a.jpg,neutral,s,17,1,319.2119187999997,319.5079026900001,319.7500130999997,319.9163070900002,319.92111449999993,319.9623312900001,319.9667073999999,320.49164828999966,s,1,0.5169827999998233,516.9827999998233,319.9667073999999,320.49164828999966,320.5016654000001,322.1163245899996,EMOCONPILOT001,2020_Dec_12_1126,EmoCon_Pilot_120Hz,2020.2.4,120.07641663111632,
,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,11.0,f,030_o_f_h_a.jpg,happy,d,17,1,322.1220121999995,322.41646288999965,322.6218342000002,322.7786900899999,322.78365119999944,322.82438428999995,322.8292879999999,323.30742038999944,d,1,0.4625700999995388,462.5700999995388,322.8292879999999,323.30742038999944,323.3201368,325.20810238999985,EMOCONPILOT001,2020_Dec_12_1126,EmoCon_Pilot_120Hz,2020.2.4,120.07641663111632,
,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3.0,m,013_y_m_s_a.jpg,sad,a,17,1,325.21350559999973,325.5081789899994,325.60429099999965,325.7346769899994,325.73988610000015,325.7800710899999,325.78533569999945,326.24490528999996,a,1,0.442454899999575,442.454899999575,325.78533569999945,326.24490528999996,326.25504309999997,328.21645229000006,EMOCONPILOT001,2020_Dec_12_1126,EmoCon_Pilot_120Hz,2020.2.4,120.07641663111632,
,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12.0,f,040_y_f_n_a.jpg,neutral,s,17,1,328.2219616000002,328.51646779000004,328.7464047000003,328.9025512899996,328.90699849999964,328.9482434899999,328.9532389999995,329.36059869,s,1,0.3950229000001855,395.0229000001855,328.9532389999995,329.36059869,329.3717759000001,330.80805089000006,EMOCONPILOT001,2020_Dec_12_1126,EmoCon_Pilot_120Hz,2020.2.4,120.07641663111632,
,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12.0,f,040_y_f_h_a.jpg,happy,d,3,1,330.8123773999996,331.1081532899996,331.1250382999997,331.14776409000007,331.1485710999996,331.18432118999937,331.18574850000005,332.4540045900001,d,1,1.25798020000002,1257.98020000002,331.18574850000005,332.4540045900001,332.4616175000001,333.5914396899996,EMOCONPILOT001,2020_Dec_12_1126,EmoCon_Pilot_120Hz,2020.2.4,120.07641663111632,
,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,7.0,f,012_o_f_h_a.jpg,happy,d,17,1,333.5944368999999,333.89149868999976,333.9059336999999,334.0432008899996,334.0467096000002,334.0879211899999,334.0932654999997,334.7232908899994,d,1,0.6224874999998065,622.4874999998065,334.0932654999997,334.7232908899994,334.7351093999996,336.2249416900002,EMOCONPILOT001,2020_Dec_12_1126,EmoCon_Pilot_120Hz,2020.2.4,120.07641663111632,
,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,9.0,f,021_o_f_n_a.jpg,neutral,s,3,1,336.2290972999999,336.52503358999985,336.7549441000001,336.7808225899997,336.78169830000024,336.81774129000024,336.8179371999995,337.46474569000003,s,1,0.6338385999997627,633.8385999997627,336.8179371999995,337.46474569000003,337.46799099999953,339.41632998999995,EMOCONPILOT001,2020_Dec_12_1126,EmoCon_Pilot_120Hz,2020.2.4,120.07641663111632,
,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,10.0,f,028_y_f_s_a.jpg,sad,a,3,1,339.4169794999998,339.7166872899996,339.7391791,339.7612060899999,339.7629369999995,339.8011759899999,339.80231899999944,340.93071819000016,s,0,1.1133470999993733,1113.3470999993733,339.80231899999944,340.93071819000016,340.9370087999996,341.95840048999963,EMOCONPILOT001,2020_Dec_12_1126,EmoCon_Pilot_120Hz,2020.2.4,120.07641663111632,
,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,10.0,f,028_y_f_h_a.jpg,happy,d,17,1,341.9613800999996,342.25839359,342.28238520000014,342.41844118999944,342.42210220000015,342.46039898999953,342.46420820000003,342.8575255899994,d,1,0.3794694999996864,379.4694999996864,342.46420820000003,342.8575255899994,342.86425710000003,344.57520239000024,EMOCONPILOT001,2020_Dec_12_1126,EmoCon_Pilot_120Hz,2020.2.4,120.07641663111632,
,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,9.0,f,021_o_f_h_a.jpg,happy,d,3,1,344.5804502000001,344.87518549,345.0992188,345.1247742899994,345.12559020000026,345.16095918999946,345.16063849999955,345.8198692899994,d,1,0.6431823999992048,643.1823999992048,345.16063849999955,345.8198692899994,345.8290946999996,346.89172928999943,EMOCONPILOT001,2020_Dec_12_1126,EmoCon_Pilot_120Hz,2020.2.4,120.07641663111632,
,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,6.0,m,033_o_m_h_a.jpg,happy,d,17,1,346.89477590000024,347.19182058999996,347.21676299999945,347.3517547899999,347.3519661,347.3930319899999,347.3945649999996,347.7610039899999,d,1,0.35309610000058456,353.09610000058456,347.3945649999996,347.7610039899999,347.76640339999994,349.56687569000024,EMOCONPILOT001,2020_Dec_12_1126,EmoCon_Pilot_120Hz,2020.2.4,120.07641663111632,
,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,1.0,m,004_o_m_h_a.jpg,happy,d,3,1,349.5715203,349.86685518999985,350.08028250000007,350.1055141899995,350.1086686999997,350.1492258899996,350.15347029999975,350.68268188999974,d,1,0.5143257999998241,514.3257999998241,350.15347029999975,350.68268188999974,350.6892492999996,352.20027998999996,EMOCONPILOT001,2020_Dec_12_1126,EmoCon_Pilot_120Hz,2020.2.4,120.07641663111632,
,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,2.0,m,008_y_m_s_a.jpg,sad,a,17,1,352.2061911999999,352.50030598999984,352.73939659999996,352.89578988999966,352.8995157999998,352.94067729,352.9455611000003,353.5346184899998,a,1,0.5784319000003961,578.4319000003961,352.9455611000003,353.5346184899998,353.54639829999996,355.2336218899998,EMOCONPILOT001,2020_Dec_12_1126,EmoCon_Pilot_120Hz,2020.2.4,120.07641663111632,
,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,4.0,m,016_y_m_s_a.jpg,sad,a,3,1,355.23773359999996,355.5336919899999,355.55891259999953,355.58161438999997,355.5822817999997,355.61811348999964,355.61841039999945,356.20768148999997,s,0,0.5773380999999063,577.3380999999063,355.61841039999945,356.20768148999997,356.21608560000004,358.0838011899994,EMOCONPILOT001,2020_Dec_12_1126,EmoCon_Pilot_120Hz,2020.2.4,120.07641663111632,
,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,8.0,f,019_m_f_h_a.jpg,happy,d,3,1,358.0882806999998,358.38372089000023,358.4059674,358.42764268999946,358.42844330000025,358.4682502899994,358.4699066000003,358.9782442899994,d,1,0.4940405000006649,494.0405000006649,358.4699066000003,358.9782442899994,358.98641339999995,360.01722329000023,EMOCONPILOT001,2020_Dec_12_1126,EmoCon_Pilot_120Hz,2020.2.4,120.07641663111632,
,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,8.0,f,019_m_f_h_a.jpg,happy,d,3,1,360.0227986,360.31716428999954,360.34304299999985,360.36613948999985,360.36687639999946,360.4031803899996,360.4045473999995,360.88103519,d,1,0.4634137000002738,463.4137000002738,360.4045473999995,360.88103519,360.8870826000002,362.45884669000026,EMOCONPILOT001,2020_Dec_12_1126,EmoCon_Pilot_120Hz,2020.2.4,120.07641663111632,
,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,4.0,m,016_y_m_n_a.jpg,neutral,s,3,1,362.46425550000004,362.75889868999985,363.01181559999986,363.0385302900002,363.0414174999996,363.0787144899994,363.0818171000001,363.7149083900002,s,1,0.6179981000004773,617.9981000004773,363.0818171000001,363.7149083900002,363.72314449999976,365.1672947899995,EMOCONPILOT001,2020_Dec_12_1126,EmoCon_Pilot_120Hz,2020.2.4,120.07641663111632,
,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,4.0,m,016_y_m_h_a.jpg,happy,d,3,1,365.17180839999946,365.4673059899995,365.4917739000002,365.51378869,365.51490300000023,365.5515582899996,365.5531504999999,366.0828059899994,d,1,0.5146915999994235,514.6915999994235,365.5531504999999,366.0828059899994,366.0932665,367.39228088999954,EMOCONPILOT001,2020_Dec_12_1126,EmoCon_Pilot_120Hz,2020.2.4,120.07641663111632,
,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,8.0,f,019_m_f_h_a.jpg,happy,d,17,1,367.39645159999964,367.6923243899999,367.7145875999995,367.8522575899995,367.8557688000001,367.8935475899996,367.8975283999998,368.29336848999975,d,1,0.3863261999995302,386.3261999995302,367.8975283999998,368.29336848999975,368.3004197999999,369.87563149,EMOCONPILOT001,2020_Dec_12_1126,EmoCon_Pilot_120Hz,2020.2.4,120.07641663111632,
,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,8.0,f,019_m_f_s_a.jpg,sad,a,3,1,369.8788311999997,370.1755907899995,370.42234540000027,370.4484925899995,370.44937299999947,370.48530268999986,370.48666239999966,371.5449524899994,a,1,1.045064299999467,1045.064299999467,370.48666239999966,371.5449524899994,371.5534378000002,373.5340392899996,EMOCONPILOT001,2020_Dec_12_1126,EmoCon_Pilot_120Hz,2020.2.4,120.07641663111632,
,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,10.0,f,028_y_f_n_a.jpg,neutral,s,3,1,373.5382701999997,373.8340611900001,374.03813660000014,374.0647961900002,374.06856789999983,374.1085468899999,374.1136601999997,374.65261618999995,s,1,0.5223551999997653,522.3551999997653,374.1136601999997,374.65261618999995,374.6639763000003,376.35909359,EMOCONPILOT001,2020_Dec_12_1126,EmoCon_Pilot_120Hz,2020.2.4,120.07641663111632,
,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,12.0,f,040_y_f_n_a.jpg,neutral,s,3,1,376.36461640000016,376.6590489899998,376.8755535999999,376.90109919000025,376.9011666999995,376.9363279899997,376.93678199999977,377.4773053899997,s,1,0.531059699999787,531.059699999787,376.93678199999977,377.4773053899997,377.4874060000002,379.23415708999966,EMOCONPILOT001,2020_Dec_12_1126,EmoCon_Pilot_120Hz,2020.2.4,120.07641663111632,
,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,5.0,m,027_o_m_n_a.jpg,neutral,s,17,1,379.2374080999998,379.5341706899997,379.7365973999995,379.90619079000027,379.9112164999997,379.95211908999937,379.9563441999999,380.42393798999984,s,1,0.4556371999997282,455.6371999997282,379.9563441999999,380.42393798999984,380.4356869000003,381.95931288999947,EMOCONPILOT001,2020_Dec_12_1126,EmoCon_Pilot_120Hz,2020.2.4,120.07641663111632,
,,,,0,0,0,0,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,8.0,f,019_m_f_n_a.jpg,neutral,s,3,1,381.96560339999996,382.25926538999994,382.50865819999945,382.53387078999987,382.53479719999996,382.57057758999946,382.5713317,383.0951895899996,s,1,0.5124041999997644,512.4041999997644,382.5713317,383.0951895899996,383.10151359999963,384.5426006899996,EMOCONPILOT001,2020_Dec_12_1126,EmoCon_Pilot_120Hz,2020.2.4,120.07641663111632,
,,,,0,0,0,0,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,4.0,m,016_y_m_n_a.jpg,neutral,s,17,1,384.54685809999955,384.8425915899996,385.07485499999984,385.2313115899995,385.2365189000002,385.27740109000007,385.2826263999996,385.84317638999966,s,1,0.553480400000808,553.480400000808,385.2826263999996,385.84317638999966,385.85481009999967,387.36764249000026,EMOCONPILOT001,2020_Dec_12_1126,EmoCon_Pilot_120Hz,2020.2.4,120.07641663111632,
,,,,0,0,0,0,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,11.0,f,030_o_f_n_a.jpg,neutral,s,3,1,387.3718841,387.6676477899999,387.8744650999997,387.9006235899995,387.90109909999956,387.9370245899998,387.93670459999976,388.62434228999956,s,1,0.6753759000002901,675.3759000002901,387.93670459999976,388.62434228999956,388.6343041,389.7094271899994,EMOCONPILOT001,2020_Dec_12_1126,EmoCon_Pilot_120Hz,2020.2.4,120.07641663111632,
,,,,0,0,0,0,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,9.0,f,021_o_f_h_a.jpg,happy,d,3,1,389.71432000000004,390.0093742899997,390.2101622,390.23760488999943,390.2413825000003,390.2825900899996,390.28742880000027,391.06932029,d,1,0.7725543999995352,772.5543999995352,390.28742880000027,391.06932029,391.08080599999994,392.65933298999954,EMOCONPILOT001,2020_Dec_12_1126,EmoCon_Pilot_120Hz,2020.2.4,120.07641663111632,
,,,,0,0,0,0,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,11.0,f,030_o_f_s_a.jpg,sad,a,17,1,392.6622529999995,392.95945398999976,393.16271679999954,393.3232067899997,393.32679759999974,393.3648427899996,393.3690225999999,393.7633123899994,a,1,0.3868259000000762,386.8259000000762,393.3690225999999,393.7633123899994,393.7716596,395.14280648999994,EMOCONPILOT001,2020_Dec_12_1126,EmoCon_Pilot_120Hz,2020.2.4,120.07641663111632,
,,,,0,0,0,0,37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,12.0,f,040_y_f_n_a.jpg,neutral,s,3,1,395.14711329999955,395.4428780899996,395.66818669999975,395.6933000899997,395.6939182999995,395.7287141899995,395.73028520000025,396.25712299000025,s,1,0.5133918000001358,513.3918000001358,395.73028520000025,396.25712299000025,396.26265409999996,397.65954798999957,EMOCONPILOT001,2020_Dec_12_1126,EmoCon_Pilot_120Hz,2020.2.4,120.07641663111632,
,,,,0,0,0,0,38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,9.0,f,021_o_f_s_a.jpg,sad,a,3,1,397.66506800000025,397.9596863899995,397.98672949999946,398.0102090899998,398.0106151,398.0460451899997,398.04641249999986,399.56229539,d,0,1.5012340999992375,1501.2340999992375,398.04641249999986,399.56229539,399.5675652,400.8263467899995,EMOCONPILOT001,2020_Dec_12_1126,EmoCon_Pilot_120Hz,2020.2.4,120.07641663111632,
,,,,0,0,0,0,39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,4.0,m,016_y_m_n_a.jpg,neutral,s,3,1,400.8310451999996,401.12638788999976,401.3778861999999,401.40338519000017,401.4038373000003,401.4379062899996,401.43905369999993,402.00977219,s,1,0.5568954000000303,556.8954000000303,401.43905369999993,402.00977219,402.0188664999996,403.35148739000016,EMOCONPILOT001,2020_Dec_12_1126,EmoCon_Pilot_120Hz,2020.2.4,120.07641663111632,
