trials_example.thisRepN,trials_example.thisTrialN,trials_example.thisN,trials_example.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_study.thisRepN,trials_study.thisTrialN,trials_study.thisN,trials_study.thisIndex,text_welcome.started,text_welcome.stopped,text_intro.started,text_intro.stopped,key_resp_intro.keys,key_resp_intro.started,key_resp_intro.stopped,text_intro2.started,text_intro2.stopped,key_resp_intro2.keys,key_resp_intro2.rt,key_resp_intro2.started,key_resp_intro2.stopped,example trial,personPrimeExample,genderPrimeExample,primeExample,emotionPrimeExample,corrAnsPrimeExample,example mask time,fix300_example.started,fix300_example.stopped,image_primer_example.started,image_primer_example.stopped,scrambled.started,scrambled.stopped,text_response_example.started,text_response_example.stopped,key_resp_example.keys,key_resp_example.corr,key_resp_example.started,key_resp_example.stopped,Jitter_example.started,Jitter_example.stopped,key_resp_example.rt,key_resp_example.rt in ms,text_start.started,text_start.stopped,text_pause.started,text_pause.stopped,key_resp_pause.keys,key_resp_pause.rt,key_resp_pause.rt in ms,key_resp_pause.started,key_resp_pause.stopped,study trial,personPrimeStudy,genderPrimeStudy,primeStudy,emotionPrimeStudy,corrAnsPrimeStudy,study mask time,Block,fix300_study.started,fix300_study.stopped,image_primer_study.started,image_primer_study.stopped,scrambled_study.started,scrambled_study.stopped,text_response_study.started,text_response_study.stopped,key_resp_study.keys,key_resp_study.corr,key_resp_study.rt,key_resp_study.rt in ms,key_resp_study.started,key_resp_study.stopped,Jitter_study.started,Jitter_study.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,2,0,2,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,12.0,f,040_y_f_n_a.jpg,neutral,s,1,3,3401.4717240000027,3401.76755647001,3401.9949228999903,3402.003243169986,3402.0036007000017,3402.041889170016,3402.0450668000267,3402.3086669700047,s,1,0.25667440000688657,256.6744000068866,3402.0450668000267,3402.3086669700047,3402.32119789999,3403.7093174699753,EMOCONPILOT017,2021_Feb_23_1508,EmoCon_Pilot_120Hz,2020.2.4,119.86570242119392,
,,,,2,0,2,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,4.0,m,016_y_m_n_a.jpg,neutral,s,17,3,3403.7148379000137,3404.0093340699736,3404.246233700018,3404.4132144699747,3404.4178954000236,3404.458592669986,3404.463862499979,3404.9606362700056,s,1,0.48585220001405105,485.85220001405105,3404.463862499979,3404.9606362700056,3404.972078200022,3406.3343645699847,EMOCONPILOT017,2021_Feb_23_1508,EmoCon_Pilot_120Hz,2020.2.4,119.86570242119392,
,,,,2,0,2,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,7.0,f,012_o_f_s_a.jpg,sad,a,17,3,3406.338533799979,3406.634341369971,3406.655362999998,3406.7859847699933,3406.7893163000117,3406.8272476699844,3406.8304309999803,3407.2527480699996,a,1,0.41511559998616576,415.11559998616576,3406.8304309999803,3407.2527480699996,3407.261119599978,3409.0261354700256,EMOCONPILOT017,2021_Feb_23_1508,EmoCon_Pilot_120Hz,2020.2.4,119.86570242119392,
,,,,2,0,2,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,5.0,m,027_o_m_h_a.jpg,happy,d,17,3,3409.0318354999763,3409.3261309699797,3409.545878499979,3409.7147984699754,3409.719570300018,3409.7603590699787,3409.765375900024,3410.131575969985,d,1,0.3521523000090383,352.1523000090383,3409.765375900024,3410.131575969985,3410.1429639999988,3411.434563770023,EMOCONPILOT017,2021_Feb_23_1508,EmoCon_Pilot_120Hz,2020.2.4,119.86570242119392,
,,,,2,0,2,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,4.0,m,016_y_m_h_a.jpg,happy,d,1,3,3411.4400760999997,3411.734569369996,3411.756915999984,3411.7652362699796,3411.765757300018,3411.8023226700084,3411.8039031000226,3412.4597149699753,s,0,0.6415586000075564,641.5586000075564,3411.8039031000226,3412.4597149699753,3412.463124700007,3413.9012411700155,EMOCONPILOT017,2021_Feb_23_1508,EmoCon_Pilot_120Hz,2020.2.4,119.86570242119392,
,,,,2,0,2,0,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,8.0,f,019_m_f_n_a.jpg,neutral,s,17,3,3413.9066998999915,3414.201162269985,3414.4406825000187,3414.602026670013,3414.6069444000022,3414.6476446699876,3414.652838899987,3415.138268170011,s,1,0.4731358999852091,473.1358999852091,3414.652838899987,3415.138268170011,3415.151391100022,3416.951213470026,EMOCONPILOT017,2021_Feb_23_1508,EmoCon_Pilot_120Hz,2020.2.4,119.86570242119392,
,,,,2,0,2,0,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,3.0,m,013_y_m_h_a.jpg,happy,d,1,3,3416.956357099989,3417.25121927,3417.4845224000164,3417.492842670012,3417.493837599992,3417.5301376699995,3417.5302509000176,3418.0174442699704,s,0,0.4753853000001982,475.3853000001982,3417.5302509000176,3418.0174442699704,3418.0269304999965,3419.234595870023,EMOCONPILOT017,2021_Feb_23_1508,EmoCon_Pilot_120Hz,2020.2.4,119.86570242119392,
,,,,2,0,2,0,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,1.0,m,004_o_m_s_a.jpg,sad,a,1,3,3419.239939699997,3419.534420370014,3419.55075569998,3419.5590759699758,3419.559434099996,3419.5948666699755,3419.5955565000186,3420.0588453700243,s,0,0.45015270001022145,450.15270001022145,3419.5955565000186,3420.0588453700243,3420.066749299993,3421.7263594699966,EMOCONPILOT017,2021_Feb_23_1508,EmoCon_Pilot_120Hz,2020.2.4,119.86570242119392,
,,,,2,0,2,0,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,6.0,m,033_o_m_n_a.jpg,neutral,s,17,3,3421.7323317999835,3422.026254570001,3422.2208125999896,3422.381529569981,3422.3864775000256,3422.4273125699897,3422.432181400014,3422.767008769972,s,1,0.31743530003586784,317.43530003586784,3422.432181400014,3422.767008769972,3422.7781036000233,3423.984767769993,EMOCONPILOT017,2021_Feb_23_1508,EmoCon_Pilot_120Hz,2020.2.4,119.86570242119392,
,,,,2,0,2,0,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,10.0,f,028_y_f_h_a.jpg,happy,d,17,3,3423.990685400029,3424.2847728700203,3424.3006248999736,3424.436371369992,3424.440024700016,3424.4775414699748,3424.480909999984,3424.97973237001,d,1,0.4845346000511199,484.5346000511199,3424.480909999984,3424.97973237001,3424.989088799979,3426.518058269989,EMOCONPILOT017,2021_Feb_23_1508,EmoCon_Pilot_120Hz,2020.2.4,119.86570242119392,
,,,,2,0,2,0,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,1.0,m,004_o_m_n_a.jpg,neutral,s,17,3,3426.5213976000086,3426.817951869982,3427.0123936000164,3427.1706350700174,3427.1752605999936,3427.2162014700066,3427.2213283000165,3427.585205869988,s,1,0.3521733999950811,352.1733999950811,3427.2213283000165,3427.585205869988,3427.5924152000225,3429.2598215700186,EMOCONPILOT017,2021_Feb_23_1508,EmoCon_Pilot_120Hz,2020.2.4,119.86570242119392,
,,,,2,0,2,0,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,10.0,f,028_y_f_n_a.jpg,neutral,s,17,3,3429.2653897000127,3429.5598126699974,3429.7463246000116,3429.9055430700014,3429.9100887000095,3429.9505527700007,3429.955631699995,3430.260425270017,s,1,0.29003129998454824,290.03129998454824,3429.955631699995,3430.260425270017,3430.271681800019,3431.5849701699976,EMOCONPILOT017,2021_Feb_23_1508,EmoCon_Pilot_120Hz,2020.2.4,119.86570242119392,
,,,,2,0,2,0,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,8.0,f,019_m_f_s_a.jpg,sad,a,17,3,3431.5902512000175,3431.884796069999,3432.1081558000296,3432.275456369977,3432.2802368000266,3432.319921670022,3432.3248545000097,3432.678834369994,a,1,0.34483470005216077,344.83470005216077,3432.3248545000097,3432.678834369994,3432.691930399975,3434.0933011699876,EMOCONPILOT017,2021_Feb_23_1508,EmoCon_Pilot_120Hz,2020.2.4,119.86570242119392,
,,,,2,0,2,0,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,7.0,f,012_o_f_s_a.jpg,sad,a,1,3,3434.099449100031,3434.393347969983,3434.415058600018,3434.4233788700135,3434.4239135999815,3434.4611315699935,3434.461204899999,3434.774373769999,s,0,0.30437050003092736,304.37050003092736,3434.461204899999,3434.774373769999,3434.7868307000026,3435.8181729699777,EMOCONPILOT017,2021_Feb_23_1508,EmoCon_Pilot_120Hz,2020.2.4,119.86570242119392,
,,,,2,0,2,0,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,9.0,f,021_o_f_s_a.jpg,sad,a,17,3,3435.8182569000055,3436.1182226699952,3436.138809300028,3436.2700028700115,3436.273320599983,3436.312264369981,3436.3173387999996,3436.845698470023,a,1,0.5205905999755487,520.5905999755487,3436.3173387999996,3436.845698470023,3436.8576902999775,3438.093252869969,EMOCONPILOT017,2021_Feb_23_1508,EmoCon_Pilot_120Hz,2020.2.4,119.86570242119392,
,,,,2,0,2,0,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,3.0,m,013_y_m_n_a.jpg,neutral,s,17,3,3438.095920599997,3438.3932155700227,3438.6190470000147,3438.772439669998,3438.7771320000174,3438.8179956700246,3438.8231562,3439.0877468700114,s,1,0.2545815999619663,254.58159996196628,3438.8231562,3439.0877468700114,3439.0992575000273,3440.1434526700236,EMOCONPILOT017,2021_Feb_23_1508,EmoCon_Pilot_120Hz,2020.2.4,119.86570242119392,
,,,,2,0,2,0,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,5.0,m,027_o_m_h_a.jpg,happy,d,1,3,3440.1477912000264,3440.4434317699693,3440.653356600029,3440.6616768700246,3440.661724900012,3440.6996186699894,3440.703606700001,3441.0882554699842,s,0,0.3740595999988727,374.0595999988727,3440.703606700001,3441.0882554699842,3441.0997921000235,3442.3267158700096,EMOCONPILOT017,2021_Feb_23_1508,EmoCon_Pilot_120Hz,2020.2.4,119.86570242119392,
,,,,2,0,2,0,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,3.0,m,013_y_m_s_a.jpg,sad,a,17,3,3442.330818300019,3442.62670347002,3442.648730500019,3442.7866943699833,3442.787142599991,3442.828031770018,3442.8333841999993,3443.499049070006,a,1,0.652065800037235,652.065800037235,3442.8333841999993,3443.499049070006,3443.504768599989,3445.3434914699815,EMOCONPILOT017,2021_Feb_23_1508,EmoCon_Pilot_120Hz,2020.2.4,119.86570242119392,
,,,,2,0,2,0,37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,12.0,f,040_y_f_h_a.jpg,happy,d,1,3,3445.348886599997,3445.6435296699697,3445.6690467000008,3445.6773669699965,3445.6794394999743,3445.7163825699886,3445.7179636000074,3446.3100086699765,s,0,0.5755428999545984,575.5428999545984,3445.7179636000074,3446.3100086699765,3446.318261999986,3448.293505269982,EMOCONPILOT017,2021_Feb_23_1508,EmoCon_Pilot_120Hz,2020.2.4,119.86570242119392,
,,,,2,0,2,0,38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,11.0,f,030_o_f_n_a.jpg,neutral,s,17,3,3448.298835600028,3448.593532270001,3448.8025419000187,3448.9588602699864,3448.961980700027,3449.00020756998,3449.004010899982,3449.5395852699935,s,1,0.5215584000106901,521.5584000106901,3449.004010899982,3449.5395852699935,3449.548722799984,3451.0435376699957,EMOCONPILOT017,2021_Feb_23_1508,EmoCon_Pilot_120Hz,2020.2.4,119.86570242119392,
,,,,2,0,2,0,39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,5.0,m,027_o_m_n_a.jpg,neutral,s,1,3,3451.0487412000075,3451.3435560700077,3451.545714100008,3451.5540343700036,3451.5544925000286,3451.5897511700227,3451.5897575999843,3452.0308878700075,s,1,0.4316094000241719,431.6094000241719,3451.5897575999843,3452.0308878700075,3452.0392567000235,3453.268613370025,EMOCONPILOT017,2021_Feb_23_1508,EmoCon_Pilot_120Hz,2020.2.4,119.86570242119392,
,,,,2,0,2,0,40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,6.0,m,033_o_m_n_a.jpg,neutral,s,17,3,3453.27399419999,3453.568497470004,3453.7753486,3453.936996769981,3453.9416039999924,3453.9821559700126,3453.987251500017,3454.118772869994,s,1,0.12236790003953502,122.36790003953502,3453.987251500017,3454.118772869994,3454.1313135999953,3455.610334470001,EMOCONPILOT017,2021_Feb_23_1508,EmoCon_Pilot_120Hz,2020.2.4,119.86570242119392,
,,,,2,0,2,0,41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,11.0,f,030_o_f_h_a.jpg,happy,d,17,3,3455.6158290000167,3455.910342969996,3456.1092852000147,3456.278622969991,3456.2832677999977,3456.3239873700136,3456.329033599992,3456.6842758699845,d,1,0.3404364999732934,340.4364999732934,3456.329033599992,3456.6842758699845,3456.6954469999764,3458.5769907700073,EMOCONPILOT017,2021_Feb_23_1508,EmoCon_Pilot_120Hz,2020.2.4,119.86570242119392,
,,,,2,0,2,0,42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,10.0,f,028_y_f_s_a.jpg,sad,a,17,3,3458.5810045999824,3458.8769614700054,3458.8990022999933,3459.036967969971,3459.0390931,3459.0783392699727,3459.0799381000106,3459.876618870016,a,1,0.7814712999970652,781.4712999970652,3459.0799381000106,3459.876618870016,3459.8842050000094,3460.8770653699817,EMOCONPILOT017,2021_Feb_23_1508,EmoCon_Pilot_120Hz,2020.2.4,119.86570242119392,
,,,,2,0,2,0,43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,4.0,m,016_y_m_h_a.jpg,happy,d,1,3,3460.8822777000023,3461.1771811699787,3461.201678099984,3461.2099983699795,3461.2109547000146,3461.2454097700015,3461.2457764000283,3461.749903769995,s,0,0.49576239997986704,495.76239997986704,3461.2457764000283,3461.749903769995,3461.7581607999746,3462.7604772700056,EMOCONPILOT017,2021_Feb_23_1508,EmoCon_Pilot_120Hz,2020.2.4,119.86570242119392,
,,,,2,0,2,0,44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,12.0,f,040_y_f_h_a.jpg,happy,d,1,3,3462.765625900007,3463.0603701699933,3463.0785952000297,3463.0869154700254,3463.0872239000164,3463.121992470004,3463.1218185999896,3463.5109944699857,s,0,0.37954350002110004,379.54350002110004,3463.1218185999896,3463.5109944699857,3463.515818100015,3464.702204370004,EMOCONPILOT017,2021_Feb_23_1508,EmoCon_Pilot_120Hz,2020.2.4,119.86570242119392,
,,,,2,0,2,0,45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,4.0,m,016_y_m_s_a.jpg,sad,a,17,3,3464.708130199986,3465.002107170009,3465.0189857999794,3465.153598369978,3465.154059900029,3465.1949715699943,3465.194982599991,3465.763833070005,a,1,0.5622840999858454,562.2840999858454,3465.194982599991,3465.763833070005,3465.770162599976,3467.4356585699775,EMOCONPILOT017,2021_Feb_23_1508,EmoCon_Pilot_120Hz,2020.2.4,119.86570242119392,
,,,,2,0,2,0,46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,1.0,m,004_o_m_n_a.jpg,neutral,s,1,3,3467.440944000031,3467.7356417700125,3467.9503682000213,3467.958688470017,3467.9590398999862,3467.9951047700074,3467.995180500031,3468.401003870013,s,1,0.39430479996372014,394.30479996372014,3467.995180500031,3468.401003870013,3468.4088034000015,3469.7106241699717,EMOCONPILOT017,2021_Feb_23_1508,EmoCon_Pilot_120Hz,2020.2.4,119.86570242119392,
,,,,2,0,2,0,47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,7.0,f,012_o_f_s_a.jpg,sad,a,17,3,3469.7165593000245,3470.010501970019,3470.0236283999984,3470.1539609700035,3470.1582848000107,3470.1987655700127,3470.2030916999793,3470.607310370024,a,1,0.39458329998888075,394.58329998888075,3470.2030916999793,3470.607310370024,3470.618869099999,3471.8773353700003,EMOCONPILOT017,2021_Feb_23_1508,EmoCon_Pilot_120Hz,2020.2.4,119.86570242119392,
,,,,2,0,2,0,48,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,3.0,m,013_y_m_s_a.jpg,sad,a,1,3,3471.8819199000136,3472.1772662699864,3472.2004724,3472.2087926699955,3472.208891700022,3472.245213170018,3472.2463635000167,3472.5513414699876,s,0,0.2951576999621466,295.1576999621466,3472.2463635000167,3472.5513414699876,3472.5594392999774,3474.2606562699716,EMOCONPILOT017,2021_Feb_23_1508,EmoCon_Pilot_120Hz,2020.2.4,119.86570242119392,
,,,,2,0,2,0,49,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,3.0,m,013_y_m_h_a.jpg,happy,d,17,3,3474.264928599994,3474.5607539700054,3474.8008032999933,3474.9653272699857,3474.9694074,3475.0099703699875,3475.0150707000284,3475.4758069699806,d,1,0.45428140001604334,454.28140001604334,3475.0150707000284,3475.4758069699806,3475.4822796999943,3476.7691721699725,EMOCONPILOT017,2021_Feb_23_1508,EmoCon_Pilot_120Hz,2020.2.4,119.86570242119392,
,,,,2,0,2,0,50,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,1.0,m,004_o_m_n_a.jpg,neutral,s,17,3,3476.7749078000197,3477.069099969993,3477.2625637999736,3477.432147370017,3477.435935000016,3477.477862569975,3477.482580300013,3478.070583970001,s,1,0.578765399986878,578.765399986878,3477.482580300013,3478.070583970001,3478.0778649999993,3479.9357991700003,EMOCONPILOT017,2021_Feb_23_1508,EmoCon_Pilot_120Hz,2020.2.4,119.86570242119392,
,,,,2,0,2,0,51,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,12.0,f,040_y_f_h_a.jpg,happy,d,17,3,3479.9414767000126,3480.2359119699745,3480.262065100018,3480.395809569984,3480.401077700022,3480.441800070001,3480.4468122000108,3480.8831238700136,d,1,0.4226959000225179,422.6959000225179,3480.4468122000108,3480.8831238700136,3480.89450200001,3482.8608472700057,EMOCONPILOT017,2021_Feb_23_1508,EmoCon_Pilot_120Hz,2020.2.4,119.86570242119392,
,,,,2,0,2,0,52,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,1.0,m,004_o_m_s_a.jpg,sad,a,17,3,3482.865942400007,3483.1607989699755,3483.1810918999836,3483.3124794699893,3483.315526099992,3483.353779469972,3483.3564280000282,3483.509479069972,s,0,0.1452411999925971,145.2411999925971,3483.3564280000282,3483.509479069972,3483.517656299984,3485.4524962700148,EMOCONPILOT017,2021_Feb_23_1508,EmoCon_Pilot_120Hz,2020.2.4,119.86570242119392,
,,,,2,0,2,0,53,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,4.0,m,016_y_m_n_a.jpg,neutral,s,1,3,3485.455408299982,3485.7525645699993,3486.2456025999854,3486.253922869981,3486.254794700013,3486.2955503700127,3486.301001199987,3486.717150070012,s,1,0.40060679998714477,400.60679998714477,3486.301001199987,3486.717150070012,3486.7269348999835,3487.7359902699886,EMOCONPILOT017,2021_Feb_23_1508,EmoCon_Pilot_120Hz,2020.2.4,119.86570242119392,
,,,,2,0,2,0,54,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,1.0,m,004_o_m_s_a.jpg,sad,a,1,3,3487.740963899996,3488.0359485700087,3488.045764499984,3488.05408476998,3488.054732699995,3488.0901731699764,3488.0907211999875,3488.5230625700265,s,0,0.41872320004040375,418.72320004040375,3488.0907211999875,3488.5230625700265,3488.5284429999883,3489.669348269998,EMOCONPILOT017,2021_Feb_23_1508,EmoCon_Pilot_120Hz,2020.2.4,119.86570242119392,
,,,,2,0,2,0,55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,2.0,m,008_y_m_h_a.jpg,happy,d,17,3,3489.6736914999783,3489.9692511700036,3489.978329500009,3490.112963069993,3490.1163374999887,3490.1569800700004,3490.1602964000194,3490.595501069975,d,1,0.42132250004215166,421.32250004215166,3490.1602964000194,3490.595501069975,3490.606946200016,3492.161096869974,EMOCONPILOT017,2021_Feb_23_1508,EmoCon_Pilot_120Hz,2020.2.4,119.86570242119392,
,,,,2,0,2,0,56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,9.0,f,021_o_f_s_a.jpg,sad,a,1,3,3492.1671921000234,3492.46101907001,3492.484773400007,3492.4930936700025,3492.4963496000273,3492.5341635699792,3492.536833500024,3493.048523370008,s,0,0.5004777999711223,500.4777999711223,3492.536833500024,3493.048523370008,3493.0531333999825,3494.4193725700084,EMOCONPILOT017,2021_Feb_23_1508,EmoCon_Pilot_120Hz,2020.2.4,119.86570242119392,
,,,,2,0,2,0,57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,7.0,f,012_o_f_n_a.jpg,neutral,s,1,3,3494.423954099999,3494.7194401699876,3494.967936799978,3494.9762570699736,3494.977004799992,3495.0132257699793,3495.013063899998,3495.4776638699755,s,1,0.44840619998285547,448.40619998285547,3495.013063899998,3495.4776638699755,3495.485708900029,3497.3944843700215,EMOCONPILOT017,2021_Feb_23_1508,EmoCon_Pilot_120Hz,2020.2.4,119.86570242119392,
,,,,2,0,2,0,58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,1.0,m,004_o_m_h_a.jpg,happy,d,17,3,3497.39966320002,3497.694578370027,3497.9040251999977,3498.064265869971,3498.065788000007,3498.101986469998,3498.1017625000095,3498.5069761700056,d,1,0.3914979000110179,391.4979000110179,3498.1017625000095,3498.5069761700056,3498.5119285000255,3499.8944887699968,EMOCONPILOT017,2021_Feb_23_1508,EmoCon_Pilot_120Hz,2020.2.4,119.86570242119392,
,,,,2,0,2,0,59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,8.0,f,019_m_f_h_a.jpg,happy,d,1,3,3499.898677900026,3500.194497569994,3500.2196683000075,3500.227988570003,3500.2282766000135,3500.2640922699998,3500.2652145000175,3500.6960172699823,s,0,0.42011619999539107,420.11619999539107,3500.2652145000175,3500.6960172699823,3500.7032972000306,3501.727919470001,EMOCONPILOT017,2021_Feb_23_1508,EmoCon_Pilot_120Hz,2020.2.4,119.86570242119392,
,,,,2,0,2,0,60,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,6.0,m,033_o_m_s_a.jpg,sad,a,1,3,3501.733189999999,3502.027830570011,3502.0492486000294,3502.057568870025,3502.058905599988,3502.095721970027,3502.0958310000133,3502.525268670003,d,0,0.41405029996531084,414.05029996531084,3502.0958310000133,3502.525268670003,3502.5284753000014,3504.3613802699897,EMOCONPILOT017,2021_Feb_23_1508,EmoCon_Pilot_120Hz,2020.2.4,119.86570242119392,
,,,,2,0,2,0,61,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,1.0,m,004_o_m_h_a.jpg,happy,d,17,3,3504.367088800005,3504.6612913699996,3504.872963599977,3505.0331255699916,3505.0373782999814,3505.0755366699946,3505.0797769000055,3505.4527069699893,d,1,0.365552100003697,365.552100003697,3505.0797769000055,3505.4527069699893,3505.4623559999745,3507.0864283699834,EMOCONPILOT017,2021_Feb_23_1508,EmoCon_Pilot_120Hz,2020.2.4,119.86570242119392,
,,,,2,0,2,0,62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,3.0,m,013_y_m_h_a.jpg,happy,d,1,3,3507.09202739998,3507.3863940700016,3507.6273482000106,3507.6356684700063,3507.6364149000146,3507.672691970022,3507.6778405000223,3508.157216469996,s,0,0.47136299998965114,471.36299998965114,3507.6778405000223,3508.157216469996,3508.1621839000145,3509.9529738699844,EMOCONPILOT017,2021_Feb_23_1508,EmoCon_Pilot_120Hz,2020.2.4,119.86570242119392,
,,,,2,0,2,0,63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,12.0,f,040_y_f_n_a.jpg,neutral,s,1,3,3509.9568845999893,3510.25301436999,3510.469857799995,3510.478178069991,3510.4789774999954,3510.519017070014,3510.5241183000035,3510.960273869982,s,1,0.42549729999154806,425.49729999154806,3510.5241183000035,3510.960273869982,3510.974585400021,3512.67809497001,EMOCONPILOT017,2021_Feb_23_1508,EmoCon_Pilot_120Hz,2020.2.4,119.86570242119392,
,,,,2,0,2,0,64,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,2.0,m,008_y_m_h_a.jpg,happy,d,1,3,3512.681068899983,3512.9781077699795,3512.999057799985,3513.007378069981,3513.008206699975,3513.045881769975,3513.0460190000013,3513.8374387699937,d,1,0.7834869000362232,783.4869000362232,3513.0460190000013,3513.8374387699937,3513.8450088999816,3515.5949289699843,EMOCONPILOT017,2021_Feb_23_1508,EmoCon_Pilot_120Hz,2020.2.4,119.86570242119392,
,,,,2,0,2,0,65,0,65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,4.0,m,016_y_m_s_a.jpg,sad,a,17,3,3515.60078410001,3515.8948075699795,3515.9186401999905,3516.0548789699737,3516.0599133999785,3516.100542870007,3516.105611599982,3516.6514077700035,a,1,0.5317980999825522,531.7980999825522,3516.105611599982,3516.6514077700035,3516.662784699991,3518.4532850700257,EMOCONPILOT017,2021_Feb_23_1508,EmoCon_Pilot_120Hz,2020.2.4,119.86570242119392,
,,,,2,0,2,0,66,0,66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,6.0,m,033_o_m_s_a.jpg,sad,a,17,3,3518.4591750000254,3518.753047970013,3518.7623906999943,3518.8967643699784,3518.90132970002,3518.9421728699876,3518.947190799983,3519.8963071699895,s,0,0.9380748000112362,938.0748000112362,3518.947190799983,3519.8963071699895,3519.9001387999742,3521.403242870007,EMOCONPILOT017,2021_Feb_23_1508,EmoCon_Pilot_120Hz,2020.2.4,119.86570242119392,
