trials_example.thisRepN,trials_example.thisTrialN,trials_example.thisN,trials_example.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_study.thisRepN,trials_study.thisTrialN,trials_study.thisN,trials_study.thisIndex,text_welcome.started,text_welcome.stopped,text_intro.started,text_intro.stopped,key_resp_intro.keys,key_resp_intro.started,key_resp_intro.stopped,text_intro2.started,text_intro2.stopped,key_resp_intro2.keys,key_resp_intro2.rt,key_resp_intro2.started,key_resp_intro2.stopped,example trial,personPrimeExample,genderPrimeExample,primeExample,emotionPrimeExample,corrAnsPrimeExample,example mask time,fix300_example.started,fix300_example.stopped,image_primer_example.started,image_primer_example.stopped,scrambled.started,scrambled.stopped,text_response_example.started,text_response_example.stopped,key_resp_example.keys,key_resp_example.corr,key_resp_example.started,key_resp_example.stopped,Jitter_example.started,Jitter_example.stopped,key_resp_example.rt,key_resp_example.rt in ms,text_start.started,text_start.stopped,text_pause.started,text_pause.stopped,key_resp_pause.keys,key_resp_pause.rt,key_resp_pause.rt in ms,key_resp_pause.started,key_resp_pause.stopped,study trial,personPrimeStudy,genderPrimeStudy,primeStudy,emotionPrimeStudy,corrAnsPrimeStudy,study mask time,Block,fix300_study.started,fix300_study.stopped,image_primer_study.started,image_primer_study.stopped,scrambled_study.started,scrambled_study.stopped,text_response_study.started,text_response_study.stopped,key_resp_study.keys,key_resp_study.corr,key_resp_study.rt,key_resp_study.rt in ms,key_resp_study.started,key_resp_study.stopped,Jitter_study.started,Jitter_study.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,11.0,f,030_o_f_n_a.jpg,neutral,s,3,1,183.74610760016367,184.04106228002348,184.24547480000183,184.27152048000136,184.2718515000306,184.30882748002188,184.3091275000479,185.866500880057,a,0,1.5482155000790954,1548.2155000790954,184.3091275000479,185.866500880057,185.87481060018763,187.79948358000257,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,9.0,f,021_o_f_h_a.jpg,happy,d,17,1,187.80268379999325,188.09932017996908,188.3182794000022,188.48650038004854,188.49098580004647,188.53177437996493,188.5370292000007,188.88350108005108,d,1,0.33651449996978045,336.51449996978045,188.5370292000007,188.88350108005108,188.89496399997734,190.02443737997675,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,11.0,f,030_o_f_s_a.jpg,sad,a,17,1,190.0286134001799,190.32441547997297,190.52666860003956,190.688282480184,190.6933546999935,190.7338728801813,190.73882820014842,191.17781557999552,a,1,0.4228197999764234,422.8197999764234,190.73882820014842,191.17781557999552,191.18900260003284,192.62459238008597,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,12.0,f,040_y_f_n_a.jpg,neutral,s,17,1,192.63047580001876,192.9245453800075,193.15266060014255,193.31270918012598,193.31733420002274,193.35824528005907,193.36313840001822,193.72938688001597,a,0,0.3502706999424845,350.2706999424845,193.36313840001822,193.72938688001597,193.7398104001768,194.96623307997362,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,9.0,f,021_o_f_s_a.jpg,sad,a,17,1,194.97023189999163,195.26619498007932,195.28621780010872,195.41803258000874,195.42272200016305,195.46339818015696,195.46852330002002,195.88706178003923,a,1,0.4048534999601543,404.8534999601543,195.46852330002002,195.88706178003923,195.89887910010293,197.3746277801227,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,4.0,m,016_y_m_n_a.jpg,neutral,s,17,1,197.37991440016776,197.6747416799888,197.91283580008894,198.07857638010756,198.08324040006846,198.12319198013284,198.12730509997346,198.6247208800167,s,1,0.49032129999250174,490.32129999250174,198.12730509997346,198.6247208800167,198.63622430013493,200.2579936801456,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,9.0,f,021_o_f_s_a.jpg,sad,a,17,1,200.26219230005518,200.55800977996552,200.58305210014805,200.71797068016605,200.72149190003984,200.75999608002604,200.76389280008152,201.5363391800318,a,1,0.7575753999408334,757.5753999408334,200.76389280008152,201.5363391800318,201.54645500006154,203.40809418000282,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,11.0,f,030_o_f_h_a.jpg,happy,d,17,1,203.4135671001859,203.70806947997772,203.91633999999613,204.08551827999764,204.0901373999659,204.1312761799898,204.13601980009116,204.57301698015073,d,1,0.4254302999470383,425.4302999470383,204.13601980009116,204.57301698015073,204.58472530008294,206.14985388000497,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,4.0,m,016_y_m_h_a.jpg,happy,d,3,1,206.15291800000705,206.44982258016245,206.47299180016853,206.49587608007715,206.4962609000504,206.5343506801408,206.53555890009739,207.0426588800736,d,1,0.49779900000430644,497.79900000430644,206.53555890009739,207.0426588800736,207.0511827999726,208.99156108004973,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,1.0,m,004_o_m_s_a.jpg,sad,a,17,1,208.9954775001388,209.2915154799819,209.3095205000136,209.4431048801169,209.44601449999027,209.48440178013408,209.4872381000314,210.03306638002397,a,1,0.5381203999277204,538.1203999277204,209.4872381000314,210.03306638002397,210.04250790015794,211.48327188002878,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,4.0,m,016_y_m_h_a.jpg,happy,d,17,1,211.48855820018798,211.78326378013008,211.79937750007957,211.93485088013114,211.93750750017352,211.97619338002988,211.97917700000107,212.39940968011507,d,1,0.4061676999554038,406.1676999554038,211.97917700000107,212.39940968011507,212.4085079000797,214.12499558012934,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,7.0,f,012_o_f_s_a.jpg,sad,a,17,1,214.1302875999827,214.4249300800264,214.43802020000294,214.56823658007198,214.57085530017503,214.6095869801473,214.61259000003338,215.32931087999606,a,1,0.7007853998802602,700.7853998802602,214.61259000003338,215.32931087999606,215.33783830003813,216.69990807999858,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,8.0,f,019_m_f_n_a.jpg,neutral,s,3,1,216.70279600005597,217.00005908003078,217.2534072000999,217.28014058009722,217.28101440006867,217.31785298017786,217.31922199996188,218.65998697998003,s,1,1.3300835001282394,1330.0835001282394,217.31922199996188,218.65998697998003,218.66634510015137,220.53333138017916,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,2.0,m,008_y_m_h_a.jpg,happy,d,17,1,220.53631790005602,220.8333536800463,220.85246680001728,220.98504968006165,220.98825940000825,221.02673148009927,221.0299313000869,221.47342308000663,d,1,0.4356835000216961,435.6835000216961,221.0299313000869,221.47342308000663,221.4843057000544,222.85856748018415,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,48,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,12.0,f,040_y_f_n_a.jpg,neutral,s,17,1,222.8645731001161,223.15859908000567,223.3930868001189,223.5567477801349,223.5616425999906,223.60163428001107,223.6066543001216,224.2967213801574,s,1,0.6827281001023948,682.7281001023948,223.6066543001216,224.2967213801574,224.3087330001872,225.73352808011697,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,49,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,11.0,f,030_o_f_n_a.jpg,neutral,s,17,1,225.7376394001767,226.03353638011032,226.2415710000787,226.40331338015386,226.40783670009114,226.44876037999057,226.45365729997866,227.06459618005903,s,1,0.5958913001231849,595.8913001231849,226.45365729997866,227.06459618005903,227.076093000127,228.3419448800385,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,50,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,8.0,f,019_m_f_h_a.jpg,happy,d,17,1,228.3451324000489,228.6419220801443,228.66952330013737,228.801916580135,228.80581100005656,228.84379058000633,228.84788230014965,229.25211297995412,d,1,0.39350040000863373,393.50040000863373,228.84788230014965,229.25211297995412,229.26265839999542,230.77534978017212,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,51,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,8.0,f,019_m_f_n_a.jpg,neutral,s,17,1,230.78080080007203,231.07535168011674,231.3254744000733,231.47980658006855,231.48383549996652,231.52434497997166,231.5294127999805,231.9962715801783,s,1,0.45605270005762577,456.05270005762577,231.5294127999805,231.9962715801783,232.0070925001055,233.9419689799659,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,52,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,12.0,f,040_y_f_n_a.jpg,neutral,s,17,1,233.9448766000569,234.24197118002922,234.46705229999498,234.62499868003653,234.62987090018578,234.66902167997324,234.6729803001508,235.2555181800388,s,1,0.5685401998925954,568.5401998925954,234.6729803001508,235.2555181800388,235.2681933999993,236.93386488007383,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,53,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,9.0,f,021_o_f_h_a.jpg,happy,d,17,1,236.9378452000674,237.2338319799863,237.45314990007319,237.61147088017316,237.61622110009193,237.65731588001364,237.66216640011407,238.05842387997546,d,1,0.37939250003546476,379.39250003546476,237.66216640011407,238.05842387997546,238.06496210000478,239.2172369800508,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,54,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2.0,m,008_y_m_n_a.jpg,neutral,s,17,1,239.2215396000538,239.5171579799615,239.75287930015475,239.90980117996224,239.914717100095,239.95576958004386,239.96087840013206,240.41669078003616,s,1,0.44845250016078353,448.45250016078353,239.96087840013206,240.41669078003616,240.4281731999945,241.57567528001965,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,10.0,f,028_y_f_n_a.jpg,neutral,s,3,1,241.57881180010736,241.87555717998185,242.07793500018306,242.10353158013896,242.10374970012344,242.1378985801246,242.13802710012533,242.71856218012982,s,1,0.5672549000009894,567.2549000009894,242.13802710012533,242.71856218012982,242.7232819001656,243.76723398007454,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,12.0,f,040_y_f_h_a.jpg,happy,d,3,1,243.77113920007832,244.06733548007907,244.0920235000085,244.11414618017153,244.11459130002186,244.15182828013786,244.1518858000636,244.7202231799718,d,1,0.5536042999010533,553.6042999010533,244.1518858000636,244.7202231799718,244.72940810001455,246.04229958001525,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,2.0,m,008_y_m_n_a.jpg,neutral,s,17,1,246.04530930006877,246.34225957999007,246.5841829001438,246.74016808015296,246.74496210017242,246.7862941801548,246.7911603001412,247.18611447997392,s,1,0.3862810998689383,386.2810998689383,246.7911603001412,247.18611447997392,247.19768179999664,248.24226378016175,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,9.0,f,021_o_f_n_a.jpg,neutral,s,17,1,248.24494160013273,248.54223117996008,248.75827510003,248.9196419801563,248.9239718001336,248.96484217997642,248.9701209999621,249.26436407999137,d,0,0.2874555999878794,287.4555999878794,248.9701209999621,249.26436407999137,249.27612449997105,250.884156380035,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,4.0,m,016_y_m_n_a.jpg,neutral,s,17,1,250.88842159998603,251.18406547997148,251.42767430003732,251.594369480107,251.59911620011553,251.63983068005183,251.6449623000808,252.05084428000265,s,1,0.39662700006738305,396.62700006738305,251.6449623000808,252.05084428000265,252.06386260013096,253.83419847995975,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,60,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,6.0,m,033_o_m_s_a.jpg,sad,a,17,1,253.83831480005756,254.13413908001968,254.15511870011687,254.28585518007168,254.2904325001873,254.33131028008648,254.33656159997918,255.85332768009977,a,1,1.504779300186783,1504.779300186783,254.33656159997918,255.85332768009977,255.85989470011555,257.55100937997923,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,61,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,7.0,f,012_o_f_n_a.jpg,neutral,s,17,1,257.5565589000471,257.8510284800548,258.0685922000557,258.23070408003406,258.23420930001885,258.2751368800644,258.28002900001593,258.7697863801848,s,1,0.4735330999828875,473.5330999828875,258.28002900001593,258.7697863801848,258.7776085000951,260.65922348010355,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,2.0,m,008_y_m_h_a.jpg,happy,d,3,1,260.65965160005726,260.95926728001797,260.9810276001226,261.0037670800928,261.00412010005675,261.0438958801795,261.04512250004336,261.6719717799686,d,1,0.612248299876228,612.248299876228,261.04512250004336,261.6719717799686,261.6776850000024,263.4011270801537,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,10.0,f,028_y_f_h_a.jpg,happy,d,17,1,263.4066320999991,263.70108017995955,263.7251649000682,263.8608723801561,263.86378050013445,263.9024050801061,263.90385250002146,264.2665044799913,d,1,0.3537139999680221,353.7139999680221,263.90385250002146,264.2665044799913,264.2790781001095,265.59269118001686,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,64,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4.0,m,016_y_m_h_a.jpg,happy,d,3,1,265.59677810012363,265.892706280062,265.9147830000147,265.9379794799723,265.9385081001092,265.9771511801053,265.97721260017715,266.471641580062,d,1,0.4802383999340236,480.2383999340236,265.97721260017715,266.471641580062,266.48135840008035,267.80113117997536,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,65,0,65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,9.0,f,021_o_f_s_a.jpg,sad,a,17,1,267.8043335999828,268.101203380106,268.1269410001114,268.26107858000324,268.26465520006604,268.3054398800712,268.3088603001088,268.77612928017044,a,1,0.45256850006990135,452.56850006990135,268.3088603001088,268.77612928017044,268.78751960000955,269.99277207995766,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,66,0,66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,7.0,f,012_o_f_h_a.jpg,happy,d,3,1,269.9967347001657,270.2927454800345,270.31290250015445,270.3357895800844,270.33618660015054,270.37146177999676,270.3714060999919,271.06616868004204,d,1,0.6861205999739468,686.1205999739468,270.3714060999919,271.06616868004204,271.07432240014896,272.9095829801634,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,67,0,67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,9.0,f,021_o_f_h_a.jpg,happy,d,3,1,272.91515680006705,273.20959048015067,273.4511118000373,273.47838848009707,273.48173000011593,273.5223609799985,273.52770070009865,274.0153759801295,d,1,0.47374560008756816,473.74560008756816,273.52770070009865,274.0153759801295,274.02683450002223,275.7762936800253,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,68,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,8.0,f,019_m_f_h_a.jpg,happy,d,3,1,275.78027170011774,276.07625247999096,276.10224979999475,276.12498188014143,276.12554679997265,276.16121028009803,276.16064600017853,276.7073013800662,d,1,0.5366622000001371,536.6622000001371,276.16064600017853,276.7073013800662,276.71279150014743,278.3013175799977,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,69,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,9.0,f,021_o_f_s_a.jpg,sad,a,3,1,278.3052626000717,278.6013262799941,278.62143669999205,278.6437522801105,278.6442848001607,278.67839818000795,278.67838710010983,279.31549598015846,a,1,0.6269788001663983,626.9788001663983,278.67838710010983,279.31549598015846,279.3229084000923,280.70141957998277,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,70,0,70,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,2.0,m,008_y_m_h_a.jpg,happy,d,3,1,280.70763269998133,281.0015073799994,281.017814300023,281.0406454801094,281.04140520002693,281.07757828007453,281.0790963000618,281.5697904801462,d,1,0.4823399998713285,482.3399998713285,281.0790963000618,281.5697904801462,281.57803490012884,283.15147848003545,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,71,0,71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,1.0,m,004_o_m_h_a.jpg,happy,d,3,1,283.15674890019,283.45120617998765,283.6569674999919,283.68244078005665,283.6825278000906,283.7192335801199,283.72036919998936,284.1770402800292,d,1,0.44893940002657473,448.93940002657473,283.72036919998936,284.1770402800292,284.1827470001299,285.5682734800037,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,72,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,11.0,f,030_o_f_h_a.jpg,happy,d,3,1,285.57373050018214,285.86818557996304,286.0737429000437,286.0985952801537,286.0985566000454,286.13593758009375,286.1366870000493,286.6502085800283,d,1,0.5046779999975115,504.6779999975115,286.1366870000493,286.6502085800283,286.65643620002083,288.17660078005866,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,73,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,8.0,f,019_m_f_s_a.jpg,sad,a,3,1,288.1807987000793,288.47660518013873,288.7254282999784,288.7513386799954,288.7519178001676,288.786464480171,288.7876558001153,289.4944298800081,a,1,0.693817000137642,693.817000137642,288.7876558001153,289.4944298800081,289.497279800009,291.0516277800314,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,74,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,5.0,m,027_o_m_h_a.jpg,happy,d,17,1,291.0570926000364,291.35164888012224,291.56854370003566,291.7315132801421,291.7350302999839,291.77594168013894,291.78100410010666,292.24861088017934,d,1,0.45255700009875,452.55700009875,291.78100410010666,292.24861088017934,292.25995410000905,294.2432609800715,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,75,0,75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,8.0,f,019_m_f_s_a.jpg,sad,a,3,1,294.24718060018495,294.5433164799586,294.77206870005466,294.79852068000474,294.7992122999858,294.8362190799788,294.8363140001893,295.49830158003607,a,1,0.653045600047335,653.045600047335,294.8363140001893,295.49830158003607,295.505675900029,296.69340737997555,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,76,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,7.0,f,012_o_f_n_a.jpg,neutral,s,17,1,296.69856850011274,296.99343168009074,297.21097600017674,297.37425427995623,297.37904740008526,297.4166552801151,297.4212988000363,298.05923848012463,s,1,0.6203262000344694,620.3262000344694,297.4212988000363,298.05923848012463,298.0704277001787,299.16841678014026,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,77,0,77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,6.0,m,033_o_m_s_a.jpg,sad,a,17,1,299.1724113000091,299.4685266799759,299.49026530003175,299.62843868015335,299.63350400002673,299.6741942800116,299.67936970014125,301.344698080048,a,1,1.6503775001037866,1650.3775001037866,299.67936970014125,301.344698080048,301.3524593000766,303.04350888002665,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,78,0,78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,1.0,m,004_o_m_h_a.jpg,happy,d,17,1,303.0475827001501,303.3435318800155,303.5541734001599,303.71723488015124,303.7220340000931,303.7614801800344,303.7666232001502,304.1407041800674,d,1,0.36300539993681014,363.00539993681014,303.7666232001502,304.1407041800674,304.1512454999611,305.3519438800402,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,79,0,79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,5.0,m,027_o_m_s_a.jpg,sad,a,3,1,305.3578004001174,305.65194028005936,305.69613640010357,305.7193386801053,305.72080650017597,305.757967880182,305.75924469996244,307.0812066799961,s,0,1.3061584001407027,1306.1584001407027,305.75924469996244,307.0812066799961,307.089408100117,308.6935809801333,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,80,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,9.0,f,021_o_f_s_a.jpg,sad,a,17,1,308.69648050004616,308.9935611800291,309.01259110006504,309.1452155799605,309.1481474000029,309.18655577995816,309.18913140008226,309.8961979799904,a,1,0.6923513999208808,692.3513999208808,309.18913140008226,309.8961979799904,309.9046016000211,311.45202348004096,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,81,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,5.0,m,027_o_m_s_a.jpg,sad,a,17,1,311.45599080016837,311.75207418012434,311.77298510004766,311.90366788017565,311.9070819001645,311.94811877999456,311.9527267999947,312.6645538801793,a,1,0.6967678000219166,696.7678000219166,311.9527267999947,312.6645538801793,312.67501660017297,314.3772165800445,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,82,0,82,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,7.0,f,012_o_f_h_a.jpg,happy,d,3,1,314.3815592001192,314.6771031801589,314.70021190005355,314.72190737999045,314.7230040000286,314.76166178002023,314.76277599995956,315.3603789801244,d,1,0.5827421001158655,582.7421001158655,314.76277599995956,315.3603789801244,315.37177410000004,316.51056398004295,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
