trials_example.thisRepN,trials_example.thisTrialN,trials_example.thisN,trials_example.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_study.thisRepN,trials_study.thisTrialN,trials_study.thisN,trials_study.thisIndex,text_welcome.started,text_welcome.stopped,text_intro.started,text_intro.stopped,key_resp_intro.keys,key_resp_intro.started,key_resp_intro.stopped,text_intro2.started,text_intro2.stopped,key_resp_intro2.keys,key_resp_intro2.rt,key_resp_intro2.started,key_resp_intro2.stopped,example trial,personPrimeExample,genderPrimeExample,primeExample,emotionPrimeExample,corrAnsPrimeExample,example mask time,fix300_example.started,fix300_example.stopped,image_primer_example.started,image_primer_example.stopped,scrambled.started,scrambled.stopped,text_response_example.started,text_response_example.stopped,key_resp_example.keys,key_resp_example.corr,key_resp_example.started,key_resp_example.stopped,Jitter_example.started,Jitter_example.stopped,key_resp_example.rt,key_resp_example.rt in ms,text_start.started,text_start.stopped,text_pause.started,text_pause.stopped,key_resp_pause.keys,key_resp_pause.rt,key_resp_pause.rt in ms,key_resp_pause.started,key_resp_pause.stopped,study trial,personPrimeStudy,genderPrimeStudy,primeStudy,emotionPrimeStudy,corrAnsPrimeStudy,study mask time,Block,fix300_study.started,fix300_study.stopped,image_primer_study.started,image_primer_study.stopped,scrambled_study.started,scrambled_study.stopped,text_response_study.started,text_response_study.stopped,key_resp_study.keys,key_resp_study.corr,key_resp_study.rt,key_resp_study.rt in ms,key_resp_study.started,key_resp_study.stopped,Jitter_study.started,Jitter_study.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11.0,f,030_o_f_h_a.jpg,happy,d,3,1,59.56944489997113,59.863408929953586,60.08468669996364,60.11187172994833,60.115312799985986,60.151598929945614,60.15459950000513,61.123990429966945,d,1,0.9584476000163704,958.4476000163704,60.15459950000513,61.123990429966945,61.131555299973115,62.48842822998413,EMOCONPILOT004,2020_Dec_15_1203,EmoCon_Pilot_120Hz,2020.2.4,119.99990405522507,
,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,11.0,f,030_o_f_s_a.jpg,sad,a,3,1,62.49322489998303,62.7884393299988,63.007597899995744,63.033371029997944,63.03368989995215,63.0686694299744,63.06871789996512,64.01353382999659,s,0,0.9324923999956809,932.4923999956809,63.06871789996512,64.01353382999659,64.02058849995956,65.8052482299914,EMOCONPILOT004,2020_Dec_15_1203,EmoCon_Pilot_120Hz,2020.2.4,119.99990405522507,
,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,11.0,f,030_o_f_s_a.jpg,sad,a,3,1,65.80922019999707,66.10515562997315,66.30416269996203,66.32986152998055,66.33034739998402,66.36476053000078,66.36629269999685,68.07932072999537,None,0,,,66.36629269999685,68.07932072999537,68.08672500000102,69.58010472996975,EMOCONPILOT004,2020_Dec_15_1203,EmoCon_Pilot_120Hz,2020.2.4,119.99990405522507,
,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5.0,m,027_o_m_n_a.jpg,neutral,s,17,1,69.58006959996419,69.88034012994612,70.11030800000299,70.28011432999628,70.28479579999112,70.32590482994564,70.33129469997948,71.70458602997823,a,0,1.3577244999469258,1357.7244999469258,70.33129469997948,71.70458602997823,71.71120039996458,73.213700529997,EMOCONPILOT004,2020_Dec_15_1203,EmoCon_Pilot_120Hz,2020.2.4,119.99990405522507,
,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8.0,f,019_m_f_n_a.jpg,neutral,s,3,1,73.21923119999701,73.51376642996328,73.7738824999542,73.80007792997057,73.80082589999074,73.83656572998152,73.83597539999755,75.07291272997972,s,1,1.229079799959436,1229.079799959436,73.83597539999755,75.07291272997972,75.07864209997933,76.64705822994583,EMOCONPILOT004,2020_Dec_15_1203,EmoCon_Pilot_120Hz,2020.2.4,119.99990405522507,
,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5.0,m,027_o_m_h_a.jpg,happy,d,17,1,76.65184089995455,76.94720002996618,77.17016909999074,77.32946852995664,77.33431479998399,77.37508652998949,77.38008109998191,77.92828782996511,d,1,0.5333255000296049,533.3255000296049,77.38008109998191,77.92828782996511,77.93997269996908,79.37222112999879,EMOCONPILOT004,2020_Dec_15_1203,EmoCon_Pilot_120Hz,2020.2.4,119.99990405522507,
,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,8.0,f,019_m_f_n_a.jpg,neutral,s,17,1,79.3777693999582,79.67226133000221,79.91072230000282,80.0692960299726,80.07428509998135,80.11508072999422,80.12023509998107,80.53603482996695,s,1,0.40083890000823885,400.83890000823885,80.12023509998107,80.53603482996695,80.5465577999712,81.95554982998291,EMOCONPILOT004,2020_Dec_15_1203,EmoCon_Pilot_120Hz,2020.2.4,119.99990405522507,
,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,11.0,f,030_o_f_h_a.jpg,happy,d,3,1,81.96090579999145,82.25565202999277,82.45230730000185,82.4788572299818,82.48246689996449,82.52171202998724,82.52667669998482,83.1080025299976,s,0,0.5706290999660268,570.6290999660268,82.52667669998482,83.1080025299976,83.11960479995469,85.00563572998507,EMOCONPILOT004,2020_Dec_15_1203,EmoCon_Pilot_120Hz,2020.2.4,119.99990405522507,
,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3.0,m,013_y_m_s_a.jpg,sad,a,3,1,85.01137839996954,85.30558182997046,85.4124676999636,85.43394132999819,85.43470309994882,85.47344682999537,85.47476109996205,86.88994942994904,a,1,1.406390400021337,1406.390400021337,85.47476109996205,86.88994942994904,86.89817329996731,88.1306139299937,EMOCONPILOT004,2020_Dec_15_1203,EmoCon_Pilot_120Hz,2020.2.4,119.99990405522507,
,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12.0,f,040_y_f_n_a.jpg,neutral,s,17,1,88.13451139995595,88.43062612995854,88.66833389998646,88.82765222997986,88.83265439997194,88.8736896299466,88.87856089998968,89.46442892995546,s,1,0.5703991000191309,570.3991000191309,88.87856089998968,89.46442892995546,89.46812459995272,90.51413302996079,EMOCONPILOT004,2020_Dec_15_1203,EmoCon_Pilot_120Hz,2020.2.4,119.99990405522507,
,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12.0,f,040_y_f_h_a.jpg,happy,d,3,1,90.51987349998672,90.81406132998526,90.85334629996214,90.87580992996809,90.87674409995088,90.91524822997744,90.9166965999757,91.66059832996106,d,1,0.7324785999953747,732.4785999953747,90.9166965999757,91.66059832996106,91.67235289997188,93.53076612995355,EMOCONPILOT004,2020_Dec_15_1203,EmoCon_Pilot_120Hz,2020.2.4,119.99990405522507,
,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,7.0,f,012_o_f_h_a.jpg,happy,d,3,1,93.53473059996031,93.83075982995214,93.86921739997342,93.89086252997512,93.89162379998015,93.9318306299916,93.93160009995336,94.57461022998322,d,1,0.6297944000107236,629.7944000107236,93.93160009995336,94.57461022998322,94.58242639998207,95.99751772998715,EMOCONPILOT004,2020_Dec_15_1203,EmoCon_Pilot_120Hz,2020.2.4,119.99990405522507,
,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,9.0,f,021_o_f_n_a.jpg,neutral,s,17,1,96.00137640000321,96.29748612996772,96.5233960999758,96.68395072995335,96.68837789999088,96.72944902994786,96.73444390000077,97.13098892999696,s,1,0.3865732999984175,386.5732999984175,96.73444390000077,97.13098892999696,97.13845849997597,98.63086182996048,EMOCONPILOT004,2020_Dec_15_1203,EmoCon_Pilot_120Hz,2020.2.4,119.99990405522507,
,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,10.0,f,028_y_f_s_a.jpg,sad,a,17,1,98.63562049996108,98.93096912995097,98.96518089994788,99.0991595299507,99.10371939995093,99.14464022998581,99.14990469999611,99.52459622994647,s,0,0.36322559998370707,363.22559998370707,99.14990469999611,99.52459622994647,99.53497039998183,101.07260223000193,EMOCONPILOT004,2020_Dec_15_1203,EmoCon_Pilot_120Hz,2020.2.4,119.99990405522507,
,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,10.0,f,028_y_f_h_a.jpg,happy,d,3,1,101.07812409999315,101.37267732998006,101.40820239996538,101.43070552998105,101.43128689995501,101.46665432996232,101.46695919998456,102.19601902999565,d,1,0.7181138999876566,718.1138999876566,101.46695919998456,102.19601902999565,102.19933759997366,103.64758782996213,EMOCONPILOT004,2020_Dec_15_1203,EmoCon_Pilot_120Hz,2020.2.4,119.99990405522507,
,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,9.0,f,021_o_f_h_a.jpg,happy,d,17,1,103.65166309999768,103.94763692997512,104.17354379995959,104.3439829299983,104.34773169999244,104.38869872997165,104.39386039995588,104.88192532996763,d,1,0.47143179998965934,471.43179998965934,104.39386039995588,104.88192532996763,104.89494299999205,106.01431032997206,EMOCONPILOT004,2020_Dec_15_1203,EmoCon_Pilot_120Hz,2020.2.4,119.99990405522507,
,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,6.0,m,033_o_m_h_a.jpg,happy,d,3,1,106.01835849997588,106.31432132998597,106.35000939999009,106.37221692996681,106.37299049994908,106.40784962998586,106.40736979997018,107.22654632996418,d,1,0.8096998000401072,809.6998000401072,106.40736979997018,107.22654632996418,107.23401189997094,108.57276702997623,EMOCONPILOT004,2020_Dec_15_1203,EmoCon_Pilot_120Hz,2020.2.4,119.99990405522507,
,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,1.0,m,004_o_m_h_a.jpg,happy,d,17,1,108.57824020000407,108.8728314299893,109.10372889996506,109.2655389299558,109.27044309995836,109.31110493000014,109.31636279996019,109.64206992997205,d,1,0.3167838999652304,316.7838999652304,109.31636279996019,109.64206992997205,109.65361609996762,111.41453002998023,EMOCONPILOT004,2020_Dec_15_1203,EmoCon_Pilot_120Hz,2020.2.4,119.99990405522507,
,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,2.0,m,008_y_m_s_a.jpg,sad,a,3,1,111.42061440000543,111.7144733300025,111.955882499984,111.98100352996843,111.98157929995796,112.01640832999837,112.01636839995626,112.88704862997983,a,1,0.8567617000080645,856.7617000080645,112.01636839995626,112.88704862997983,112.8936326999683,113.90615102997398,EMOCONPILOT004,2020_Dec_15_1203,EmoCon_Pilot_120Hz,2020.2.4,119.99990405522507,
,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,4.0,m,016_y_m_s_a.jpg,sad,a,17,1,113.91024409997044,114.20616972998832,114.24258769996231,114.37448892997926,114.3780231999699,114.41629672998678,114.41920849995222,115.07953322998364,a,1,0.645959599991329,645.959599991329,114.41920849995222,115.07953322998364,115.0885487999767,117.03126002998906,EMOCONPILOT004,2020_Dec_15_1203,EmoCon_Pilot_120Hz,2020.2.4,119.99990405522507,
,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,8.0,f,019_m_f_h_a.jpg,happy,d,17,1,117.03538309998112,117.3311568299483,117.36839249997865,117.4995579299808,117.50296329997946,117.54298982995678,117.54835629998706,118.3910869299958,d,1,0.8285025000222959,828.5025000222959,117.54835629998706,118.3910869299958,118.39348749996861,119.89796812994754,EMOCONPILOT004,2020_Dec_15_1203,EmoCon_Pilot_120Hz,2020.2.4,119.99990405522507,
,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,8.0,f,019_m_f_h_a.jpg,happy,d,17,1,119.90230159997009,120.19798112997668,120.219099799986,120.34958802995388,120.35309299995424,120.39135232997941,120.39414190000389,120.82341402995516,d,1,0.41505559999495745,415.05559999495745,120.39414190000389,120.82341402995516,120.83175779995508,122.61468212998588,EMOCONPILOT004,2020_Dec_15_1203,EmoCon_Pilot_120Hz,2020.2.4,119.99990405522507,
,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,4.0,m,016_y_m_n_a.jpg,neutral,s,17,1,122.61999109998578,122.91455832996289,123.15875999996206,123.31754072999465,123.32209659996442,123.3626707299787,123.36766409996198,123.9800494299794,s,1,0.6013753999723122,601.3753999723122,123.36766409996198,123.9800494299794,123.98340379999718,125.78152913000085,EMOCONPILOT004,2020_Dec_15_1203,EmoCon_Pilot_120Hz,2020.2.4,119.99990405522507,
,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,4.0,m,016_y_m_h_a.jpg,happy,d,17,1,125.7857313999557,126.08140112994587,126.11485279997578,126.24974812997388,126.25241889996687,126.29103012999403,126.29447009996511,126.77634962996817,d,1,0.4746550000272691,474.6550000272691,126.29447009996511,126.77634962996817,126.7847106999834,128.76482372998143,EMOCONPILOT004,2020_Dec_15_1203,EmoCon_Pilot_120Hz,2020.2.4,119.99990405522507,
,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,8.0,f,019_m_f_h_a.jpg,happy,d,17,1,128.76911019999534,129.06490612995694,129.07832069997676,129.21647212997195,129.21999839995988,129.25772522994666,129.26079339999706,129.631530629989,d,1,0.35654809995321557,356.54809995321557,129.26079339999706,129.631530629989,129.6399843999534,131.5232207299501,EMOCONPILOT004,2020_Dec_15_1203,EmoCon_Pilot_120Hz,2020.2.4,119.99990405522507,
,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,8.0,f,019_m_f_s_a.jpg,sad,a,17,1,131.5285137000028,131.82321092998026,132.0769342999556,132.23887912998325,132.24343049997697,132.28432342997402,132.28956059995107,132.9599215299764,a,1,0.6636024999897927,663.6024999897927,132.28956059995107,132.9599215299764,132.9717364999815,134.00672112998436,EMOCONPILOT004,2020_Dec_15_1203,EmoCon_Pilot_120Hz,2020.2.4,119.99990405522507,
,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,10.0,f,028_y_f_n_a.jpg,neutral,s,3,1,134.01221359998453,134.30655732994782,134.51916529994924,134.54485532995895,134.54522729996825,134.58291433000122,134.58412529999623,135.1941167299461,s,1,0.6010353000019677,601.0353000019677,134.58412529999623,135.1941167299461,135.20143279997865,136.79832922998466,EMOCONPILOT004,2020_Dec_15_1203,EmoCon_Pilot_120Hz,2020.2.4,119.99990405522507,
,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,12.0,f,040_y_f_n_a.jpg,neutral,s,3,1,136.80351369996788,137.09831702999654,137.31866679998348,137.3445816299587,137.34546309994766,137.38296872999635,137.3840318999719,138.10590922994888,s,1,0.7130561999510974,713.0561999510974,137.3840318999719,138.10590922994888,138.11319049994927,139.5484186299669,EMOCONPILOT004,2020_Dec_15_1203,EmoCon_Pilot_120Hz,2020.2.4,119.99990405522507,
,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,5.0,m,027_o_m_n_a.jpg,neutral,s,17,1,139.55379139998695,139.84842132997582,140.0514166999492,140.21059902995475,140.2140271999524,140.2510158299643,140.25425229995744,141.1607286299637,a,0,0.8909551999531686,890.9551999531686,140.25425229995744,141.1607286299637,141.17111989995465,143.03180342999403,EMOCONPILOT004,2020_Dec_15_1203,EmoCon_Pilot_120Hz,2020.2.4,119.99990405522507,
,,,,0,0,0,0,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,8.0,f,019_m_f_n_a.jpg,neutral,s,17,1,143.03499319998082,143.3318021299725,143.5765257999883,143.7369121299649,143.74168469995493,143.7826816299872,143.787654499989,144.52868772996007,s,1,0.7334659000043757,733.4659000043757,143.787654499989,144.52868772996007,144.5402375999838,145.61521052999305,EMOCONPILOT004,2020_Dec_15_1203,EmoCon_Pilot_120Hz,2020.2.4,119.99990405522507,
,,,,0,0,0,0,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,4.0,m,016_y_m_n_a.jpg,neutral,s,3,1,145.62134099996183,145.91521682997117,146.15804799995385,146.18366643000044,146.1837631999515,146.21760172995855,146.21749159996398,147.854225629993,None,0,,,146.21749159996398,147.854225629993,147.8597252999898,149.815292029985,EMOCONPILOT004,2020_Dec_15_1203,EmoCon_Pilot_120Hz,2020.2.4,119.99990405522507,
,,,,0,0,0,0,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,11.0,f,030_o_f_n_a.jpg,neutral,s,17,1,149.82073489995673,150.11534902999992,150.34178189997328,150.50808082997682,150.51277569995727,150.5538974299503,150.55907659995137,151.44118012999533,a,0,0.8661526999785565,866.1526999785565,150.55907659995137,151.44118012999533,151.44793359999312,153.09865742996917,EMOCONPILOT004,2020_Dec_15_1203,EmoCon_Pilot_120Hz,2020.2.4,119.99990405522507,
,,,,0,0,0,0,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,9.0,f,021_o_f_h_a.jpg,happy,d,17,1,153.1028010000009,153.39866612996556,153.60787889995845,153.7683197300008,153.7715038000024,153.80840302997385,153.81141159997787,154.33503262994927,d,1,0.5096557000069879,509.6557000069879,153.81141159997787,154.33503262994927,154.34606809995603,156.1570304299763,EMOCONPILOT004,2020_Dec_15_1203,EmoCon_Pilot_120Hz,2020.2.4,119.99990405522507,
,,,,0,0,0,0,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,11.0,f,030_o_f_s_a.jpg,sad,a,3,1,156.16114229999948,156.45704252999857,156.65996079996694,156.68677242996054,156.68732909997925,156.725012029981,156.7261391999782,157.97510942996595,s,0,1.2349550000508316,1234.9550000508316,156.7261391999782,157.97510942996595,157.981813099992,159.15723952999687,EMOCONPILOT004,2020_Dec_15_1203,EmoCon_Pilot_120Hz,2020.2.4,119.99990405522507,
,,,,0,0,0,0,37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,12.0,f,040_y_f_n_a.jpg,neutral,s,3,1,159.16282539995154,159.45725342997466,159.67827859998215,159.70412412995356,159.70444199995836,159.7417741299665,159.74263839999912,160.20862632995122,s,1,0.4588482000399381,458.8482000399381,159.74263839999912,160.20862632995122,160.2157104999642,161.89064492994802,EMOCONPILOT004,2020_Dec_15_1203,EmoCon_Pilot_120Hz,2020.2.4,119.99990405522507,
,,,,0,0,0,0,38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,9.0,f,021_o_f_s_a.jpg,sad,a,17,1,161.89597640000284,162.19035442999447,162.20753889996558,162.34214162994758,162.3453693999909,162.38351092999218,162.3867714999942,163.56640702997683,s,0,1.1665763999917544,1166.5763999917544,162.3867714999942,163.56640702997683,163.5744815999642,164.97387732995557,EMOCONPILOT004,2020_Dec_15_1203,EmoCon_Pilot_120Hz,2020.2.4,119.99990405522507,
,,,,0,0,0,0,39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,4.0,m,016_y_m_n_a.jpg,neutral,s,17,1,164.97656049998477,165.27386672997963,165.51492679998046,165.67149352997657,165.67665869998746,165.71784252998768,165.72288939997088,166.08936242997297,s,1,0.3586627999902703,358.6627999902703,165.72288939997088,166.08936242997297,166.09989620000124,167.723953829956,EMOCONPILOT004,2020_Dec_15_1203,EmoCon_Pilot_120Hz,2020.2.4,119.99990405522507,
