trials_example.thisRepN,trials_example.thisTrialN,trials_example.thisN,trials_example.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_study.thisRepN,trials_study.thisTrialN,trials_study.thisN,trials_study.thisIndex,text_welcome.started,text_welcome.stopped,text_intro.started,text_intro.stopped,key_resp_intro.keys,key_resp_intro.started,key_resp_intro.stopped,text_intro2.started,text_intro2.stopped,key_resp_intro2.keys,key_resp_intro2.rt,key_resp_intro2.started,key_resp_intro2.stopped,example trial,personPrimeExample,genderPrimeExample,primeExample,emotionPrimeExample,corrAnsPrimeExample,example mask time,fix300_example.started,fix300_example.stopped,image_primer_example.started,image_primer_example.stopped,scrambled.started,scrambled.stopped,text_response_example.started,text_response_example.stopped,key_resp_example.keys,key_resp_example.corr,key_resp_example.started,key_resp_example.stopped,Jitter_example.started,Jitter_example.stopped,key_resp_example.rt,key_resp_example.rt in ms,text_start.started,text_start.stopped,text_pause.started,text_pause.stopped,key_resp_pause.keys,key_resp_pause.rt,key_resp_pause.rt in ms,key_resp_pause.started,key_resp_pause.stopped,study trial,personPrimeStudy,genderPrimeStudy,primeStudy,emotionPrimeStudy,corrAnsPrimeStudy,study mask time,Block,fix300_study.started,fix300_study.stopped,image_primer_study.started,image_primer_study.stopped,scrambled_study.started,scrambled_study.stopped,text_response_study.started,text_response_study.stopped,key_resp_study.keys,key_resp_study.corr,key_resp_study.started,key_resp_study.stopped,Jitter_study.started,Jitter_study.stopped,key_resp_study.rt,key_resp_study.rt in ms,participant,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,11.0,f,030_o_f_n_a.jpg,neutral,s,3,1,159.27832889999263,159.57228217995726,159.7770163998939,159.80336438002996,159.8038363000378,159.83991937991232,159.83994739991613,160.6064178799279,s,1,159.83994739991613,160.6064178799279,160.61525389994495,162.06387427984737,0.7571717000100762,757.1717000100762,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,9.0,f,021_o_f_h_a.jpg,happy,d,3,1,162.0667280999478,162.36381918005645,162.57785220001824,162.6040856798645,162.60491989995353,162.64041247987188,162.64030279987492,163.23000898002647,d,1,162.64030279987492,163.23000898002647,163.23724689986557,164.56403838004917,0.580680700019002,580.680700019002,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,11.0,f,030_o_f_s_a.jpg,sad,a,17,1,164.56800720002502,164.86401417991146,165.067112499848,165.22729988000356,165.23107380000874,165.2717760798987,165.276993899839,166.39381767995656,a,1,165.276993899839,166.39381767995656,166.40525890002027,167.78074877988547,1.1044937998522073,1104.4937998522073,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,12.0,f,040_y_f_n_a.jpg,neutral,s,17,1,167.78477789997123,168.08065897994675,168.3059260000009,168.46283257985488,168.46752909990028,168.50747047993354,168.5125392000191,168.99934937991202,s,1,168.5125392000191,168.99934937991202,169.01085099997,170.13904238003306,0.47648630011826754,476.48630011826754,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,9.0,f,021_o_f_s_a.jpg,sad,a,17,1,170.14305690000765,170.4390418799594,170.4590024999343,170.59068108000793,170.5938505998347,170.63199537992477,170.63515069987625,171.93880677991547,a,1,170.63515069987625,171.93880677991547,171.94842769997194,173.53084357990883,1.2900884998962283,1290.0884998962283,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,4.0,m,016_y_m_n_a.jpg,neutral,s,3,1,173.5340289999731,173.83080708002672,174.08059559995309,174.10597688006237,174.10621059988625,174.1409397800453,174.1419736999087,174.94616577983834,s,1,174.1419736999087,174.94616577983834,174.9553503000643,176.20595027995296,0.7911303001455963,791.1303001455963,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,9.0,f,021_o_f_s_a.jpg,sad,a,3,1,176.21023339987732,176.50591298006475,176.530874799937,176.55328267998993,176.55501979985274,176.59041947987862,176.59047829988413,178.1809253799729,None,0,176.59047829988413,178.1809253799729,178.18500339984894,179.99766808003187,,,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,11.0,f,030_o_f_h_a.jpg,happy,d,17,1,180.0016415999271,180.29770658002235,180.50923329987563,180.66790307988413,180.6715313999448,180.71057968004607,180.71584740001708,181.89588147983886,d,1,180.71584740001708,181.89588147983886,181.9074418998789,183.18105847993866,1.1691943001933396,1169.1943001933396,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,4.0,m,016_y_m_h_a.jpg,happy,d,3,1,183.18522979994304,183.480993879959,183.50304819992743,183.52513987990096,183.52685569995083,183.56561217992567,183.56666440004483,184.3277794800233,d,1,183.56666440004483,184.3277794800233,184.3394038998522,185.68105858005583,0.7505258999299258,750.5258999299258,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,1.0,m,004_o_m_s_a.jpg,sad,a,3,1,185.68524699984118,185.9810481800232,185.99775910004973,186.02039077994414,186.0208717000205,186.05716748000123,186.05748680001125,187.00912147993222,a,1,186.05748680001125,187.00912147993222,187.0197266000323,188.2310941799078,0.9397696000523865,939.7696000523865,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,4.0,m,016_y_m_h_a.jpg,happy,d,3,1,188.23518899991177,188.53110238001682,188.555040899897,188.57728287996724,188.57778569986112,188.6156579798553,188.6172056000214,189.19986347993836,d,1,188.6172056000214,189.19986347993836,189.20735729997978,190.9394804800395,0.5717557999305427,571.7557999305427,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,7.0,f,012_o_f_s_a.jpg,sad,a,17,1,190.9420890000183,191.2395695799496,191.25857850001194,191.39127058000304,191.39577189995907,191.4336386800278,191.43879060004838,192.06898827990517,a,1,191.43879060004838,192.06898827990517,192.08081139996648,193.6812469798606,0.6144513001199812,614.4513001199812,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,8.0,f,019_m_f_n_a.jpg,neutral,s,17,1,193.6839447999373,193.98130657989532,194.2279926999472,194.38839497999288,194.39291139994748,194.4333320800215,194.43831119989045,195.10084807989188,s,1,194.43831119989045,195.10084807989188,195.10548639995977,196.83128657983616,0.6545116000343114,654.5116000343114,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,2.0,m,008_y_m_h_a.jpg,happy,d,17,1,196.8353877000045,197.13122757989913,197.15134570002556,197.28317927988246,197.2877074999269,197.32849087985232,197.33379830000922,197.85203937999904,d,1,197.33379830000922,197.85203937999904,197.86273669986986,199.7397457798943,0.503285099985078,503.285099985078,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,48,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,12.0,f,040_y_f_n_a.jpg,neutral,s,17,1,199.74372569983825,200.03968448005617,200.25685789994895,200.41262817988172,200.41699870000593,200.4578191798646,200.4626460999716,200.9486286798492,s,1,200.4626460999716,200.9486286798492,200.95048490003683,202.42315137991682,0.47830870002508163,478.30870002508163,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,49,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,11.0,f,030_o_f_n_a.jpg,neutral,s,17,1,202.42854280001484,202.72312087984756,202.9310449999757,203.0906223799102,203.0953273999039,203.1361848800443,203.14147110003978,204.0353628799785,s,1,203.14147110003978,204.0353628799785,204.04741969984025,205.99815227999352,0.8796055999118835,879.6055999118835,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,50,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,8.0,f,019_m_f_h_a.jpg,happy,d,17,1,206.0024037999101,206.29817577986978,206.32007689983584,206.45826427987777,206.46194199984893,206.5011651800014,206.50586649985053,207.12545767985284,d,1,206.50586649985053,207.12545767985284,207.1367891000118,208.6731982799247,0.6034363999497145,603.4363999497145,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,51,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,8.0,f,019_m_f_n_a.jpg,neutral,s,3,1,208.6773182998877,208.9732048800215,209.22162409988232,209.2469647799153,209.2470261999406,209.28270267997868,209.28405839996412,209.9259003798943,s,1,209.28405839996412,209.9259003798943,209.93731920002028,211.43997998000123,0.6330650001764297,633.0650001764297,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,52,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,12.0,f,040_y_f_n_a.jpg,neutral,s,3,1,211.44516470003873,211.73997347988188,211.96003469987772,211.98548567993566,211.98554659984075,212.02173297991976,212.0215324999299,212.82874498004094,s,1,212.0215324999299,212.82874498004094,212.838498899946,213.87334257992916,0.7994999000802636,799.4999000802636,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,53,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,9.0,f,021_o_f_h_a.jpg,happy,d,3,1,213.87628109985963,214.17330268002115,214.39497639983892,214.42086777999066,214.42094450001605,214.458027780056,214.4584456998855,215.08491938002408,d,1,214.4584456998855,215.08491938002408,215.09770240006037,216.27329448005185,0.6186544999945909,618.6544999945909,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,54,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2.0,m,008_y_m_n_a.jpg,neutral,s,3,1,216.27625819994137,216.57328848005272,216.80353370006196,216.82852007984184,216.82866750005633,216.86617617984302,216.86778489989229,218.5923431799747,None,0,216.86778489989229,218.5923431799747,218.59959349990822,219.99852997995913,,,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,10.0,f,028_y_f_n_a.jpg,neutral,s,17,1,220.0029734999407,220.2984792799689,220.50685889995657,220.666742780013,220.67151580005884,220.71207908005454,220.7172912999522,221.3855302799493,s,1,220.7172912999522,221.3855302799493,221.3924240998458,222.38188558002003,0.6559677999466658,655.9677999466658,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,12.0,f,040_y_f_h_a.jpg,happy,d,3,1,222.38716529984958,222.6819185798522,222.6987391000148,222.72158897994086,222.72245560004376,222.75818037986755,222.7598003000021,223.66825327998959,d,1,222.7598003000021,223.66825327998959,223.67963879997842,225.22357688006014,0.893410500138998,893.410500138998,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,2.0,m,008_y_m_n_a.jpg,neutral,s,17,1,225.227656400064,225.52356757991947,225.7695456999354,225.92948767985217,225.93445779988542,225.97457267995924,225.97963989991695,226.821391280042,s,1,225.97963989991695,226.821391280042,226.82982719992287,228.59865007991903,0.8334627000149339,833.462700014934,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,9.0,f,021_o_f_n_a.jpg,neutral,s,3,1,228.6027881000191,228.89874367997982,229.10794739983976,229.13390507991426,229.13392809988,229.16879047988914,229.1687546998728,230.1147286798805,s,1,229.1687546998728,230.1147286798805,230.1213438999839,231.54029987985268,0.9322275999002159,932.2275999002159,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,4.0,m,016_y_m_n_a.jpg,neutral,s,17,1,231.54315659985878,231.84035547985695,232.06835579988547,232.23776357993484,232.24151339987293,232.28252508002333,232.2875355000142,232.77285118005238,s,1,232.2875355000142,232.77285118005238,232.78419629996642,233.7988347799983,0.4695177001412958,469.5177001412958,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,60,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,6.0,m,033_o_m_s_a.jpg,sad,a,3,1,233.8040869999677,234.09881277987733,234.1184999998659,234.14137377985753,234.14209809992462,234.1769991798792,234.17715050000697,234.82205417985097,s,0,234.17715050000697,234.82205417985097,234.82933699991554,235.95716247987002,0.6360204999800771,636.0204999800771,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,61,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,7.0,f,012_o_f_n_a.jpg,neutral,s,17,1,235.96107239997946,236.25715838000178,236.47067269985564,236.62941358005628,236.63416079990566,236.67514967988245,236.68020890001208,237.2310750798788,s,1,236.68020890001208,237.2310750798788,237.2425148000475,239.0821247799322,0.5410232001449913,541.0232001449913,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,2.0,m,008_y_m_h_a.jpg,happy,d,17,1,239.08499419991858,239.3822330799885,239.39544390002266,239.53388758003712,239.53830909985118,239.5765153800603,239.5800894999411,240.0884369800333,d,1,239.5800894999411,240.0884369800333,240.09990699985065,241.60723197995685,0.49702619994059205,497.02619994059205,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,10.0,f,028_y_f_h_a.jpg,happy,d,17,1,241.61024129996076,241.90725568006746,241.92742670001462,242.05884497985244,242.06226799986325,242.1001445800066,242.103587300051,242.71233678003773,d,1,242.103587300051,242.71233678003773,242.7236424998846,244.54062717990018,0.5973896000068635,597.3896000068635,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,64,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4.0,m,016_y_m_h_a.jpg,happy,d,3,1,244.5447700000368,244.84065887983888,244.86165559990332,244.88409988000058,244.8844566999469,244.91930317995138,244.919258199865,245.505064179888,d,1,244.919258199865,245.505064179888,245.51236299984157,246.93246058002114,0.5738186999224126,573.8186999224126,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,65,0,65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,9.0,f,021_o_f_s_a.jpg,sad,a,17,1,246.9366967000533,247.2323679800611,247.2531115000602,247.384081679862,247.3872265999671,247.42555458005518,247.43081429996528,248.39576898002997,a,1,247.43081429996528,248.39576898002997,248.4071000998374,249.59905147994868,0.9502920000813901,950.2920000813901,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,66,0,66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,7.0,f,012_o_f_h_a.jpg,happy,d,17,1,249.599377800012,249.89916278002784,249.92300889990292,250.059175780043,250.06280169985257,250.10041787987575,250.10333459987305,250.74892088002525,d,1,250.10333459987305,250.74892088002525,250.75820609997027,252.69085188000463,0.62982889986597,629.82889986597,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,67,0,67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,9.0,f,021_o_f_h_a.jpg,happy,d,3,1,252.6941587999463,252.99086287990212,253.21478459984064,253.24111557984725,253.2420254999306,253.27655387995765,253.27705629984848,254.29264608002268,d,1,253.27705629984848,254.29264608002268,254.30005749990232,256.22436748002656,1.0080371999647468,1008.0371999647468,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,68,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,8.0,f,019_m_f_h_a.jpg,happy,d,17,1,256.22976000001654,256.52427248004824,256.5460151999723,256.6842269799672,256.68758569983765,256.7254922799766,256.72901019989513,257.0867436800618,d,1,256.72901019989513,257.0867436800618,257.0921853999607,258.5159841799177,0.3479492999613285,347.9492999613285,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,69,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,9.0,f,021_o_f_s_a.jpg,sad,a,3,1,258.52127669984475,258.81601477996446,258.8368228999898,258.8599086799659,258.86059729987755,258.8945988798514,258.89498830004595,260.5152944799047,None,0,258.89498830004595,260.5152944799047,260.5203676999081,262.04103267984465,,,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,70,0,70,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,2.0,m,008_y_m_h_a.jpg,happy,d,17,1,262.0450140000321,262.341082979925,262.3587080000434,262.4927110800054,262.49610959994607,262.53505487996154,262.5386886000633,262.98464228003286,d,1,262.5386886000633,262.98464228003286,262.9971717998851,264.2744135798421,0.43463409994728863,434.63409994728863,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,71,0,71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,1.0,m,004_o_m_h_a.jpg,happy,d,3,1,264.278650799999,264.5744196800515,264.78609369997866,264.81145887984894,264.81165479985066,264.846866479842,264.8483696000185,265.55075097992085,d,1,264.8483696000185,265.55075097992085,265.5580249999184,266.699474779889,0.6927163999062032,692.7163999062032,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,72,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,11.0,f,030_o_f_h_a.jpg,happy,d,3,1,266.7037277999334,266.99945618002675,267.19696659990586,267.2220025800634,267.22236140002497,267.2588524799794,267.2602947000414,267.85493788006715,d,1,267.2602947000414,267.85493788006715,267.8582965999376,269.39112518006004,0.5850078999064863,585.0078999064863,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,73,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,8.0,f,019_m_f_s_a.jpg,sad,a,3,1,269.39401849987917,269.6911073799711,269.92460289993323,269.9505241799634,269.950636100024,269.98621007986367,269.9863350999076,271.04893957986496,a,1,269.9863350999076,271.04893957986496,271.0584062000271,272.2578312798869,1.0507096000947058,1050.7096000947058,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,74,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,5.0,m,027_o_m_h_a.jpg,happy,d,3,1,272.26070329989307,272.55800437997095,272.76262309984304,272.7886334799696,272.78885799995624,272.82578098005615,272.82736320002005,273.55007177987136,d,1,272.82736320002005,273.55007177987136,273.5596981998533,274.8162614798639,0.7137408000417054,713.7408000417054,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,75,0,75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,8.0,f,019_m_f_s_a.jpg,sad,a,17,1,274.8161110000219,275.11635907995515,275.36499359994195,275.5259293799754,275.5307348999195,275.5682329798583,275.5733775999397,276.53147837985307,a,1,275.5733775999397,276.53147837985307,276.5427443999797,278.11634897999465,0.9438181000296026,943.8181000296026,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,76,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,7.0,f,012_o_f_n_a.jpg,neutral,s,17,1,278.1201766000595,278.41634367988445,278.6210498998407,278.78468717983924,278.7891071999911,278.82980487984605,278.8349082998466,279.3539582800586,s,1,278.8349082998466,279.3539582800586,279.3653166999575,280.6998827799689,0.5067382999695837,506.73829996958375,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,77,0,77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,6.0,m,033_o_m_s_a.jpg,sad,a,17,1,280.70538559998386,280.9996850800235,281.0204260000028,281.1586472799536,281.1620678999461,281.20301447995007,281.2073160998989,282.0748977798503,a,1,281.2073160998989,282.0748977798503,282.08458189992234,283.349797379924,0.8541691000573337,854.1691000573337,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,78,0,78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,1.0,m,004_o_m_h_a.jpg,happy,d,17,1,283.35385369998403,283.64984937990084,283.86120199994184,284.01839537988417,284.0230521999765,284.0636602798477,284.06881559989415,284.56599098001607,d,1,284.06881559989415,284.56599098001607,284.5746124999132,285.85819318005815,0.4884534999728203,488.4534999728203,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,79,0,79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,5.0,m,027_o_m_s_a.jpg,sad,a,3,1,285.86243800004013,286.1581907798536,286.18592499988154,286.2090396799613,286.2095900999848,286.2445052799303,286.24571119993925,287.2033391799778,s,0,286.24571119993925,287.2033391799778,287.2109588999301,288.49984088004567,0.9433643000666052,943.3643000666052,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,80,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,9.0,f,021_o_f_s_a.jpg,sad,a,3,1,288.5027413999196,288.7999793798663,288.8232670999132,288.8455307800323,288.84734670002945,288.884433579864,288.88553099986166,289.8847647800576,a,1,288.88553099986166,289.8847647800576,289.89346309984103,291.00827047997154,0.983678099932149,983.678099932149,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,81,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,5.0,m,027_o_m_s_a.jpg,sad,a,3,1,291.01124310004525,291.30828818003647,291.32960789999925,291.3521907799877,291.35414079995826,291.38912747986615,291.38962919986807,292.14293877989985,s,0,291.38962919986807,292.14293877989985,292.1519905999303,293.366667379858,0.7433682000264525,743.3682000264525,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,82,0,82,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,7.0,f,012_o_f_h_a.jpg,happy,d,3,1,293.37087909993716,293.66671367990784,293.6907992998604,293.71336687984876,293.7149346000515,293.75176428002305,293.7532432000153,294.28798147989437,d,1,293.7532432000153,294.28798147989437,294.30040439986624,295.9918408798985,0.5239005000330508,523.9005000330508,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
