Person,primeGender,prime,primeEmotion,corrAnsPrime,targetPerson,targetGender,target,targetEmotion,Cond,corrAnsTar,gender,condition,ID_primer,ID_target,PrimerTime,PrimerTime120,JitterTime,conditionsFile,primePerson,emotion_condition,Condition,example.thisRepN,example.thisTrialN,example.thisN,example.thisIndex,readinBlocks.thisRepN,readinBlocks.thisTrialN,readinBlocks.thisN,readinBlocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_intro.started,text_intro.stopped,text_probe.started,text_probe.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,polygon_ISI.started,polygon_ISI.stopped,polygon.started,polygon.stopped,primerImage.started,primerImage.stopped,maskImage.started,maskImage.stopped,response.started,response.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,key_resp_Rating.keys,key_resp_Rating.rt,key_resp_Rating.started,key_resp_Rating.stopped,text_start.started,text_start.stopped,text_pause.started,text_pause.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.393835800001398,32.365893699927256,32.365893699927256,None,7,12.042364599998109,27.393835800001398,None,,,,,,,,,,,,,,,,,,,,,,,,,,Emoconpilot033,2021_Nov_02_1523,BackwardMask,2020.2.8,120.34852936094606,
2,f,1113_y_f_s_a.jpg,sad,7,1,m,1111_m_m_h_a.jpg,happy,incongruent,9,mix,s+h,130,150,1,2,148,,,,,0,0,0,0,,,,,,,,,,,,,,,,,39.46725449990481,None,40.71339369995985,41.02648619993124,41.02648619993124,41.04374829994049,41.04374829994049,41.076981199905276,41.076981199905276,None,8,0,0.7433131999569014,41.076981199905276,None,42.57390099996701,None,['8'],[1.166361300041899],42.57390099996701,None,,,,,Emoconpilot033,2021_Nov_02_1523,BackwardMask,2020.2.8,120.34852936094606,
2,f,1111_m_m_h_a.jpg,happy,9,3,f,1113_y_f_s_a.jpg,sad,incongruent,7,mix,h+s,120,160,9,18,195,,,,,0,1,1,1,,,,,,,,,,,,,,,,,45.57347669999581,None,47.218066899920814,47.50744819990359,47.50744819990359,47.65699940000195,47.65699940000195,47.69765749992803,47.69765749992803,None,7,1,0.7465402000816539,47.69765749992803,None,49.197836600011215,None,None,,49.197836600011215,None,,,,,Emoconpilot033,2021_Nov_02_1523,BackwardMask,2020.2.8,120.34852936094606,
2,f,1112_m_f_n_a.jpg,neutral,8,2,f,1112_m_f_n_a.jpg,neutral,congruent,8,match,n+n,140,170,9,18,134,,,,,0,2,2,2,,,,,,,,,,,,,,,,,52.19804309995379,None,53.3338911999017,53.624284499906935,53.624284499906935,53.773724199971184,53.773724199971184,53.8145658998983,53.8145658998983,None,8,1,0.8135767000494525,53.8145658998983,None,55.314370399923064,None,['7'],[0.46597500005736947],55.314370399923064,None,,,,,Emoconpilot033,2021_Nov_02_1523,BackwardMask,2020.2.8,120.34852936094606,
,m,033_o_m_h_a.jpg,happy,9,30,f,030_o_f_n_a.jpg,neutral,incongruent,8,mismatch,,120,170,,18,238,block1_Pilot_2,33,h_n,h_n_strong,,,,,0,0,0,0,0,0,0,0,,,,,,,,,59.34641399991233,None,61.33625269995537,61.63245349994395,61.63245349994395,61.782323099905625,61.782323099905625,61.823014899971895,61.823014899971895,None,9,0,1.1331633999943733,61.823014899971895,None,63.32422559999395,None,['7'],[0.672054799972102],63.32422559999395,None,58.31534109998029,None,None,None,Emoconpilot033,2021_Nov_02_1523,BackwardMask,2020.2.8,120.34852936094606,
,m,004_o_m_h_a.jpg,happy,9,12,f,012_o_f_h_a.jpg,happy,congruent,9,mismatch,,120,150,,2,218,block1_Pilot_2,4,h_h,h_h_weak,,,,,0,0,0,0,0,1,1,1,,,,,,,,,66.32404310000129,None,68.18357309990097,68.47473749995697,68.47473749995697,68.49066869996022,68.49066869996022,68.53148319991305,68.53148319991305,None,9,1,0.7687472000252455,68.53148319991305,None,70.03176189993974,None,['8'],[0.45246950001455843],70.03176189993974,None,,,,,Emoconpilot033,2021_Nov_02_1523,BackwardMask,2020.2.8,120.34852936094606,
,f,012_o_f_h_a.jpg,happy,9,33,m,033_o_m_h_a.jpg,happy,congruent,9,mismatch,,120,150,,2,140,block1_Pilot_2,12,h_h,h_h_weak,,,,,0,0,0,0,0,2,2,2,,,,,,,,,73.03264809993561,None,74.20652449992485,74.49928009998985,74.49928009998985,74.51596999994945,74.51596999994945,74.55671679996885,74.55671679996885,None,9,1,0.6874381999950856,74.55671679996885,None,76.05651339993346,None,['8'],[0.3958437000401318],76.05651339993346,None,,,,,Emoconpilot033,2021_Nov_02_1523,BackwardMask,2020.2.8,120.34852936094606,
,f,040_y_f_n_a.jpg,neutral,8,40,f,040_y_f_h_a.jpg,happy,incongruent,9,match,,140,150,,2,192,block1_Pilot_2,40,n_h,n_h_weak,,,,,0,0,0,0,0,3,3,3,,,,,,,,,79.05764559993986,None,80.69197929999791,80.98317819996737,80.98317819996737,80.99934709991794,80.99934709991794,81.04021179990377,81.04021179990377,None,8,0,0.7319123999914154,81.04021179990377,None,82.5402823999757,None,['8'],[0.7759706999640912],82.5402823999757,None,,,,,Emoconpilot033,2021_Nov_02_1523,BackwardMask,2020.2.8,120.34852936094606,
,m,013_y_m_s_a.jpg,sad,7,16,m,016_y_m_n_a.jpg,neutral,incongruent,8,match,,130,170,,3,155,block1_Pilot_2,13,s_n,s_n_weak,,,,,0,0,0,0,0,4,4,4,,,,,,,,,85.54115049995016,None,86.8411303999601,87.13286999997217,87.13286999997217,87.15774479997344,87.15774479997344,87.19863130000886,87.19863130000886,None,7,0,0.813581700087525,87.19863130000886,None,88.69894419994671,None,['8'],[0.3853487999876961],88.69894419994671,None,,,,,Emoconpilot033,2021_Nov_02_1523,BackwardMask,2020.2.8,120.34852936094606,
,f,012_o_f_h_a.jpg,happy,9,21,f,021_o_f_h_a.jpg,happy,congruent,9,match,,120,150,,2,216,block1_Pilot_2,12,h_h,h_h_strong,,,,,0,0,0,0,0,5,5,5,,,,,,,,,91.69944889994804,None,93.50591770000756,93.79968529997859,93.79968529997859,93.8162919000024,93.8162919000024,93.85702070000116,93.85702070000116,None,9,1,0.6833783999318257,93.85702070000116,None,95.35706849989947,None,['8'],[0.5431455000070855],95.35706849989947,None,,,,,Emoconpilot033,2021_Nov_02_1523,BackwardMask,2020.2.8,120.34852936094606,
,f,040_y_f_s_a.jpg,sad,7,40,f,040_y_f_h_a.jpg,happy,incongruent,9,match,,130,150,,1,238,block1_Pilot_2,40,s_h,s_h_weak,,,,,0,0,0,0,0,6,6,6,,,,,,,,,98.3571682999609,None,100.34866579994559,100.64150349993724,100.64150349993724,100.6496790999081,100.6496790999081,100.69052179995924,100.69052179995924,None,None,0,,100.69052179995924,None,102.19050709996372,None,['9'],[0.5017598000122234],102.19050709996372,None,,,,,Emoconpilot033,2021_Nov_02_1523,BackwardMask,2020.2.8,120.34852936094606,
,m,033_o_m_n_a.jpg,neutral,8,27,m,027_o_m_n_a.jpg,neutral,congruent,8,match,,140,170,,18,238,block1_Pilot_2,33,n_n,n_n_weak,,,,,0,0,0,0,0,7,7,7,,,,,,,,,105.19076779996976,None,107.19565739994869,107.49213699996471,107.49213699996471,107.64127569994889,107.64127569994889,107.68216079997364,107.68216079997364,None,8,1,0.5858844999456778,107.68216079997364,None,109.18321819999255,None,['7'],[0.4450431999284774],109.18321819999255,None,,,,,Emoconpilot033,2021_Nov_02_1523,BackwardMask,2020.2.8,120.34852936094606,
,f,040_y_f_h_a.jpg,happy,9,19,f,019_m_f_n_a.jpg,neutral,incongruent,8,match,,120,170,,1,238,block1_Pilot_2,40,h_n,h_n_strong,,,,,0,0,0,0,0,8,8,8,,,,,,,,,112.18324529996607,None,114.17408309993334,114.46681229991373,114.46681229991373,114.47484379995149,114.47484379995149,114.5157977999188,114.5157977999188,None,None,0,,114.5157977999188,None,116.01573839993216,None,['9'],[0.43655630003195256],116.01573839993216,None,,,,,Emoconpilot033,2021_Nov_02_1523,BackwardMask,2020.2.8,120.34852936094606,
,m,013_y_m_h_a.jpg,happy,9,12,f,012_o_f_s_a.jpg,sad,incongruent,7,mismatch,,120,160,,3,198,block1_Pilot_2,13,h_s,h_s_weak,,,,,0,0,0,0,0,9,9,9,,,,,,,,,119.01603379996959,None,120.70019839995075,120.99236279993784,120.99236279993784,121.01684299996123,121.01684299996123,121.0574951999588,121.0574951999588,None,9,0,0.6027822999749333,121.0574951999588,None,122.55784709996078,None,['7'],[0.3904564999975264],122.55784709996078,None,,,,,Emoconpilot033,2021_Nov_02_1523,BackwardMask,2020.2.8,120.34852936094606,
,m,008_y_m_h_a.jpg,happy,9,4,m,004_o_m_n_a.jpg,neutral,incongruent,8,match,,120,170,,18,150,block1_Pilot_2,8,h_n,h_n_strong,,,,,0,0,0,0,0,10,10,10,,,,,,,,,125.55871929996647,None,126.81589639990125,127.10878919996321,127.10878919996321,127.25942969997413,127.25942969997413,127.29947249998804,127.29947249998804,None,9,0,0.48079850000794977,127.29947249998804,None,128.7995568999322,None,['7'],[0.4125000999774784],128.7995568999322,None,,,,,Emoconpilot033,2021_Nov_02_1523,BackwardMask,2020.2.8,120.34852936094606,
,f,019_m_f_h_a.jpg,happy,9,27,m,027_o_m_s_a.jpg,sad,incongruent,7,mismatch,,120,160,,1,238,block1_Pilot_2,19,h_s,h_s_weak,,,,,0,0,0,0,0,11,11,11,,,,,,,,,131.7995395999169,None,133.7903071999317,134.0838584000012,134.0838584000012,134.0919546999503,134.0919546999503,134.13278849993367,134.13278849993367,None,None,0,,134.13278849993367,None,135.632930999971,None,['9'],[0.5473297999706119],135.632930999971,None,,,,,Emoconpilot033,2021_Nov_02_1523,BackwardMask,2020.2.8,120.34852936094606,
,m,016_y_m_s_a.jpg,sad,7,4,m,004_o_m_s_a.jpg,sad,congruent,7,match,,130,160,,18,142,block1_Pilot_2,16,s_s,s_s_strong,,,,,0,0,0,0,0,12,12,12,,,,,,,,,138.63379579992034,None,139.82453199999873,140.11714310001116,140.11714310001116,140.26720879995264,140.26720879995264,140.30793439992703,140.30793439992703,None,7,1,0.6000932999886572,140.30793439992703,None,141.8080604999559,None,['7'],[0.3880711999954656],141.8080604999559,None,,,,,Emoconpilot033,2021_Nov_02_1523,BackwardMask,2020.2.8,120.34852936094606,
,f,021_o_f_n_a.jpg,neutral,8,21,f,021_o_f_h_a.jpg,happy,incongruent,9,match,,140,150,,3,171,block1_Pilot_2,21,n_h,n_h_weak,,,,,0,0,0,0,0,13,13,13,,,,,,,,,144.80820729990955,None,146.25514909997582,146.55134199990425,146.55134199990425,146.5755182999419,146.5755182999419,146.61652759998105,146.61652759998105,None,8,0,0.6516907999757677,146.61652759998105,None,148.11650769994594,None,['7'],[0.4477309000212699],148.11650769994594,None,,,,,Emoconpilot033,2021_Nov_02_1523,BackwardMask,2020.2.8,120.34852936094606,
,f,012_o_f_h_a.jpg,happy,9,13,m,013_y_m_h_a.jpg,happy,congruent,9,mismatch,,120,150,,3,213,block1_Pilot_2,12,h_h,h_h_weak,,,,,0,0,0,0,0,14,14,14,,,,,,,,,151.1166927999584,None,152.90079409989994,153.19265129999258,153.19265129999258,153.21747099992353,153.21747099992353,153.25835019990336,153.25835019990336,None,9,1,0.5218318999977782,153.25835019990336,None,154.75854869990144,None,['7'],[0.4856914998963475],154.75854869990144,None,,,,,Emoconpilot033,2021_Nov_02_1523,BackwardMask,2020.2.8,120.34852936094606,
,f,021_o_f_s_a.jpg,sad,7,27,m,027_o_m_n_a.jpg,neutral,incongruent,8,mismatch,,130,170,,3,174,block1_Pilot_2,21,s_n,s_n_weak,,,,,0,0,0,0,0,15,15,15,,,,,,,,,157.75869429996237,None,159.21407989994623,159.50934969994705,159.50934969994705,159.53401229996234,159.53401229996234,159.57499789993744,159.57499789993744,None,9,0,1.1332514999667183,159.57499789993744,None,161.0750851999037,None,['8'],[0.5851256999885663],161.0750851999037,None,,,,,Emoconpilot033,2021_Nov_02_1523,BackwardMask,2020.2.8,120.34852936094606,
,f,019_m_f_n_a.jpg,neutral,8,19,f,019_m_f_h_a.jpg,happy,incongruent,9,match,,140,150,,3,238,block1_Pilot_2,19,n_h,n_h_weak,,,,,0,0,0,0,0,16,16,16,,,,,,,,,164.07672359992284,None,166.090254599927,166.3849704999011,166.3849704999011,166.40931389993057,166.40931389993057,166.45028190000448,166.45028190000448,None,8,0,0.681971599929966,166.45028190000448,None,167.95037430000957,None,['7'],[0.38193629996385425],167.95037430000957,None,,,,,Emoconpilot033,2021_Nov_02_1523,BackwardMask,2020.2.8,120.34852936094606,
,f,028_y_f_n_a.jpg,neutral,8,30,f,030_o_f_s_a.jpg,sad,incongruent,7,match,,140,160,,18,219,block1_Pilot_2,28,n_s,n_s_weak,,,,,0,0,0,0,0,17,17,17,,,,,,,,,170.95127209997736,None,172.79517449997365,173.08501869998872,173.08501869998872,173.23453189991415,173.23453189991415,173.27536949992646,173.27536949992646,None,8,0,0.47297500004060566,173.27536949992646,None,174.77575479994994,None,['7'],[0.3564572000177577],174.77575479994994,None,,,,,Emoconpilot033,2021_Nov_02_1523,BackwardMask,2020.2.8,120.34852936094606,
,m,008_y_m_h_a.jpg,happy,9,8,m,008_y_m_s_a.jpg,sad,incongruent,7,match,,120,160,,3,176,block1_Pilot_2,8,h_s,h_s_weak,,,,,0,0,0,0,0,18,18,18,,,,,,,,,177.7762817000039,None,179.25015839992557,179.54312019993085,179.54312019993085,179.56808659993112,179.56808659993112,179.60883079993073,179.60883079993073,None,9,0,0.5154332000529394,179.60883079993073,None,181.1089252999518,None,['7'],[0.3193944999948144],181.1089252999518,None,,,,,Emoconpilot033,2021_Nov_02_1523,BackwardMask,2020.2.8,120.34852936094606,
,f,019_m_f_h_a.jpg,happy,9,33,m,033_o_m_n_a.jpg,neutral,incongruent,8,mismatch,,120,170,,18,136,block1_Pilot_2,19,h_n,h_n_weak,,,,,0,0,0,0,0,19,19,19,,,,,,,,,184.10986039997078,None,185.2501207999885,185.54328320000786,185.54328320000786,185.6930208998965,185.6930208998965,185.73404079989996,185.73404079989996,None,9,0,0.3982123000314459,185.73404079989996,None,187.23408299998846,None,['7'],[0.29819799994584173],187.23408299998846,None,,,,,Emoconpilot033,2021_Nov_02_1523,BackwardMask,2020.2.8,120.34852936094606,
,m,013_y_m_n_a.jpg,neutral,8,12,f,012_o_f_s_a.jpg,sad,incongruent,7,mismatch,,140,160,,2,132,block1_Pilot_2,13,n_s,n_s_strong,,,,,0,0,0,0,0,20,20,20,,,,,,,,,190.23485709994566,None,191.35469710000325,191.64374099997804,191.64374099997804,191.6598953999346,191.6598953999346,191.70060300000478,191.70060300000478,None,8,0,0.7436092999996617,191.70060300000478,None,193.20070019993,None,['8'],[0.4035480000311509],193.20070019993,None,,,,,Emoconpilot033,2021_Nov_02_1523,BackwardMask,2020.2.8,120.34852936094606,
,f,040_y_f_s_a.jpg,sad,7,8,m,008_y_m_h_a.jpg,happy,incongruent,9,mismatch,,130,150,,2,175,block1_Pilot_2,40,s_h,s_h_weak,,,,,0,0,0,0,0,21,21,21,,,,,,,,,196.20171499997377,None,197.66732079989742,197.96025459992234,197.96025459992234,197.9766260999022,197.9766260999022,198.0176173999207,198.0176173999207,None,8,0,0.8025113000767305,198.0176173999207,None,199.5175811999943,None,['8'],[0.4066836000420153],199.5175811999943,None,,,,,Emoconpilot033,2021_Nov_02_1523,BackwardMask,2020.2.8,120.34852936094606,
,m,004_o_m_h_a.jpg,happy,9,40,f,040_y_f_s_a.jpg,sad,incongruent,7,mismatch,,120,160,,2,193,block1_Pilot_2,4,h_s,h_s_weak,,,,,0,0,0,0,0,22,22,22,,,,,,,,,202.51861579995602,None,204.15492469992023,204.44426159991417,204.44426159991417,204.46045929996762,204.46045929996762,204.5010519999778,204.5010519999778,None,9,0,0.6391484999330714,204.5010519999778,None,206.00103079993278,None,['7'],[0.33923570008482784],206.00103079993278,None,,,,,Emoconpilot033,2021_Nov_02_1523,BackwardMask,2020.2.8,120.34852936094606,
,f,028_y_f_s_a.jpg,sad,7,13,m,013_y_m_n_a.jpg,neutral,incongruent,8,mismatch,,130,170,,2,126,block1_Pilot_2,28,s_n,s_n_weak,,,,,0,0,0,0,0,23,23,23,,,,,,,,,209.00100859999657,None,210.06088030000683,210.35212669998873,210.35212669998873,210.36860119993798,210.36860119993798,210.40961759991478,210.40961759991478,None,8,1,0.6344370000297204,210.40961759991478,None,211.90953129995614,None,['8'],[0.758496499969624],211.90953129995614,None,,,,,Emoconpilot033,2021_Nov_02_1523,BackwardMask,2020.2.8,120.34852936094606,
,m,004_o_m_h_a.jpg,happy,9,40,f,040_y_f_n_a.jpg,neutral,incongruent,8,mismatch,,120,170,,3,146,block1_Pilot_2,4,h_n,h_n_strong,,,,,0,0,0,0,0,24,24,24,,,,,,,,,214.90954969997983,None,216.15910299995448,216.45253669994418,216.45253669994418,216.4772695999127,216.4772695999127,216.5180000999244,216.5180000999244,None,9,0,0.5662505000364035,216.5180000999244,None,218.01794039993547,None,['7'],[0.3541779000079259],218.01794039993547,None,,,,,Emoconpilot033,2021_Nov_02_1523,BackwardMask,2020.2.8,120.34852936094606,
,m,008_y_m_s_a.jpg,sad,7,30,f,030_o_f_n_a.jpg,neutral,incongruent,8,mismatch,,130,170,,3,132,block1_Pilot_2,8,s_n,s_n_strong,,,,,0,0,0,0,0,25,25,25,,,,,,,,,221.01794309995603,None,222.137229999993,222.42796439991798,222.42796439991798,222.4522095998982,222.4522095998982,222.4932668999536,222.4932668999536,None,7,0,0.6468888999661431,222.4932668999536,None,223.9929876999231,None,['7'],[0.355046599986963],223.9929876999231,None,,,,,Emoconpilot033,2021_Nov_02_1523,BackwardMask,2020.2.8,120.34852936094606,
,f,040_y_f_n_a.jpg,neutral,8,40,f,040_y_f_s_a.jpg,sad,incongruent,7,match,,140,160,,2,123,block1_Pilot_2,40,n_s,n_s_weak,,,,,0,0,0,0,0,26,26,26,,,,,,,,,226.99401869997382,None,228.0373095999239,228.32782109989785,228.32782109989785,228.34396869991906,228.34396869991906,228.3848369999323,228.3848369999323,None,8,0,0.643489700043574,228.3848369999323,None,229.8848527999362,None,['8'],[0.6314218000043184],229.8848527999362,None,,,,,Emoconpilot033,2021_Nov_02_1523,BackwardMask,2020.2.8,120.34852936094606,
,f,028_y_f_s_a.jpg,sad,7,27,m,027_o_m_s_a.jpg,sad,congruent,7,mismatch,,130,160,,3,159,block1_Pilot_2,28,s_s,s_s_weak,,,,,0,0,0,0,0,27,27,27,,,,,,,,,232.8850985999452,None,234.22170999995433,234.51103789999615,234.51103789999615,234.53582859993912,234.53582859993912,234.5766323999269,234.5766323999269,None,7,1,0.6997565000783652,234.5766323999269,None,236.07660269993357,None,['8'],[0.6396352000301704],236.07660269993357,None,,,,,Emoconpilot033,2021_Nov_02_1523,BackwardMask,2020.2.8,120.34852936094606,
,f,012_o_f_s_a.jpg,sad,7,27,m,027_o_m_s_a.jpg,sad,congruent,7,mismatch,,130,160,,18,166,block1_Pilot_2,12,s_s,s_s_weak,,,,,0,0,0,0,0,28,28,28,,,,,,,,,239.07682869990822,None,240.46618659992237,240.76101519993972,240.76101519993972,240.91094239999074,240.91094239999074,240.95181649993174,240.95181649993174,None,7,1,0.508367000031285,240.95181649993174,None,242.4518918999238,None,['7'],[0.38436480006203055],242.4518918999238,None,,,,,Emoconpilot033,2021_Nov_02_1523,BackwardMask,2020.2.8,120.34852936094606,
,f,028_y_f_n_a.jpg,neutral,8,28,f,028_y_f_h_a.jpg,happy,incongruent,9,match,,140,150,,2,186,block1_Pilot_2,28,n_h,n_h_weak,,,,,0,0,0,0,0,29,29,29,,,,,,,,,245.45269509998616,None,247.03016859991476,247.3201722999802,247.3201722999802,247.33598879992496,247.33598879992496,247.37684119993355,247.37684119993355,None,8,0,0.7393444000044838,247.37684119993355,None,248.87691699992865,None,['8'],[0.28731010004412383],248.87691699992865,None,,,,,Emoconpilot033,2021_Nov_02_1523,BackwardMask,2020.2.8,120.34852936094606,
,m,027_o_m_n_a.jpg,neutral,8,16,m,016_y_m_n_a.jpg,neutral,congruent,8,match,,140,170,,2,188,block1_Pilot_2,27,n_n,n_n_weak,,,,,0,0,0,0,0,30,30,30,,,,,,,,,251.87783289991785,None,253.4621568999719,253.7534534999868,253.7534534999868,253.76962709997315,253.76962709997315,253.8104583999375,253.8104583999375,None,None,0,,253.8104583999375,None,255.31074989994522,None,['9'],[0.4295566000510007],255.31074989994522,None,,,,,Emoconpilot033,2021_Nov_02_1523,BackwardMask,2020.2.8,120.34852936094606,
,f,012_o_f_s_a.jpg,sad,7,13,m,013_y_m_n_a.jpg,neutral,incongruent,8,mismatch,,130,170,,3,162,block1_Pilot_2,12,s_n,s_n_strong,,,,,0,0,0,0,0,31,31,31,,,,,,,,,258.31054310000036,None,259.66447709989734,259.96132829994895,259.96132829994895,259.9863412999548,259.9863412999548,260.02716739999596,260.02716739999596,None,7,0,0.8811260999646038,260.02716739999596,None,261.52724219998345,None,['8'],[0.3410716999787837],261.52724219998345,None,,,,,Emoconpilot033,2021_Nov_02_1523,BackwardMask,2020.2.8,120.34852936094606,
,f,012_o_f_s_a.jpg,sad,7,16,m,016_y_m_h_a.jpg,happy,incongruent,9,mismatch,,130,150,,1,238,block1_Pilot_2,12,s_h,s_h_strong,,,,,0,0,0,0,0,32,32,32,,,,,,,,,264.5280042999657,None,266.5135439999867,266.81157099991105,266.81157099991105,266.8197439999785,266.8197439999785,266.8605966999894,266.8605966999894,None,None,0,,266.8605966999894,None,268.36067550000735,None,['9'],[0.3796203000238165],268.36067550000735,None,,,,,Emoconpilot033,2021_Nov_02_1523,BackwardMask,2020.2.8,120.34852936094606,
,f,028_y_f_n_a.jpg,neutral,8,21,f,021_o_f_n_a.jpg,neutral,congruent,8,match,,140,170,,3,220,block1_Pilot_2,28,n_n,n_n_weak,,,,,0,0,0,0,0,33,33,33,,,,,,,,,271.3607565999264,None,273.2149665999459,273.5038117999211,273.5038117999211,273.5283677999396,273.5283677999396,273.5691310999682,273.5691310999682,None,8,1,0.7309784999815747,273.5691310999682,None,275.06926219991874,None,['9'],[1.0070262000663206],275.06926219991874,None,,,,,Emoconpilot033,2021_Nov_02_1523,BackwardMask,2020.2.8,120.34852936094606,
,f,040_y_f_h_a.jpg,happy,9,33,m,033_o_m_s_a.jpg,sad,incongruent,7,mismatch,,120,160,,2,194,block1_Pilot_2,40,h_s,h_s_weak,,,,,0,0,0,0,0,34,34,34,,,,,,,,,278.0702096999157,None,279.69375839992426,279.98684859997593,279.98684859997593,280.0032474999316,280.0032474999316,280.04425449995324,280.04425449995324,None,9,0,0.8079556999728084,280.04425449995324,None,281.5443577999249,None,['8'],[0.3797109000151977],281.5443577999249,None,,,,,Emoconpilot033,2021_Nov_02_1523,BackwardMask,2020.2.8,120.34852936094606,
,f,028_y_f_h_a.jpg,happy,9,8,m,008_y_m_n_a.jpg,neutral,incongruent,8,mismatch,,120,170,,3,162,block1_Pilot_2,28,h_n,h_n_weak,,,,,0,0,0,0,0,35,35,35,,,,,,,,,284.5451743999729,None,285.90416579996236,286.19557929993607,286.19557929993607,286.220265599899,286.220265599899,286.26100739999674,286.26100739999674,None,9,0,0.4872062999056652,286.26100739999674,None,287.76119869994,None,['7'],[0.40311339998152107],287.76119869994,None,,,,,Emoconpilot033,2021_Nov_02_1523,BackwardMask,2020.2.8,120.34852936094606,
,m,013_y_m_n_a.jpg,neutral,8,27,m,027_o_m_n_a.jpg,neutral,congruent,8,match,,140,170,,2,126,block1_Pilot_2,13,n_n,n_n_strong,,,,,0,0,0,0,0,36,36,36,,,,,,,,,290.76199669996276,None,291.8496266999282,292.1458512999816,292.1458512999816,292.1621025999775,292.1621025999775,292.2029199999524,292.2029199999524,None,8,1,0.6813621999463066,292.2029199999524,None,293.7029366999632,None,['8'],[0.3812518999911845],293.7029366999632,None,,,,,Emoconpilot033,2021_Nov_02_1523,BackwardMask,2020.2.8,120.34852936094606,
,f,028_y_f_s_a.jpg,sad,7,19,f,019_m_f_n_a.jpg,neutral,incongruent,8,match,,130,170,,2,156,block1_Pilot_2,28,s_n,s_n_strong,,,,,0,0,0,0,0,37,37,37,,,,,,,,,296.703986599925,None,298.01386529998854,298.30403609992936,298.30403609992936,298.3204930999782,298.3204930999782,298.36137579998467,298.36137579998467,None,8,1,0.79492749995552,298.36137579998467,None,299.86146669997834,None,['9'],[0.5586658000247553],299.86146669997834,None,,,,,Emoconpilot033,2021_Nov_02_1523,BackwardMask,2020.2.8,120.34852936094606,
,m,016_y_m_s_a.jpg,sad,7,19,f,019_m_f_n_a.jpg,neutral,incongruent,8,mismatch,,130,170,,3,138,block1_Pilot_2,16,s_n,s_n_weak,,,,,0,0,0,0,0,38,38,38,,,,,,,,,302.8621271000011,None,304.01989459991455,304.31233689992223,304.31233689992223,304.33720819989685,304.33720819989685,304.3780531999655,304.3780531999655,None,7,0,0.6981943999417126,304.3780531999655,None,305.8782026999397,None,['8'],[0.29404229996725917],305.8782026999397,None,,,,,Emoconpilot033,2021_Nov_02_1523,BackwardMask,2020.2.8,120.34852936094606,
,m,033_o_m_s_a.jpg,sad,7,27,m,027_o_m_n_a.jpg,neutral,incongruent,8,match,,130,170,,3,120,block1_Pilot_2,33,s_n,s_n_strong,,,,,0,0,0,0,0,39,39,39,,,,,,,,,308.878894799971,None,309.88579510001,310.1791590999346,310.1791590999346,310.20413909992203,310.20413909992203,310.24488979997113,310.24488979997113,None,8,1,0.8233808999648318,310.24488979997113,None,311.74474999995437,None,['8'],[0.35547970002517104],311.74474999995437,None,,,,,Emoconpilot033,2021_Nov_02_1523,BackwardMask,2020.2.8,120.34852936094606,
,f,040_y_f_s_a.jpg,sad,7,33,m,033_o_m_n_a.jpg,neutral,incongruent,8,mismatch,,130,170,,1,238,block1_Pilot_2,40,s_n,s_n_weak,,,,,0,0,0,0,0,40,40,40,,,,,,,,,314.74597669998184,None,316.73623019992374,317.0292823999189,317.0292823999189,317.037508099922,317.037508099922,317.07834070001263,317.07834070001263,None,None,0,,317.07834070001263,None,318.57833259995095,None,['9'],[0.37801790004596114],318.57833259995095,None,,,,,Emoconpilot033,2021_Nov_02_1523,BackwardMask,2020.2.8,120.34852936094606,
,f,021_o_f_n_a.jpg,neutral,8,19,f,019_m_f_s_a.jpg,sad,incongruent,7,match,,140,160,,1,238,block1_Pilot_2,21,n_s,n_s_strong,,,,,0,0,0,0,0,41,41,41,,,,,,,,,321.57927379989997,None,323.5980898999842,323.8881645000074,323.8881645000074,323.8959047999233,323.8959047999233,323.93672369990963,323.93672369990963,None,None,0,,323.93672369990963,None,325.4368528999621,None,['9'],[0.4234798999968916],325.4368528999621,None,,,,,Emoconpilot033,2021_Nov_02_1523,BackwardMask,2020.2.8,120.34852936094606,
,m,033_o_m_h_a.jpg,happy,9,27,m,027_o_m_h_a.jpg,happy,congruent,9,match,,120,150,,3,134,block1_Pilot_2,33,h_h,h_h_weak,,,,,0,0,0,0,0,42,42,42,,,,,,,,,328.43788330000825,None,329.5615591999376,329.8546555999201,329.8546555999201,329.8793858999852,329.8793858999852,329.9203116999706,329.9203116999706,None,9,1,0.7719629999483004,329.9203116999706,None,331.42032279993873,None,['7'],[0.41587769996840507],331.42032279993873,None,,,,,Emoconpilot033,2021_Nov_02_1523,BackwardMask,2020.2.8,120.34852936094606,
